"type","method","method_full_name","offset","length","text"
"DolocAPI","RunLua","System.Object[] DolocAPI::RunLua(System.String)","IL_0006","5","chunk"
"DolocAPI","RunLua","System.Object[] DolocAPI::RunLua(System.String)","IL_0014","12","执行Lua代码时出现异常"
"DolocAPI","RunLua","T DolocAPI::RunLua(System.String)","IL_0006","5","chunk"
"DolocAPI","RunLua","T DolocAPI::RunLua(System.String)","IL_0030","12","执行Lua代码时出现异常"
"DolocAPI","SwitchLanguage","System.Void DolocAPI::SwitchLanguage(System.String)","IL_0000","6","切换到语言:"
"DolocAPI","CaptureScreen","System.Void DolocAPI::CaptureScreen(System.String,UnityEngine.Vector2Int,System.Boolean)","IL_0091","8","截图已存储于: "
"DolocAPI","CaptureScreen","System.Void DolocAPI::CaptureScreen(System.String,UnityEngine.Vector2Int,System.Boolean)","IL_00A4","5","截图失败:"
"DolocAPI","QuitCurrentRoom","System.Void DolocAPI::QuitCurrentRoom(DolocTown.Room,System.Boolean)","IL_0074","8","数据错误:房间<"
"DolocAPI","QuitCurrentRoom","System.Void DolocAPI::QuitCurrentRoom(DolocTown.Room,System.Boolean)","IL_007F","8",">没有对应场景!"
"DolocAPI","EnterCity","System.Boolean DolocAPI::EnterCity(System.String,UnityEngine.Vector2,System.Action)","IL_0020","5","城镇房间<"
"DolocAPI","EnterCity","System.Boolean DolocAPI::EnterCity(System.String,UnityEngine.Vector2,System.Action)","IL_0026","4",">不存在"
"DolocAPI","EnterCity","System.Boolean DolocAPI::EnterCity(System.String,UnityEngine.Vector2,System.Action)","IL_004E","5","城镇场景<"
"DolocAPI","EnterCity","System.Boolean DolocAPI::EnterCity(System.String,UnityEngine.Vector2,System.Action)","IL_005E","4",">不存在"
"DolocAPI","EnterCity","System.Boolean DolocAPI::EnterCity(System.String,UnityEngine.Vector2,System.Action)","IL_008D","7","已经处于城镇<"
"DolocAPI","EnterCity","System.Boolean DolocAPI::EnterCity(System.String,UnityEngine.Vector2,System.Action)","IL_0093","1",">"
"DolocAPI","EnterFarm","System.Boolean DolocAPI::EnterFarm(System.String,UnityEngine.Vector2,System.Action)","IL_0020","3","房间<"
"DolocAPI","EnterFarm","System.Boolean DolocAPI::EnterFarm(System.String,UnityEngine.Vector2,System.Action)","IL_0026","4",">不存在"
"DolocAPI","EnterFarm","System.Boolean DolocAPI::EnterFarm(System.String,UnityEngine.Vector2,System.Action)","IL_004E","3","场景<"
"DolocAPI","EnterFarm","System.Boolean DolocAPI::EnterFarm(System.String,UnityEngine.Vector2,System.Action)","IL_005E","4",">不存在"
"DolocAPI","EnterFarm","System.Boolean DolocAPI::EnterFarm(System.String,UnityEngine.Vector2,System.Action)","IL_008D","8","已经处于目标房间"
"DolocAPI","EnterDungeon","System.Boolean DolocAPI::EnterDungeon(System.String,System.Action)","IL_0030","7","已经处于地牢"""
"DolocAPI","EnterDungeon","System.Boolean DolocAPI::EnterDungeon(System.String,System.Action)","IL_0036","1",""""
"DolocAPI","EnterDungeon","System.Boolean DolocAPI::EnterDungeon(System.String,System.Action)","IL_005A","3","地牢"""
"DolocAPI","EnterDungeon","System.Boolean DolocAPI::EnterDungeon(System.String,System.Action)","IL_0060","4","""不存在"
"DolocAPI","EnterDungeon","System.Boolean DolocAPI::EnterDungeon(System.String,System.Action)","IL_0092","5","地牢场景"""
"DolocAPI","EnterDungeon","System.Boolean DolocAPI::EnterDungeon(System.String,System.Action)","IL_0098","4","""不存在"
"DolocAPI","DoTransport","System.Boolean DolocAPI::DoTransport(System.String,UnityEngine.Vector2,System.Action,System.Boolean,System.Boolean,System.Boolean,DolocTown.TransportOverrideInfo)","IL_0008","9","传送点Id不可为空"
"DolocAPI","DoTransport","System.Boolean DolocAPI::DoTransport(System.String,UnityEngine.Vector2,System.Action,System.Boolean,System.Boolean,System.Boolean,DolocTown.TransportOverrideInfo)","IL_0028","4","传送点<"
"DolocAPI","DoTransport","System.Boolean DolocAPI::DoTransport(System.String,UnityEngine.Vector2,System.Action,System.Boolean,System.Boolean,System.Boolean,DolocTown.TransportOverrideInfo)","IL_002E","7",">没有相关配置"
"DolocAPI","QueryRoom","System.Boolean DolocAPI::QueryRoom(System.String,DolocTown.Room&)","IL_000E","5","farm_"
"DolocAPI","QueryRoom","System.Boolean DolocAPI::QueryRoom(System.String,DolocTown.Room&)","IL_001D","0",""
"DolocAPI","QueryRoom","System.Boolean DolocAPI::QueryRoom(System.String,DolocTown.Room&)","IL_0024","5","farm_"
"DolocAPI","QueryRoom","System.Boolean DolocAPI::QueryRoom(System.String,DolocTown.Room&)","IL_0029","0",""
"DolocAPI","QueryRoom","System.Boolean DolocAPI::QueryRoom(System.String,DolocTown.Room&)","IL_0033","1","."
"DolocAPI","QueryRoom","System.Boolean DolocAPI::QueryRoom(System.String,DolocTown.Room&)","IL_0062","5","city_"
"DolocAPI","QueryRoom","System.Boolean DolocAPI::QueryRoom(System.String,DolocTown.Room&)","IL_0074","5","city_"
"DolocAPI","QueryRoom","System.Boolean DolocAPI::QueryRoom(System.String,DolocTown.Room&)","IL_0079","0",""
"DolocAPI","QueryRoom","System.Boolean DolocAPI::QueryRoom(System.String,DolocTown.Room&)","IL_0092","8","dungeon_"
"DolocAPI","QueryRoom","System.Boolean DolocAPI::QueryRoom(System.String,DolocTown.Room&)","IL_00A4","8","dungeon_"
"DolocAPI","QueryRoom","System.Boolean DolocAPI::QueryRoom(System.String,DolocTown.Room&)","IL_00A9","0",""
"DolocAPI","QueryRoom","System.Boolean DolocAPI::QueryRoom(System.String,DolocTown.Room&)","IL_00C2","4","场景名<"
"DolocAPI","QueryRoom","System.Boolean DolocAPI::QueryRoom(System.String,DolocTown.Room&)","IL_00C8","9",">未能找到对应房间"
"DolocAPI","ExtendFarm","System.Boolean DolocAPI::ExtendFarm(System.String,System.Action`1<System.Boolean>)","IL_009F","9","农场升级出现异常！"
"DolocAPI","TryEnterDungeonSubRoom","System.Boolean DolocAPI::TryEnterDungeonSubRoom(System.String)","IL_000C","7","当前不处于地牢"
"DolocAPI","TryEnterDungeonSubRoom","System.Boolean DolocAPI::TryEnterDungeonSubRoom(System.String)","IL_002C","6","地牢子房间<"
"DolocAPI","TryEnterDungeonSubRoom","System.Boolean DolocAPI::TryEnterDungeonSubRoom(System.String)","IL_0032","4",">不存在"
"DolocAPI","TryEnterDungeonSubRoom","System.Boolean DolocAPI::TryEnterDungeonSubRoom(System.String)","IL_0050","10","已经处于地牢子房间<"
"DolocAPI","TryEnterDungeonSubRoom","System.Boolean DolocAPI::TryEnterDungeonSubRoom(System.String)","IL_0056","1",">"
"DolocAPI","HasBuff","System.Boolean DolocAPI::HasBuff(System.String)","IL_000A","0",""
"DolocAPI","RunGameProcess","System.Boolean DolocAPI::RunGameProcess(System.String,System.Action)","IL_002B","4","流程图"""
"DolocAPI","RunGameProcess","System.Boolean DolocAPI::RunGameProcess(System.String,System.Action)","IL_0031","4","""不存在"
"DolocAPI","StopGameProcess","System.Void DolocAPI::StopGameProcess(System.String)","IL_0029","4","流程图"""
"DolocAPI","StopGameProcess","System.Void DolocAPI::StopGameProcess(System.String)","IL_002F","4","""不存在"
"DolocAPI","GetFormatTimeLengthByMinutes","System.String DolocAPI::GetFormatTimeLengthByMinutes(System.Int32)","IL_0055","0",""
"DolocAPI","HandleTimeString","System.String DolocAPI::HandleTimeString(System.String,System.Int32)","IL_0005","2","en"
"DolocAPI","HandleTimeString","System.String DolocAPI::HandleTimeString(System.String,System.Int32)","IL_0021","1"," "
"DolocAPI","HandleTimeString","System.String DolocAPI::HandleTimeString(System.String,System.Int32)","IL_0038","2","s "
"DolocAPI","HandleJoinString","System.String DolocAPI::HandleJoinString(System.Collections.Generic.IEnumerable`1<System.String>)","IL_000C","5","zh-CN"
"DolocAPI","HandleJoinString","System.String DolocAPI::HandleJoinString(System.Collections.Generic.IEnumerable`1<System.String>)","IL_0019","5","zh-TW"
"DolocAPI","HandleJoinString","System.String DolocAPI::HandleJoinString(System.Collections.Generic.IEnumerable`1<System.String>)","IL_0026","2","ja"
"DolocAPI","HandleJoinString","System.String DolocAPI::HandleJoinString(System.Collections.Generic.IEnumerable`1<System.String>)","IL_0034","1","、"
"DolocAPI","HandleJoinString","System.String DolocAPI::HandleJoinString(System.Collections.Generic.IEnumerable`1<System.String>)","IL_003C","1","、"
"DolocAPI","HandleJoinString","System.String DolocAPI::HandleJoinString(System.Collections.Generic.IEnumerable`1<System.String>)","IL_0044","1","、"
"DolocAPI","HandleJoinString","System.String DolocAPI::HandleJoinString(System.Collections.Generic.IEnumerable`1<System.String>)","IL_004C","2",", "
"DolocAPI","RollFish","DolocTown.Config.Fishing.FishInfo DolocAPI::RollFish(System.String,System.Int32)","IL_0022","6","池塘配置表"""
"DolocAPI","RollFish","DolocTown.Config.Fishing.FishInfo DolocAPI::RollFish(System.String,System.Int32)","IL_002D","3","""丢失"
"DolocAPI","RollFish","DolocTown.Config.Fishing.FishInfo DolocAPI::RollFish(System.String,System.Int32)","IL_0050","6","池塘配置表"""
"DolocAPI","RollFish","DolocTown.Config.Fishing.FishInfo DolocAPI::RollFish(System.String,System.Int32)","IL_005B","11","""中没有设置任何鱼原型"
"DolocAPI","RollFishByRarity","DolocTown.Config.Fishing.FishInfo DolocAPI::RollFishByRarity(System.String,System.Int32)","IL_002B","6","池塘配置表"""
"DolocAPI","RollFishByRarity","DolocTown.Config.Fishing.FishInfo DolocAPI::RollFishByRarity(System.String,System.Int32)","IL_0031","3","""丢失"
"DolocAPI","RollFishByRarity","DolocTown.Config.Fishing.FishInfo DolocAPI::RollFishByRarity(System.String,System.Int32)","IL_004F","6","池塘配置表"""
"DolocAPI","RollFishByRarity","DolocTown.Config.Fishing.FishInfo DolocAPI::RollFishByRarity(System.String,System.Int32)","IL_0055","11","""中没有设置任何鱼原型"
"DolocAPI","GetAgentPosInMap","System.Boolean DolocAPI::GetAgentPosInMap(UnityEngine.Vector2&)","IL_0038","10","获取城镇地图ui失败"
"DolocAPI","GetMotorDirToAgentInMap","System.Boolean DolocAPI::GetMotorDirToAgentInMap(UnityEngine.Vector2&)","IL_0038","10","获取城镇地图ui失败"
"DolocAPI","GetMapPosByWorldPosition","System.Boolean DolocAPI::GetMapPosByWorldPosition(DolocTown.Room,UnityEngine.Vector2,UnityEngine.Vector2&)","IL_003D","10","获取城镇地图ui失败"
"DolocAPI","GetMotorPosInMap","System.Boolean DolocAPI::GetMotorPosInMap(UnityEngine.Vector2&)","IL_0038","10","获取城镇地图ui失败"
"DolocAPI","RecoverPlayerValue","System.Void DolocAPI::RecoverPlayerValue(System.Int32,System.Boolean,System.Boolean)","IL_0047","26","游戏分钟：{0}  现实秒数：{1}  回复量{2}"
"DolocAPI","SetSpiritEnabled","System.Void DolocAPI::SetSpiritEnabled(System.Boolean)","IL_0003","7","禁用精力值系统"
"DolocAPI","SetSpiritEnabled","System.Void DolocAPI::SetSpiritEnabled(System.Boolean)","IL_000A","7","启用精力值系统"
"DolocAPI","TryPlaceInBackpack","System.Boolean DolocAPI::TryPlaceInBackpack(DolocTown.Item,System.Boolean)","IL_004D","18","send_item_template"
"DolocAPI","GetDialogueTargetViewOrDefault","DolocTown.IDialogueEntity DolocAPI::GetDialogueTargetViewOrDefault(System.String,System.Boolean)","IL_0092","12","讲话对象不在当前场景: "
"DolocAPI","GetDialogueTargetViewOrDefault","DolocTown.IDialogueEntity DolocAPI::GetDialogueTargetViewOrDefault(System.String,System.Boolean)","IL_00A8","10","获取讲话对象失败: "
"DolocAPI","SetDialogueTargetForeground","System.Void DolocAPI::SetDialogueTargetForeground(System.String,System.Boolean)","IL_000A","6","player"
"DolocAPI","StartDialogueNode","System.Boolean DolocAPI::StartDialogueNode(System.String,System.String)","IL_000A","4","播放动画"
"DolocAPI","StartDialogueNode","System.Boolean DolocAPI::StartDialogueNode(System.String,System.String)","IL_002B","9","跳过本次对话播放<"
"DolocAPI","StartDialogueNode","System.Boolean DolocAPI::StartDialogueNode(System.String,System.String)","IL_0031","17",">：系统配置中设置了跳过动画播放！"
"DolocAPI","EquipHat","System.Boolean DolocAPI::EquipHat(DolocTown.ItemHat,DolocTown.Item&)","IL_0030","3","帽子<"
"DolocAPI","EquipHat","System.Boolean DolocAPI::EquipHat(DolocTown.ItemHat,DolocTown.Item&)","IL_0043","4",">已取下"
"DolocAPI","EquipHat","System.Boolean DolocAPI::EquipHat(DolocTown.ItemHat,DolocTown.Item&)","IL_0062","13","目标道具不是帽子，无法装备"
"DolocAPI","EquipHat","System.Boolean DolocAPI::EquipHat(DolocTown.ItemHat,DolocTown.Item&)","IL_008C","14","<color=red>帽子"""
"DolocAPI","EquipHat","System.Boolean DolocAPI::EquipHat(DolocTown.ItemHat,DolocTown.Item&)","IL_0097","15","""渲染信息丢失</color>"
"DolocAPI","EquipHat","System.Boolean DolocAPI::EquipHat(DolocTown.ItemHat,DolocTown.Item&)","IL_00C1","3","帽子<"
"DolocAPI","EquipHat","System.Boolean DolocAPI::EquipHat(DolocTown.ItemHat,DolocTown.Item&)","IL_00CC","5",">装备成功"
"DolocAPI","EquipHat","System.Boolean DolocAPI::EquipHat(System.String,DolocTown.Item&)","IL_003F","3","帽子<"
"DolocAPI","EquipHat","System.Boolean DolocAPI::EquipHat(System.String,DolocTown.Item&)","IL_0052","4",">已取下"
"DolocAPI","EquipHat","System.Boolean DolocAPI::EquipHat(System.String,DolocTown.Item&)","IL_0079","13","目标道具不是帽子，无法装备"
"DolocAPI","EquipHat","System.Boolean DolocAPI::EquipHat(System.String,DolocTown.Item&)","IL_009E","14","<color=red>帽子"""
"DolocAPI","EquipHat","System.Boolean DolocAPI::EquipHat(System.String,DolocTown.Item&)","IL_00A4","15","""渲染信息丢失</color>"
"DolocAPI","EquipHat","System.Boolean DolocAPI::EquipHat(System.String,DolocTown.Item&)","IL_00CE","3","帽子<"
"DolocAPI","EquipHat","System.Boolean DolocAPI::EquipHat(System.String,DolocTown.Item&)","IL_00D9","5",">装备成功"
"DolocAPI","TryGiftItemToNpc","System.Void DolocAPI::TryGiftItemToNpc(System.String,DolocTown.Item,System.Int32)","IL_0071","1","@"
"DolocAPI","IsNpcAtScene","System.Boolean DolocAPI::IsNpcAtScene(System.String,System.String)","IL_0001","6","player"
"DolocAPI","SetNpcToMarkPoint","System.Boolean DolocAPI::SetNpcToMarkPoint(System.String,System.String)","IL_001C","5","标记点点<"
"DolocAPI","SetNpcToMarkPoint","System.Boolean DolocAPI::SetNpcToMarkPoint(System.String,System.String)","IL_0028","11",">不存在，传送npc<"
"DolocAPI","SetNpcToMarkPoint","System.Boolean DolocAPI::SetNpcToMarkPoint(System.String,System.String)","IL_0034","3",">失败"
"DolocAPI","SetNpcToMarkPoint","System.Boolean DolocAPI::SetNpcToMarkPoint(System.String,System.String)","IL_005B","3","场景<"
"DolocAPI","SetNpcToMarkPoint","System.Boolean DolocAPI::SetNpcToMarkPoint(System.String,System.String)","IL_006C","11",">不存在，传送npc<"
"DolocAPI","SetNpcToMarkPoint","System.Boolean DolocAPI::SetNpcToMarkPoint(System.String,System.String)","IL_0078","3",">失败"
"DolocAPI","EnableNpcSchedule","System.Void DolocAPI::EnableNpcSchedule(System.String)","IL_0005","0",""
"DolocAPI","DisableNpcSchedule","System.Void DolocAPI::DisableNpcSchedule(System.String,System.String)","IL_0005","0",""
"DolocAPI","FirstTimeWakeUpOnDayPassed","System.Void DolocAPI::FirstTimeWakeUpOnDayPassed()","IL_002D","14","玩家睡觉之后第一次出门了.."
"DolocAPI","ShowMessageBoxSmall","System.Void DolocAPI::ShowMessageBoxSmall(System.String,System.Single)","IL_0018","17","<color=""#fffde3"">"
"DolocAPI","ShowMessageBoxSmall","System.Void DolocAPI::ShowMessageBoxSmall(System.String,System.Single)","IL_001E","8","</color>"
"DolocAPI","ShowMessageBoxSmall","System.Void DolocAPI::ShowMessageBoxSmall(System.String,UnityEngine.Color,System.Single)","IL_0020","8","<color="""
"DolocAPI","ShowMessageBoxSmall","System.Void DolocAPI::ShowMessageBoxSmall(System.String,UnityEngine.Color,System.Single)","IL_0031","2",""">"
"DolocAPI","ShowMessageBoxSmall","System.Void DolocAPI::ShowMessageBoxSmall(System.String,UnityEngine.Color,System.Single)","IL_003D","8","</color>"
"DolocAPI","ShowMessageBoxSmallErr","System.Void DolocAPI::ShowMessageBoxSmallErr(System.String,System.Single,System.Boolean)","IL_0020","8","<color="""
"DolocAPI","ShowMessageBoxSmallErr","System.Void DolocAPI::ShowMessageBoxSmallErr(System.String,System.Single,System.Boolean)","IL_0030","2",""">"
"DolocAPI","ShowMessageBoxSmallErr","System.Void DolocAPI::ShowMessageBoxSmallErr(System.String,System.Single,System.Boolean)","IL_003C","8","</color>"
"DolocAPI","ShowTextByConfig","System.Void DolocAPI::ShowTextByConfig(System.String)","IL_000F","0",""
"DolocAPI","ShowTextByConfig","System.Void DolocAPI::ShowTextByConfig(System.String)","IL_00E7","12","暂不支持显示场景文本提示"
"DolocAPI","RaiseItemObtainTip","System.Void DolocAPI::RaiseItemObtainTip(System.String,UnityEngine.Sprite,System.String,System.Int32,System.Boolean)","IL_000C","1","-"
"DolocAPI","InvokeSceneResidentTip","System.Void DolocAPI::InvokeSceneResidentTip(System.String,System.String)","IL_0009","15","当前房间为空，无法触发场景提示"
"DolocAPI","InvokeSceneResidentTip","System.Void DolocAPI::InvokeSceneResidentTip(System.String,System.String)","IL_001E","20","当前房间没有场景处理器，无法触发场景提示"
"DolocAPI","GetParsedKeystrokeText","System.String DolocAPI::GetParsedKeystrokeText(DolocTown.DolocInputDeviceType,System.String)","IL_00A8","14","<sprite name="""
"DolocAPI","GetParsedKeystrokeText","System.String DolocAPI::GetParsedKeystrokeText(DolocTown.DolocInputDeviceType,System.String)","IL_00B4","9","_small""> "
"DolocAPI","GetParsedKeystrokeText","System.String DolocAPI::GetParsedKeystrokeText(DolocTown.DolocInputDeviceType,System.String)","IL_00C0","8","<action="
"DolocAPI","GetParsedKeystrokeText","System.String DolocAPI::GetParsedKeystrokeText(DolocTown.DolocInputDeviceType,System.String)","IL_00C6","2","/>"
"DolocAPI","GetParsedKeystrokeText","System.String DolocAPI::GetParsedKeystrokeText(DolocTown.DolocInputDeviceType,System.String)","IL_00DA","14","<sprite name="""
"DolocAPI","GetParsedKeystrokeText","System.String DolocAPI::GetParsedKeystrokeText(DolocTown.DolocInputDeviceType,System.String)","IL_00EE","3","""> "
"DolocAPI","GetParsedKeystrokeText","System.String DolocAPI::GetParsedKeystrokeText(DolocTown.DolocInputDeviceType,System.String)","IL_00FA","8","<action="
"DolocAPI","GetParsedKeystrokeText","System.String DolocAPI::GetParsedKeystrokeText(DolocTown.DolocInputDeviceType,System.String)","IL_0100","2","/>"
"DolocAPI","Command_ComplexCommand","System.Void DolocAPI::Command_ComplexCommand(System.String)","IL_0008","9","Lua脚本不能为空"
"DolocAPI","Command_QueryCommandDelegate","System.Void DolocAPI::Command_QueryCommandDelegate(System.String)","IL_0008","7","命令名不能为空"
"DolocAPI","Command_QueryCommandDelegate","System.Void DolocAPI::Command_QueryCommandDelegate(System.String)","IL_001D","6","未找到命令<"
"DolocAPI","Command_QueryCommandDelegate","System.Void DolocAPI::Command_QueryCommandDelegate(System.String)","IL_0023","1",">"
"DolocAPI","Command_QueryCommandDelegate","System.Void DolocAPI::Command_QueryCommandDelegate(System.String)","IL_0033","3","命令<"
"DolocAPI","Command_QueryCommandDelegate","System.Void DolocAPI::Command_QueryCommandDelegate(System.String)","IL_0039","8",">的委托对象: "
"DolocAPI","Command_ListAllDevices","System.Void DolocAPI::Command_ListAllDevices()","IL_0018","18","{0}, {1}, {2}, {3}"
"DolocAPI","Command_DisableGate","System.Void DolocAPI::Command_DisableGate(System.String)","IL_0008","4","传送门<"
"DolocAPI","Command_DisableGate","System.Void DolocAPI::Command_DisableGate(System.String)","IL_000E","4",">已禁用"
"DolocAPI","Command_DisableGate","System.Void DolocAPI::Command_DisableGate(System.String)","IL_001E","4","传送门<"
"DolocAPI","Command_DisableGate","System.Void DolocAPI::Command_DisableGate(System.String)","IL_0024","5",">禁用失败"
"DolocAPI","Command_EnableGate","System.Void DolocAPI::Command_EnableGate(System.String)","IL_0008","4","传送门<"
"DolocAPI","Command_EnableGate","System.Void DolocAPI::Command_EnableGate(System.String)","IL_000E","4",">已启用"
"DolocAPI","Command_EnableGate","System.Void DolocAPI::Command_EnableGate(System.String)","IL_001E","4","传送门<"
"DolocAPI","Command_EnableGate","System.Void DolocAPI::Command_EnableGate(System.String)","IL_0024","5",">启用失败"
"DolocAPI","Command_ViewDisabledGates","System.Void DolocAPI::Command_ViewDisabledGates()","IL_0017","10","当前没有禁用的传送门"
"DolocAPI","Command_ViewDisabledGates","System.Void DolocAPI::Command_ViewDisabledGates()","IL_003F","1","<"
"DolocAPI","Command_ViewDisabledGates","System.Void DolocAPI::Command_ViewDisabledGates()","IL_0045","1",">"
"DolocAPI","Command_GiveNpcTask","System.Void DolocAPI::Command_GiveNpcTask(System.String,System.String)","IL_0012","9","无法找到npc:"""
"DolocAPI","Command_GiveNpcTask","System.Void DolocAPI::Command_GiveNpcTask(System.String,System.String)","IL_0018","1",""""
"DolocAPI","Command_GiveNpcTask","System.Void DolocAPI::Command_GiveNpcTask(System.String,System.String)","IL_0044","26","无法找到npc行为图""{scheduleName}"""
"DolocAPI","Command_StartProcess","System.Void DolocAPI::Command_StartProcess(System.String)","IL_0008","7","流程名不得为空"
"DolocAPI","Command_StartProcess","System.Void DolocAPI::Command_StartProcess(System.String)","IL_001C","3","流程"""
"DolocAPI","Command_StartProcess","System.Void DolocAPI::Command_StartProcess(System.String)","IL_0022","5","""启动失败"
"DolocAPI","Command_StopProcess","System.Void DolocAPI::Command_StopProcess(System.String)","IL_0008","7","流程名不得为空"
"DolocAPI","Command_EnterDungeon","System.Void DolocAPI::Command_EnterDungeon(System.String)","IL_0008","7","地牢名不能为空"
