"type","name","property_type","getter","setter","getter_visibility","setter_visibility","token"
"LocPfbs","UI_PFB_TEXT_OPTION","UnityEngine.GameObject","get_UI_PFB_TEXT_OPTION","","public","","0x17000101"
"LocPfbs","UI_PFB_LINE","UnityEngine.GameObject","get_UI_PFB_LINE","","public","","0x17000102"
"LocPfbs","UI_ELEMENT_NAV_SLOT_ITEMICON","UnityEngine.GameObject","get_UI_ELEMENT_NAV_SLOT_ITEMICON","","public","","0x17000103"
"LocPfbs","UI_ELEMENT_MISSIONTIPEX","UnityEngine.GameObject","get_UI_ELEMENT_MISSIONTIPEX","","public","","0x17000104"
"LocPfbs","UI_ENTITY_TECHNODE","UnityEngine.GameObject","get_UI_ENTITY_TECHNODE","","public","","0x17000105"
"DolocBundleManager","missionChains","DolocTown.GameData.SimpleDatabase`1<DolocTown.NodeCanvas.MissionGraph>","get_missionChains","set_missionChains","public","private","0x1700010B"
"DolocBundleManager","gameProcessGraphs","DolocTown.GameData.SimpleDatabase`1<DolocTown.NodeCanvas.GameProcessGraph>","get_gameProcessGraphs","set_gameProcessGraphs","public","private","0x1700010C"
"DolocBundleManager","npcSchedules","DolocTown.GameData.SimpleDatabase`1<DolocTown.NodeCanvas.NpcScheduleGraph>","get_npcSchedules","set_npcSchedules","public","private","0x1700010E"
"GameManager","shouldBuilderCostAssets","System.Boolean","get_shouldBuilderCostAssets","","public","","0x1700011F"
"DevHelper","DevMenuItemTitles","System.String[]","get_DevMenuItemTitles","","public","","0x17000128"
"RedSawHorizontalTiledPanelLayoutGroup","size","UnityEngine.Vector2","get_size","set_size","public","public","0x17000131"
"RedSawHorizontalTiledPanelLayoutGroup","sideLength","System.Single","get_sideLength","","public","","0x17000132"
"RedSawTiledPanelLayoutGroup","cornerLength","System.Single","get_cornerLength","set_cornerLength","public","public","0x17000133"
"RedSawTiledPanelLayoutGroup","size","UnityEngine.Vector2","get_size","set_size","public","public","0x17000134"
"RedSawVerticalTiledPanelLayoutGroup","size","UnityEngine.Vector2","get_size","set_size","public","public","0x17000135"
"RedSawVerticalTiledPanelLayoutGroup","sideLength","System.Single","get_sideLength","","public","","0x17000136"
"UIAnimMoving","transform","UnityEngine.Transform","get_transform","set_transform","public","public","0x1700014B"
"UIAnimFadeInout","alpha","System.Single","get_alpha","set_alpha","public","public","0x1700014C"
"UIAnimFadeInoutGroup","CurrentColor","UnityEngine.Color","get_CurrentColor","set_CurrentColor","public","public","0x1700014D"
"UIAnimFadeInoutGroup","Alpha","System.Single","get_Alpha","set_Alpha","public","public","0x1700014E"
"UIAnimFloat","to","System.Single","get_to","set_to","public","public","0x1700014F"
"UIAnimFadeInoutGroupEx","ImageColor","UnityEngine.Color","get_ImageColor","set_ImageColor","public","public","0x17000150"
"UIAnimFadeInoutGroupEx","TextColor","UnityEngine.Color","get_TextColor","set_TextColor","public","public","0x17000151"
"UIAnimFadeInoutGroupEx","ImageAlpha","System.Single","get_ImageAlpha","set_ImageAlpha","public","public","0x17000152"
"UIAnimFadeInoutGroupEx","TextAlpha","System.Single","get_TextAlpha","set_TextAlpha","public","public","0x17000153"
"UIAnimMovingFadeInout","to","UnityEngine.Vector3","get_to","set_to","public","public","0x17000154"
"UIAnimMovingFadeInout","alpha","System.Single","get_alpha","set_alpha","public","public","0x17000155"
"UIAnimScale","scaleTo","System.Single","get_scaleTo","set_scaleTo","public","public","0x17000156"
"UIAnimScale","scaleFrom","System.Single","get_scaleFrom","set_scaleFrom","public","public","0x17000157"
"DolocUiSystem","rectTransform","UnityEngine.RectTransform","get_rectTransform","set_rectTransform","public","private","0x17000158"
"DolocUiSystem","canvasUiPoolManager","DolocTown.UI.UiRendererPoolManagerBase","get_canvasUiPoolManager","set_canvasUiPoolManager","private","private","0x17000159"
"DolocUiSystem","sceneUiPoolManager","DolocTown.UI.UiRendererPoolManagerBase","get_sceneUiPoolManager","set_sceneUiPoolManager","private","private","0x1700015A"
"DolocUiSystem","inventoryQuick","DolocTown.UI.QuickInventoryPanel","get_inventoryQuick","set_inventoryQuick","public","private","0x1700015B"
"DolocUiSystem","inventoryMouse","DolocTown.UI.ExchangeInventory","get_inventoryMouse","set_inventoryMouse","public","private","0x1700015C"
"DolocUiSystem","gameTimeTip","DolocTown.UI.GameTimeTip","get_gameTimeTip","set_gameTimeTip","public","private","0x1700015D"
"DolocUiSystem","basicTip","DolocTown.UI.BasicTipGroup","get_basicTip","set_basicTip","public","private","0x1700015E"
"DolocUiSystem","MoneyTip","DolocTown.UI.MoneyTip","get_MoneyTip","","public","","0x1700015F"
"DolocUiSystem","agentStatusBar","DolocTown.UI.AgentStatusTip","get_agentStatusBar","","public","","0x17000160"
"DolocUiSystem","MissionTips","DolocTown.UI.MissionTipManager","get_MissionTips","","public","","0x17000161"
"DolocUiSystem","BuffTip","DolocTown.UI.BuffTip","get_BuffTip","","public","","0x17000162"
"DolocUiSystem","GuidanceTips","DolocTown.UI.OperationGuidanceManager","get_GuidanceTips","","public","","0x17000163"
"DolocUiSystem","messageBoxManager","DolocTown.UI.MessageBoxManager","get_messageBoxManager","set_messageBoxManager","public","private","0x17000164"
"DolocUiSystem","sceneOperationTipManager","DolocTown.UI.OperationTipInSceneManager","get_sceneOperationTipManager","set_sceneOperationTipManager","public","private","0x17000165"
"DolocUiSystem","sceneOperationTipMultiManager","DolocTown.UI.OperationTipMultiManager","get_sceneOperationTipMultiManager","set_sceneOperationTipMultiManager","public","private","0x17000166"
"DolocUiSystem","dialogueHistoryTip","DolocTown.UI.DialogueHistoryTip","get_dialogueHistoryTip","set_dialogueHistoryTip","public","private","0x17000167"
"DolocUiSystem","sceneBoxGroup","DolocTown.UI.SceneBoxGroup","get_sceneBoxGroup","set_sceneBoxGroup","public","private","0x17000168"
"DolocText","textbox","UnityEngine.UI.Text","get_textbox","set_textbox","public","private","0x17000172"
"RedSaw.UI.RedSawUiObject","resolutionRatio","UnityEngine.Vector2","get_resolutionRatio","set_resolutionRatio","public","private","0x170001C4"
"RedSaw.UI.RedSawUiObject","Resolution","UnityEngine.Vector2","get_Resolution","set_Resolution","public","public","0x170001C5"
"RedSaw.UI.RedSawUiObject","rectTransform","UnityEngine.RectTransform","get_rectTransform","set_rectTransform","public","private","0x170001C6"
"RedSaw.UI.RedSawUiObject","scaledSize","UnityEngine.Vector2","get_scaledSize","","public","","0x170001C7"
"RedSaw.UI.RedSawUiObject","size","UnityEngine.Vector2","get_size","set_size","public","public","0x170001C8"
"RedSaw.UI.RedSawUiObject","position","UnityEngine.Vector2","get_position","set_position","public","public","0x170001C9"
"RedSaw.UI.RedSawButtonBase","image","UnityEngine.UI.Image","get_image","set_image","public","private","0x170001CA"
"RedSaw.UI.RedSawButtonBase","downColor","UnityEngine.Color","get_downColor","set_downColor","public","public","0x170001CB"
"RedSaw.UI.RedSawButtonBase","hoverColor","UnityEngine.Color","get_hoverColor","set_hoverColor","public","public","0x170001CC"
"RedSaw.UI.RedSawButtonBase","normalColor","UnityEngine.Color","get_normalColor","set_normalColor","public","public","0x170001CD"
"RedSaw.UI.RedSawButtonBase","disableColor","UnityEngine.Color","get_disableColor","set_disableColor","public","public","0x170001CE"
"RedSaw.UI.RedSawButtonBase","clickCallback","System.Action","get_clickCallback","set_clickCallback","public","public","0x170001CF"
"RedSaw.UI.RedSawButtonBase","hoverCallback","System.Action","get_hoverCallback","set_hoverCallback","public","public","0x170001D0"
"RedSaw.UI.RedSawButtonBase","exitCallback","System.Action","get_exitCallback","set_exitCallback","public","public","0x170001D1"
"RedSaw.CommandLineInterface.IConsoleInput","QuitFocus","System.Boolean","get_QuitFocus","","public","","0x170001F7"
"RedSaw.CommandLineInterface.IConsoleRenderer","OutputPanelCapacity","System.Int32","get_OutputPanelCapacity","","public","","0x170001F9"
"RedSaw.CommandLineInterface.DebugInlineButtonAttribute","MaxWidth","System.Int32","get_MaxWidth","set_MaxWidth","public","public","0x17000239"
"RedSaw.CommandLineInterface.DebugButtonAttribute","ButtonType","RedSaw.CommandLineInterface.DebugButtonType","get_ButtonType","set_ButtonType","public","public","0x1700023E"
"RedSaw.CommandLineInterface.UnityImpl.GameConsoleAlternativeOptionsPanel","SelectionIndex","System.Int32","","set_SelectionIndex","","public","0x1700024C"
"RedSaw.CommandLineInterface.UnityImpl.UserInput","QuitFocus","System.Boolean","get_QuitFocus","","public","","0x17000254"
"RedSaw.CommandLineInterface.UnityImpl.GameConsoleRenderer","OutputPanelCapacity","System.Int32","get_OutputPanelCapacity","","public","","0x17000259"
"DolocTown.DefaultDialogueTarget","UiPopPosition","UnityEngine.Vector2","get_UiPopPosition","","public","","0x170002CD"
"DolocTown.NoneDialogueTarget","UiPopPosition","UnityEngine.Vector2","get_UiPopPosition","","public","","0x170002D3"
"DolocTown.DialogueManager","OnLineNeedsPresentation","UnityEngine.Events.UnityEvent`2<System.String,DolocTown.LocalizedLine>","get_OnLineNeedsPresentation","","public","","0x170002DE"
"DolocTown.DialogueRunner","OnLineNeedsPresentation","UnityEngine.Events.UnityEvent`2<System.String,DolocTown.LocalizedLine>","get_OnLineNeedsPresentation","set_OnLineNeedsPresentation","public","private","0x170002EA"
"DolocTown.CutSceneState","ForceHideQuickInventory","System.Boolean","get_ForceHideQuickInventory","","public","","0x170002F8"
"DolocTown.LocalizedLine","CharacterName","System.String","get_CharacterName","","public","","0x170002FE"
"DolocTown.LocalizedLine","TextWithoutCharacterName","Yarn.Markup.MarkupParseResult","get_TextWithoutCharacterName","","public","","0x170002FF"
"DolocTown.IDialogueEntity","UiPopPosition","UnityEngine.Vector2","get_UiPopPosition","","public","","0x17000307"
"DolocTown.IDialogueLineView","InRender","System.Boolean","get_InRender","","public","","0x1700030A"
"DolocTown.IDialogueLineView","InAnimation","System.Boolean","get_InAnimation","","public","","0x1700030B"
"DolocTown.IDialogueLineView","IsPlaying","System.Boolean","get_IsPlaying","","public","","0x1700030C"
"DolocTown.IDialogueOptionView","InRender","System.Boolean","get_InRender","","public","","0x1700030D"
"DolocTown.IDialogueOptionView","InAnimation","System.Boolean","get_InAnimation","","public","","0x1700030E"
"DolocTown.Email","RewardsStates","System.Collections.Generic.List`1<DolocTown.UI.RewardAcceptState>","get_RewardsStates","","public","","0x17000340"
"DolocTown.NpcController","QuitPoint","System.ValueTuple`2<System.String,UnityEngine.Vector2>","get_QuitPoint","","public","","0x170003DE"
"DolocTown.NpcRenderer","UiPopPosition","UnityEngine.Vector2","get_UiPopPosition","","public","","0x170003EF"
"DolocTown.NpcRenderer","UiPopPositionWS","UnityEngine.Vector2","get_UiPopPositionWS","","public","","0x170003F1"
"DolocTown.RewardBuildingUnlock","Count","System.Int32","get_Count","","public","","0x17000404"
"DolocTown.RewardBuildingUnlock","RewardIcon","UnityEngine.Sprite","get_RewardIcon","","public","","0x17000405"
"DolocTown.RewardBuildingUnlock","RewardBriefInfo","System.String","get_RewardBriefInfo","","public","","0x17000406"
"DolocTown.RewardBuildingUnlock","RewardInfo","System.String","get_RewardInfo","","public","","0x17000407"
"DolocTown.MonsterAI_IndieGuarder","ShouldPursuit","System.Boolean","get_ShouldPursuit","","private","","0x170004B0"
"DolocTown.MonsterAI_IndieGuarder","ShouldQuitFromPursuit","System.Boolean","get_ShouldQuitFromPursuit","","private","","0x170004B1"
"DolocTown.MonsterAI_Ranger","ShouldPursuit","System.Boolean","get_ShouldPursuit","","public","","0x170004B2"
"DolocTown.MonsterAI_Nian","ShouldPursuitTarget","System.Boolean","get_ShouldPursuitTarget","","private","","0x170004B7"
"DolocTown.MonsterAI_NianHead","ShouldPursuitTarget","System.Boolean","get_ShouldPursuitTarget","","private","","0x170004B9"
"DolocTown.AnimalMap/<FromBuilding>d__24","System.Collections.Generic.IEnumerator<DolocTown.AnimalStair>.Current","DolocTown.AnimalStair","System.Collections.Generic.IEnumerator<DolocTown.AnimalStair>.get_Current","","private","","0x17002F41"
"DolocTown.AnimalMap/<FromBuilding>d__24","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17002F42"
"DolocTown.AnimalMap/<FromBuildingFloor>d__25","System.Collections.Generic.IEnumerator<DolocTown.AnimalStair>.Current","DolocTown.AnimalStair","System.Collections.Generic.IEnumerator<DolocTown.AnimalStair>.get_Current","","private","","0x17002F43"
"DolocTown.AnimalMap/<FromBuildingFloor>d__25","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17002F44"
"DolocTown.AnimalMap/<FromBuildingCeiling>d__26","System.Collections.Generic.IEnumerator<DolocTown.AnimalStair>.Current","DolocTown.AnimalStair","System.Collections.Generic.IEnumerator<DolocTown.AnimalStair>.get_Current","","private","","0x17002F45"
"DolocTown.AnimalMap/<FromBuildingCeiling>d__26","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17002F46"
"DolocTown.AnimalWork_BuildChickenNest","Title","System.String","get_Title","","public","","0x1700064B"
"DolocTown.AnimalMapForBuilding","AllPositions","System.Collections.Generic.IEnumerable`1<UnityEngine.Vector2Int>","get_AllPositions","","public","","0x17000659"
"DolocTown.AnimalUtils","ChickenNestProto","DolocTown.Config.Equipment.EquipmentInfo","get_ChickenNestProto","","public","","0x1700065D"
"DolocTown.AnimalUtils","AnimalMapForBuilding","DolocTown.AnimalMapForBuilding","get_AnimalMapForBuilding","","public","","0x1700065E"
"DolocTown.AutomateBot","CurrentRoomGuid","System.String","get_CurrentRoomGuid","","public","","0x1700066E"
"DolocTown.IAutomateBotManager","CurrentRoomGuid","System.String","get_CurrentRoomGuid","","public","","0x17000689"
"DolocTown.AutomateBotDecisionMaker","CurrentRoomGuid","System.String","get_CurrentRoomGuid","","public","","0x17000698"
"DolocTown.AutomateBotDecisionMaker","StationRoomGuid","System.String","get_StationRoomGuid","","public","","0x170006A0"
"DolocTown.AutomateStationEnv/RoomEnv","AllEquipments","DolocTown.Equipment[]","get_AllEquipments","","public","","0x17002F4D"
"DolocTown.AutomateStationEnv/RoomEnv","_AllEquipments","System.Collections.Generic.IEnumerable`1<DolocTown.Equipment>","get__AllEquipments","","private","","0x17002F4E"
"DolocTown.AutomateStationEnv/RoomEnv","AllBuildings","System.Collections.Generic.IEnumerable`1<DolocTown.Building>","get_AllBuildings","","public","","0x17002F50"
"DolocTown.AutomateStationEnv/RoomEnv/<get__AllEquipments>d__9","System.Collections.Generic.IEnumerator<DolocTown.Equipment>.Current","DolocTown.Equipment","System.Collections.Generic.IEnumerator<DolocTown.Equipment>.get_Current","","private","","0x17003016"
"DolocTown.AutomateStationEnv/RoomEnv/<get__AllEquipments>d__9","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17003017"
"DolocTown.AutomateStationEnv/RoomEnv/<get_AllBuildings>d__13","System.Collections.Generic.IEnumerator<DolocTown.Building>.Current","DolocTown.Building","System.Collections.Generic.IEnumerator<DolocTown.Building>.get_Current","","private","","0x1700301A"
"DolocTown.AutomateStationEnv/RoomEnv/<get_AllBuildings>d__13","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x1700301B"
"DolocTown.AutomateSystemEnv/<GetEquipmentsNearStation>d__25","System.Collections.Generic.IEnumerator<DolocTown.Equipment>.Current","DolocTown.Equipment","System.Collections.Generic.IEnumerator<DolocTown.Equipment>.get_Current","","private","","0x17002F59"
"DolocTown.AutomateSystemEnv/<GetEquipmentsNearStation>d__25","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17002F5A"
"DolocTown.AutomateSystemEnv/<GetEquipmentsNearStation>d__26`1","System.Collections.Generic.IEnumerator<T>.Current","T","System.Collections.Generic.IEnumerator<T>.get_Current","","private","","0x17002F5B"
