"namespace","name","full_name","kind","visibility","base_type","interfaces","is_abstract","is_sealed","declaring_type","methods","fields","properties","events","token"
"","<CollectValueParsers>d__2`1","RedSaw.CommandLineInterface.CommandCreator/<CollectValueParsers>d__2`1","class","private","System.Object","System.Collections.Generic.IEnumerable`1<System.ValueTuple`3<RedSaw.CommandLineInterface.ValueParser,System.Type,System.String>> | System.Collections.IEnumerable | System.Collections.Generic.IEnumerator`1<System.ValueTuple`3<RedSaw.CommandLineInterface.ValueParser,System.Type,System.String>> | System.Collections.IEnumerator | System.IDisposable","False","True","RedSaw.CommandLineInterface.CommandCreator","8","7","2","0","0x02000E68"
"RedSaw.CommandLineInterface","QueryCache`1","RedSaw.CommandLineInterface.QueryCache`1","class","private","System.Object","","False","False","","3","3","0","0","0x020000F7"
"RedSaw.CommandLineInterface","CommandSystem","RedSaw.CommandLineInterface.CommandSystem","class","public","System.Object","","False","False","","15","11","0","0","0x020000F8"
"","<>c__DisplayClass23_0","RedSaw.CommandLineInterface.CommandSystem/<>c__DisplayClass23_0","class","private","System.Object","","False","True","RedSaw.CommandLineInterface.CommandSystem","3","3","0","0","0x02000E69"
"","<>c","RedSaw.CommandLineInterface.CommandSystem/<>c","class","private","System.Object","","False","True","RedSaw.CommandLineInterface.CommandSystem","8","7","0","0","0x02000E6A"
"","<>c__DisplayClass24_0","RedSaw.CommandLineInterface.CommandSystem/<>c__DisplayClass24_0","class","private","System.Object","","False","True","RedSaw.CommandLineInterface.CommandSystem","3","3","0","0","0x02000E6B"
"","<>c__DisplayClass25_0","RedSaw.CommandLineInterface.CommandSystem/<>c__DisplayClass25_0","class","private","System.Object","","False","True","RedSaw.CommandLineInterface.CommandSystem","2","2","0","0","0x02000E6C"
"RedSaw.CommandLineInterface","InputHistory","RedSaw.CommandLineInterface.InputHistory","class","private","System.Object","","False","False","","6","3","3","0","0x020000F9"
"RedSaw.CommandLineInterface","LinearSelector","RedSaw.CommandLineInterface.LinearSelector","class","private","System.Object","","False","False","","9","3","2","1","0x020000FA"
"RedSaw.CommandLineInterface","LogManager`1","RedSaw.CommandLineInterface.LogManager`1","class","public","System.Object","","False","False","","10","4","2","1","0x020000FB"
"","Log","RedSaw.CommandLineInterface.LogManager`1/Log","struct","public","System.ValueType","","False","True","RedSaw.CommandLineInterface.LogManager`1","5","3","2","0","0x02000E6D"
"","<>c","RedSaw.CommandLineInterface.LogManager`1/<>c","class","private","System.Object","","False","True","RedSaw.CommandLineInterface.LogManager`1","3","2","0","0","0x02000E6E"
"","<GetLastLogs>d__15","RedSaw.CommandLineInterface.LogManager`1/<GetLastLogs>d__15","class","private","System.Object","System.Collections.Generic.IEnumerable`1<RedSaw.CommandLineInterface.LogManager`1/Log<T>> | System.Collections.IEnumerable | System.Collections.Generic.IEnumerator`1<RedSaw.CommandLineInterface.LogManager`1/Log<T>> | System.Collections.IEnumerator | System.IDisposable","False","True","RedSaw.CommandLineInterface.LogManager`1","8","8","2","0","0x02000E6F"
"","<GetLastLogs>d__16","RedSaw.CommandLineInterface.LogManager`1/<GetLastLogs>d__16","class","private","System.Object","System.Collections.Generic.IEnumerable`1<RedSaw.CommandLineInterface.LogManager`1/Log<T>> | System.Collections.IEnumerable | System.Collections.Generic.IEnumerator`1<RedSaw.CommandLineInterface.LogManager`1/Log<T>> | System.Collections.IEnumerator | System.IDisposable","False","True","RedSaw.CommandLineInterface.LogManager`1","9","9","2","0","0x02000E70"
"RedSaw.CommandLineInterface","ConsoleController`1","RedSaw.CommandLineInterface.ConsoleController`1","class","public","System.Object","","False","False","","27","17","3","2","0x020000FC"
"","Timer","RedSaw.CommandLineInterface.ConsoleController`1/Timer","class","private","System.Object","","False","False","RedSaw.CommandLineInterface.ConsoleController`1","3","2","0","0","0x02000E71"
"","<>c__DisplayClass24_0","RedSaw.CommandLineInterface.ConsoleController`1/<>c__DisplayClass24_0","class","private","System.Object","","False","True","RedSaw.CommandLineInterface.ConsoleController`1","3","1","0","0","0x02000E72"
"RedSaw.CommandLineInterface","IConsoleInput","RedSaw.CommandLineInterface.IConsoleInput","interface","public","","","True","False","","7","0","7","0","0x020000FD"
"RedSaw.CommandLineInterface","IConsoleRenderer","RedSaw.CommandLineInterface.IConsoleRenderer","interface","public","","","True","False","","25","0","8","0","0x020000FE"
"RedSaw.CommandLineInterface","CLIUtils","RedSaw.CommandLineInterface.CLIUtils","static class","public","System.Object","","True","True","","4","0","1","0","0x020000FF"
"RedSaw.CommandLineInterface","CommandSystemException","RedSaw.CommandLineInterface.CommandSystemException","class","public","System.Exception","","False","False","","1","0","0","0","0x02000100"
"RedSaw.CommandLineInterface","CommandLexerException","RedSaw.CommandLineInterface.CommandLexerException","class","public","RedSaw.CommandLineInterface.CommandSystemException","","False","False","","1","0","0","0","0x02000101"
"RedSaw.CommandLineInterface","CommandSyntaxException","RedSaw.CommandLineInterface.CommandSyntaxException","class","public","RedSaw.CommandLineInterface.CommandSystemException","","False","False","","1","0","0","0","0x02000102"
"RedSaw.CommandLineInterface","CommandExecuteException","RedSaw.CommandLineInterface.CommandExecuteException","class","public","RedSaw.CommandLineInterface.CommandSystemException","","False","False","","1","0","0","0","0x02000103"
"RedSaw.CommandLineInterface","TokenType","RedSaw.CommandLineInterface.TokenType","enum","public","System.Enum","","False","True","","0","19","0","0","0x02000104"
"RedSaw.CommandLineInterface","Token","RedSaw.CommandLineInterface.Token","struct","public","System.ValueType","","False","True","","1","4","0","0","0x02000105"
"RedSaw.CommandLineInterface","LexerResult","RedSaw.CommandLineInterface.LexerResult","struct","public","System.ValueType","","False","True","","6","3","2","0","0x02000106"
"RedSaw.CommandLineInterface","Lexer","RedSaw.CommandLineInterface.Lexer","class","public","System.Object","","False","False","","14","29","1","0","0x02000107"
"RedSaw.CommandLineInterface","SuggestionType","RedSaw.CommandLineInterface.SuggestionType","enum","public","System.Enum","","False","True","","0","5","0","0","0x02000108"
"RedSaw.CommandLineInterface","SuggestionQuery","RedSaw.CommandLineInterface.SuggestionQuery","struct","public","System.ValueType","","False","True","","4","4","0","0","0x02000109"
"RedSaw.CommandLineInterface","QueryVariableType","RedSaw.CommandLineInterface.QueryVariableType","delegate","public","System.MulticastDelegate","","False","True","","4","0","0","0","0x0200010A"
"RedSaw.CommandLineInterface","InputBehaviourStateMachine","RedSaw.CommandLineInterface.InputBehaviourStateMachine","class","private","System.Object","","False","False","","9","4","2","0","0x0200010B"
"RedSaw.CommandLineInterface","InputBehaviourState","RedSaw.CommandLineInterface.InputBehaviourState","class","private","System.Object","","True","False","","16","3","2","0","0x0200010C"
"RedSaw.CommandLineInterface","InputBehaviourStateWithInput","RedSaw.CommandLineInterface.InputBehaviourStateWithInput","class","private","RedSaw.CommandLineInterface.InputBehaviourState","","True","False","","4","1","1","0","0x0200010D"
"RedSaw.CommandLineInterface","IBS_Ready","RedSaw.CommandLineInterface.IBS_Ready","class","private","RedSaw.CommandLineInterface.InputBehaviourStateWithInput","","False","False","","4","0","0","0","0x0200010E"
"RedSaw.CommandLineInterface","IBS_Wait","RedSaw.CommandLineInterface.IBS_Wait","class","private","RedSaw.CommandLineInterface.InputBehaviourStateWithInput","","False","False","","4","0","0","0","0x0200010F"
"RedSaw.CommandLineInterface","IBS_Command","RedSaw.CommandLineInterface.IBS_Command","class","private","RedSaw.CommandLineInterface.InputBehaviourStateWithInput","","False","False","","5","0","0","0","0x02000110"
"RedSaw.CommandLineInterface","IBS_Unknown","RedSaw.CommandLineInterface.IBS_Unknown","class","private","RedSaw.CommandLineInterface.InputBehaviourState","","False","False","","4","1","0","0","0x02000111"
"RedSaw.CommandLineInterface","IBS_Variable","RedSaw.CommandLineInterface.IBS_Variable","class","private","RedSaw.CommandLineInterface.InputBehaviourStateWithInput","","False","False","","5","0","0","0","0x02000112"
"RedSaw.CommandLineInterface","IBS_String","RedSaw.CommandLineInterface.IBS_String","class","private","RedSaw.CommandLineInterface.InputBehaviourStateWithInput","","False","False","","4","1","0","0","0x02000113"
"RedSaw.CommandLineInterface","IBS_Member","RedSaw.CommandLineInterface.IBS_Member","class","private","RedSaw.CommandLineInterface.InputBehaviourStateWithInput","","False","False","","5","1","0","0","0x02000114"
"RedSaw.CommandLineInterface","CharAutomaton","RedSaw.CommandLineInterface.CharAutomaton","class","public","System.Object","","False","False","","4","2","1","0","0x02000115"
"RedSaw.CommandLineInterface","Suggestion","RedSaw.CommandLineInterface.Suggestion","struct","public","System.ValueType","","False","True","","3","2","0","0","0x02000116"
"RedSaw.CommandLineInterface","SyntaxTreeCode","RedSaw.CommandLineInterface.SyntaxTreeCode","enum","public","System.Enum","","False","True","","0","18","0","0","0x02000117"
"RedSaw.CommandLineInterface","SyntaxTree","RedSaw.CommandLineInterface.SyntaxTree","class","public","System.Object","","False","False","","9","3","4","0","0x02000118"
"","<>c","RedSaw.CommandLineInterface.SyntaxTree/<>c","class","private","System.Object","","False","True","RedSaw.CommandLineInterface.SyntaxTree","3","2","0","0","0x02000E73"
"RedSaw.CommandLineInterface","SyntaxAnalyzer","RedSaw.CommandLineInterface.SyntaxAnalyzer","class","public","System.Object","","False","False","","16","3","5","0","0x02000119"
"RedSaw.CommandLineInterface","DefaultTypeParserDefination","RedSaw.CommandLineInterface.DefaultTypeParserDefination","static class","private","System.Object","","True","True","","16","0","2","0","0x0200011A"
"RedSaw.CommandLineInterface","VirtualMachineUtils","RedSaw.CommandLineInterface.VirtualMachineUtils","static class","public","System.Object","","True","True","","6","0","0","0","0x0200011B"
"RedSaw.CommandLineInterface","CSharpUtils","RedSaw.CommandLineInterface.CSharpUtils","static class","private","System.Object","","True","True","","21","0","0","0","0x0200011C"
"","<>c","RedSaw.CommandLineInterface.CSharpUtils/<>c","class","private","System.Object","","False","True","RedSaw.CommandLineInterface.CSharpUtils","7","6","0","0","0x02000E74"
"RedSaw.CommandLineInterface","IValueGetter","RedSaw.CommandLineInterface.IValueGetter","interface","public","","","True","False","","2","0","1","0","0x0200011D"
"RedSaw.CommandLineInterface","IValueSetter","RedSaw.CommandLineInterface.IValueSetter","interface","public","","","True","False","","3","0","2","0","0x0200011E"
"RedSaw.CommandLineInterface","StackObjectType","RedSaw.CommandLineInterface.StackObjectType","enum","public","System.Enum","","False","True","","0","6","0","0","0x0200011F"
"RedSaw.CommandLineInterface","StackObject","RedSaw.CommandLineInterface.StackObject","class","public","System.Object","","True","False","","1","1","0","0","0x02000120"
"RedSaw.CommandLineInterface","StackProperty","RedSaw.CommandLineInterface.StackProperty","class","public","RedSaw.CommandLineInterface.StackObject","RedSaw.CommandLineInterface.IValueGetter | RedSaw.CommandLineInterface.IValueSetter","True","False","","7","3","2","0","0x02000121"
"RedSaw.CommandLineInterface","StackPropertyProperty","RedSaw.CommandLineInterface.StackPropertyProperty","class","public","RedSaw.CommandLineInterface.StackProperty","","False","False","","5","2","1","0","0x02000122"
"RedSaw.CommandLineInterface","StackPropertyPropertyOnlyGetter","RedSaw.CommandLineInterface.StackPropertyPropertyOnlyGetter","class","public","RedSaw.CommandLineInterface.StackPropertyProperty","","False","False","","5","0","1","0","0x02000123"
"RedSaw.CommandLineInterface","StackPropertyPropertyOnlySetter","RedSaw.CommandLineInterface.StackPropertyPropertyOnlySetter","class","public","RedSaw.CommandLineInterface.StackPropertyProperty","","False","False","","5","0","1","0","0x02000124"
"RedSaw.CommandLineInterface","StackPropertyField","RedSaw.CommandLineInterface.StackPropertyField","class","public","RedSaw.CommandLineInterface.StackProperty","","False","False","","5","2","1","0","0x02000125"
"RedSaw.CommandLineInterface","StackPropertyCustom","RedSaw.CommandLineInterface.StackPropertyCustom","class","public","RedSaw.CommandLineInterface.StackProperty","","False","False","","5","1","1","0","0x02000126"
"RedSaw.CommandLineInterface","StackValue","RedSaw.CommandLineInterface.StackValue","class","public","RedSaw.CommandLineInterface.StackObject","RedSaw.CommandLineInterface.IValueGetter","False","False","","4","1","1","0","0x02000127"
"RedSaw.CommandLineInterface","StackFloat","RedSaw.CommandLineInterface.StackFloat","class","public","RedSaw.CommandLineInterface.StackValue","","False","False","","2","1","1","0","0x02000128"
"RedSaw.CommandLineInterface","StackInt","RedSaw.CommandLineInterface.StackInt","class","public","RedSaw.CommandLineInterface.StackValue","","False","False","","2","1","1","0","0x02000129"
"RedSaw.CommandLineInterface","StackString","RedSaw.CommandLineInterface.StackString","class","public","RedSaw.CommandLineInterface.StackValue","","False","False","","2","1","1","0","0x0200012A"
"RedSaw.CommandLineInterface","StackBool","RedSaw.CommandLineInterface.StackBool","class","public","RedSaw.CommandLineInterface.StackValue","","False","False","","4","1","3","0","0x0200012B"
"RedSaw.CommandLineInterface","StackNull","RedSaw.CommandLineInterface.StackNull","class","public","RedSaw.CommandLineInterface.StackValue","","False","False","","3","0","2","0","0x0200012C"
"RedSaw.CommandLineInterface","StackSourceInput","RedSaw.CommandLineInterface.StackSourceInput","class","public","RedSaw.CommandLineInterface.StackObject","","False","False","","2","1","0","0","0x0200012D"
"RedSaw.CommandLineInterface","StackCallable","RedSaw.CommandLineInterface.StackCallable","class","public","RedSaw.CommandLineInterface.StackObject","","True","False","","10","0","5","0","0x0200012E"
"RedSaw.CommandLineInterface","StackMethod","RedSaw.CommandLineInterface.StackMethod","class","public","RedSaw.CommandLineInterface.StackCallable","","False","False","","11","4","5","0","0x0200012F"
"RedSaw.CommandLineInterface","ValueParser","RedSaw.CommandLineInterface.ValueParser","delegate","public","System.MulticastDelegate","","False","True","","4","0","0","0","0x02000130"
"RedSaw.CommandLineInterface","ValueParserManager","RedSaw.CommandLineInterface.ValueParserManager","class","public","System.Object","","False","False","","6","2","0","0","0x02000131"
"RedSaw.CommandLineInterface","VirtualMachine","RedSaw.CommandLineInterface.VirtualMachine","class","public","System.Object","","False","False","","36","9","3","0","0x02000132"
"","CallTarget","RedSaw.CommandLineInterface.VirtualMachine/CallTarget","enum","public","System.Enum","","False","True","RedSaw.CommandLineInterface.VirtualMachine","0","4","0","0","0x02000E75"
"","ExecuteStatus","RedSaw.CommandLineInterface.VirtualMachine/ExecuteStatus","struct","public","System.ValueType","","False","True","RedSaw.CommandLineInterface.VirtualMachine","1","2","0","0","0x02000E76"
"","<get_AllProperties>d__14","RedSaw.CommandLineInterface.VirtualMachine/<get_AllProperties>d__14","class","private","System.Object","System.Collections.Generic.IEnumerable`1<RedSaw.CommandLineInterface.StackProperty> | System.Collections.IEnumerable | System.Collections.Generic.IEnumerator`1<RedSaw.CommandLineInterface.StackProperty> | System.Collections.IEnumerator | System.IDisposable","False","True","RedSaw.CommandLineInterface.VirtualMachine","10","6","2","0","0x02000E77"
"","<GetAllDelegate>d__20","RedSaw.CommandLineInterface.VirtualMachine/<GetAllDelegate>d__20","class","private","System.Object","System.Collections.Generic.IEnumerable`1<System.ValueTuple`2<System.String,System.Delegate>> | System.Collections.IEnumerable | System.Collections.Generic.IEnumerator`1<System.ValueTuple`2<System.String,System.Delegate>> | System.Collections.IEnumerator | System.IDisposable","False","True","RedSaw.CommandLineInterface.VirtualMachine","9","5","2","0","0x02000E78"
"RedSaw.CommandLineInterface","DebugInfoAttribute","RedSaw.CommandLineInterface.DebugInfoAttribute","class","public","System.Attribute","","False","False","","8","3","3","0","0x02000133"
"RedSaw.CommandLineInterface","DebugObjectAttribute","RedSaw.CommandLineInterface.DebugObjectAttribute","class","public","System.Attribute","","False","False","","1","0","0","0","0x02000134"
"RedSaw.CommandLineInterface","DebugGroupAttribute","RedSaw.CommandLineInterface.DebugGroupAttribute","class","public","System.Attribute","","False","False","","1","1","0","0","0x02000135"
"RedSaw.CommandLineInterface","DebugInlineButtonAttribute","RedSaw.CommandLineInterface.DebugInlineButtonAttribute","class","public","System.Attribute","","False","False","","4","4","1","0","0x02000136"
"RedSaw.CommandLineInterface","DebugOnValueChangedAttribute","RedSaw.CommandLineInterface.DebugOnValueChangedAttribute","class","public","System.Attribute","","False","False","","1","1","0","0","0x02000137"
"RedSaw.CommandLineInterface","DebugProgressBarAttribute","RedSaw.CommandLineInterface.DebugProgressBarAttribute","class","public","System.Attribute","","False","False","","11","5","4","0","0x02000138"
"RedSaw.CommandLineInterface","DebugButtonAttribute","RedSaw.CommandLineInterface.DebugButtonAttribute","class","public","System.Attribute","","False","False","","4","2","1","0","0x02000139"
"RedSaw.CommandLineInterface","DebugHelper","RedSaw.CommandLineInterface.DebugHelper","static class","public","System.Object","","True","True","","6","0","0","0","0x0200013A"
"RedSaw.CommandLineInterface","DebugHelperEx","RedSaw.CommandLineInterface.DebugHelperEx","static class","public","System.Object","","True","True","","11","0","0","0","0x0200013B"
"RedSaw.CommandLineInterface","DebugInfo","RedSaw.CommandLineInterface.DebugInfo","class","public","System.Object","","False","False","","3","5","1","0","0x0200013C"
"RedSaw.CommandLineInterface","DebugObject","RedSaw.CommandLineInterface.DebugObject","class","public","RedSaw.CommandLineInterface.DebugInfo","","False","False","","1","1","0","0","0x0200013D"
"RedSaw.CommandLineInterface","DebugField","RedSaw.CommandLineInterface.DebugField","class","public","System.Object","","True","False","","9","9","4","0","0x0200013E"
"RedSaw.CommandLineInterface","DebugFieldOfFieldInfo","RedSaw.CommandLineInterface.DebugFieldOfFieldInfo","class","public","RedSaw.CommandLineInterface.DebugField","","False","False","","6","1","3","0","0x0200013F"
"RedSaw.CommandLineInterface","DebugFieldOfPropertyInfo","RedSaw.CommandLineInterface.DebugFieldOfPropertyInfo","class","public","RedSaw.CommandLineInterface.DebugField","","False","False","","6","1","3","0","0x02000140"
"RedSaw.CommandLineInterface","DebugButtonType","RedSaw.CommandLineInterface.DebugButtonType","enum","public","System.Enum","","False","True","","0","4","0","0","0x02000141"
"RedSaw.CommandLineInterface","DebugButton","RedSaw.CommandLineInterface.DebugButton","class","public","System.Object","","False","False","","3","6","0","0","0x02000142"
"RedSaw.CommandLineInterface.UnityImpl","GameConsole","RedSaw.CommandLineInterface.UnityImpl.GameConsole","class","public","UnityEngine.MonoBehaviour","","False","False","","24","16","2","0","0x02000143"
"","Settings","RedSaw.CommandLineInterface.UnityImpl.GameConsole/Settings","struct","public","System.ValueType","","False","True","RedSaw.CommandLineInterface.UnityImpl.GameConsole","1","6","0","0","0x02000E79"
"","Vector2Converter","RedSaw.CommandLineInterface.UnityImpl.GameConsole/Settings/Vector2Converter","class","public","Newtonsoft.Json.JsonConverter`1<UnityEngine.Vector2>","","False","False","RedSaw.CommandLineInterface.UnityImpl.GameConsole/Settings","3","0","0","0","0x0200129B"
"","ColorConverter","RedSaw.CommandLineInterface.UnityImpl.GameConsole/Settings/ColorConverter","class","public","Newtonsoft.Json.JsonConverter`1<UnityEngine.Color>","","False","False","RedSaw.CommandLineInterface.UnityImpl.GameConsole/Settings","3","0","0","0","0x0200129C"
"RedSaw.CommandLineInterface.UnityImpl","GameConsoleAlternativeOptionsPanel","RedSaw.CommandLineInterface.UnityImpl.GameConsoleAlternativeOptionsPanel","class","public","UnityEngine.MonoBehaviour","","False","False","","4","4","1","0","0x02000144"
"RedSaw.CommandLineInterface.UnityImpl","GameConsoleClickable","RedSaw.CommandLineInterface.UnityImpl.GameConsoleClickable","class","public","UnityEngine.MonoBehaviour","UnityEngine.EventSystems.IPointerDownHandler | UnityEngine.EventSystems.IEventSystemHandler | UnityEngine.EventSystems.IPointerUpHandler | UnityEngine.EventSystems.IPointerEnterHandler | UnityEngine.EventSystems.IPointerExitHandler","True","False","","9","6","1","0","0x02000145"
"RedSaw.CommandLineInterface.UnityImpl","GameConsoleHeader","RedSaw.CommandLineInterface.UnityImpl.GameConsoleHeader","class","public","RedSaw.CommandLineInterface.UnityImpl.GameConsoleClickable","","False","False","","6","3","1","0","0x02000146"
"RedSaw.CommandLineInterface.UnityImpl","UserInput","RedSaw.CommandLineInterface.UnityImpl.UserInput","class","public","System.Object","RedSaw.CommandLineInterface.IConsoleInput","False","False","","8","0","7","0","0x02000147"
"RedSaw.CommandLineInterface.UnityImpl","GameConsoleRenderer","RedSaw.CommandLineInterface.UnityImpl.GameConsoleRenderer","class","public","UnityEngine.MonoBehaviour","RedSaw.CommandLineInterface.IConsoleRenderer","False","False","","31","7","9","0","0x02000148"
"","<DisableHighlight>d__32","RedSaw.CommandLineInterface.UnityImpl.GameConsoleRenderer/<DisableHighlight>d__32","class","private","System.Object","System.Collections.Generic.IEnumerator`1<System.Object> | System.Collections.IEnumerator | System.IDisposable","False","True","RedSaw.CommandLineInterface.UnityImpl.GameConsoleRenderer","6","4","2","0","0x02000E7A"
"","<MoveToLast>d__35","RedSaw.CommandLineInterface.UnityImpl.GameConsoleRenderer/<MoveToLast>d__35","class","private","System.Object","System.Collections.Generic.IEnumerator`1<System.Object> | System.Collections.IEnumerator | System.IDisposable","False","True","RedSaw.CommandLineInterface.UnityImpl.GameConsoleRenderer","6","3","2","0","0x02000E7B"
"","<>c__DisplayClass36_0","RedSaw.CommandLineInterface.UnityImpl.GameConsoleRenderer/<>c__DisplayClass36_0","class","private","System.Object","","False","True","RedSaw.CommandLineInterface.UnityImpl.GameConsoleRenderer","2","1","0","0","0x02000E7C"
"","<>c__DisplayClass37_0","RedSaw.CommandLineInterface.UnityImpl.GameConsoleRenderer/<>c__DisplayClass37_0","class","private","System.Object","","False","True","RedSaw.CommandLineInterface.UnityImpl.GameConsoleRenderer","2","1","0","0","0x02000E7D"
"RedSaw.CommandLineInterface.UnityImpl","GameConsoleSizeGrip","RedSaw.CommandLineInterface.UnityImpl.GameConsoleSizeGrip","class","public","RedSaw.CommandLineInterface.UnityImpl.GameConsoleClickable","","False","False","","4","5","0","0","0x02000149"
"RedSaw.CommandLineInterface.UnityImpl","UnityDispatcher","RedSaw.CommandLineInterface.UnityImpl.UnityDispatcher","class","public","UnityEngine.MonoBehaviour","","False","False","","5","1","0","0","0x0200014A"
"RedSaw.Physical","SteeringDebug","RedSaw.Physical.SteeringDebug","struct","public","System.ValueType","","False","True","","4","2","0","0","0x0200017B"
"DolocTown","CloudShadowDebugger","DolocTown.CloudShadowDebugger","class","public","UnityEngine.MonoBehaviour","","False","False","","4","0","0","0","0x02000190"
"DolocTown","CopyUpdateLogTest","DolocTown.CopyUpdateLogTest","class","public","UnityEngine.MonoBehaviour","","False","False","","9","0","3","0","0x02000191"
"","<get_LogFiles>d__3","DolocTown.CopyUpdateLogTest/<get_LogFiles>d__3","class","private","System.Object","System.Collections.Generic.IEnumerable`1<System.String> | System.Collections.IEnumerable | System.Collections.Generic.IEnumerator`1<System.String> | System.Collections.IEnumerator | System.IDisposable","False","True","DolocTown.CopyUpdateLogTest","8","5","2","0","0x02000E8D"
"","<>c","DolocTown.CopyUpdateLogTest/<>c","class","private","System.Object","","False","True","DolocTown.CopyUpdateLogTest","4","3","0","0","0x02000E8E"
"","<get_TotalUnhandledLogs>d__6","DolocTown.CopyUpdateLogTest/<get_TotalUnhandledLogs>d__6","class","private","System.Object","System.Collections.Generic.IEnumerable`1<System.String> | System.Collections.IEnumerable | System.Collections.Generic.IEnumerator`1<System.String> | System.Collections.IEnumerator | System.IDisposable","False","True","DolocTown.CopyUpdateLogTest","10","6","2","0","0x02000E8F"
