"type","name","property_type","getter","setter","getter_visibility","setter_visibility","token"
"RedSaw.CommandLineInterface.LexerResult","Item","RedSaw.CommandLineInterface.Token","get_Item","","public","","0x17000202"
"RedSaw.CommandLineInterface.LexerResult","LastToken","RedSaw.CommandLineInterface.Token","get_LastToken","","public","","0x17000203"
"RedSaw.CommandLineInterface.Lexer","HasMore","System.Boolean","get_HasMore","","private","","0x17000204"
"RedSaw.CommandLineInterface.InputBehaviourStateMachine","CurrentStatus","System.String","get_CurrentStatus","","public","","0x17000205"
"RedSaw.CommandLineInterface.InputBehaviourStateMachine","CurrentSuggestionQuery","RedSaw.CommandLineInterface.SuggestionQuery","get_CurrentSuggestionQuery","","public","","0x17000206"
"RedSaw.CommandLineInterface.InputBehaviourState","ShouldCollapse","System.Boolean","get_ShouldCollapse","set_ShouldCollapse","public","protected","0x17000207"
"RedSaw.CommandLineInterface.InputBehaviourState","AfterAssign","System.Boolean","get_AfterAssign","set_AfterAssign","public","protected","0x17000208"
"RedSaw.CommandLineInterface.InputBehaviourStateWithInput","CurrentInput","System.String","get_CurrentInput","set_CurrentInput","public","protected","0x17000209"
"RedSaw.CommandLineInterface.CharAutomaton","CurrentStatus","System.String","get_CurrentStatus","","public","","0x1700020A"
"RedSaw.CommandLineInterface.SyntaxTree","L","RedSaw.CommandLineInterface.SyntaxTree","get_L","","public","","0x1700020B"
"RedSaw.CommandLineInterface.SyntaxTree","R","RedSaw.CommandLineInterface.SyntaxTree","get_R","","public","","0x1700020C"
"RedSaw.CommandLineInterface.SyntaxTree","IsLeaf","System.Boolean","get_IsLeaf","","public","","0x1700020D"
"RedSaw.CommandLineInterface.SyntaxTree","DebugInfo","System.String","get_DebugInfo","","public","","0x1700020E"
"RedSaw.CommandLineInterface.SyntaxAnalyzer","Tokens","RedSaw.CommandLineInterface.Token[]","get_Tokens","","private","","0x1700020F"
"RedSaw.CommandLineInterface.SyntaxAnalyzer","TokenValues","System.String[]","get_TokenValues","","private","","0x17000210"
"RedSaw.CommandLineInterface.SyntaxAnalyzer","HasMore","System.Boolean","get_HasMore","","public","","0x17000211"
"RedSaw.CommandLineInterface.SyntaxAnalyzer","CurrentToken","RedSaw.CommandLineInterface.Token","get_CurrentToken","","public","","0x17000212"
"RedSaw.CommandLineInterface.SyntaxAnalyzer","NextToken","RedSaw.CommandLineInterface.Token","get_NextToken","","public","","0x17000213"
"RedSaw.CommandLineInterface.DefaultTypeParserDefination","DefaultTypeParser","System.Collections.Generic.Dictionary`2<System.Type,RedSaw.CommandLineInterface.ValueParser>","get_DefaultTypeParser","","public","","0x17000214"
"RedSaw.CommandLineInterface.DefaultTypeParserDefination","DefaultTypeAlias","System.Collections.Generic.Dictionary`2<System.String,System.Type>","get_DefaultTypeAlias","","public","","0x17000215"
"RedSaw.CommandLineInterface.IValueGetter","ValueType","System.Type","get_ValueType","","public","","0x17000216"
"RedSaw.CommandLineInterface.IValueSetter","Name","System.String","get_Name","","public","","0x17000217"
"RedSaw.CommandLineInterface.IValueSetter","ValueType","System.Type","get_ValueType","","public","","0x17000218"
"RedSaw.CommandLineInterface.StackProperty","Name","System.String","get_Name","","public","","0x17000219"
"RedSaw.CommandLineInterface.StackProperty","ValueType","System.Type","get_ValueType","","public","","0x1700021A"
"RedSaw.CommandLineInterface.StackPropertyProperty","ValueType","System.Type","get_ValueType","","public","","0x1700021B"
"RedSaw.CommandLineInterface.StackPropertyPropertyOnlyGetter","ValueType","System.Type","get_ValueType","","public","","0x1700021C"
"RedSaw.CommandLineInterface.StackPropertyPropertyOnlySetter","ValueType","System.Type","get_ValueType","","public","","0x1700021D"
"RedSaw.CommandLineInterface.StackPropertyField","ValueType","System.Type","get_ValueType","","public","","0x1700021E"
"RedSaw.CommandLineInterface.StackPropertyCustom","ValueType","System.Type","get_ValueType","","public","","0x1700021F"
"RedSaw.CommandLineInterface.StackValue","ValueType","System.Type","get_ValueType","","public","","0x17000220"
"RedSaw.CommandLineInterface.StackFloat","ValueType","System.Type","get_ValueType","","public","","0x17000221"
"RedSaw.CommandLineInterface.StackInt","ValueType","System.Type","get_ValueType","","public","","0x17000222"
"RedSaw.CommandLineInterface.StackString","ValueType","System.Type","get_ValueType","","public","","0x17000223"
"RedSaw.CommandLineInterface.StackBool","True","RedSaw.CommandLineInterface.StackBool","get_True","","public","","0x17000224"
"RedSaw.CommandLineInterface.StackBool","False","RedSaw.CommandLineInterface.StackBool","get_False","","public","","0x17000225"
"RedSaw.CommandLineInterface.StackBool","ValueType","System.Type","get_ValueType","","public","","0x17000226"
"RedSaw.CommandLineInterface.StackNull","ValueType","System.Type","get_ValueType","","public","","0x17000227"
"RedSaw.CommandLineInterface.StackNull","Default","RedSaw.CommandLineInterface.StackNull","get_Default","","public","","0x17000228"
"RedSaw.CommandLineInterface.StackCallable","Name","System.String","get_Name","","public","","0x17000229"
"RedSaw.CommandLineInterface.StackCallable","ReturnType","System.Type","get_ReturnType","","public","","0x1700022A"
"RedSaw.CommandLineInterface.StackCallable","ParameterCount","System.Int32","get_ParameterCount","","public","","0x1700022B"
"RedSaw.CommandLineInterface.StackCallable","HasReturnValue","System.Boolean","get_HasReturnValue","","public","","0x1700022C"
"RedSaw.CommandLineInterface.StackCallable","Instance","System.Object","get_Instance","","public","","0x1700022D"
"RedSaw.CommandLineInterface.StackMethod","Name","System.String","get_Name","","public","","0x1700022E"
"RedSaw.CommandLineInterface.StackMethod","ParameterCount","System.Int32","get_ParameterCount","","public","","0x1700022F"
"RedSaw.CommandLineInterface.StackMethod","ReturnType","System.Type","get_ReturnType","","public","","0x17000230"
"RedSaw.CommandLineInterface.StackMethod","Instance","System.Object","get_Instance","","public","","0x17000231"
"RedSaw.CommandLineInterface.StackMethod","ParameterInfo","System.String","get_ParameterInfo","","public","","0x17000232"
"RedSaw.CommandLineInterface.VirtualMachine","AllCallables","System.Collections.Generic.IEnumerable`1<RedSaw.CommandLineInterface.StackCallable>","get_AllCallables","","public","","0x17000233"
"RedSaw.CommandLineInterface.VirtualMachine","AllProperties","System.Collections.Generic.IEnumerable`1<RedSaw.CommandLineInterface.StackProperty>","get_AllProperties","","public","","0x17000234"
"RedSaw.CommandLineInterface.VirtualMachine","TopValue","RedSaw.CommandLineInterface.StackObject","get_TopValue","","public","","0x17000235"
"RedSaw.CommandLineInterface.VirtualMachine/<get_AllProperties>d__14","System.Collections.Generic.IEnumerator<RedSaw.CommandLineInterface.StackProperty>.Current","RedSaw.CommandLineInterface.StackProperty","System.Collections.Generic.IEnumerator<RedSaw.CommandLineInterface.StackProperty>.get_Current","","private","","0x17002F1A"
"RedSaw.CommandLineInterface.VirtualMachine/<get_AllProperties>d__14","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17002F1B"
"RedSaw.CommandLineInterface.VirtualMachine/<GetAllDelegate>d__20","System.Collections.Generic.IEnumerator<(System.String,System.Delegate)>.Current","System.ValueTuple`2<System.String,System.Delegate>","System.Collections.Generic.IEnumerator<(System.String,System.Delegate)>.get_Current","","private","","0x17002F1C"
"RedSaw.CommandLineInterface.VirtualMachine/<GetAllDelegate>d__20","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17002F1D"
"RedSaw.CommandLineInterface.DebugInfoAttribute","Key","System.String","get_Key","set_Key","public","protected","0x17000236"
"RedSaw.CommandLineInterface.DebugInfoAttribute","Color","System.String","get_Color","set_Color","public","public","0x17000237"
"RedSaw.CommandLineInterface.DebugInfoAttribute","AllowEdit","System.Boolean","get_AllowEdit","set_AllowEdit","public","public","0x17000238"
"RedSaw.CommandLineInterface.DebugInlineButtonAttribute","MaxWidth","System.Int32","get_MaxWidth","set_MaxWidth","public","public","0x17000239"
"RedSaw.CommandLineInterface.DebugProgressBarAttribute","maxValue","System.Single","get_maxValue","set_maxValue","public","public","0x1700023A"
"RedSaw.CommandLineInterface.DebugProgressBarAttribute","minValue","System.Single","get_minValue","set_minValue","public","public","0x1700023B"
"RedSaw.CommandLineInterface.DebugProgressBarAttribute","maxValueInt","System.Int32","get_maxValueInt","set_maxValueInt","public","public","0x1700023C"
"RedSaw.CommandLineInterface.DebugProgressBarAttribute","minValueInt","System.Int32","get_minValueInt","set_minValueInt","public","public","0x1700023D"
"RedSaw.CommandLineInterface.DebugButtonAttribute","ButtonType","RedSaw.CommandLineInterface.DebugButtonType","get_ButtonType","set_ButtonType","public","public","0x1700023E"
"RedSaw.CommandLineInterface.DebugInfo","IsEditable","System.Boolean","get_IsEditable","","public","","0x1700023F"
"RedSaw.CommandLineInterface.DebugField","Name","System.String","get_Name","","public","","0x17000240"
"RedSaw.CommandLineInterface.DebugField","FieldType","System.Type","get_FieldType","","public","","0x17000241"
"RedSaw.CommandLineInterface.DebugField","IsReadonly","System.Boolean","get_IsReadonly","","public","","0x17000242"
"RedSaw.CommandLineInterface.DebugField","Value","System.Object","get_Value","","public","","0x17000243"
"RedSaw.CommandLineInterface.DebugFieldOfFieldInfo","FieldType","System.Type","get_FieldType","","public","","0x17000244"
"RedSaw.CommandLineInterface.DebugFieldOfFieldInfo","IsReadonly","System.Boolean","get_IsReadonly","","public","","0x17000245"
"RedSaw.CommandLineInterface.DebugFieldOfFieldInfo","Value","System.Object","get_Value","","public","","0x17000246"
"RedSaw.CommandLineInterface.DebugFieldOfPropertyInfo","FieldType","System.Type","get_FieldType","","public","","0x17000247"
"RedSaw.CommandLineInterface.DebugFieldOfPropertyInfo","IsReadonly","System.Boolean","get_IsReadonly","","public","","0x17000248"
"RedSaw.CommandLineInterface.DebugFieldOfPropertyInfo","Value","System.Object","get_Value","","public","","0x17000249"
"RedSaw.CommandLineInterface.UnityImpl.GameConsole","ConsoleSystem","RedSaw.CommandLineInterface.ConsoleController`1<UnityEngine.LogType>","get_ConsoleSystem","set_ConsoleSystem","public","private","0x1700024A"
"RedSaw.CommandLineInterface.UnityImpl.GameConsole","DefaultSettingsPath","System.String","get_DefaultSettingsPath","","private","","0x1700024B"
"RedSaw.CommandLineInterface.UnityImpl.GameConsoleAlternativeOptionsPanel","SelectionIndex","System.Int32","","set_SelectionIndex","","public","0x1700024C"
"RedSaw.CommandLineInterface.UnityImpl.GameConsoleClickable","MousePosition","UnityEngine.Vector2","get_MousePosition","","protected","","0x1700024D"
"RedSaw.CommandLineInterface.UnityImpl.GameConsoleHeader","HeaderBarColor","UnityEngine.Color","get_HeaderBarColor","set_HeaderBarColor","public","public","0x1700024E"
"RedSaw.CommandLineInterface.UnityImpl.UserInput","Focus","System.Boolean","get_Focus","","public","","0x1700024F"
"RedSaw.CommandLineInterface.UnityImpl.UserInput","MoveUp","System.Boolean","get_MoveUp","","public","","0x17000250"
"RedSaw.CommandLineInterface.UnityImpl.UserInput","MoveUpC","System.Boolean","get_MoveUpC","","public","","0x17000251"
"RedSaw.CommandLineInterface.UnityImpl.UserInput","MoveDown","System.Boolean","get_MoveDown","","public","","0x17000252"
"RedSaw.CommandLineInterface.UnityImpl.UserInput","MoveDownC","System.Boolean","get_MoveDownC","","public","","0x17000253"
"RedSaw.CommandLineInterface.UnityImpl.UserInput","QuitFocus","System.Boolean","get_QuitFocus","","public","","0x17000254"
"RedSaw.CommandLineInterface.UnityImpl.UserInput","ShowOrHide","System.Boolean","get_ShowOrHide","","public","","0x17000255"
"RedSaw.CommandLineInterface.UnityImpl.GameConsoleRenderer","CurrentMessage","System.String","get_CurrentMessage","","public","","0x17000256"
"RedSaw.CommandLineInterface.UnityImpl.GameConsoleRenderer","IsVisible","System.Boolean","get_IsVisible","set_IsVisible","public","public","0x17000257"
"RedSaw.CommandLineInterface.UnityImpl.GameConsoleRenderer","IsInputFieldFocus","System.Boolean","get_IsInputFieldFocus","","public","","0x17000258"
"RedSaw.CommandLineInterface.UnityImpl.GameConsoleRenderer","OutputPanelCapacity","System.Int32","get_OutputPanelCapacity","","public","","0x17000259"
"RedSaw.CommandLineInterface.UnityImpl.GameConsoleRenderer","InputText","System.String","get_InputText","set_InputText","public","public","0x1700025A"
"RedSaw.CommandLineInterface.UnityImpl.GameConsoleRenderer","InputTextToCursor","System.String","get_InputTextToCursor","set_InputTextToCursor","public","public","0x1700025B"
"RedSaw.CommandLineInterface.UnityImpl.GameConsoleRenderer","IsAlternativeOptionsActive","System.Boolean","get_IsAlternativeOptionsActive","set_IsAlternativeOptionsActive","public","public","0x1700025C"
"RedSaw.CommandLineInterface.UnityImpl.GameConsoleRenderer","AlternativeOptions","System.Collections.Generic.List`1<System.String>","","set_AlternativeOptions","","public","0x1700025D"
"RedSaw.CommandLineInterface.UnityImpl.GameConsoleRenderer","AlternativeOptionsIndex","System.Int32","","set_AlternativeOptionsIndex","","public","0x1700025E"
"RedSaw.CommandLineInterface.UnityImpl.GameConsoleRenderer/<DisableHighlight>d__32","System.Collections.Generic.IEnumerator<System.Object>.Current","System.Object","System.Collections.Generic.IEnumerator<System.Object>.get_Current","","private","","0x17002F1E"
"RedSaw.CommandLineInterface.UnityImpl.GameConsoleRenderer/<DisableHighlight>d__32","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17002F1F"
"RedSaw.CommandLineInterface.UnityImpl.GameConsoleRenderer/<MoveToLast>d__35","System.Collections.Generic.IEnumerator<System.Object>.Current","System.Object","System.Collections.Generic.IEnumerator<System.Object>.get_Current","","private","","0x17002F20"
"RedSaw.CommandLineInterface.UnityImpl.GameConsoleRenderer/<MoveToLast>d__35","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17002F21"
"DolocTown.CopyUpdateLogTest","logFilepath","System.String","get_logFilepath","","public","","0x17000295"
"DolocTown.CopyUpdateLogTest","LogFiles","System.Collections.Generic.IEnumerable`1<System.String>","get_LogFiles","","private","","0x17000296"
"DolocTown.CopyUpdateLogTest","TotalUnhandledLogs","System.Collections.Generic.IEnumerable`1<System.String>","get_TotalUnhandledLogs","","private","","0x17000297"
"DolocTown.CopyUpdateLogTest/<get_LogFiles>d__3","System.Collections.Generic.IEnumerator<System.String>.Current","System.String","System.Collections.Generic.IEnumerator<System.String>.get_Current","","private","","0x17002F2A"
"DolocTown.CopyUpdateLogTest/<get_LogFiles>d__3","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17002F2B"
"DolocTown.CopyUpdateLogTest/<get_TotalUnhandledLogs>d__6","System.Collections.Generic.IEnumerator<System.String>.Current","System.String","System.Collections.Generic.IEnumerator<System.String>.get_Current","","private","","0x17002F2C"
"DolocTown.CopyUpdateLogTest/<get_TotalUnhandledLogs>d__6","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17002F2D"
"DolocTown.DebugCrops","_spriteRenderers","UnityEngine.SpriteRenderer[]","get__spriteRenderers","","private","","0x17000298"
"DolocTown.GlobalInteractableObjectManager","objectLogics","System.Collections.Generic.List`1<DolocTown.InteractableObjectLogic>","get_objectLogics","set_objectLogics","public","private","0x170002AC"
"DolocTown.DialogueData","entrance","System.String","get_entrance","set_entrance","private","private","0x170002C3"
"DolocTown.DialogueData","overrideEntrance","System.String","get_overrideEntrance","set_overrideEntrance","public","public","0x170002C4"
"DolocTown.DialogueData","useCandidateNodes","System.Boolean","get_useCandidateNodes","","public","","0x170002C5"
"DolocTown.DialogueData","dialogueManager","DolocTown.DialogueManager","get_dialogueManager","","private","","0x170002C6"
"DolocTown.DialogueData","candidateCount","System.Int32","get_candidateCount","","public","","0x170002C7"
"DolocTown.DialogueData","allCandidateNodes","System.String[]","get_allCandidateNodes","","public","","0x170002C8"
"DolocTown.DialogueData","HasDialogueNode","System.Boolean","get_HasDialogueNode","","public","","0x170002C9"
"DolocTown.DefaultDialogueTarget","EntityId","System.String","get_EntityId","","public","","0x170002CA"
"DolocTown.DefaultDialogueTarget","EntityTransform","UnityEngine.Transform","get_EntityTransform","","public","","0x170002CB"
"DolocTown.DefaultDialogueTarget","WorldPosition","UnityEngine.Vector2","get_WorldPosition","","public","","0x170002CC"
"DolocTown.DefaultDialogueTarget","UiPopPosition","UnityEngine.Vector2","get_UiPopPosition","","public","","0x170002CD"
"DolocTown.DefaultDialogueTarget","DisableActing","System.Boolean","get_DisableActing","","public","","0x170002CE"
"DolocTown.DefaultDialogueTarget","DefaultWalkSpeed","System.Single","get_DefaultWalkSpeed","","public","","0x170002CF"
"DolocTown.NoneDialogueTarget","EntityId","System.String","get_EntityId","","public","","0x170002D0"
"DolocTown.NoneDialogueTarget","EntityTransform","UnityEngine.Transform","get_EntityTransform","","public","","0x170002D1"
"DolocTown.NoneDialogueTarget","WorldPosition","UnityEngine.Vector2","get_WorldPosition","","public","","0x170002D2"
"DolocTown.NoneDialogueTarget","UiPopPosition","UnityEngine.Vector2","get_UiPopPosition","","public","","0x170002D3"
"DolocTown.NoneDialogueTarget","DisableActing","System.Boolean","get_DisableActing","","public","","0x170002D4"
"DolocTown.NoneDialogueTarget","DefaultWalkSpeed","System.Single","get_DefaultWalkSpeed","","public","","0x170002D5"
"DolocTown.DialogueManager","historyManager","DolocTown.DialogueHistoryManager","get_historyManager","","public","","0x170002D6"
"DolocTown.DialogueManager","CurrentNode","System.String","get_CurrentNode","","public","","0x170002D7"
"DolocTown.DialogueManager","LatestOptionSet","Yarn.OptionSet","get_LatestOptionSet","","public","","0x170002D8"
"DolocTown.DialogueManager","DefaultNpcName","System.String","get_DefaultNpcName","","public","","0x170002D9"
"DolocTown.DialogueManager","UnhandledDialogueNodes","System.Collections.Generic.Queue`1<DolocTown.DialogueNodeData>","get_UnhandledDialogueNodes","","public","","0x170002DA"
"DolocTown.DialogueManager","IsDialogueRunning","System.Boolean","get_IsDialogueRunning","","public","","0x170002DB"
"DolocTown.DialogueManager","IsWaitingSelection","System.Boolean","get_IsWaitingSelection","","public","","0x170002DC"
"DolocTown.DialogueManager","OnOptionsNeedPresentation","UnityEngine.Events.UnityEvent`1<DolocTown.DialogueOption[]>","get_OnOptionsNeedPresentation","","public","","0x170002DD"
"DolocTown.DialogueManager","OnLineNeedsPresentation","UnityEngine.Events.UnityEvent`2<System.String,DolocTown.LocalizedLine>","get_OnLineNeedsPresentation","","public","","0x170002DE"
"DolocTown.DialogueManager","OnSetSelectedOption","UnityEngine.Events.UnityEvent`1<System.String>","get_OnSetSelectedOption","","public","","0x170002DF"
"DolocTown.DialogueManager","OnNodeStart","UnityEngine.Events.UnityEvent`1<System.String>","get_OnNodeStart","","public","","0x170002E0"
"DolocTown.DialogueManager","OnNodeEnd","UnityEngine.Events.UnityEvent`1<System.String>","get_OnNodeEnd","","public","","0x170002E1"
"DolocTown.DialogueManager","OnDialogueComplete","UnityEngine.Events.UnityEvent","get_OnDialogueComplete","","public","","0x170002E2"
"DolocTown.DialogueManager","OnAsyncTaskStarted","UnityEngine.Events.UnityEvent`1<System.String>","get_OnAsyncTaskStarted","","public","","0x170002E3"
"DolocTown.DialoguePlayer","dialogueManager","DolocTown.DialogueManager","get_dialogueManager","","private","","0x170002E4"
