"namespace","name","full_name","kind","visibility","base_type","interfaces","is_abstract","is_sealed","declaring_type","methods","fields","properties","events","token"
"DolocTown.UI","ItemRecipeSlot","DolocTown.UI.ItemRecipeSlot","class","public","DolocTown.UI.DolocNavigationButton","DolocTown.UI.INavPanel","False","False","","17","11","3","0","0x02000768"
"","<GetRelatedRecipesData>d__34","DolocTown.UI.ItemDetailData/<GetRelatedRecipesData>d__34","class","private","System.Object","System.Collections.Generic.IEnumerable`1<System.String> | System.Collections.IEnumerable | System.Collections.Generic.IEnumerator`1<System.String> | System.Collections.IEnumerator | System.IDisposable","False","True","DolocTown.UI.ItemDetailData","9","9","2","0","0x02001166"
"DolocTown.UI","RecipeSubItemSlot","DolocTown.UI.RecipeSubItemSlot","class","public","DolocTown.UI.DolocNavigationButton","","False","False","","7","6","0","0","0x0200076C"
"DolocTown.UI","ConfirmCraftButton","DolocTown.UI.ConfirmCraftButton","class","public","DolocTown.UI.DolocNavigationButton","","False","False","","4","5","1","0","0x02000784"
"DolocTown.UI","ICraftData","DolocTown.UI.ICraftData","interface","public","","DolocTown.UI.IUIData","True","False","","9","0","9","0","0x02000785"
"DolocTown.UI","CraftGridPanel`3","DolocTown.UI.CraftGridPanel`3","class","public","DolocTown.UI.DolocPagedGridUI`2<TSlot,TData>","DolocTown.UI.ICraftPanel`1<TData> | DolocTown.UI.IPageUI`1<TData> | DolocTown.UI.IView","False","False","","9","3","1","0","0x02000786"
"","<>c__DisplayClass7_0","DolocTown.UI.CraftGridPanel`3/<>c__DisplayClass7_0","class","private","System.Object","","False","True","DolocTown.UI.CraftGridPanel`3","3","2","0","0","0x0200116B"
"DolocTown.UI","CraftPanel`3","DolocTown.UI.CraftPanel`3","class","public","DolocTown.UI.DolocPagedLinearUI`2<TSlot,TData>","DolocTown.UI.ICraftPanel`1<TData> | DolocTown.UI.IPageUI`1<TData> | DolocTown.UI.IView","False","False","","11","3","3","0","0x02000787"
"","<>c__DisplayClass11_0","DolocTown.UI.CraftPanel`3/<>c__DisplayClass11_0","class","private","System.Object","","False","True","DolocTown.UI.CraftPanel`3","3","2","0","0","0x0200116C"
"DolocTown.UI","CraftSlot`1","DolocTown.UI.CraftSlot`1","class","public","DolocTown.UI.DolocNavigationButton","","False","False","","3","2","1","0","0x02000788"
"DolocTown.UI","CraftViewer`1","DolocTown.UI.CraftViewer`1","class","public","DolocTown.UI.DolocUiObject","","True","False","","9","8","1","0","0x02000789"
"DolocTown.UI","ICraftPanel`1","DolocTown.UI.ICraftPanel`1","interface","public","","DolocTown.UI.IPageUI`1<TData> | DolocTown.UI.IView","True","False","","0","0","0","0","0x0200078E"
"DolocTown.UI","CookPanelMode","DolocTown.UI.CookPanelMode","enum","public","System.Enum","","False","True","","0","5","0","0","0x02000793"
"DolocTown.UI","CookPanel","DolocTown.UI.CookPanel","class","public","DolocTown.UI.DolocUIPanel","","False","False","","11","5","2","0","0x02000794"
"DolocTown.UI","ConversionRecipeData","DolocTown.UI.ConversionRecipeData","struct","public","System.ValueType","DolocTown.UI.IUIData","False","True","","11","10","8","0","0x02000795"
"DolocTown.UI","RecipeData","DolocTown.UI.RecipeData","struct","public","System.ValueType","DolocTown.UI.ICraftData | DolocTown.UI.IUIData","False","True","","25","24","22","0","0x02000796"
"DolocTown.UI","ConversionRecipeViewer","DolocTown.UI.ConversionRecipeViewer","class","public","DolocTown.UI.DolocUiObject","","False","False","","7","5","0","0","0x0200079A"
"DolocTown.UI","RecipePanel","DolocTown.UI.RecipePanel","class","public","DolocTown.UI.CraftPanel`3<DolocTown.UI.RecipeSlot,DolocTown.UI.RecipeViewer,DolocTown.UI.RecipeData>","","False","False","","3","1","0","0","0x0200079B"
"DolocTown.UI","RecipeSlot","DolocTown.UI.RecipeSlot","class","public","DolocTown.UI.CraftSlot`1<DolocTown.UI.RecipeData>","","False","False","","2","4","0","0","0x0200079C"
"DolocTown.UI","RecipeViewer","DolocTown.UI.RecipeViewer","class","public","DolocTown.UI.CraftViewer`1<DolocTown.UI.RecipeData>","","False","False","","5","10","0","0","0x0200079D"
"DolocTown.UI","BotRecipeData","DolocTown.UI.BotRecipeData","struct","public","System.ValueType","DolocTown.UI.IUIData","False","True","","7","6","6","0","0x020007D3"
"","<>c","DolocTown.UI.BotRecipeData/<>c","class","private","System.Object","","False","True","DolocTown.UI.BotRecipeData","4","3","0","0","0x0200117E"
"DolocTown.UI","BotRecipeSlot","DolocTown.UI.BotRecipeSlot","class","public","DolocTown.UI.DolocNavigationButton","","False","False","","4","7","1","0","0x020007D4"
"DolocTown.UI","BotRecipeViewer","DolocTown.UI.BotRecipeViewer","class","public","DolocTown.UI.DolocPagedGridUI`2<DolocTown.UI.BotRecipeSlot,DolocTown.UI.BotRecipeData>","","False","False","","6","1","0","0","0x020007D5"
"","<>c__DisplayClass2_0","DolocTown.UI.BotRecipeViewer/<>c__DisplayClass2_0","class","private","System.Object","","False","True","DolocTown.UI.BotRecipeViewer","3","1","0","0","0x0200117F"
"DolocTown.UI","CraftQuantitySubmitPanel","DolocTown.UI.CraftQuantitySubmitPanel","class","public","DolocTown.UI.QuantitySubmitPanelBase`1<DolocTown.UI.CraftQuantityData>","","False","False","","4","3","0","0","0x0200085B"
"DolocTown.UI","CraftQuantityData","DolocTown.UI.CraftQuantityData","class","public","DolocTown.UI.QuantitySubmitData","","False","False","","1","1","0","0","0x0200085C"
"DolocTown.Config.Recipe","DishGroupInfo","DolocTown.Config.Recipe.DishGroupInfo","class","public","Bright.Config.BeanBase","","False","True","","38","19","18","0","0x02000B55"
"DolocTown.Config.Recipe","DishInfo","DolocTown.Config.Recipe.DishInfo","class","public","Bright.Config.BeanBase","","False","True","","26","10","8","0","0x02000B56"
"","<>c","DolocTown.Config.Recipe.DishInfo/<>c","class","private","System.Object","","False","True","DolocTown.Config.Recipe.DishInfo","3","2","0","0","0x0200127E"
"DolocTown.Config.Recipe","DismantleRecipeGroupInfo","DolocTown.Config.Recipe.DismantleRecipeGroupInfo","class","public","Bright.Config.BeanBase","","False","True","","20","8","7","0","0x02000B57"
"DolocTown.Config.Recipe","DismantleRecipeInfo","DolocTown.Config.Recipe.DismantleRecipeInfo","class","public","Bright.Config.BeanBase","","False","True","","21","8","8","0","0x02000B58"
"DolocTown.Config.Recipe","IngredientGroupArray","DolocTown.Config.Recipe.IngredientGroupArray","class","public","Bright.Config.BeanBase","","False","True","","11","3","2","0","0x02000B59"
"DolocTown.Config.Recipe","IngredientGroupInfo","DolocTown.Config.Recipe.IngredientGroupInfo","class","public","Bright.Config.BeanBase","","False","True","","18","7","6","0","0x02000B5A"
"DolocTown.Config.Recipe","RecipeGroupInfo","DolocTown.Config.Recipe.RecipeGroupInfo","class","public","Bright.Config.BeanBase","","False","True","","28","13","12","0","0x02000B5B"
"DolocTown.Config.Recipe","RecipeInfo","DolocTown.Config.Recipe.RecipeInfo","class","public","Bright.Config.BeanBase","","False","True","","30","12","12","0","0x02000B5C"
"","<>c","DolocTown.Config.Recipe.RecipeInfo/<>c","class","private","System.Object","","False","True","DolocTown.Config.Recipe.RecipeInfo","3","2","0","0","0x0200127F"
"DolocTown.Config.Recipe","RecipeMainTypeInfo","DolocTown.Config.Recipe.RecipeMainTypeInfo","class","public","Bright.Config.BeanBase","","False","True","","12","4","3","0","0x02000B5D"
"DolocTown.Config.Recipe","RecipeSubTypeInfo","DolocTown.Config.Recipe.RecipeSubTypeInfo","class","public","Bright.Config.BeanBase","","False","True","","24","11","10","0","0x02000B5E"
"DolocTown.Config.Recipe","TbDish","DolocTown.Config.Recipe.TbDish","class","public","System.Object","","False","True","","8","2","3","0","0x02000B5F"
"DolocTown.Config.Recipe","TbDishGroup","DolocTown.Config.Recipe.TbDishGroup","class","public","System.Object","","False","True","","8","2","3","0","0x02000B60"
"DolocTown.Config.Recipe","TbDismantleRecipe","DolocTown.Config.Recipe.TbDismantleRecipe","class","public","System.Object","","False","True","","8","2","3","0","0x02000B61"
"DolocTown.Config.Recipe","TbDismantleRecipeGroup","DolocTown.Config.Recipe.TbDismantleRecipeGroup","class","public","System.Object","","False","True","","8","2","3","0","0x02000B62"
"DolocTown.Config.Recipe","TbIngredientGroup","DolocTown.Config.Recipe.TbIngredientGroup","class","public","System.Object","","False","True","","8","2","3","0","0x02000B63"
"DolocTown.Config.Recipe","TbRecipe","DolocTown.Config.Recipe.TbRecipe","class","public","System.Object","","False","True","","9","3","3","0","0x02000B64"
"DolocTown.Config.Recipe","TbRecipeGroup","DolocTown.Config.Recipe.TbRecipeGroup","class","public","System.Object","","False","True","","10","3","3","0","0x02000B65"
"DolocTown.Config.Recipe","TbRecipeMainType","DolocTown.Config.Recipe.TbRecipeMainType","class","public","System.Object","","False","True","","8","2","3","0","0x02000B66"
"DolocTown.Config.Recipe","TbRecipeSubType","DolocTown.Config.Recipe.TbRecipeSubType","class","public","System.Object","","False","True","","8","2","3","0","0x02000B67"
"DolocTown.Config.Player","AgentEquipmentFuncProtoCook","DolocTown.Config.Player.AgentEquipmentFuncProtoCook","class","public","DolocTown.Config.Player.AgentEquipmentFuncProto","","False","True","","9","2","1","0","0x02000B6B"
"DolocTown.Config.Mod","ModIngredientGroupExtensionInfo","DolocTown.Config.Mod.ModIngredientGroupExtensionInfo","class","public","Bright.Config.BeanBase","","False","True","","15","5","4","0","0x02000BC8"
"DolocTown.Config.Mod","ModRecipeGroupExtensionInfo","DolocTown.Config.Mod.ModRecipeGroupExtensionInfo","class","public","Bright.Config.BeanBase","","False","True","","15","5","4","0","0x02000BCA"
"DolocTown.Config.Mod","TbModIngredientGroupExtension","DolocTown.Config.Mod.TbModIngredientGroupExtension","class","public","System.Object","","False","True","","4","1","1","0","0x02000BD2"
"DolocTown.Config.Mod","TbModRecipeGroupExtension","DolocTown.Config.Mod.TbModRecipeGroupExtension","class","public","System.Object","","False","True","","4","1","1","0","0x02000BD4"
"DolocTown.Config.Item","ItemFunctionRecipe","DolocTown.Config.Item.ItemFunctionRecipe","class","public","DolocTown.Config.Item.ItemFunctionBase","","False","True","","11","3","2","0","0x02000C55"
"DolocTown.Config.Item","ItemFunctionRecipeGroup","DolocTown.Config.Item.ItemFunctionRecipeGroup","class","public","DolocTown.Config.Item.ItemFunctionBase","","False","True","","13","4","3","0","0x02000C56"
"DolocTown.Config.Equipment","EquipmentFuncGeneSynthesizer","DolocTown.Config.Equipment.EquipmentFuncGeneSynthesizer","class","public","DolocTown.Config.Equipment.EquipmentFuncWorker","","False","True","","15","5","4","0","0x02000CC4"
"DolocTown.Config.Equipment","EquipmentFuncSynthesizer","DolocTown.Config.Equipment.EquipmentFuncSynthesizer","class","public","DolocTown.Config.Equipment.EquipmentFuncSynthesizerBase","","False","True","","7","1","0","0","0x02000CE0"
"DolocTown.Config.Equipment","EquipmentFuncSynthesizerBase","DolocTown.Config.Equipment.EquipmentFuncSynthesizerBase","class","public","DolocTown.Config.Equipment.EquipmentFuncWorker","","True","False","","16","5","5","0","0x02000CE1"
"DolocTown.Config.Equipment","EquipmentFuncSynthesizerGenerator","DolocTown.Config.Equipment.EquipmentFuncSynthesizerGenerator","class","public","DolocTown.Config.Equipment.EquipmentFuncWorker","","False","True","","13","4","3","0","0x02000CE2"
