"type","name","full_name","return_type","parameters","visibility","is_static","is_virtual","is_abstract","is_constructor","has_body","body_code_size","token"
"DolocAPI","Command_UnlockAllInteractableObject","System.Void DolocAPI::Command_UnlockAllInteractableObject()","System.Void","","private","True","False","False","False","True","68","0x06000286"
"DolocAPI","Command_GiveNpcTask","System.Void DolocAPI::Command_GiveNpcTask(System.String,System.String)","System.Void","System.String npcName; System.String scheduleName","private","True","False","False","False","True","87","0x06000287"
"DolocAPI","Command_StartProcess","System.Void DolocAPI::Command_StartProcess(System.String)","System.Void","System.String processName","private","True","False","False","False","True","50","0x06000288"
"DolocAPI","Command_StopProcess","System.Void DolocAPI::Command_StopProcess(System.String)","System.Void","System.String processName","private","True","False","False","False","True","26","0x06000289"
"DolocAPI","Command_HideAllNpcAtScene","System.Void DolocAPI::Command_HideAllNpcAtScene()","System.Void","","private","True","False","False","False","True","85","0x0600028A"
"DolocAPI","Command_ShowAllNpcAtScene","System.Void DolocAPI::Command_ShowAllNpcAtScene()","System.Void","","private","True","False","False","False","True","99","0x0600028B"
"DolocAPI","Command_SetDroneVisibleState","System.Void DolocAPI::Command_SetDroneVisibleState(System.Boolean)","System.Void","System.Boolean value","private","True","False","False","False","True","25","0x0600028C"
"DolocAPI","Command_SetNpcFreeActingState","System.Void DolocAPI::Command_SetNpcFreeActingState(System.Boolean)","System.Void","System.Boolean value","private","True","False","False","False","True","64","0x0600028D"
"DolocAPI","Command_EnterDungeon","System.Void DolocAPI::Command_EnterDungeon(System.String)","System.Void","System.String dungeonName","private","True","False","False","False","True","39","0x0600028E"
"DolocAPI","Command_GenerateMonster","System.Void DolocAPI::Command_GenerateMonster(System.String,System.Int32)","System.Void","System.String monsterName; System.Int32 count","private","True","False","False","False","True","104","0x0600028F"
"DolocAPI","Command_GenerateMonsterAt","System.Void DolocAPI::Command_GenerateMonsterAt(System.String,System.Single,System.Single)","System.Void","System.String monsterName; System.Single x; System.Single y","private","True","False","False","False","True","105","0x06000290"
"DolocAPI","Command_GenMonsterAll","System.Void DolocAPI::Command_GenMonsterAll()","System.Void","","private","True","False","False","False","True","80","0x06000291"
"DolocAPI","Command_ClearMonsters","System.Void DolocAPI::Command_ClearMonsters(System.String)","System.Void","System.String targetRoom","private","True","False","False","False","True","65","0x06000292"
"DolocAPI","Command_RefreshMonster","System.Void DolocAPI::Command_RefreshMonster(System.String)","System.Void","System.String sceneName","private","True","False","False","False","True","46","0x06000293"
"DolocAPI","Command_RefreshVegetation","System.Void DolocAPI::Command_RefreshVegetation(System.String)","System.Void","System.String sceneName","private","True","False","False","False","True","46","0x06000294"
"DolocAPI","Command_GetResourceCountByClass","System.Int32 DolocAPI::Command_GetResourceCountByClass(System.String,System.String,System.Boolean)","System.Int32","System.String resourceClass; System.String roomId; System.Boolean needRender","private","True","False","False","False","True","117","0x06000295"
"DolocAPI","Command_RefreshResource","System.Void DolocAPI::Command_RefreshResource(System.String)","System.Void","System.String roomId","private","True","False","False","False","True","58","0x06000296"
"DolocAPI","Command_RefreshWater","System.Void DolocAPI::Command_RefreshWater(System.String)","System.Void","System.String roomId","private","True","False","False","False","True","32","0x06000297"
"DolocAPI","Command_ClearResource","System.Void DolocAPI::Command_ClearResource(System.Int32,System.Int32,System.String)","System.Void","System.Int32 x; System.Int32 y; System.String roomId","private","True","False","False","False","True","99","0x06000298"
"DolocAPI","Command_ClearAllResources","System.Void DolocAPI::Command_ClearAllResources(System.String)","System.Void","System.String roomId","private","True","False","False","False","True","34","0x06000299"
"DolocAPI","Command_ClearAllVegetation","System.Void DolocAPI::Command_ClearAllVegetation(System.String)","System.Void","System.String roomId","private","True","False","False","False","True","33","0x0600029A"
"DolocAPI","Command_ClearResourceByType","System.Void DolocAPI::Command_ClearResourceByType(System.String,System.String)","System.Void","System.String type; System.String roomId","private","True","False","False","False","True","137","0x0600029B"
"DolocAPI","Command_ReplaceResource","System.Void DolocAPI::Command_ReplaceResource(System.String,System.Int32,System.Int32,System.String)","System.Void","System.String resourceId; System.Int32 x; System.Int32 y; System.String roomId","private","True","False","False","False","True","62","0x0600029C"
"DolocAPI","Command_RefreshResourceByType","System.Void DolocAPI::Command_RefreshResourceByType(System.String,System.String)","System.Void","System.String type; System.String roomId","public","True","False","False","False","True","40","0x0600029E"
"DolocAPI","Command_UnlockGuaranteedItem","System.Void DolocAPI::Command_UnlockGuaranteedItem(System.String,System.String)","System.Void","System.String itemName; System.String type","private","True","False","False","False","True","33","0x060002A1"
"DolocAPI","Command_UnlockResource","System.Void DolocAPI::Command_UnlockResource(System.String)","System.Void","System.String resourceName","private","True","False","False","False","True","22","0x060002A2"
"DolocAPI","Command_UnlockFish","System.Void DolocAPI::Command_UnlockFish(System.String)","System.Void","System.String fishId","private","True","False","False","False","True","22","0x060002A3"
"DolocAPI","Command_LockFish","System.Void DolocAPI::Command_LockFish(System.String)","System.Void","System.String fishId","private","True","False","False","False","True","22","0x060002A4"
"DolocAPI","Command_GetObtainedUniqueFishCount","System.Int32 DolocAPI::Command_GetObtainedUniqueFishCount()","System.Int32","","private","True","False","False","False","True","26","0x060002A5"
"DolocAPI","Command_UnlockVegetation","System.Void DolocAPI::Command_UnlockVegetation(System.String)","System.Void","System.String vegetationName","private","True","False","False","False","True","22","0x060002A6"
"DolocAPI","Command_LockVegetation","System.Void DolocAPI::Command_LockVegetation(System.String)","System.Void","System.String vegetationName","private","True","False","False","False","True","22","0x060002A7"
"DolocAPI","Command_UnlockAllFish","System.Void DolocAPI::Command_UnlockAllFish()","System.Void","","private","True","False","False","False","True","83","0x060002A8"
"DolocAPI","Command_UnlockAllVegetation","System.Void DolocAPI::Command_UnlockAllVegetation()","System.Void","","private","True","False","False","False","True","83","0x060002A9"
"DolocAPI","Command_GenerateDungeonResource","System.Void DolocAPI::Command_GenerateDungeonResource(System.String)","System.Void","System.String name","private","True","False","False","False","True","85","0x060002AA"
"DolocAPI","Command_GenerateVegetation","System.Void DolocAPI::Command_GenerateVegetation(System.String)","System.Void","System.String name","private","True","False","False","False","True","107","0x060002AB"
"DolocAPI","Command_UpgradeFarm","System.Boolean DolocAPI::Command_UpgradeFarm()","System.Boolean","","private","True","False","False","False","True","31","0x060002AC"
"DolocAPI","Command_SetFarmByLevel","System.Boolean DolocAPI::Command_SetFarmByLevel(System.Int32)","System.Boolean","System.Int32 level","private","True","False","False","False","True","35","0x060002AD"
"DolocAPI","Command_GetCurrentFarmLevel","System.Int32 DolocAPI::Command_GetCurrentFarmLevel()","System.Int32","","private","True","False","False","False","True","11","0x060002AE"
"DolocAPI","Command_SetCropLevel","System.Void DolocAPI::Command_SetCropLevel(System.Int32,System.Boolean)","System.Void","System.Int32 lv; System.Boolean all","private","True","False","False","False","True","278","0x060002B3"
"DolocAPI","Command_PlantCrop","System.Void DolocAPI::Command_PlantCrop(System.String,System.Boolean)","System.Void","System.String cropName; System.Boolean all","private","True","False","False","False","True","210","0x060002B4"
"DolocAPI","Command_RemoveCrop","System.Void DolocAPI::Command_RemoveCrop(System.Boolean)","System.Void","System.Boolean all","private","True","False","False","False","True","74","0x060002B5"
"DolocAPI","Command_ClearCrop","System.Void DolocAPI::Command_ClearCrop(System.Boolean)","System.Void","System.Boolean all","private","True","False","False","False","True","115","0x060002B6"
"DolocAPI","Command_ShowSelectedBuildingInfo","System.Void DolocAPI::Command_ShowSelectedBuildingInfo()","System.Void","","private","True","False","False","False","True","55","0x060002B7"
"DolocAPI","Command_ShowCurrentRoomOutdoorWeatherInfo","System.Void DolocAPI::Command_ShowCurrentRoomOutdoorWeatherInfo()","System.Void","","private","True","False","False","False","True","52","0x060002B8"
"DolocAPI","Command_InvokeAffector","System.Void DolocAPI::Command_InvokeAffector(System.String)","System.Void","System.String key","private","True","False","False","False","True","173","0x060002B9"
"DolocAPI","Command_ClearAllEquipmentInSelectedRoom","System.Void DolocAPI::Command_ClearAllEquipmentInSelectedRoom()","System.Void","","private","True","False","False","False","True","32","0x060002BA"
"DolocAPI","Command_QueryItems","System.Void DolocAPI::Command_QueryItems(System.String)","System.Void","System.String name","private","True","False","False","False","True","169","0x060002BB"
"DolocAPI","Command_SetAnimalHusbandry","System.Void DolocAPI::Command_SetAnimalHusbandry(DolocTown.Animal,System.String,System.Int32)","System.Void","DolocTown.Animal animal; System.String outputId; System.Int32 value","private","True","False","False","False","True","23","0x060002BD"
"DolocAPI","Command_ExtendBuilding","System.Void DolocAPI::Command_ExtendBuilding()","System.Void","","public","True","False","False","False","True","46","0x060002BE"
"DolocAPI","Command_HasCellar","System.Boolean DolocAPI::Command_HasCellar()","System.Boolean","","public","True","False","False","False","True","29","0x060002BF"
"DolocAPI","Command_CanUpgradeCellar","System.Boolean DolocAPI::Command_CanUpgradeCellar()","System.Boolean","","public","True","False","False","False","True","38","0x060002C0"
"DolocAPI","Command_UpgradeCellar","System.Void DolocAPI::Command_UpgradeCellar()","System.Void","","public","True","False","False","False","True","46","0x060002C1"
"DolocAPI","Command_PassTime","System.Void DolocAPI::Command_PassTime(System.Int32,System.Boolean)","System.Void","System.Int32 length; System.Boolean sendWakeUpEvent","private","True","False","False","False","True","47","0x060002C2"
"DolocAPI","Command_PassTimeTu","System.Void DolocAPI::Command_PassTimeTu(System.Int32,System.Boolean)","System.Void","System.Int32 length; System.Boolean sendWakeUpEvent","private","True","False","False","False","True","58","0x060002C3"
"DolocAPI","Command_PassMinutes","System.Void DolocAPI::Command_PassMinutes(System.Int32,System.Boolean)","System.Void","System.Int32 length; System.Boolean sendWakeUpEvent","private","True","False","False","False","True","58","0x060002C4"
"DolocAPI","Command_PassHours","System.Void DolocAPI::Command_PassHours(System.Int32,System.Boolean)","System.Void","System.Int32 length; System.Boolean sendWakeUpEvent","private","True","False","False","False","True","58","0x060002C5"
"DolocAPI","Command_PassDay","System.Void DolocAPI::Command_PassDay(System.Int32,System.Boolean)","System.Void","System.Int32 length; System.Boolean sendWakeUpEvent","private","True","False","False","False","True","58","0x060002C6"
"DolocAPI","Command_PassMonth","System.Void DolocAPI::Command_PassMonth(System.Int32,System.Boolean)","System.Void","System.Int32 length; System.Boolean sendWakeUpEvent","private","True","False","False","False","True","58","0x060002C7"
"DolocAPI","Command_PassYear","System.Void DolocAPI::Command_PassYear(System.Int32,System.Boolean)","System.Void","System.Int32 length; System.Boolean sendWakeUpEvent","private","True","False","False","False","True","58","0x060002C8"
"DolocAPI","Command_PassTimeToTargetHour","System.Void DolocAPI::Command_PassTimeToTargetHour(System.Int32,System.Boolean)","System.Void","System.Int32 hour; System.Boolean sendWakeUpEvent","private","True","False","False","False","True","124","0x060002C9"
"DolocAPI","Command_TrackBackTime","System.Void DolocAPI::Command_TrackBackTime(System.Int32)","System.Void","System.Int32 seconds","private","True","False","False","False","True","84","0x060002CA"
"DolocAPI","Command_SetTimeEnabled","System.Void DolocAPI::Command_SetTimeEnabled(System.Boolean)","System.Void","System.Boolean value","private","True","False","False","False","True","15","0x060002CB"
"DolocAPI","Command_SendGameMessage","System.Void DolocAPI::Command_SendGameMessage(System.String)","System.Void","System.String msg","private","True","False","False","False","True","59","0x060002CC"
"DolocAPI","Command_SendGameMessage","System.Void DolocAPI::Command_SendGameMessage(System.String,System.String)","System.Void","System.String msg; System.String param","private","True","False","False","False","True","60","0x060002CD"
"DolocAPI","Command_SendGameMessage","System.Void DolocAPI::Command_SendGameMessage(System.String,System.Int32)","System.Void","System.String msg; System.Int32 param","private","True","False","False","False","True","60","0x060002CE"
"DolocAPI","Command_ViewCurrentGameState","System.Void DolocAPI::Command_ViewCurrentGameState()","System.Void","","private","True","False","False","False","True","123","0x060002CF"
"DolocAPI","Command_SaveGame","System.Void DolocAPI::Command_SaveGame(System.Int32)","System.Void","System.Int32 index","private","True","False","False","False","True","24","0x060002D0"
"DolocAPI","Command_LoadGame","System.Void DolocAPI::Command_LoadGame(System.Int32)","System.Void","System.Int32 index","private","True","False","False","False","True","28","0x060002D1"
"DolocAPI","Command_Home","System.Void DolocAPI::Command_Home()","System.Void","","private","True","False","False","False","True","14","0x060002D2"
"DolocAPI","Command_SetBackpackCapacity","System.Void DolocAPI::Command_SetBackpackCapacity(System.Int32)","System.Void","System.Int32 count","public","True","False","False","False","True","64","0x060002D3"
"DolocAPI","Command_EnableNpcSchedule","System.Void DolocAPI::Command_EnableNpcSchedule(System.String)","System.Void","System.String npcName","private","True","False","False","False","True","7","0x060002D4"
"DolocAPI","Command_DisableNpcSchedule","System.Void DolocAPI::Command_DisableNpcSchedule(System.String,System.String)","System.Void","System.String npcName; System.String markPoint","private","True","False","False","False","True","8","0x060002D5"
"DolocAPI","Command_InvokeNpcSchedule","System.Void DolocAPI::Command_InvokeNpcSchedule(System.String)","System.Void","System.String npcName","private","True","False","False","False","True","17","0x060002D6"
"DolocAPI","Command_SetProduceRequireMood","System.Void DolocAPI::Command_SetProduceRequireMood(System.Boolean)","System.Void","System.Boolean value","private","True","False","False","False","True","41","0x060002D7"
"DolocAPI","Command_GenerateDebugWeathers","System.Void DolocAPI::Command_GenerateDebugWeathers()","System.Void","","private","True","False","False","False","True","508","0x060002D8"
"DolocAPI","Command_EquipHat","System.Void DolocAPI::Command_EquipHat(System.String)","System.Void","System.String hatName","private","True","False","False","False","True","43","0x060002DA"
"DolocAPI","Command_Faint","System.Void DolocAPI::Command_Faint()","System.Void","","private","True","False","False","False","True","22","0x060002DB"
"DolocAPI","Command_ComposeEnergy","System.Void DolocAPI::Command_ComposeEnergy(System.Int32)","System.Void","System.Int32 value","private","True","False","False","False","True","7","0x060002DC"
"DolocAPI","Command_ComposeHealth","System.Void DolocAPI::Command_ComposeHealth(System.Int32)","System.Void","System.Int32 value","private","True","False","False","False","True","8","0x060002DD"
"DolocAPI","Command_ComposeSpirit","System.Void DolocAPI::Command_ComposeSpirit(System.Int32)","System.Void","System.Int32 value","private","True","False","False","False","True","7","0x060002DE"
"DolocAPI","Command_ViewSpirit","System.Void DolocAPI::Command_ViewSpirit()","System.Void","","private","True","False","False","False","True","31","0x060002DF"
"DolocAPI","Command_AddTechTreeExp","System.Void DolocAPI::Command_AddTechTreeExp(System.String,System.Int32)","System.Void","System.String type; System.Int32 exp","private","True","False","False","False","True","64","0x060002E0"
"DolocAPI","Command_AddTechPoints","System.Void DolocAPI::Command_AddTechPoints(System.String,System.Int32)","System.Void","System.String type; System.Int32 pt","private","True","False","False","False","True","53","0x060002E1"
"DolocAPI","Command_AddBuff","System.Void DolocAPI::Command_AddBuff(System.String,System.Int32)","System.Void","System.String buffName; System.Int32 scale","private","True","False","False","False","True","51","0x060002E2"
"DolocAPI","Command_GetPlayerName","System.String DolocAPI::Command_GetPlayerName()","System.String","","private","True","False","False","False","True","21","0x060002E3"
"DolocAPI","Command_IsNpcBirthday","System.Boolean DolocAPI::Command_IsNpcBirthday(System.String,System.Int32)","System.Boolean","System.String npcName; System.Int32 dayOffset","public","True","False","False","False","True","65","0x060002E4"
"DolocAPI","Command_RefreshNpcCelebrationOrder","System.Void DolocAPI::Command_RefreshNpcCelebrationOrder()","System.Void","","private","True","False","False","False","True","21","0x060002E5"
"DolocAPI","Command_GetCelebrationNpcByRank","System.String DolocAPI::Command_GetCelebrationNpcByRank(System.Int32,System.Boolean,System.Int32)","System.String","System.Int32 index; System.Boolean isAmbiance; System.Int32 fixNpcCount","private","True","False","False","False","True","31","0x060002E6"
"DolocAPI","Command_ViewNpcCelebrationOrder","System.Void DolocAPI::Command_ViewNpcCelebrationOrder(System.Boolean)","System.Void","System.Boolean refresh","private","True","False","False","False","True","169","0x060002E7"
"DolocAPI","Command_GetItemSellingPrice","System.Int32 DolocAPI::Command_GetItemSellingPrice(System.String,System.Single)","System.Int32","System.String itemName; System.Single scale","private","True","False","False","False","True","15","0x060002E8"
"DolocAPI","Command_GetItemBuyingPrice","System.Int32 DolocAPI::Command_GetItemBuyingPrice(System.String,System.Single)","System.Int32","System.String itemName; System.Single scale","private","True","False","False","False","True","27","0x060002E9"
"DolocAPI","Command_AddAgentEquipmentSkill","System.Void DolocAPI::Command_AddAgentEquipmentSkill(System.String)","System.Void","System.String skillId","private","True","False","False","False","True","46","0x060002EA"
"DolocAPI","Command_RemoveAgentEquipmentSkill","System.Void DolocAPI::Command_RemoveAgentEquipmentSkill(System.String)","System.Void","System.String skillId","private","True","False","False","False","True","46","0x060002EB"
"DolocAPI","Command_ClearAgentEquipmentSkills","System.Void DolocAPI::Command_ClearAgentEquipmentSkills()","System.Void","","private","True","False","False","False","True","26","0x060002EC"
"DolocAPI","Command_TryGetHerbalPouch","System.Boolean DolocAPI::Command_TryGetHerbalPouch(DolocTown.ItemHerbPackage&)","System.Boolean","DolocTown.ItemHerbPackage& pouch","private","True","False","False","False","True","215","0x060002ED"
"DolocAPI","Command_HasHerbPouch","System.Boolean DolocAPI::Command_HasHerbPouch()","System.Boolean","","public","True","False","False","False","True","8","0x060002EE"
"DolocAPI","Command_HasFullHerbPouch","System.Boolean DolocAPI::Command_HasFullHerbPouch()","System.Boolean","","private","True","False","False","False","True","18","0x060002EF"
"DolocAPI","Command_SupplyHerbPouch","System.Void DolocAPI::Command_SupplyHerbPouch()","System.Void","","private","True","False","False","False","True","38","0x060002F0"
"DolocAPI","Command_UseMod","System.Boolean DolocAPI::Command_UseMod()","System.Boolean","","private","True","False","False","False","True","6","0x060002F1"
"DolocAPI","Command_GenItem","System.Void DolocAPI::Command_GenItem(System.String,System.Int32)","System.Void","System.String name; System.Int32 count","private","True","False","False","False","True","105","0x060002F2"
"DolocAPI","Command_ObtainItem","System.Void DolocAPI::Command_ObtainItem(System.String,System.Int32)","System.Void","System.String name; System.Int32 count","private","True","False","False","False","True","141","0x060002F3"
"DolocAPI","Command_QueryEmailProto","System.Void DolocAPI::Command_QueryEmailProto(System.String)","System.Void","System.String name","private","True","False","False","False","True","94","0x060002F4"
"DolocAPI","Command_SendEmail","System.Void DolocAPI::Command_SendEmail(System.String,System.Boolean)","System.Void","System.String name; System.Boolean allowRepeat","private","True","False","False","False","True","72","0x060002F5"
"DolocAPI","Command_ViewEmail","System.Void DolocAPI::Command_ViewEmail()","System.Void","","private","True","False","False","False","True","109","0x060002F6"
"DolocAPI","Command_UnlockPlatform","System.Void DolocAPI::Command_UnlockPlatform(System.String)","System.Void","System.String platformName","private","True","False","False","False","True","76","0x060002F7"
"DolocAPI","Command_UnlockAllEquipment","System.Void DolocAPI::Command_UnlockAllEquipment()","System.Void","","private","True","False","False","False","True","75","0x060002F8"
"DolocAPI","Command_IsBuildingUnlocked","System.Boolean DolocAPI::Command_IsBuildingUnlocked(System.String)","System.Boolean","System.String buildingName","private","True","False","False","False","True","12","0x060002F9"
"DolocAPI","Command_UnlockBuilding","System.Void DolocAPI::Command_UnlockBuilding(System.String)","System.Void","System.String buildingName","private","True","False","False","False","True","76","0x060002FA"
"DolocAPI","Command_UnlockRecipeGlobal","System.Void DolocAPI::Command_UnlockRecipeGlobal(System.String,System.Boolean)","System.Void","System.String recipeName; System.Boolean shouldTip","private","True","False","False","False","True","49","0x060002FB"
"DolocAPI","Command_UnlockAllRecipeInGroup","System.Void DolocAPI::Command_UnlockAllRecipeInGroup(System.String)","System.Void","System.String recipeGroup","private","True","False","False","False","True","54","0x060002FC"
"DolocAPI","Command_UnlockAllRecipes","System.Void DolocAPI::Command_UnlockAllRecipes()","System.Void","","private","True","False","False","False","True","75","0x060002FD"
"DolocAPI","Command_ViewFinishMissions","System.Void DolocAPI::Command_ViewFinishMissions(System.String)","System.Void","System.String keyword","private","True","False","False","False","True","235","0x060002FE"
"DolocAPI","Command_ViewMissions","System.Void DolocAPI::Command_ViewMissions(System.String)","System.Void","System.String keyword","private","True","False","False","False","True","394","0x060002FF"
"DolocAPI","Command_RemoveMissionChainCompleteRecords","System.Void DolocAPI::Command_RemoveMissionChainCompleteRecords(System.String)","System.Void","System.String name","private","True","False","False","False","True","54","0x06000300"
"DolocAPI","Command_StartMissionChain","System.Void DolocAPI::Command_StartMissionChain(System.String,System.Boolean)","System.Void","System.String name; System.Boolean force","private","True","False","False","False","True","161","0x06000301"
"DolocAPI","Command_StopMission","System.Void DolocAPI::Command_StopMission(System.String)","System.Void","System.String missionId","private","True","False","False","False","True","185","0x06000302"
"DolocAPI","Command_RestartMission","System.Boolean DolocAPI::Command_RestartMission(System.String,System.String,System.Boolean)","System.Boolean","System.String chainId; System.String missionId; System.Boolean fromParent","public","True","False","False","False","True","985","0x06000304"
"DolocAPI","Command_ResolveMission","System.Boolean DolocAPI::Command_ResolveMission(System.String,System.String,System.Boolean)","System.Boolean","System.String chainId; System.String missionId; System.Boolean fromParent","private","True","False","False","False","True","472","0x06000305"
"DolocAPI","Command_ReInvokeMission","System.Boolean DolocAPI::Command_ReInvokeMission(System.String,System.String)","System.Boolean","System.String chainId; System.String missionId","private","True","False","False","False","True","347","0x06000306"
"DolocAPI","Command_TracebackMission","System.Boolean DolocAPI::Command_TracebackMission(System.String,System.String)","System.Boolean","System.String chainId; System.String missionId","private","True","False","False","False","True","175","0x06000307"
