"type","name","property_type","getter","setter","getter_visibility","setter_visibility","token"
"DolocTown.Config.ModManager","HasEnabledMods","System.Boolean","get_HasEnabledMods","","public","","0x170019FC"
"DolocTown.Config.ModManager","ModsRoot","System.String","get_ModsRoot","","public","","0x170019FD"
"DolocTown.Config.WorkshopUploadPlan","mode","DolocTown.Config.WorkshopUploadMode","get_mode","","public","","0x170019FE"
"DolocTown.Config.WorkshopUploadPlan","workshopId","System.UInt64","get_workshopId","","public","","0x170019FF"
"DolocTown.Config.WorkshopUploadResult","mode","DolocTown.Config.WorkshopUploadMode","get_mode","","public","","0x17001A00"
"DolocTown.Config.WorkshopUploadResult","success","System.Boolean","get_success","","public","","0x17001A01"
"DolocTown.Config.WorkshopUploadResult","workshopId","System.UInt64","get_workshopId","","public","","0x17001A02"
"DolocTown.Config.SteamWorkshopUploader","IsUploading","System.Boolean","get_IsUploading","","public","","0x17001A03"
"DolocTown.Config.SteamWorkshopUploader","IsResolvingUploadPlan","System.Boolean","get_IsResolvingUploadPlan","","public","","0x17001A04"
"DolocTown.Config.SteamWorkshopUploader","IsBusy","System.Boolean","get_IsBusy","","private","","0x17001A05"
"DolocTown.Config.UI.ModMenuInfo","Id","DolocTown.Config.UI.ModMenuType","get_Id","set_Id","public","private","0x17001A3E"
"DolocTown.Config.UI.ModMenuInfo","IconAsset","DolocTown.SpriteAsset","get_IconAsset","set_IconAsset","public","private","0x17001A3F"
"DolocTown.Config.UI.ModMenuInfo","MenuTitle","System.String","get_MenuTitle","set_MenuTitle","public","private","0x17001A40"
"DolocTown.Config.UI.ModMenuInfo","MenuTitle_l10n_key","System.String","get_MenuTitle_l10n_key","","public","","0x17001A41"
"DolocTown.Config.UI.ModMenuInfo","Title","System.String","get_Title","set_Title","public","private","0x17001A42"
"DolocTown.Config.UI.ModMenuInfo","Title_l10n_key","System.String","get_Title_l10n_key","","public","","0x17001A43"
"DolocTown.Config.UI.TbModMenu","DataMap","System.Collections.Generic.Dictionary`2<DolocTown.Config.UI.ModMenuType,DolocTown.Config.UI.ModMenuInfo>","get_DataMap","","public","","0x17001A55"
"DolocTown.Config.UI.TbModMenu","DataList","System.Collections.Generic.List`1<DolocTown.Config.UI.ModMenuInfo>","get_DataList","","public","","0x17001A56"
"DolocTown.Config.UI.TbModMenu","Item","DolocTown.Config.UI.ModMenuInfo","get_Item","","public","","0x17001A57"
"DolocTown.Config.Localization.StaticTextInfo","UiModOpenWorkshop","System.String","get_UiModOpenWorkshop","set_UiModOpenWorkshop","public","private","0x170026C7"
"DolocTown.Config.Localization.StaticTextInfo","UiModOpenWorkshop_l10n_key","System.String","get_UiModOpenWorkshop_l10n_key","","public","","0x170026C8"
"DolocTown.Config.Localization.StaticTextInfo","UiModSourceWorkshop","System.String","get_UiModSourceWorkshop","set_UiModSourceWorkshop","public","private","0x170026E9"
"DolocTown.Config.Localization.StaticTextInfo","UiModSourceWorkshop_l10n_key","System.String","get_UiModSourceWorkshop_l10n_key","","public","","0x170026EA"
"DolocTown.Config.Localization.TbStaticText","UiModOpenWorkshop","System.String","get_UiModOpenWorkshop","","public","","0x170029C5"
"DolocTown.Config.Localization.TbStaticText","UiModSourceWorkshop","System.String","get_UiModSourceWorkshop","","public","","0x170029D6"
