"type","name","full_name","return_type","parameters","visibility","is_static","is_virtual","is_abstract","is_constructor","has_body","body_code_size","token"
"DolocTown.ModUiState/<>c__DisplayClass31_0","<RefreshCurrentModUploadPlan>b__0","System.Void DolocTown.ModUiState/<>c__DisplayClass31_0::<RefreshCurrentModUploadPlan>b__0(DolocTown.Config.WorkshopUploadPlan)","System.Void","DolocTown.Config.WorkshopUploadPlan plan","internal","False","False","False","False","True","69","0x0600A166"
"DolocTown.ModUiState/<>c__DisplayClass43_0","<UploadMod>b__0","System.Void DolocTown.ModUiState/<>c__DisplayClass43_0::<UploadMod>b__0(DolocTown.Config.WorkshopUploadPlan)","System.Void","DolocTown.Config.WorkshopUploadPlan plan","internal","False","False","False","False","True","114","0x0600A16A"
"DolocTown.ModUiState/<>c__DisplayClass43_0","<UploadMod>b__2","System.Void DolocTown.ModUiState/<>c__DisplayClass43_0::<UploadMod>b__2(DolocTown.Config.WorkshopUploadResult)","System.Void","DolocTown.Config.WorkshopUploadResult result","internal","False","False","False","False","True","48","0x0600A16B"
"DolocTown.BaseArchiveData",".ctor","System.Void DolocTown.BaseArchiveData::.ctor(System.String,System.Int32,System.String,System.Int32,DolocTown.RoomType,System.String,DolocTown.GameData.DateInfo,System.String,System.Int64,DolocTown.Config.ModInfo[])","System.Void","System.String version; System.Int32 archiveIndex; System.String customPlayerName; System.Int32 money; DolocTown.RoomType currentRoomType; System.String currentScene; DolocTown.GameData.DateInfo dateNow; System.String realTimeStamp; System.Int64 totalGameSeconds; DolocTown.Config.ModInfo[] enabledModInfos","public","False","False","False","True","True","93","0x06004676"
"DolocTown.UserSettings","UpdateCachedData","System.Void DolocTown.UserSettings::UpdateCachedData()","System.Void","","public","False","False","False","False","True","436","0x0600472F"
"DolocTown.UI.ModChangeData",".ctor","System.Void DolocTown.UI.ModChangeData::.ctor(DolocTown.Config.ModInfo[],DolocTown.Config.ModInfo[])","System.Void","DolocTown.Config.ModInfo[] oldInfos; DolocTown.Config.ModInfo[] newInfos","public","False","False","False","True","True","246","0x0600544D"
"DolocTown.UI.ModChangeData","GetPrefix","System.String DolocTown.UI.ModChangeData::GetPrefix(DolocTown.Config.ModInfo)","System.String","DolocTown.Config.ModInfo info","private","False","False","False","False","True","34","0x0600544E"
"DolocTown.UI.ModChangeData","<.ctor>b__11_0","System.String DolocTown.UI.ModChangeData::<.ctor>b__11_0(DolocTown.Config.ModInfo)","System.String","DolocTown.Config.ModInfo x","private","False","False","False","False","True","29","0x0600544F"
"DolocTown.UI.ModChangeData","<.ctor>b__11_1","System.String DolocTown.UI.ModChangeData::<.ctor>b__11_1(DolocTown.Config.ModInfo)","System.String","DolocTown.Config.ModInfo x","private","False","False","False","False","True","29","0x06005450"
"DolocTown.UI.ModData",".ctor","System.Void DolocTown.UI.ModData::.ctor(DolocTown.Config.ModInfo,DolocTown.Config.WorkshopUploadPlan)","System.Void","DolocTown.Config.ModInfo info; DolocTown.Config.WorkshopUploadPlan uploadPlan","public","False","False","False","True","True","237","0x06005452"
"DolocTown.GameData.DataPersistenceManager","get_modManager","DolocTown.Config.ModManager DolocTown.GameData.DataPersistenceManager::get_modManager()","DolocTown.Config.ModManager","","public","False","False","False","False","True","7","0x06005F11"
"DolocTown.GameData.DataPersistenceManager","set_modManager","System.Void DolocTown.GameData.DataPersistenceManager::set_modManager(DolocTown.Config.ModManager)","System.Void","DolocTown.Config.ModManager value","private","False","False","False","False","True","8","0x06005F12"
"DolocTown.GameData.DataPersistenceManager","LoadModManager","System.Boolean DolocTown.GameData.DataPersistenceManager::LoadModManager()","System.Boolean","","public","False","False","False","False","True","50","0x06005F29"
"DolocTown.GameData.DataPersistenceManager","SaveModManager","System.Boolean DolocTown.GameData.DataPersistenceManager::SaveModManager(DolocTown.Config.ModManager)","System.Boolean","DolocTown.Config.ModManager modManager","public","False","False","False","False","True","13","0x06005F2A"
"DolocTown.GameData.IFileDataHandler","LoadModManager","System.Boolean DolocTown.GameData.IFileDataHandler::LoadModManager(DolocTown.Config.ModManager&)","System.Boolean","DolocTown.Config.ModManager& settings","public","False","True","True","False","False","0","0x06005F44"
"DolocTown.GameData.IFileDataHandler","SaveModManager","System.Boolean DolocTown.GameData.IFileDataHandler::SaveModManager(DolocTown.Config.ModManager)","System.Boolean","DolocTown.Config.ModManager settings","public","False","True","True","False","False","0","0x06005F45"
"DolocTown.GameData.LocalSave","get_modManagerFullPath","System.String DolocTown.GameData.LocalSave::get_modManagerFullPath()","System.String","","private","False","False","False","False","True","17","0x06005F57"
"DolocTown.GameData.LocalSave","LoadModManager","System.Boolean DolocTown.GameData.LocalSave::LoadModManager(DolocTown.Config.ModManager&)","System.Boolean","DolocTown.Config.ModManager& modManager","public","False","True","False","False","True","44","0x06005F68"
"DolocTown.GameData.LocalSave","SaveModManager","System.Boolean DolocTown.GameData.LocalSave::SaveModManager(DolocTown.Config.ModManager)","System.Boolean","DolocTown.Config.ModManager modManager","public","False","True","False","False","True","24","0x06005F69"
"DolocTown.Config.Tables","get_TbModMenu","DolocTown.Config.UI.TbModMenu DolocTown.Config.Tables::get_TbModMenu()","DolocTown.Config.UI.TbModMenu","","public","False","False","False","False","True","7","0x06006284"
"DolocTown.Config.ModManifest","GetUploadL10nIds","System.String[] DolocTown.Config.ModManifest::GetUploadL10nIds()","System.String[]","","public","True","False","False","False","True","31","0x0600635E"
"DolocTown.Config.ModManifest","get_Title","System.String DolocTown.Config.ModManifest::get_Title()","System.String","","public","False","False","False","False","True","29","0x0600635F"
"DolocTown.Config.ModManifest","get_Description","System.String DolocTown.Config.ModManifest::get_Description()","System.String","","public","False","False","False","False","True","29","0x06006360"
"DolocTown.Config.ModManifest","GetL10nIdTitle","System.String DolocTown.Config.ModManifest::GetL10nIdTitle(System.String)","System.String","System.String l10nId","public","False","False","False","False","True","20","0x06006361"
"DolocTown.Config.ModManifest","GetL10nIdDescription","System.String DolocTown.Config.ModManifest::GetL10nIdDescription(System.String)","System.String","System.String l10nId","public","False","False","False","False","True","20","0x06006362"
"DolocTown.Config.ModManifest","GetL10nText","System.String DolocTown.Config.ModManifest::GetL10nText(System.String,System.String,System.Collections.Generic.Dictionary`2<System.String,System.String>)","System.String","System.String l10nId; System.String fallback; System.Collections.Generic.Dictionary`2<System.String,System.String> localizedTexts","private","False","False","False","False","True","41","0x06006363"
"DolocTown.Config.ModManifest",".ctor","System.Void DolocTown.Config.ModManifest::.ctor()","System.Void","","public","False","False","False","True","True","7","0x06006364"
"DolocTown.Config.ModWorkshopInfo",".ctor","System.Void DolocTown.Config.ModWorkshopInfo::.ctor(System.UInt64)","System.Void","System.UInt64 workshopId","public","False","False","False","True","True","14","0x06006367"
"DolocTown.Config.ModInfo","get_HasPlayerOverride","System.Boolean DolocTown.Config.ModInfo::get_HasPlayerOverride()","System.Boolean","","public","False","False","False","False","True","7","0x06006368"
"DolocTown.Config.ModInfo","set_HasPlayerOverride","System.Void DolocTown.Config.ModInfo::set_HasPlayerOverride(System.Boolean)","System.Void","System.Boolean value","private","False","False","False","False","True","8","0x06006369"
"DolocTown.Config.ModInfo","get_HasPlayerHairOverride","System.Boolean DolocTown.Config.ModInfo::get_HasPlayerHairOverride()","System.Boolean","","public","False","False","False","False","True","7","0x0600636A"
"DolocTown.Config.ModInfo","set_HasPlayerHairOverride","System.Void DolocTown.Config.ModInfo::set_HasPlayerHairOverride(System.Boolean)","System.Void","System.Boolean value","private","False","False","False","False","True","8","0x0600636B"
"DolocTown.Config.ModInfo","get_HasPlayerBodyOverride","System.Boolean DolocTown.Config.ModInfo::get_HasPlayerBodyOverride()","System.Boolean","","public","False","False","False","False","True","7","0x0600636C"
"DolocTown.Config.ModInfo","set_HasPlayerBodyOverride","System.Void DolocTown.Config.ModInfo::set_HasPlayerBodyOverride(System.Boolean)","System.Void","System.Boolean value","private","False","False","False","False","True","8","0x0600636D"
"DolocTown.Config.ModInfo","UpdateFlags","System.Void DolocTown.Config.ModInfo::UpdateFlags()","System.Void","","private","False","False","False","False","True","7","0x0600636E"
"DolocTown.Config.ModInfo","UpdatePlayerFlags","System.Void DolocTown.Config.ModInfo::UpdatePlayerFlags()","System.Void","","private","False","False","False","False","True","294","0x0600636F"
"DolocTown.Config.ModInfo","get_workshopId","System.UInt64 DolocTown.Config.ModInfo::get_workshopId()","System.UInt64","","public","False","False","False","False","True","7","0x06006370"
"DolocTown.Config.ModInfo","set_workshopId","System.Void DolocTown.Config.ModInfo::set_workshopId(System.UInt64)","System.Void","System.UInt64 value","private","False","False","False","False","True","8","0x06006371"
"DolocTown.Config.ModInfo","get_title","System.String DolocTown.Config.ModInfo::get_title()","System.String","","public","False","False","False","False","True","29","0x06006372"
"DolocTown.Config.ModInfo","get_author","System.String DolocTown.Config.ModInfo::get_author()","System.String","","public","False","False","False","False","True","29","0x06006373"
"DolocTown.Config.ModInfo","get_description","System.String DolocTown.Config.ModInfo::get_description()","System.String","","public","False","False","False","False","True","29","0x06006374"
"DolocTown.Config.ModInfo","get_icon","UnityEngine.Sprite DolocTown.Config.ModInfo::get_icon()","UnityEngine.Sprite","","public","False","False","False","False","True","7","0x06006375"
"DolocTown.Config.ModInfo","set_icon","System.Void DolocTown.Config.ModInfo::set_icon(UnityEngine.Sprite)","System.Void","UnityEngine.Sprite value","private","False","False","False","False","True","8","0x06006376"
"DolocTown.Config.ModInfo","get_previewPath","System.String DolocTown.Config.ModInfo::get_previewPath()","System.String","","public","False","False","False","False","True","7","0x06006377"
"DolocTown.Config.ModInfo","set_previewPath","System.Void DolocTown.Config.ModInfo::set_previewPath(System.String)","System.Void","System.String value","private","False","False","False","False","True","8","0x06006378"
"DolocTown.Config.ModInfo","get_iconPath","System.String DolocTown.Config.ModInfo::get_iconPath()","System.String","","public","False","False","False","False","True","7","0x06006379"
"DolocTown.Config.ModInfo","set_iconPath","System.Void DolocTown.Config.ModInfo::set_iconPath(System.String)","System.Void","System.String value","private","False","False","False","False","True","8","0x0600637A"
"DolocTown.Config.ModInfo","get_rootPath","System.String DolocTown.Config.ModInfo::get_rootPath()","System.String","","public","False","False","False","False","True","7","0x0600637B"
"DolocTown.Config.ModInfo","set_rootPath","System.Void DolocTown.Config.ModInfo::set_rootPath(System.String)","System.Void","System.String value","private","False","False","False","False","True","8","0x0600637C"
"DolocTown.Config.ModInfo","get_manifest","DolocTown.Config.ModManifest DolocTown.Config.ModInfo::get_manifest()","DolocTown.Config.ModManifest","","public","False","False","False","False","True","7","0x0600637D"
"DolocTown.Config.ModInfo","set_manifest","System.Void DolocTown.Config.ModInfo::set_manifest(DolocTown.Config.ModManifest)","System.Void","DolocTown.Config.ModManifest value","private","False","False","False","False","True","8","0x0600637E"
"DolocTown.Config.ModInfo","get_tags","System.String[] DolocTown.Config.ModInfo::get_tags()","System.String[]","","public","False","False","False","False","True","28","0x0600637F"
"DolocTown.Config.ModInfo",".ctor","System.Void DolocTown.Config.ModInfo::.ctor(System.String,System.Boolean,ModSourceType,System.Int32,System.String)","System.Void","System.String id; System.Boolean enabled; ModSourceType source; System.Int32 priority; System.String title","public","False","False","False","True","True","66","0x06006380"
"DolocTown.Config.ModInfo","Init","System.Void DolocTown.Config.ModInfo::Init(System.String,DolocTown.Config.ModManifest,ModSourceType,System.UInt64)","System.Void","System.String rootPath; DolocTown.Config.ModManifest manifest; ModSourceType source; System.UInt64 workshopId","public","False","False","False","False","True","100","0x06006381"
"DolocTown.Config.ModInfo","SetWorkshopId","System.Void DolocTown.Config.ModInfo::SetWorkshopId(System.UInt64)","System.Void","System.UInt64 workshopId","public","False","False","False","False","True","27","0x06006382"
"DolocTown.Config.ModInfo","TryLoadWorkshopInfo","System.Boolean DolocTown.Config.ModInfo::TryLoadWorkshopInfo(System.String,System.UInt64&)","System.Boolean","System.String rootPath; System.UInt64& workshopId","public","True","False","False","False","True","82","0x06006383"
"DolocTown.Config.ModInfo","GetWorkshopInfoPath","System.String DolocTown.Config.ModInfo::GetWorkshopInfoPath()","System.String","","private","False","False","False","False","True","17","0x06006384"
"DolocTown.Config.ModInfo","ToggleEnabled","System.Void DolocTown.Config.ModInfo::ToggleEnabled()","System.Void","","public","False","False","False","False","True","16","0x06006385"
"DolocTown.Config.ModInfo","UpdateCache","System.Void DolocTown.Config.ModInfo::UpdateCache()","System.Void","","public","False","False","False","False","True","39","0x06006386"
"DolocTown.Config.ModInfo","ClearCache","System.Void DolocTown.Config.ModInfo::ClearCache()","System.Void","","public","False","False","False","False","True","79","0x06006387"
"DolocTown.Config.ModInfo","LoadSprites","System.Void DolocTown.Config.ModInfo::LoadSprites()","System.Void","","private","False","False","False","False","True","168","0x06006388"
"DolocTown.Config.ModInfo","CreateSpriteFromFile","UnityEngine.Sprite DolocTown.Config.ModInfo::CreateSpriteFromFile(System.String)","UnityEngine.Sprite","System.String pngPath","private","False","False","False","False","True","512","0x06006389"
"DolocTown.Config.ModInfo","LoadConfigs","System.Void DolocTown.Config.ModInfo::LoadConfigs()","System.Void","","private","False","False","False","False","True","136","0x0600638A"
"DolocTown.Config.ModManager","get_configTableTypesByFile","System.Collections.Generic.Dictionary`2<System.String,System.Type> DolocTown.Config.ModManager::get_configTableTypesByFile()","System.Collections.Generic.Dictionary`2<System.String,System.Type>","","private","True","False","False","False","True","23","0x0600638B"
"DolocTown.Config.ModManager","get_EnabledMods","DolocTown.Config.ModInfo[] DolocTown.Config.ModManager::get_EnabledMods()","DolocTown.Config.ModInfo[]","","public","False","False","False","False","True","7","0x0600638C"
"DolocTown.Config.ModManager","set_EnabledMods","System.Void DolocTown.Config.ModManager::set_EnabledMods(DolocTown.Config.ModInfo[])","System.Void","DolocTown.Config.ModInfo[] value","private","False","False","False","False","True","8","0x0600638D"
"DolocTown.Config.ModManager","get_CachedSprites","System.Collections.Generic.Dictionary`2<System.String,DolocTown.Config.ModInfo> DolocTown.Config.ModManager::get_CachedSprites()","System.Collections.Generic.Dictionary`2<System.String,DolocTown.Config.ModInfo>","","public","False","False","False","False","True","7","0x0600638E"
"DolocTown.Config.ModManager","set_CachedSprites","System.Void DolocTown.Config.ModManager::set_CachedSprites(System.Collections.Generic.Dictionary`2<System.String,DolocTown.Config.ModInfo>)","System.Void","System.Collections.Generic.Dictionary`2<System.String,DolocTown.Config.ModInfo> value","private","False","False","False","False","True","8","0x0600638F"
"DolocTown.Config.ModManager","get_CachedConfigs","System.Collections.Generic.Dictionary`2<System.String,System.Collections.Generic.List`1<DolocTown.Config.ModInfo>> DolocTown.Config.ModManager::get_CachedConfigs()","System.Collections.Generic.Dictionary`2<System.String,System.Collections.Generic.List`1<DolocTown.Config.ModInfo>>","","public","False","False","False","False","True","7","0x06006390"
"DolocTown.Config.ModManager","set_CachedConfigs","System.Void DolocTown.Config.ModManager::set_CachedConfigs(System.Collections.Generic.Dictionary`2<System.String,System.Collections.Generic.List`1<DolocTown.Config.ModInfo>>)","System.Void","System.Collections.Generic.Dictionary`2<System.String,System.Collections.Generic.List`1<DolocTown.Config.ModInfo>> value","private","False","False","False","False","True","8","0x06006391"
"DolocTown.Config.ModManager","get_SortedModInfos","System.Collections.Generic.List`1<DolocTown.Config.ModInfo> DolocTown.Config.ModManager::get_SortedModInfos()","System.Collections.Generic.List`1<DolocTown.Config.ModInfo>","","public","False","False","False","False","True","56","0x06006392"
"DolocTown.Config.ModManager","get_HasPlayerOverride","System.Boolean DolocTown.Config.ModManager::get_HasPlayerOverride()","System.Boolean","","public","False","False","False","False","True","7","0x06006393"
"DolocTown.Config.ModManager","set_HasPlayerOverride","System.Void DolocTown.Config.ModManager::set_HasPlayerOverride(System.Boolean)","System.Void","System.Boolean value","private","False","False","False","False","True","8","0x06006394"
"DolocTown.Config.ModManager","get_HasPlayerHairOverride","System.Boolean DolocTown.Config.ModManager::get_HasPlayerHairOverride()","System.Boolean","","public","False","False","False","False","True","7","0x06006395"
"DolocTown.Config.ModManager","set_HasPlayerHairOverride","System.Void DolocTown.Config.ModManager::set_HasPlayerHairOverride(System.Boolean)","System.Void","System.Boolean value","private","False","False","False","False","True","8","0x06006396"
"DolocTown.Config.ModManager","get_HasPlayerBodyOverride","System.Boolean DolocTown.Config.ModManager::get_HasPlayerBodyOverride()","System.Boolean","","public","False","False","False","False","True","7","0x06006397"
"DolocTown.Config.ModManager","set_HasPlayerBodyOverride","System.Void DolocTown.Config.ModManager::set_HasPlayerBodyOverride(System.Boolean)","System.Void","System.Boolean value","private","False","False","False","False","True","8","0x06006398"
"DolocTown.Config.ModManager","get_HasEnabledMods","System.Boolean DolocTown.Config.ModManager::get_HasEnabledMods()","System.Boolean","","public","False","False","False","False","True","15","0x06006399"
"DolocTown.Config.ModManager","get_ModsRoot","System.String DolocTown.Config.ModManager::get_ModsRoot()","System.String","","public","False","False","False","False","True","16","0x0600639A"
"DolocTown.Config.ModManager",".ctor","System.Void DolocTown.Config.ModManager::.ctor(System.Collections.Generic.Dictionary`2<System.String,DolocTown.Config.ModInfo>)","System.Void","System.Collections.Generic.Dictionary`2<System.String,DolocTown.Config.ModInfo> modInfos","public","False","False","False","True","True","106","0x0600639B"
"DolocTown.Config.ModManager",".ctor","System.Void DolocTown.Config.ModManager::.ctor()","System.Void","","public","False","False","False","True","True","8","0x0600639C"
"DolocTown.Config.ModManager","ReloadMods","System.Void DolocTown.Config.ModManager::ReloadMods()","System.Void","","public","False","False","False","False","True","288","0x0600639D"
"DolocTown.Config.ModManager","TryLoadMod","System.Boolean DolocTown.Config.ModManager::TryLoadMod(System.String,System.String,ModSourceType,DolocTown.Config.ModInfo&)","System.Boolean","System.String dir; System.String overrideId; ModSourceType source; DolocTown.Config.ModInfo& info","private","False","False","False","False","True","273","0x0600639E"
"DolocTown.Config.ModManager","TryMigrateData","System.String DolocTown.Config.ModManager::TryMigrateData(System.String,System.String,System.String,System.UInt64&)","System.String","System.String dir; System.String manifestPath; System.String manifestJson; System.UInt64& legacyWorkshopId","private","True","False","False","False","True","216","0x0600639F"
"DolocTown.Config.ModManager","RemoveLegacyManifestField","System.Boolean DolocTown.Config.ModManager::RemoveLegacyManifestField(Newtonsoft.Json.Linq.JObject,System.String)","System.Boolean","Newtonsoft.Json.Linq.JObject manifestObj; System.String fieldName","private","True","False","False","False","True","8","0x060063A0"
"DolocTown.Config.ModManager","EnsureLocalizedManifestField","System.Boolean DolocTown.Config.ModManager::EnsureLocalizedManifestField(Newtonsoft.Json.Linq.JObject,System.String,System.String)","System.Boolean","Newtonsoft.Json.Linq.JObject manifestObj; System.String fieldName; System.String fallbackValue","private","True","False","False","False","True","111","0x060063A1"
"DolocTown.Config.ModManager","UpdateCache","System.Void DolocTown.Config.ModManager::UpdateCache()","System.Void","","public","False","False","False","False","True","246","0x060063A2"
"DolocTown.Config.ModManager","UpdateFlags","System.Void DolocTown.Config.ModManager::UpdateFlags()","System.Void","","private","False","False","False","False","True","189","0x060063A3"
"DolocTown.Config.ModManager","LoadWithMods","SimpleJSON.JSONNode DolocTown.Config.ModManager::LoadWithMods(System.String,SimpleJSON.JSONNode)","SimpleJSON.JSONNode","System.String file; SimpleJSON.JSONNode baseJson","public","False","False","False","False","True","283","0x060063A4"
"DolocTown.Config.ModManager","CreateConfigTableTypesByFile","System.Collections.Generic.Dictionary`2<System.String,System.Type> DolocTown.Config.ModManager::CreateConfigTableTypesByFile()","System.Collections.Generic.Dictionary`2<System.String,System.Type>","","private","True","False","False","False","True","180","0x060063A5"
"DolocTown.Config.ModManager","TryGetConfigTableType","System.Boolean DolocTown.Config.ModManager::TryGetConfigTableType(System.String,System.Type&)","System.Boolean","System.String file; System.Type& tableType","private","True","False","False","False","True","13","0x060063A6"
"DolocTown.Config.ModManager","TryValidateMergedConfig","System.Boolean DolocTown.Config.ModManager::TryValidateMergedConfig(System.String,SimpleJSON.JSONArray,System.String&)","System.Boolean","System.String file; SimpleJSON.JSONArray mergedArray; System.String& error","private","True","False","False","False","True","98","0x060063A7"
"DolocTown.Config.ModManager","MergeArray","System.Void DolocTown.Config.ModManager::MergeArray(SimpleJSON.JSONArray,SimpleJSON.JSONArray,System.Boolean,System.String)","System.Void","SimpleJSON.JSONArray baseArray; SimpleJSON.JSONArray modArray; System.Boolean ignoreId; System.String keyName","private","False","False","False","False","True","307","0x060063A8"
"DolocTown.Config.ModManager","ToggleModEnabled","System.Void DolocTown.Config.ModManager::ToggleModEnabled(DolocTown.Config.ModInfo)","System.Void","DolocTown.Config.ModInfo modInfo","public","False","False","False","False","True","100","0x060063A9"
"DolocTown.Config.ModManager","MovePrev","System.Int32 DolocTown.Config.ModManager::MovePrev(DolocTown.Config.ModInfo)","System.Int32","DolocTown.Config.ModInfo modInfo","public","False","False","False","False","True","9","0x060063AA"
"DolocTown.Config.ModManager","MoveNext","System.Int32 DolocTown.Config.ModManager::MoveNext(DolocTown.Config.ModInfo)","System.Int32","DolocTown.Config.ModInfo modInfo","public","False","False","False","False","True","9","0x060063AB"
"DolocTown.Config.ModManager","CanMovePrev","System.Boolean DolocTown.Config.ModManager::CanMovePrev(DolocTown.Config.ModInfo)","System.Boolean","DolocTown.Config.ModInfo modInfo","public","False","False","False","False","True","9","0x060063AC"
"DolocTown.Config.ModManager","CanMoveNext","System.Boolean DolocTown.Config.ModManager::CanMoveNext(DolocTown.Config.ModInfo)","System.Boolean","DolocTown.Config.ModInfo modInfo","public","False","False","False","False","True","9","0x060063AD"
"DolocTown.Config.ModManager","Move","System.Int32 DolocTown.Config.ModManager::Move(DolocTown.Config.ModInfo,System.Int32)","System.Int32","DolocTown.Config.ModInfo modInfo; System.Int32 diff","private","False","False","False","False","True","107","0x060063AE"
"DolocTown.Config.ModManager","CanMove","System.Boolean DolocTown.Config.ModManager::CanMove(DolocTown.Config.ModInfo,System.Int32)","System.Boolean","DolocTown.Config.ModInfo modInfo; System.Int32 diff","private","False","False","False","False","True","44","0x060063AF"
"DolocTown.Config.ModManager","RefreshPriority","System.Void DolocTown.Config.ModManager::RefreshPriority()","System.Void","","private","False","False","False","False","True","68","0x060063B0"
"DolocTown.Config.ModManager","TryGetModInfo","System.Boolean DolocTown.Config.ModManager::TryGetModInfo(System.String,DolocTown.Config.ModInfo&)","System.Boolean","System.String id; DolocTown.Config.ModInfo& modInfo","private","False","False","False","False","True","14","0x060063B1"
"DolocTown.Config.ModManager","CheckModEnabled","System.Boolean DolocTown.Config.ModManager::CheckModEnabled(System.String)","System.Boolean","System.String id","private","False","False","False","False","True","20","0x060063B2"
"DolocTown.Config.ModManager","SetModEnabled","System.Void DolocTown.Config.ModManager::SetModEnabled(System.String,System.Boolean)","System.Void","System.String id; System.Boolean enabled","public","False","False","False","False","True","25","0x060063B3"
"DolocTown.Config.ModManager","GetAllValidModInfos","System.Collections.Generic.List`1<DolocTown.Config.ModInfo> DolocTown.Config.ModManager::GetAllValidModInfos()","System.Collections.Generic.List`1<DolocTown.Config.ModInfo>","","public","False","False","False","False","True","58","0x060063B4"
"DolocTown.Config.ModManager","GetAllEnabledModInfos","DolocTown.Config.ModInfo[] DolocTown.Config.ModManager::GetAllEnabledModInfos()","DolocTown.Config.ModInfo[]","","public","False","False","False","False","True","75","0x060063B5"
"DolocTown.Config.ModManager","LoadSpriteFromFile","System.Boolean DolocTown.Config.ModManager::LoadSpriteFromFile(System.String,UnityEngine.Sprite&)","System.Boolean","System.String address; UnityEngine.Sprite& asset","public","False","False","False","False","True","35","0x060063B6"
"DolocTown.Config.ModManager","GetSubscribedMods","System.Collections.Generic.List`1<Steamworks.PublishedFileId_t> DolocTown.Config.ModManager::GetSubscribedMods()","System.Collections.Generic.List`1<Steamworks.PublishedFileId_t>","","public","False","False","False","False","True","43","0x060063B7"
"DolocTown.Config.ModManager","QuerySubscribedMods","System.Void DolocTown.Config.ModManager::QuerySubscribedMods()","System.Void","","public","False","False","False","False","True","70","0x060063B8"
"DolocTown.Config.ModManager","OnQueryCompleted","System.Void DolocTown.Config.ModManager::OnQueryCompleted(Steamworks.SteamUGCQueryCompleted_t)","System.Void","Steamworks.SteamUGCQueryCompleted_t result","private","False","False","False","False","True","33","0x060063B9"
"DolocTown.Config.ModManager","GetSubscribedModDirectory","System.Boolean DolocTown.Config.ModManager::GetSubscribedModDirectory(Steamworks.PublishedFileId_t,System.String&)","System.Boolean","Steamworks.PublishedFileId_t item; System.String& dir","private","False","False","False","False","True","22","0x060063BA"
"DolocTown.Config.ModManager","GetLocalModUploadPlanKey","System.String DolocTown.Config.ModManager::GetLocalModUploadPlanKey(DolocTown.Config.ModInfo)","System.String","DolocTown.Config.ModInfo modInfo","private","True","False","False","False","True","12","0x060063BB"
"DolocTown.Config.ModManager","TryGetCachedLocalModUploadPlan","System.Boolean DolocTown.Config.ModManager::TryGetCachedLocalModUploadPlan(DolocTown.Config.ModInfo,DolocTown.Config.WorkshopUploadPlan&)","System.Boolean","DolocTown.Config.ModInfo modInfo; DolocTown.Config.WorkshopUploadPlan& plan","private","False","False","False","False","True","81","0x060063BC"
