"type","method","method_full_name","offset","length","text"
"DolocTown.RecipePanelUiState","HandleExchangeStoreStartUpArgs","System.Boolean DolocTown.RecipePanelUiState::HandleExchangeStoreStartUpArgs(DolocTown.ExchangeStore,DolocTown.LinearInventory[])","IL_001F","0",""
"DolocTown.RecipePanelUiState","HandleExchangeStoreStartUpArgs","System.Boolean DolocTown.RecipePanelUiState::HandleExchangeStoreStartUpArgs(DolocTown.ExchangeStore,DolocTown.LinearInventory[])","IL_003E","0",""
"DolocTown.RecipePanelUiState","HandleExchangeStoreStartUpArgs","System.Boolean DolocTown.RecipePanelUiState::HandleExchangeStoreStartUpArgs(DolocTown.ExchangeStore,DolocTown.LinearInventory[])","IL_0043","0",""
"DolocTown.ModUiState","OpenWorkshop","System.Void DolocTown.ModUiState::OpenWorkshop(System.Int32)","IL_0000","44","https://steamcommunity.com/app/{0}/workshop/"
"DolocTown.SystemMenuUiState","BeforeRegister","System.Void DolocTown.SystemMenuUiState::BeforeRegister()","IL_0030","18","ui_text_steamstore"
"DolocTown.SystemMenuUiState","OnSystemTextClicked","System.Void DolocTown.SystemMenuUiState::OnSystemTextClicked(System.Int32)","IL_0056","45","https://store.steampowered.com/app/2285550/_/"
"DolocTown.BackpackUpgradeUiState","BuyCapacity","System.Boolean DolocTown.BackpackUpgradeUiState::BuyCapacity()","IL_004D","12","backpack_{0}"
"DolocTown.VersionCommand","UpdateTo09110","System.Void DolocTown.VersionCommand::UpdateTo09110()","IL_0017","10","paiea_shop"
"DolocTown.VersionPatchFunctions","Patch09201","System.Void DolocTown.VersionPatchFunctions::Patch09201()","IL_001A","12","villain_shop"
"DolocTown.VersionPatchFunctions","UpdateTo09305","System.Void DolocTown.VersionPatchFunctions::UpdateTo09305()","IL_000A","15","seasonseed_shop"
"DolocTown.VersionPatchFunctions","UpdateTo09307","System.Void DolocTown.VersionPatchFunctions::UpdateTo09307()","IL_0005","11","animal_shop"
"DolocTown.VersionPatchFunctions","UpdateTo09307","System.Void DolocTown.VersionPatchFunctions::UpdateTo09307()","IL_005F","18","mody_exchange_shop"
"DolocTown.VersionPatchFunctions","UpdateTo09307","System.Void DolocTown.VersionPatchFunctions::UpdateTo09307()","IL_006F","18","mody_exchange_shop"
"DolocTown.FontManagerUsage","RestoreFont","System.Void DolocTown.FontManagerUsage::RestoreFont()","IL_0005","5","zh-CN"
"DolocTown.GameDataTracker.DataUploader","_TraceExpressDrone","System.Void DolocTown.GameDataTracker.DataUploader::_TraceExpressDrone(System.Collections.Generic.IEnumerable`1<System.ValueTuple`2<DolocTown.Item,System.Int32>>)","IL_00E0","5","price"
"DolocTown.UI.ItemData","ShowWithPrice","DolocTown.UI.ItemData DolocTown.UI.ItemData::ShowWithPrice(DolocTown.Item,System.Int32,System.Single)","IL_0092","3","↓↓↓"
"DolocTown.UI.ItemData","ShowWithPrice","DolocTown.UI.ItemData DolocTown.UI.ItemData::ShowWithPrice(DolocTown.Item,System.Int32,System.Single)","IL_00B5","2","↓↓"
"DolocTown.UI.ItemData","ShowWithPrice","DolocTown.UI.ItemData DolocTown.UI.ItemData::ShowWithPrice(DolocTown.Item,System.Int32,System.Single)","IL_00D5","1","↓"
"DolocTown.UI.ItemData","ShowWithPrice","DolocTown.UI.ItemData DolocTown.UI.ItemData::ShowWithPrice(DolocTown.Item,System.Int32,System.Single)","IL_00F5","1","↑"
"DolocTown.UI.ItemData","ShowWithPrice","DolocTown.UI.ItemData DolocTown.UI.ItemData::ShowWithPrice(DolocTown.Item,System.Int32,System.Single)","IL_0115","2","↑↑"
"DolocTown.UI.ItemData","ShowWithPrice","DolocTown.UI.ItemData DolocTown.UI.ItemData::ShowWithPrice(DolocTown.Item,System.Int32,System.Single)","IL_012D","3","↑↑↑"
"DolocTown.UI.StoreItemData","GetTip","System.String DolocTown.UI.StoreItemData::GetTip(DolocTown.Config.Item.ItemInfo)","IL_0084","0",""
"DolocTown.UI.StoreItemData","GetTip","System.String DolocTown.UI.StoreItemData::GetTip(DolocTown.Config.Item.ItemInfo)","IL_00B1","0",""
"DolocTown.NodeCanvas.DialogueTask_UnlockStoreItem","get_taskTitle","System.String DolocTown.NodeCanvas.DialogueTask_UnlockStoreItem::get_taskTitle()","IL_0000","4","解锁商品"
"DolocTown.NodeCanvas.DialogueTask_UnlockStoreItem","get_taskTitle","System.String DolocTown.NodeCanvas.DialogueTask_UnlockStoreItem::get_taskTitle()","IL_000B","1","@"
"DolocTown.Config.Tables",".ctor","System.Void DolocTown.Config.Tables::.ctor(System.Func`2<System.String,SimpleJSON.JSONNode>)","IL_1CC9","13","store_tbstore"
"DolocTown.Config.Tables",".ctor","System.Void DolocTown.Config.Tables::.ctor(System.Func`2<System.String,SimpleJSON.JSONNode>)","IL_1CDE","13","Store.TbStore"
"DolocTown.Config.Tables",".ctor","System.Void DolocTown.Config.Tables::.ctor(System.Func`2<System.String,SimpleJSON.JSONNode>)","IL_1CFF","13","store_tbstore"
"DolocTown.Config.Tables",".ctor","System.Void DolocTown.Config.Tables::.ctor(System.Func`2<System.String,SimpleJSON.JSONNode>)","IL_1D0B","23","store_tbstorepricescale"
"DolocTown.Config.Tables",".ctor","System.Void DolocTown.Config.Tables::.ctor(System.Func`2<System.String,SimpleJSON.JSONNode>)","IL_1D20","23","Store.TbStorePriceScale"
"DolocTown.Config.Tables",".ctor","System.Void DolocTown.Config.Tables::.ctor(System.Func`2<System.String,SimpleJSON.JSONNode>)","IL_1D41","23","store_tbstorepricescale"
"DolocTown.Config.Tables",".ctor","System.Void DolocTown.Config.Tables::.ctor(System.Func`2<System.String,SimpleJSON.JSONNode>)","IL_1D4D","21","store_tbstoreitemlist"
"DolocTown.Config.Tables",".ctor","System.Void DolocTown.Config.Tables::.ctor(System.Func`2<System.String,SimpleJSON.JSONNode>)","IL_1D62","21","Store.TbStoreItemList"
"DolocTown.Config.Tables",".ctor","System.Void DolocTown.Config.Tables::.ctor(System.Func`2<System.String,SimpleJSON.JSONNode>)","IL_1D83","21","store_tbstoreitemlist"
"DolocTown.Config.Tables",".ctor","System.Void DolocTown.Config.Tables::.ctor(System.Func`2<System.String,SimpleJSON.JSONNode>)","IL_1D8F","21","store_tbexchangestore"
"DolocTown.Config.Tables",".ctor","System.Void DolocTown.Config.Tables::.ctor(System.Func`2<System.String,SimpleJSON.JSONNode>)","IL_1DA4","21","Store.TbExchangeStore"
"DolocTown.Config.Tables",".ctor","System.Void DolocTown.Config.Tables::.ctor(System.Func`2<System.String,SimpleJSON.JSONNode>)","IL_1DC5","21","store_tbexchangestore"
"DolocTown.Config.Tables",".ctor","System.Void DolocTown.Config.Tables::.ctor(System.Func`2<System.String,SimpleJSON.JSONNode>)","IL_1DD1","23","store_tbstoreitemunlock"
"DolocTown.Config.Tables",".ctor","System.Void DolocTown.Config.Tables::.ctor(System.Func`2<System.String,SimpleJSON.JSONNode>)","IL_1DE6","23","Store.TbStoreItemUnlock"
"DolocTown.Config.Tables",".ctor","System.Void DolocTown.Config.Tables::.ctor(System.Func`2<System.String,SimpleJSON.JSONNode>)","IL_1E07","23","store_tbstoreitemunlock"
"DolocTown.Config.Tables",".ctor","System.Void DolocTown.Config.Tables::.ctor(System.Func`2<System.String,SimpleJSON.JSONNode>)","IL_2E51","23","mod_tbmodstoreextension"
"DolocTown.Config.Tables",".ctor","System.Void DolocTown.Config.Tables::.ctor(System.Func`2<System.String,SimpleJSON.JSONNode>)","IL_2E66","23","Mod.TbModStoreExtension"
"DolocTown.Config.Tables",".ctor","System.Void DolocTown.Config.Tables::.ctor(System.Func`2<System.String,SimpleJSON.JSONNode>)","IL_2E87","23","mod_tbmodstoreextension"
"DolocTown.Config.Tables",".ctor","System.Void DolocTown.Config.Tables::.ctor(System.Func`2<System.String,SimpleJSON.JSONNode>)","IL_2E93","31","mod_tbmodexchangestoreextension"
"DolocTown.Config.Tables",".ctor","System.Void DolocTown.Config.Tables::.ctor(System.Func`2<System.String,SimpleJSON.JSONNode>)","IL_2EA8","31","Mod.TbModExchangeStoreExtension"
"DolocTown.Config.Tables",".ctor","System.Void DolocTown.Config.Tables::.ctor(System.Func`2<System.String,SimpleJSON.JSONNode>)","IL_2EC9","31","mod_tbmodexchangestoreextension"
"DolocTown.Config.Tables","HandleModStoreExtension","System.Void DolocTown.Config.Tables::HandleModStoreExtension()","IL_0042","14","kenenimuu_shop"
"DolocTown.Config.Tables","HandleModStoreExtension","System.Void DolocTown.Config.Tables::HandleModStoreExtension()","IL_0050","23","seasonseed_villain_shop"
"DolocTown.Config.Tables","HandleModStoreExtension","System.Void DolocTown.Config.Tables::HandleModStoreExtension()","IL_005E","11","animal_shop"
"DolocTown.Config.Tables","HandleModStoreExtension","System.Void DolocTown.Config.Tables::HandleModStoreExtension()","IL_0067","15","seasonseed_shop"
"DolocTown.Config.Tables","HandleModExchangeStoreExtension","System.Void DolocTown.Config.Tables::HandleModExchangeStoreExtension()","IL_0042","20","merlin_exchange_shop"
"DolocTown.Config.Tables","HandleModExchangeStoreExtension","System.Void DolocTown.Config.Tables::HandleModExchangeStoreExtension()","IL_0050","17","cod_exchange_shop"
"DolocTown.Config.Tables","HandleModExchangeStoreExtension","System.Void DolocTown.Config.Tables::HandleModExchangeStoreExtension()","IL_005E","18","lank_exchange_shop"
"DolocTown.Config.Tables","HandleModExchangeStoreExtension","System.Void DolocTown.Config.Tables::HandleModExchangeStoreExtension()","IL_006C","21","orlando_exchange_shop"
"DolocTown.Config.Tables","HandleModExchangeStoreExtension","System.Void DolocTown.Config.Tables::HandleModExchangeStoreExtension()","IL_007A","19","sacco_exchange_shop"
"DolocTown.Config.Tables","HandleModExchangeStoreExtension","System.Void DolocTown.Config.Tables::HandleModExchangeStoreExtension()","IL_0088","28","evernight_kuma_exchange_shop"
"DolocTown.Config.Tables","HandleModExchangeStoreExtension","System.Void DolocTown.Config.Tables::HandleModExchangeStoreExtension()","IL_0096","12","tool_upgrade"
"DolocTown.Config.Tables","HandleModExchangeStoreExtension","System.Void DolocTown.Config.Tables::HandleModExchangeStoreExtension()","IL_009F","8","cod_shop"
"DolocTown.Config.Tables","HandleModExchangeStoreExtension","System.Void DolocTown.Config.Tables::HandleModExchangeStoreExtension()","IL_00A8","22","garbage_exchange_store"
"DolocTown.Config.Tables","HandleModExchangeStoreExtension","System.Void DolocTown.Config.Tables::HandleModExchangeStoreExtension()","IL_00B1","21","orlando_exchange_shop"
"DolocTown.Config.Tables","HandleModExchangeStoreExtension","System.Void DolocTown.Config.Tables::HandleModExchangeStoreExtension()","IL_00BA","11","sacco_store"
"DolocTown.Config.Tables","HandleModExchangeStoreExtension","System.Void DolocTown.Config.Tables::HandleModExchangeStoreExtension()","IL_00C3","19","evernight_kuma_shop"
"DolocTown.Config.ModInfo","TryLoadWorkshopInfo","System.Boolean DolocTown.Config.ModInfo::TryLoadWorkshopInfo(System.String,System.UInt64&)","IL_0005","13","workshop.json"
"DolocTown.Config.ModInfo","TryLoadWorkshopInfo","System.Boolean DolocTown.Config.ModInfo::TryLoadWorkshopInfo(System.String,System.UInt64&)","IL_003B","43","[MOD] Failed to load workshop info: {0}
{1}"
"DolocTown.Config.ModInfo","GetWorkshopInfoPath","System.String DolocTown.Config.ModInfo::GetWorkshopInfoPath()","IL_0006","13","workshop.json"
"DolocTown.Config.ModManager","TryMigrateData","System.String DolocTown.Config.ModManager::TryMigrateData(System.String,System.String,System.String,System.UInt64&)","IL_000C","10","workshopId"
"DolocTown.Config.ModManager","TryMigrateData","System.String DolocTown.Config.ModManager::TryMigrateData(System.String,System.String,System.String,System.UInt64&)","IL_001B","11","workshop_id"
"DolocTown.Config.ModManager","TryMigrateData","System.String DolocTown.Config.ModManager::TryMigrateData(System.String,System.String,System.String,System.UInt64&)","IL_003F","13","workshop.json"
"DolocTown.Config.ModManager","TryMigrateData","System.String DolocTown.Config.ModManager::TryMigrateData(System.String,System.String,System.String,System.UInt64&)","IL_006B","10","workshopId"
"DolocTown.Config.ModManager","TryMigrateData","System.String DolocTown.Config.ModManager::TryMigrateData(System.String,System.String,System.String,System.UInt64&)","IL_0079","11","workshop_id"
"DolocTown.Config.SteamWorkshopUploader","ResolveUploadPlan","System.Void DolocTown.Config.SteamWorkshopUploader::ResolveUploadPlan(DolocTown.Config.ModInfo,System.Action`1<DolocTown.Config.WorkshopUploadPlan>)","IL_0025","71","[MOD] Steam not initialized, fallback to new workshop item upload plan."
"DolocTown.Config.SteamWorkshopUploader","ResolveUploadPlan","System.Void DolocTown.Config.SteamWorkshopUploader::ResolveUploadPlan(DolocTown.Config.ModInfo,System.Action`1<DolocTown.Config.WorkshopUploadPlan>)","IL_0049","31","[MOD] Workshop uploader is busy"
"DolocTown.Config.SteamWorkshopUploader","UploadMod","System.Void DolocTown.Config.SteamWorkshopUploader::UploadMod(DolocTown.Config.ModInfo,DolocTown.Config.WorkshopUploadPlan,System.Action`1<DolocTown.Config.WorkshopUploadResult>)","IL_0007","28","[MOD] Steam not initialized!"
"DolocTown.Config.SteamWorkshopUploader","UploadMod","System.Void DolocTown.Config.SteamWorkshopUploader::UploadMod(DolocTown.Config.ModInfo,DolocTown.Config.WorkshopUploadPlan,System.Action`1<DolocTown.Config.WorkshopUploadResult>)","IL_0037","37","[MOD] Workshop upload already running"
"DolocTown.Config.SteamWorkshopUploader","UploadMod","System.Void DolocTown.Config.SteamWorkshopUploader::UploadMod(DolocTown.Config.ModInfo,DolocTown.Config.WorkshopUploadPlan,System.Action`1<DolocTown.Config.WorkshopUploadResult>)","IL_0070","52","[MOD] Workshop upload failed: invalid upload request"
"DolocTown.Config.SteamWorkshopUploader","UploadMod","System.Void DolocTown.Config.SteamWorkshopUploader::UploadMod(DolocTown.Config.ModInfo,DolocTown.Config.WorkshopUploadPlan,System.Action`1<DolocTown.Config.WorkshopUploadResult>)","IL_00A5","28","[MOD] Mod folder not found: "
"DolocTown.Config.SteamWorkshopUploader","UploadMod","System.Void DolocTown.Config.SteamWorkshopUploader::UploadMod(DolocTown.Config.ModInfo,DolocTown.Config.WorkshopUploadPlan,System.Action`1<DolocTown.Config.WorkshopUploadResult>)","IL_00FC","27","[MOD] {0} workshop mod: {1}"
"DolocTown.Config.SteamWorkshopUploader","UploadMod","System.Void DolocTown.Config.SteamWorkshopUploader::UploadMod(DolocTown.Config.ModInfo,DolocTown.Config.WorkshopUploadPlan,System.Action`1<DolocTown.Config.WorkshopUploadResult>)","IL_012D","49","[MOD] Workshop update failed: missing workshop id"
"DolocTown.Config.SteamWorkshopUploader","OnQueryItemDetails","System.Void DolocTown.Config.SteamWorkshopUploader::OnQueryItemDetails(Steamworks.SteamUGCQueryCompleted_t,System.Boolean)","IL_005D","99","[MOD] Workshop item {0} is not owned by current user or cannot be resolved, will create a new item."
"DolocTown.Config.SteamWorkshopUploader","OnCreateItem","System.Void DolocTown.Config.SteamWorkshopUploader::OnCreateItem(Steamworks.CreateItemResult_t,System.Boolean)","IL_000C","25","[MOD] CreateItem failed: "
"DolocTown.Config.SteamWorkshopUploader","OnCreateItem","System.Void DolocTown.Config.SteamWorkshopUploader::OnCreateItem(Steamworks.CreateItemResult_t,System.Boolean)","IL_0043","29","[MOD] Workshop item created: "
"DolocTown.Config.SteamWorkshopUploader","OnCreateItem","System.Void DolocTown.Config.SteamWorkshopUploader::OnCreateItem(Steamworks.CreateItemResult_t,System.Boolean)","IL_0068","30","steam://url/CommunityFilePage/"
"DolocTown.Config.SteamWorkshopUploader","OnCreateItem","System.Void DolocTown.Config.SteamWorkshopUploader::OnCreateItem(Steamworks.CreateItemResult_t,System.Boolean)","IL_0079","41","[MOD] User must accept workshop agreement"
"DolocTown.Config.SteamWorkshopUploader","UploadUpdate","System.Void DolocTown.Config.SteamWorkshopUploader::UploadUpdate(System.UInt64,DolocTown.Config.ModInfo)","IL_0067","48","[MOD] Failed to set workshop item content path: "
"DolocTown.Config.SteamWorkshopUploader","UploadUpdate","System.Void DolocTown.Config.SteamWorkshopUploader::UploadUpdate(System.UInt64,DolocTown.Config.ModInfo)","IL_00C6","38","[MOD] Failed to set workshop preview: "
"DolocTown.Config.SteamWorkshopUploader","UploadUpdate","System.Void DolocTown.Config.SteamWorkshopUploader::UploadUpdate(System.UInt64,DolocTown.Config.ModInfo)","IL_00EA","34","[MOD] Failed to set workshop tags."
"DolocTown.Config.SteamWorkshopUploader","UploadUpdate","System.Void DolocTown.Config.SteamWorkshopUploader::UploadUpdate(System.UInt64,DolocTown.Config.ModInfo)","IL_00F5","10","Update mod"
"DolocTown.Config.SteamWorkshopUploader","TryAddText","System.Void DolocTown.Config.SteamWorkshopUploader::TryAddText(System.Collections.Generic.List`1<DolocTown.Config.SteamWorkshopUploader/WorkshopL10nText>,System.Collections.Generic.HashSet`1<System.String>,System.String,System.String,System.String)","IL_001B","34","[MOD] Skip workshop localization '"
"DolocTown.Config.SteamWorkshopUploader","TryAddText","System.Void DolocTown.Config.SteamWorkshopUploader::TryAddText(System.Collections.Generic.List`1<DolocTown.Config.SteamWorkshopUploader/WorkshopL10nText>,System.Collections.Generic.HashSet`1<System.String>,System.String,System.String,System.String)","IL_0021","25","' because title is empty."
"DolocTown.Config.SteamWorkshopUploader","ApplyLocalizedText","System.Boolean DolocTown.Config.SteamWorkshopUploader::ApplyLocalizedText(Steamworks.UGCUpdateHandle_t,DolocTown.Config.SteamWorkshopUploader/WorkshopL10nText)","IL_000E","46","[MOD] Failed to set workshop update language: "
"DolocTown.Config.SteamWorkshopUploader","ApplyLocalizedText","System.Boolean DolocTown.Config.SteamWorkshopUploader::ApplyLocalizedText(Steamworks.UGCUpdateHandle_t,DolocTown.Config.SteamWorkshopUploader/WorkshopL10nText)","IL_0033","49","[MOD] Failed to set workshop title for language '"
"DolocTown.Config.SteamWorkshopUploader","ApplyLocalizedText","System.Boolean DolocTown.Config.SteamWorkshopUploader::ApplyLocalizedText(Steamworks.UGCUpdateHandle_t,DolocTown.Config.SteamWorkshopUploader/WorkshopL10nText)","IL_003E","2","'."
"DolocTown.Config.SteamWorkshopUploader","ApplyLocalizedText","System.Boolean DolocTown.Config.SteamWorkshopUploader::ApplyLocalizedText(Steamworks.UGCUpdateHandle_t,DolocTown.Config.SteamWorkshopUploader/WorkshopL10nText)","IL_005D","55","[MOD] Failed to set workshop description for language '"
"DolocTown.Config.SteamWorkshopUploader","ApplyLocalizedText","System.Boolean DolocTown.Config.SteamWorkshopUploader::ApplyLocalizedText(Steamworks.UGCUpdateHandle_t,DolocTown.Config.SteamWorkshopUploader/WorkshopL10nText)","IL_0068","2","'."
"DolocTown.Config.SteamWorkshopUploader","SubmitNextLocalizedText","System.Void DolocTown.Config.SteamWorkshopUploader::SubmitNextLocalizedText(System.UInt64)","IL_000D","30","[MOD] Workshop upload success!"
"DolocTown.Config.SteamWorkshopUploader","SubmitNextLocalizedText","System.Void DolocTown.Config.SteamWorkshopUploader::SubmitNextLocalizedText(System.UInt64)","IL_0057","57","[MOD] Submit workshop localized text: {0}, remaining: {1}"
"DolocTown.Config.SteamWorkshopUploader","SubmitNextLocalizedText","System.Void DolocTown.Config.SteamWorkshopUploader::SubmitNextLocalizedText(System.UInt64)","IL_007D","30","Update workshop localization: "
"DolocTown.Config.SteamWorkshopUploader","OnSubmitItem","System.Void DolocTown.Config.SteamWorkshopUploader::OnSubmitItem(Steamworks.SubmitItemUpdateResult_t,System.Boolean)","IL_0043","30","steam://url/CommunityFilePage/"
"DolocTown.Config.SteamWorkshopUploader","OnSubmitItem","System.Void DolocTown.Config.SteamWorkshopUploader::OnSubmitItem(Steamworks.SubmitItemUpdateResult_t,System.Boolean)","IL_0069","30","[MOD] Workshop upload failed: "
"DolocTown.Config.SteamWorkshopUploader","OnSubmitItem","System.Void DolocTown.Config.SteamWorkshopUploader::OnSubmitItem(Steamworks.SubmitItemUpdateResult_t,System.Boolean)","IL_00A0","86","[MOD] Workshop base update submitted successfully, continue uploading localized texts."
"DolocTown.Config.Store.ExchangeStoreInfo",".ctor","System.Void DolocTown.Config.Store.ExchangeStoreInfo::.ctor(SimpleJSON.JSONNode)","IL_0012","2","id"
"DolocTown.Config.Store.ExchangeStoreInfo",".ctor","System.Void DolocTown.Config.Store.ExchangeStoreInfo::.ctor(SimpleJSON.JSONNode)","IL_002B","2","id"
"DolocTown.Config.Store.ExchangeStoreInfo",".ctor","System.Void DolocTown.Config.Store.ExchangeStoreInfo::.ctor(SimpleJSON.JSONNode)","IL_0040","18","refresh_immediatly"
"DolocTown.Config.Store.ExchangeStoreInfo",".ctor","System.Void DolocTown.Config.Store.ExchangeStoreInfo::.ctor(SimpleJSON.JSONNode)","IL_0059","18","refresh_immediatly"
"DolocTown.Config.Store.ExchangeStoreInfo",".ctor","System.Void DolocTown.Config.Store.ExchangeStoreInfo::.ctor(SimpleJSON.JSONNode)","IL_006E","5","title"
"DolocTown.Config.Store.ExchangeStoreInfo",".ctor","System.Void DolocTown.Config.Store.ExchangeStoreInfo::.ctor(SimpleJSON.JSONNode)","IL_0078","3","key"
"DolocTown.Config.Store.ExchangeStoreInfo",".ctor","System.Void DolocTown.Config.Store.ExchangeStoreInfo::.ctor(SimpleJSON.JSONNode)","IL_0091","5","title"
"DolocTown.Config.Store.ExchangeStoreInfo",".ctor","System.Void DolocTown.Config.Store.ExchangeStoreInfo::.ctor(SimpleJSON.JSONNode)","IL_009B","3","key"
"DolocTown.Config.Store.ExchangeStoreInfo",".ctor","System.Void DolocTown.Config.Store.ExchangeStoreInfo::.ctor(SimpleJSON.JSONNode)","IL_00B0","5","title"
"DolocTown.Config.Store.ExchangeStoreInfo",".ctor","System.Void DolocTown.Config.Store.ExchangeStoreInfo::.ctor(SimpleJSON.JSONNode)","IL_00BA","4","text"
"DolocTown.Config.Store.ExchangeStoreInfo",".ctor","System.Void DolocTown.Config.Store.ExchangeStoreInfo::.ctor(SimpleJSON.JSONNode)","IL_00D3","5","title"
"DolocTown.Config.Store.ExchangeStoreInfo",".ctor","System.Void DolocTown.Config.Store.ExchangeStoreInfo::.ctor(SimpleJSON.JSONNode)","IL_00DD","4","text"
"DolocTown.Config.Store.ExchangeStoreInfo",".ctor","System.Void DolocTown.Config.Store.ExchangeStoreInfo::.ctor(SimpleJSON.JSONNode)","IL_00F2","10","craft_text"
"DolocTown.Config.Store.ExchangeStoreInfo",".ctor","System.Void DolocTown.Config.Store.ExchangeStoreInfo::.ctor(SimpleJSON.JSONNode)","IL_00FC","3","key"
"DolocTown.Config.Store.ExchangeStoreInfo",".ctor","System.Void DolocTown.Config.Store.ExchangeStoreInfo::.ctor(SimpleJSON.JSONNode)","IL_0115","10","craft_text"
"DolocTown.Config.Store.ExchangeStoreInfo",".ctor","System.Void DolocTown.Config.Store.ExchangeStoreInfo::.ctor(SimpleJSON.JSONNode)","IL_011F","3","key"
"DolocTown.Config.Store.ExchangeStoreInfo",".ctor","System.Void DolocTown.Config.Store.ExchangeStoreInfo::.ctor(SimpleJSON.JSONNode)","IL_0134","10","craft_text"
"DolocTown.Config.Store.ExchangeStoreInfo",".ctor","System.Void DolocTown.Config.Store.ExchangeStoreInfo::.ctor(SimpleJSON.JSONNode)","IL_013E","4","text"
"DolocTown.Config.Store.ExchangeStoreInfo",".ctor","System.Void DolocTown.Config.Store.ExchangeStoreInfo::.ctor(SimpleJSON.JSONNode)","IL_0157","10","craft_text"
"DolocTown.Config.Store.ExchangeStoreInfo",".ctor","System.Void DolocTown.Config.Store.ExchangeStoreInfo::.ctor(SimpleJSON.JSONNode)","IL_0161","4","text"
"DolocTown.Config.Store.ExchangeStoreInfo",".ctor","System.Void DolocTown.Config.Store.ExchangeStoreInfo::.ctor(SimpleJSON.JSONNode)","IL_0176","9","item_list"
"DolocTown.Config.Store.ExchangeStoreInfo","ToString","System.String DolocTown.Config.Store.ExchangeStoreInfo::ToString()","IL_0009","5","{ Id:"
"DolocTown.Config.Store.ExchangeStoreInfo","ToString","System.String DolocTown.Config.Store.ExchangeStoreInfo::ToString()","IL_001A","19",",RefreshImmediatly:"
"DolocTown.Config.Store.ExchangeStoreInfo","ToString","System.String DolocTown.Config.Store.ExchangeStoreInfo::ToString()","IL_0033","7",",Title:"
"DolocTown.Config.Store.ExchangeStoreInfo","ToString","System.String DolocTown.Config.Store.ExchangeStoreInfo::ToString()","IL_0044","11",",CraftText:"
"DolocTown.Config.Store.ExchangeStoreInfo","ToString","System.String DolocTown.Config.Store.ExchangeStoreInfo::ToString()","IL_0055","10",",ItemList:"
"DolocTown.Config.Store.ExchangeStoreInfo","ToString","System.String DolocTown.Config.Store.ExchangeStoreInfo::ToString()","IL_006D","2",",}"
"DolocTown.Config.Store.ExchangeStoreItemData",".ctor","System.Void DolocTown.Config.Store.ExchangeStoreItemData::.ctor(SimpleJSON.JSONNode)","IL_0007","11","ranged_item"
"DolocTown.Config.Store.ExchangeStoreItemData",".ctor","System.Void DolocTown.Config.Store.ExchangeStoreItemData::.ctor(SimpleJSON.JSONNode)","IL_0020","11","ranged_item"
"DolocTown.Config.Store.ExchangeStoreItemData",".ctor","System.Void DolocTown.Config.Store.ExchangeStoreItemData::.ctor(SimpleJSON.JSONNode)","IL_003A","7","storage"
"DolocTown.Config.Store.ExchangeStoreItemData",".ctor","System.Void DolocTown.Config.Store.ExchangeStoreItemData::.ctor(SimpleJSON.JSONNode)","IL_0053","7","storage"
