"type","name","property_type","getter","setter","getter_visibility","setter_visibility","token"
"DolocTown.MotorController","VerticalReboundSpeedRate","System.Single","get_VerticalReboundSpeedRate","","private","","0x17000DEA"
"DolocTown.MotorController","DroneFollowPoint","UnityEngine.Transform","get_DroneFollowPoint","","public","","0x17000DEB"
"DolocTown.MotorController","rb","UnityEngine.Rigidbody2D","get_rb","set_rb","public","private","0x17000DEC"
"DolocTown.MotorController","driverRenderer","DolocTown.MotorDriverRenderer","get_driverRenderer","set_driverRenderer","public","private","0x17000DED"
"DolocTown.MotorController","motorRenderer","DolocTown.MotorRenderer","get_motorRenderer","set_motorRenderer","public","private","0x17000DEE"
"DolocTown.MotorController","scannerGate","DolocTown.ScannerGate","get_scannerGate","set_scannerGate","public","private","0x17000DEF"
"DolocTown.MotorController","scannerInteractable","DolocTown.ScannerInteractableOfMotor","get_scannerInteractable","set_scannerInteractable","public","private","0x17000DF0"
"DolocTown.MotorController","motorInteractable","DolocTown.MotorInteractable","get_motorInteractable","set_motorInteractable","public","private","0x17000DF1"
"DolocTown.MotorController","IsRiding","System.Boolean","get_IsRiding","set_IsRiding","public","private","0x17000DF2"
"DolocTown.MotorController","IsFaceRight","System.Boolean","get_IsFaceRight","set_IsFaceRight","public","public","0x17000DF3"
"DolocTown.MotorController","EnduranceProgress","System.Single","get_EnduranceProgress","","public","","0x17000DF4"
"DolocTown.MotorController/<GetAllSpriteRenderers>d__109","System.Collections.Generic.IEnumerator<UnityEngine.SpriteRenderer>.Current","UnityEngine.SpriteRenderer","System.Collections.Generic.IEnumerator<UnityEngine.SpriteRenderer>.get_Current","","private","","0x17002F9C"
"DolocTown.MotorController/<GetAllSpriteRenderers>d__109","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17002F9D"
"DolocTown.MotorController/<FlyToTargetCoroutine>d__112","System.Collections.Generic.IEnumerator<System.Object>.Current","System.Object","System.Collections.Generic.IEnumerator<System.Object>.get_Current","","private","","0x17002F9E"
"DolocTown.MotorController/<FlyToTargetCoroutine>d__112","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17002F9F"
"DolocTown.MotorController/<ResumeReboundLatch>d__135","System.Collections.Generic.IEnumerator<System.Object>.Current","System.Object","System.Collections.Generic.IEnumerator<System.Object>.get_Current","","private","","0x17002FA0"
"DolocTown.MotorController/<ResumeReboundLatch>d__135","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17002FA1"
"DolocTown.MotorDriverRenderer","AnimationName","System.String","get_AnimationName","","private","","0x17000DF5"
"DolocTown.MotorDriverRenderer","SoundName","DolocTown.SoundEvents","get_SoundName","","private","","0x17000DF6"
"DolocTown.MotorInteractable","OnlyTouch","System.Boolean","get_OnlyTouch","","public","","0x17000DF7"
"DolocTown.MotorInteractable","CanInteractContinues","System.Boolean","get_CanInteractContinues","","public","","0x17000DF8"
"DolocTown.MotorInteractable","DolocTown.IAttackable.attackableType","DolocTown.AttackableType","DolocTown.IAttackable.get_attackableType","","private","","0x17000DF9"
"DolocTown.MotorRenderer","ShouldRun","System.Boolean","get_ShouldRun","set_ShouldRun","public","public","0x17000DFA"
"DolocTown.ScannerInteractableOfMotor","Manager","DolocTown.InteractableManagerEx","get_Manager","set_Manager","public","public","0x17000E0D"
"DolocTown.Room","DisableMotor","System.Boolean","get_DisableMotor","","public","","0x17000E64"
"DolocTown.GameRendererEntity","overrideOutlineSprite","UnityEngine.Sprite","get_overrideOutlineSprite","","protected","","0x170010DB"
"DolocTown.HatSpriteOverrideHandler","useRuntimeOverride","System.Boolean","get_useRuntimeOverride","","protected","","0x170010FE"
"DolocTown.PlayerSpriteOverrideHandler","useRuntimeOverride","System.Boolean","get_useRuntimeOverride","","protected","","0x170010FF"
"DolocTown.SpriteOverrideHandler","useModOverride","System.Boolean","get_useModOverride","","protected","","0x17001100"
"DolocTown.SpriteOverrideHandler","useRuntimeOverride","System.Boolean","get_useRuntimeOverride","","protected","","0x17001101"
"DolocTown.UI.RebindActionSlot","OverridePath","System.String","get_OverridePath","","public","","0x170014CD"
"DolocTown.ScorchSun.WD_ScorchSun_IWaterContainer","CallOriginWhileNoOverride","System.Boolean","get_CallOriginWhileNoOverride","","public","","0x17001537"
"DolocTown.NodeCanvas.GameProcessGraph","allowBlackboardOverrides","System.Boolean","get_allowBlackboardOverrides","","public","","0x170015B4"
"DolocTown.NodeCanvas.SwitchScheduleGraph","allowBlackboardOverrides","System.Boolean","get_allowBlackboardOverrides","","public","","0x170015DF"
"DolocTown.NodeCanvas.MissionGraph","allowBlackboardOverrides","System.Boolean","get_allowBlackboardOverrides","","public","","0x170015E5"
"DolocTown.NodeCanvas.NpcScheduleGraph","allowBlackboardOverrides","System.Boolean","get_allowBlackboardOverrides","","public","","0x1700166D"
"DolocTown.GameData.RoutineGraph","allowBlackboardOverrides","System.Boolean","get_allowBlackboardOverrides","","public","","0x1700171C"
"DolocTown.GameData.MotorDataManager","isUnlocked","System.Boolean","get_isUnlocked","set_isUnlocked","public","private","0x1700186C"
"DolocTown.GameData.MotorDataManager","roomId","System.String","get_roomId","set_roomId","public","private","0x1700186D"
"DolocTown.GameData.MotorDataManager","dungeonName","System.String","get_dungeonName","set_dungeonName","public","private","0x1700186E"
"DolocTown.GameData.MotorDataManager","position","UnityEngine.Vector2","get_position","","public","","0x1700186F"
"DolocTown.GameData.MotorDataManager","CurrentRoom","DolocTown.Room","get_CurrentRoom","set_CurrentRoom","public","private","0x17001870"
"DolocTown.GameData.GameConfigSO","motorReboundMask","UnityEngine.LayerMask","get_motorReboundMask","","public","","0x170018AF"
"DolocTown.GameData.TreeGraphSO`3","allowBlackboardOverrides","System.Boolean","get_allowBlackboardOverrides","","public","","0x170018CD"
"DolocTown.GameServiceLocator.IGameConfigProvider","motorReboundMask","UnityEngine.LayerMask","get_motorReboundMask","","public","","0x170018D6"
"DolocTown.Config.Tables","TbToolOverride","DolocTown.Config.Item.TbToolOverride","get_TbToolOverride","","public","","0x17001970"
"DolocTown.Config.ModInfo","HasPlayerOverride","System.Boolean","get_HasPlayerOverride","set_HasPlayerOverride","public","private","0x170019E7"
"DolocTown.Config.ModInfo","HasPlayerHairOverride","System.Boolean","get_HasPlayerHairOverride","set_HasPlayerHairOverride","public","private","0x170019E8"
"DolocTown.Config.ModInfo","HasPlayerBodyOverride","System.Boolean","get_HasPlayerBodyOverride","set_HasPlayerBodyOverride","public","private","0x170019E9"
"DolocTown.Config.ModManager","HasPlayerOverride","System.Boolean","get_HasPlayerOverride","set_HasPlayerOverride","public","private","0x170019F9"
"DolocTown.Config.ModManager","HasPlayerHairOverride","System.Boolean","get_HasPlayerHairOverride","set_HasPlayerHairOverride","public","private","0x170019FA"
"DolocTown.Config.ModManager","HasPlayerBodyOverride","System.Boolean","get_HasPlayerBodyOverride","set_HasPlayerBodyOverride","public","private","0x170019FB"
"DolocTown.Config.Time.SeasonWeatherInfo","WeatherOverride","DolocTown.Config.Weather.WeatherType[]","get_WeatherOverride","set_WeatherOverride","public","private","0x17001A8A"
"DolocTown.Config.Settings.GlobalParameterInfo","MotorHorizontalAcceleration","System.Single","get_MotorHorizontalAcceleration","set_MotorHorizontalAcceleration","public","private","0x17001BCB"
"DolocTown.Config.Settings.GlobalParameterInfo","MotorHorizontalRevertAcceleration","System.Single","get_MotorHorizontalRevertAcceleration","set_MotorHorizontalRevertAcceleration","public","private","0x17001BCC"
"DolocTown.Config.Settings.GlobalParameterInfo","MotorHorizontalDeceleration","System.Single","get_MotorHorizontalDeceleration","set_MotorHorizontalDeceleration","public","private","0x17001BCD"
"DolocTown.Config.Settings.GlobalParameterInfo","MotorHorizontalMaxSpeed","System.Single","get_MotorHorizontalMaxSpeed","set_MotorHorizontalMaxSpeed","public","private","0x17001BCE"
"DolocTown.Config.Settings.GlobalParameterInfo","MotorHorizontalReboundSpeedRate","System.Single","get_MotorHorizontalReboundSpeedRate","set_MotorHorizontalReboundSpeedRate","public","private","0x17001BCF"
"DolocTown.Config.Settings.GlobalParameterInfo","MotorGravity","System.Single","get_MotorGravity","set_MotorGravity","public","private","0x17001BD0"
"DolocTown.Config.Settings.GlobalParameterInfo","MotorDropMaxSpeed","System.Single","get_MotorDropMaxSpeed","set_MotorDropMaxSpeed","public","private","0x17001BD1"
"DolocTown.Config.Settings.GlobalParameterInfo","MotorRaycastLength","System.Single","get_MotorRaycastLength","set_MotorRaycastLength","public","private","0x17001BD2"
"DolocTown.Config.Settings.GlobalParameterInfo","MotorNaturalJumpAccRange","UnityEngine.Vector2","get_MotorNaturalJumpAccRange","set_MotorNaturalJumpAccRange","public","private","0x17001BD3"
"DolocTown.Config.Settings.GlobalParameterInfo","MotorNaturalJumpThreshold","System.Single","get_MotorNaturalJumpThreshold","set_MotorNaturalJumpThreshold","public","private","0x17001BD4"
"DolocTown.Config.Settings.GlobalParameterInfo","MotorNaturalJumpMaxSpeed","System.Single","get_MotorNaturalJumpMaxSpeed","set_MotorNaturalJumpMaxSpeed","public","private","0x17001BD5"
"DolocTown.Config.Settings.GlobalParameterInfo","MotorVerticalAcceleration","System.Single","get_MotorVerticalAcceleration","set_MotorVerticalAcceleration","public","private","0x17001BD6"
"DolocTown.Config.Settings.GlobalParameterInfo","MotorVerticalMaxSpeed","System.Single","get_MotorVerticalMaxSpeed","set_MotorVerticalMaxSpeed","public","private","0x17001BD7"
"DolocTown.Config.Settings.GlobalParameterInfo","MotorEnduranceDuration","System.Single","get_MotorEnduranceDuration","set_MotorEnduranceDuration","public","private","0x17001BD8"
"DolocTown.Config.Settings.GlobalParameterInfo","MotorEnduranceRecv","System.Single","get_MotorEnduranceRecv","set_MotorEnduranceRecv","public","private","0x17001BD9"
"DolocTown.Config.Settings.GlobalParameterInfo","MotorCollisionVerticalSpeed","System.Single","get_MotorCollisionVerticalSpeed","set_MotorCollisionVerticalSpeed","public","private","0x17001BDA"
"DolocTown.Config.Settings.GlobalParameterInfo","MotorVerticalReboundSpeedRate","System.Single","get_MotorVerticalReboundSpeedRate","set_MotorVerticalReboundSpeedRate","public","private","0x17001BDB"
"DolocTown.Config.Settings.GlobalParameterInfo","MotorCallSpeed","System.Single","get_MotorCallSpeed","set_MotorCallSpeed","public","private","0x17001BDC"
"DolocTown.Config.Settings.GlobalParameterInfo","DefaultVehiclePreview","DolocTown.SpriteAsset","get_DefaultVehiclePreview","set_DefaultVehiclePreview","public","private","0x17001BF4"
"DolocTown.Config.Settings.TbGlobalParameter","MotorHorizontalAcceleration","System.Single","get_MotorHorizontalAcceleration","","public","","0x17001CE3"
"DolocTown.Config.Settings.TbGlobalParameter","MotorHorizontalRevertAcceleration","System.Single","get_MotorHorizontalRevertAcceleration","","public","","0x17001CE4"
"DolocTown.Config.Settings.TbGlobalParameter","MotorHorizontalDeceleration","System.Single","get_MotorHorizontalDeceleration","","public","","0x17001CE5"
"DolocTown.Config.Settings.TbGlobalParameter","MotorHorizontalMaxSpeed","System.Single","get_MotorHorizontalMaxSpeed","","public","","0x17001CE6"
"DolocTown.Config.Settings.TbGlobalParameter","MotorHorizontalReboundSpeedRate","System.Single","get_MotorHorizontalReboundSpeedRate","","public","","0x17001CE7"
"DolocTown.Config.Settings.TbGlobalParameter","MotorGravity","System.Single","get_MotorGravity","","public","","0x17001CE8"
"DolocTown.Config.Settings.TbGlobalParameter","MotorDropMaxSpeed","System.Single","get_MotorDropMaxSpeed","","public","","0x17001CE9"
"DolocTown.Config.Settings.TbGlobalParameter","MotorRaycastLength","System.Single","get_MotorRaycastLength","","public","","0x17001CEA"
"DolocTown.Config.Settings.TbGlobalParameter","MotorNaturalJumpAccRange","UnityEngine.Vector2","get_MotorNaturalJumpAccRange","","public","","0x17001CEB"
"DolocTown.Config.Settings.TbGlobalParameter","MotorNaturalJumpThreshold","System.Single","get_MotorNaturalJumpThreshold","","public","","0x17001CEC"
"DolocTown.Config.Settings.TbGlobalParameter","MotorNaturalJumpMaxSpeed","System.Single","get_MotorNaturalJumpMaxSpeed","","public","","0x17001CED"
"DolocTown.Config.Settings.TbGlobalParameter","MotorVerticalAcceleration","System.Single","get_MotorVerticalAcceleration","","public","","0x17001CEE"
"DolocTown.Config.Settings.TbGlobalParameter","MotorVerticalMaxSpeed","System.Single","get_MotorVerticalMaxSpeed","","public","","0x17001CEF"
"DolocTown.Config.Settings.TbGlobalParameter","MotorEnduranceDuration","System.Single","get_MotorEnduranceDuration","","public","","0x17001CF0"
"DolocTown.Config.Settings.TbGlobalParameter","MotorEnduranceRecv","System.Single","get_MotorEnduranceRecv","","public","","0x17001CF1"
"DolocTown.Config.Settings.TbGlobalParameter","MotorCollisionVerticalSpeed","System.Single","get_MotorCollisionVerticalSpeed","","public","","0x17001CF2"
"DolocTown.Config.Settings.TbGlobalParameter","MotorVerticalReboundSpeedRate","System.Single","get_MotorVerticalReboundSpeedRate","","public","","0x17001CF3"
"DolocTown.Config.Settings.TbGlobalParameter","MotorCallSpeed","System.Single","get_MotorCallSpeed","","public","","0x17001CF4"
"DolocTown.Config.Settings.TbGlobalParameter","DefaultVehiclePreview","DolocTown.SpriteAsset","get_DefaultVehiclePreview","","public","","0x17001D08"
"DolocTown.Config.Room.PortalInfo","AvailableToMotor","System.Boolean","get_AvailableToMotor","set_AvailableToMotor","public","private","0x17001D8D"
"DolocTown.Config.Room.RoomInfo","DisableMotor","System.Boolean","get_DisableMotor","set_DisableMotor","public","private","0x17001DAE"
"DolocTown.Config.Player.AgentEquipmentFuncProtoHerbPackage","RecoveryAmount","System.Int32","get_RecoveryAmount","set_RecoveryAmount","public","private","0x17001F12"
"DolocTown.Config.Player.PlayerAnimationFrameInfo","OverrideId","System.String","get_OverrideId","set_OverrideId","public","private","0x17001F35"
"DolocTown.Config.Localization.StaticTextInfo","UiOperationErrCannotUseIfRiding","System.String","get_UiOperationErrCannotUseIfRiding","set_UiOperationErrCannotUseIfRiding","public","private","0x17002291"
"DolocTown.Config.Localization.StaticTextInfo","UiOperationErrCannotUseIfRiding_l10n_key","System.String","get_UiOperationErrCannotUseIfRiding_l10n_key","","public","","0x17002292"
"DolocTown.Config.Localization.StaticTextInfo","UiOperationErrCannotCallMotor","System.String","get_UiOperationErrCannotCallMotor","set_UiOperationErrCannotCallMotor","public","private","0x17002293"
"DolocTown.Config.Localization.StaticTextInfo","UiOperationErrCannotCallMotor_l10n_key","System.String","get_UiOperationErrCannotCallMotor_l10n_key","","public","","0x17002294"
"DolocTown.Config.Localization.StaticTextInfo","UiOperationRide","System.String","get_UiOperationRide","set_UiOperationRide","public","private","0x170022B9"
"DolocTown.Config.Localization.StaticTextInfo","UiOperationRide_l10n_key","System.String","get_UiOperationRide_l10n_key","","public","","0x170022BA"
"DolocTown.Config.Localization.StaticTextInfo","EquipmentBarMotorTitle","System.String","get_EquipmentBarMotorTitle","set_EquipmentBarMotorTitle","public","private","0x17002561"
"DolocTown.Config.Localization.StaticTextInfo","EquipmentBarMotorTitle_l10n_key","System.String","get_EquipmentBarMotorTitle_l10n_key","","public","","0x17002562"
"DolocTown.Config.Localization.StaticTextInfo","EquipmentBarMotorLock","System.String","get_EquipmentBarMotorLock","set_EquipmentBarMotorLock","public","private","0x17002563"
"DolocTown.Config.Localization.StaticTextInfo","EquipmentBarMotorLock_l10n_key","System.String","get_EquipmentBarMotorLock_l10n_key","","public","","0x17002564"
"DolocTown.Config.Localization.StaticTextInfo","UiTipNotAvailableToMotor","System.String","get_UiTipNotAvailableToMotor","set_UiTipNotAvailableToMotor","public","private","0x17002595"
"DolocTown.Config.Localization.StaticTextInfo","UiTipNotAvailableToMotor_l10n_key","System.String","get_UiTipNotAvailableToMotor_l10n_key","","public","","0x17002596"
"DolocTown.Config.Localization.StaticTextInfo","UiTipCurrentMotorPosition","System.String","get_UiTipCurrentMotorPosition","set_UiTipCurrentMotorPosition","public","private","0x170026A3"
"DolocTown.Config.Localization.StaticTextInfo","UiTipCurrentMotorPosition_l10n_key","System.String","get_UiTipCurrentMotorPosition_l10n_key","","public","","0x170026A4"
"DolocTown.Config.Localization.TbStaticText","UiOperationErrCannotUseIfRiding","System.String","get_UiOperationErrCannotUseIfRiding","","public","","0x170027AA"
"DolocTown.Config.Localization.TbStaticText","UiOperationErrCannotCallMotor","System.String","get_UiOperationErrCannotCallMotor","","public","","0x170027AB"
"DolocTown.Config.Localization.TbStaticText","UiOperationRide","System.String","get_UiOperationRide","","public","","0x170027BE"
"DolocTown.Config.Localization.TbStaticText","EquipmentBarMotorTitle","System.String","get_EquipmentBarMotorTitle","","public","","0x17002912"
"DolocTown.Config.Localization.TbStaticText","EquipmentBarMotorLock","System.String","get_EquipmentBarMotorLock","","public","","0x17002913"
"DolocTown.Config.Localization.TbStaticText","UiTipNotAvailableToMotor","System.String","get_UiTipNotAvailableToMotor","","public","","0x1700292C"
"DolocTown.Config.Localization.TbStaticText","UiTipCurrentMotorPosition","System.String","get_UiTipCurrentMotorPosition","","public","","0x170029B3"
"DolocTown.Config.Item.ItemFunctionFilm","HealingAmount","System.Int32","get_HealingAmount","set_HealingAmount","public","private","0x17002A4C"
"DolocTown.Config.Item.ItemFunctionPatch","HealingAmount","System.Single","get_HealingAmount","set_HealingAmount","public","private","0x17002A63"
"DolocTown.Config.Item.TbToolOverride","DataMap","System.Collections.Generic.Dictionary`2<System.String,DolocTown.Config.Item.ToolOverrideInfo>","get_DataMap","","public","","0x17002ADC"
"DolocTown.Config.Item.TbToolOverride","DataList","System.Collections.Generic.List`1<DolocTown.Config.Item.ToolOverrideInfo>","get_DataList","","public","","0x17002ADD"
"DolocTown.Config.Item.TbToolOverride","Item","DolocTown.Config.Item.ToolOverrideInfo","get_Item","","public","","0x17002ADE"
"DolocTown.Config.Item.ToolOverrideInfo","Id","System.String","get_Id","set_Id","public","private","0x17002AE8"
"DolocTown.Config.Item.ToolOverrideInfo","Id_Ref","DolocTown.Config.Item.ItemInfo","get_Id_Ref","set_Id_Ref","public","private","0x17002AE9"
"DolocTown.Config.Item.ToolOverrideInfo","OverrideLevels","DolocTown.Config.Item.ToolOverrideLevel[]","get_OverrideLevels","set_OverrideLevels","public","private","0x17002AEA"
"DolocTown.Config.Item.ToolOverrideInfo","OverrideSpawnLuts","DolocTown.Config.Item.ToolOverrideSpawnLut[]","get_OverrideSpawnLuts","set_OverrideSpawnLuts","public","private","0x17002AEB"
"DolocTown.Config.Item.ToolOverrideInfo","ExtraSpawnLutsByName","DolocTown.Config.Item.ToolExtraSpawnLutByResourceName[]","get_ExtraSpawnLutsByName","set_ExtraSpawnLutsByName","public","private","0x17002AEC"
"DolocTown.Config.Item.ToolOverrideInfo","ExtraSpawnLutsByClass","DolocTown.Config.Item.ToolExtraSpawnLutByResourceClass[]","get_ExtraSpawnLutsByClass","set_ExtraSpawnLutsByClass","public","private","0x17002AED"
"DolocTown.Config.Item.ToolOverrideLevel","TargetResourceClass","DolocTown.Config.Resource.DungeonResourceClass","get_TargetResourceClass","set_TargetResourceClass","public","private","0x17002AEE"
"DolocTown.Config.Item.ToolOverrideLevel","OverrideLevel","System.Int32","get_OverrideLevel","set_OverrideLevel","public","private","0x17002AEF"
"DolocTown.Config.Item.ToolOverrideSpawnLut","TargetResourceClass","DolocTown.Config.Resource.DungeonResourceClass","get_TargetResourceClass","set_TargetResourceClass","public","private","0x17002AF0"
"DolocTown.Config.Item.ToolOverrideSpawnLut","OverrideSpawnLut","System.String","get_OverrideSpawnLut","set_OverrideSpawnLut","public","private","0x17002AF1"
"DolocTown.Config.Item.ToolOverrideSpawnLut","OverrideSpawnLut_Ref","DolocTown.Config.Item.ItemSpawnInfo","get_OverrideSpawnLut_Ref","set_OverrideSpawnLut_Ref","public","private","0x17002AF2"
"DolocTown.Config.Building.BuildingExteriorData","OverrideItemIcon","DolocTown.SpriteAsset","get_OverrideItemIcon","set_OverrideItemIcon","public","private","0x17002D21"
