"caller_type","caller_method","caller_full_name","offset","opcode","target_type","target_method","target_full_name"
"DolocAPI","QueryResourceProto","System.Boolean DolocAPI::QueryResourceProto(System.String,DolocTown.Config.Resource.ResourceInfo&)","IL_0006","callvirt","DolocTown.Config.Tables","get_TbResource","DolocTown.Config.Resource.TbResource DolocTown.Config.Tables::get_TbResource()"
"DolocAPI","QueryResourceProto","System.Boolean DolocAPI::QueryResourceProto(System.String,DolocTown.Config.Resource.ResourceInfo&)","IL_0015","callvirt","DolocTown.Config.Resource.TbResource","GetOrDefault","DolocTown.Config.Resource.ResourceInfo DolocTown.Config.Resource.TbResource::GetOrDefault(System.String)"
"DolocAPI","QueryVegetationProto","System.Boolean DolocAPI::QueryVegetationProto(System.String,DolocTown.Config.Resource.VegetationInfo&)","IL_0006","callvirt","DolocTown.Config.Tables","get_TbVegetation","DolocTown.Config.Resource.TbVegetation DolocTown.Config.Tables::get_TbVegetation()"
"DolocAPI","QueryVegetationProto","System.Boolean DolocAPI::QueryVegetationProto(System.String,DolocTown.Config.Resource.VegetationInfo&)","IL_0015","callvirt","DolocTown.Config.Resource.TbVegetation","GetOrDefault","DolocTown.Config.Resource.VegetationInfo DolocTown.Config.Resource.TbVegetation::GetOrDefault(System.String)"
"DolocAPI","QueryPlatformProto","System.Boolean DolocAPI::QueryPlatformProto(System.String,DolocTown.Config.Platform.PlatformInfo&)","IL_0004","call","DolocTown.DolocPatch","IsNullOrEmpty","System.Boolean DolocTown.DolocPatch::IsNullOrEmpty(System.String)"
"DolocAPI","GetTechTreeTitle","System.String DolocAPI::GetTechTreeTitle(System.String)","IL_0005","callvirt","DolocTown.Config.Tables","get_TbTechTree","DolocTown.Config.TechTree.TbTechTree DolocTown.Config.Tables::get_TbTechTree()"
"DolocAPI","GetTechTreeTitle","System.String DolocAPI::GetTechTreeTitle(System.String)","IL_000B","callvirt","DolocTown.Config.TechTree.TbTechTree","GetById","DolocTown.Config.TechTree.TechTreeInfo DolocTown.Config.TechTree.TbTechTree::GetById(System.String)"
"DolocAPI","GetTechTreeTitle","System.String DolocAPI::GetTechTreeTitle(System.String)","IL_0016","call","DolocTown.Config.TechTree.TechTreeInfo","get_Title","System.String DolocTown.Config.TechTree.TechTreeInfo::get_Title()"
"DolocAPI","QueryMonsterDocument","System.Boolean DolocAPI::QueryMonsterDocument(System.String,DolocTown.Config.Monster.MonsterDocumentInfo&)","IL_0004","call","DolocTown.DolocPatch","IsNullOrEmpty","System.Boolean DolocTown.DolocPatch::IsNullOrEmpty(System.String)"
"DolocAPI","QuerySeedProto","System.Boolean DolocAPI::QuerySeedProto(System.String,DolocTown.Config.Plant.SeedInfo&)","IL_0004","call","DolocTown.DolocPatch","IsNullOrEmpty","System.Boolean DolocTown.DolocPatch::IsNullOrEmpty(System.String)"
"DolocAPI","QuerySceneInfo","System.Boolean DolocAPI::QuerySceneInfo(System.String,DolocTown.Config.Room.SceneInfo&)","IL_0004","call","DolocTown.DolocPatch","IsNullOrEmpty","System.Boolean DolocTown.DolocPatch::IsNullOrEmpty(System.String)"
"DolocAPI","QueryAnimalDocument","System.Boolean DolocAPI::QueryAnimalDocument(System.String,DolocTown.Config.Animal.AnimalDocumentInfo&)","IL_0004","call","DolocTown.DolocPatch","IsNullOrEmpty","System.Boolean DolocTown.DolocPatch::IsNullOrEmpty(System.String)"
"DolocAPI","QueryFishDocument","System.Boolean DolocAPI::QueryFishDocument(System.String,DolocTown.Config.Fishing.FishDocumentInfo&)","IL_0004","call","DolocTown.DolocPatch","IsNullOrEmpty","System.Boolean DolocTown.DolocPatch::IsNullOrEmpty(System.String)"
"DolocAPI","QueryResourceDocument","System.Boolean DolocAPI::QueryResourceDocument(System.String,DolocTown.Config.Resource.ResourceDocumentInfo&)","IL_0004","call","DolocTown.DolocPatch","IsNullOrEmpty","System.Boolean DolocTown.DolocPatch::IsNullOrEmpty(System.String)"
"DolocAPI","QueryResourceDocument","System.Boolean DolocAPI::QueryResourceDocument(System.String,DolocTown.Config.Resource.ResourceDocumentInfo&)","IL_0012","callvirt","DolocTown.Config.Tables","get_TbResourceDocument","DolocTown.Config.Resource.TbResourceDocument DolocTown.Config.Tables::get_TbResourceDocument()"
"DolocAPI","QueryResourceDocument","System.Boolean DolocAPI::QueryResourceDocument(System.String,DolocTown.Config.Resource.ResourceDocumentInfo&)","IL_0017","callvirt","DolocTown.Config.Resource.TbResourceDocument","get_DataMap","System.Collections.Generic.Dictionary`2<System.String,DolocTown.Config.Resource.ResourceDocumentInfo> DolocTown.Config.Resource.TbResourceDocument::get_DataMap()"
"DolocAPI","QueryResourceDocument","System.Boolean DolocAPI::QueryResourceDocument(System.String,DolocTown.Config.Resource.ResourceDocumentInfo&)","IL_001E","callvirt","System.Collections.Generic.Dictionary`2<System.String,DolocTown.Config.Resource.ResourceDocumentInfo>","TryGetValue","System.Boolean System.Collections.Generic.Dictionary`2<System.String,DolocTown.Config.Resource.ResourceDocumentInfo>::TryGetValue(!0,!1&)"
"DolocAPI","ExecuteCommand","System.Void DolocAPI::ExecuteCommand(System.String,System.Object&)","IL_0009","call","System.String","IsNullOrEmpty","System.Boolean System.String::IsNullOrEmpty(System.String)"
"DolocAPI","DoWebRequest","System.Void DolocAPI::DoWebRequest(UnityEngine.Networking.UnityWebRequest)","IL_0014","callvirt","RedSaw.Web.WebOperationHandle","DoRequest","System.Void RedSaw.Web.WebOperationHandle::DoRequest(UnityEngine.Networking.UnityWebRequest)"
"DolocAPI","DoTransport","System.Boolean DolocAPI::DoTransport(System.String,UnityEngine.Vector2,System.Action,System.Boolean,System.Boolean,System.Boolean,DolocTown.TransportOverrideInfo)","IL_0001","call","System.String","IsNullOrEmpty","System.Boolean System.String::IsNullOrEmpty(System.String)"
"DolocAPI","QueryRoom","System.Boolean DolocAPI::QueryRoom(System.String,DolocTown.Room&)","IL_0004","call","DolocTown.DolocPatch","IsNullOrEmpty","System.Boolean DolocTown.DolocPatch::IsNullOrEmpty(System.String)"
"DolocAPI","ExtendFarm","System.Boolean DolocAPI::ExtendFarm(System.String,System.Action`1<System.Boolean>)","IL_000E","call","DolocTown.DolocPatch","IsNullOrEmpty","System.Boolean DolocTown.DolocPatch::IsNullOrEmpty(System.String)"
"DolocAPI","RunGameProcess","System.Boolean DolocAPI::RunGameProcess(System.String,System.Action)","IL_0001","call","DolocTown.DolocPatch","IsNullOrEmpty","System.Boolean DolocTown.DolocPatch::IsNullOrEmpty(System.String)"
"DolocAPI","IsGameProcessRunning","System.Boolean DolocAPI::IsGameProcessRunning(System.String)","IL_0001","call","DolocTown.DolocPatch","IsNullOrEmpty","System.Boolean DolocTown.DolocPatch::IsNullOrEmpty(System.String)"
"DolocAPI","StopGameProcess","System.Void DolocAPI::StopGameProcess(System.String)","IL_0001","call","DolocTown.DolocPatch","IsNullOrEmpty","System.Boolean DolocTown.DolocPatch::IsNullOrEmpty(System.String)"
"DolocAPI","RollFish","DolocTown.Config.Fishing.FishInfo DolocAPI::RollFish(System.String,System.Int32)","IL_0049","call","DolocTown.DolocPatch","IsNullOrEmpty","System.Boolean DolocTown.DolocPatch::IsNullOrEmpty<System.String>(System.Collections.Generic.IEnumerable`1<T>)"
"DolocAPI","RollFish","DolocTown.Config.Fishing.FishInfo DolocAPI::RollFish(System.String,System.Int32)","IL_00CB","callvirt","DolocTown.TechLevelManager","GetLevelData","DolocTown.GameData.TechLevelData DolocTown.TechLevelManager::GetLevelData(DolocTown.Config.TechTree.TechPointType)"
"DolocAPI","RollFishByRarity","DolocTown.Config.Fishing.FishInfo DolocAPI::RollFishByRarity(System.String,System.Int32)","IL_000E","call","DolocTown.DolocPatch","IsNullOrEmpty","System.Boolean DolocTown.DolocPatch::IsNullOrEmpty(System.String)"
"DolocAPI","RollFishByRarity","DolocTown.Config.Fishing.FishInfo DolocAPI::RollFishByRarity(System.String,System.Int32)","IL_0048","call","DolocTown.DolocPatch","IsNullOrEmpty","System.Boolean DolocTown.DolocPatch::IsNullOrEmpty<DolocTown.Config.Fishing.FishInfo>(System.Collections.Generic.IEnumerable`1<T>)"
"DolocAPI","SpawnResourceDropItems","System.Void DolocAPI::SpawnResourceDropItems(DolocTown.DungeonResource,System.Boolean,System.String)","IL_0012","callvirt","DolocTown.GuaranteedManager","SpawnResourceDropItems","System.Void DolocTown.GuaranteedManager::SpawnResourceDropItems(DolocTown.DungeonResource,System.Boolean,System.String)"
"DolocAPI","SpawnMonsterDropItems","System.Void DolocAPI::SpawnMonsterDropItems(DolocTown.Monster)","IL_0010","callvirt","DolocTown.GuaranteedManager","SpawnMonsterDropItems","System.Void DolocTown.GuaranteedManager::SpawnMonsterDropItems(DolocTown.Monster)"
"DolocAPI","CostTechPoint","System.Void DolocAPI::CostTechPoint(System.Int32,DolocTown.Config.TechTree.TechPointType)","IL_0007","call","DolocTown.GameData.ArchiveOperationGlobal","_CostTechPoint","System.Void DolocTown.GameData.ArchiveOperationGlobal::_CostTechPoint(DolocTown.GameData.ArchiveDataHandle,DolocTown.Config.TechTree.TechPointType,System.Int32)"
"DolocAPI","AddTechExp","System.Void DolocAPI::AddTechExp(DolocTown.Config.TechTree.TechPointType,System.Int32)","IL_0009","call","DolocTown.GameData.ArchiveOperationGlobal","AddTechExp","System.Boolean DolocTown.GameData.ArchiveOperationGlobal::AddTechExp(DolocTown.GameData.ArchiveDataHandle,DolocTown.Config.TechTree.TechPointType,System.Int32,DolocTown.GameData.TechLevelData&)"
"DolocAPI","AddTechExp","System.Void DolocAPI::AddTechExp(DolocTown.Config.TechTree.TechPointType,System.Int32)","IL_002E","callvirt","DolocTown.Config.Tables","get_TbTechPoint","DolocTown.Config.TechTree.TbTechPoint DolocTown.Config.Tables::get_TbTechPoint()"
"DolocAPI","AddTechExp","System.Void DolocAPI::AddTechExp(DolocTown.Config.TechTree.TechPointType,System.Int32)","IL_0034","callvirt","DolocTown.Config.TechTree.TbTechPoint","GetOrDefault","DolocTown.Config.TechTree.TechPointInfo DolocTown.Config.TechTree.TbTechPoint::GetOrDefault(DolocTown.Config.TechTree.TechPointType)"
"DolocAPI","AddTechExp","System.Void DolocAPI::AddTechExp(DolocTown.Config.TechTree.TechPointType,System.Int32)","IL_003E","callvirt","DolocTown.Config.TechTree.TechPointInfo","get_UseLevelTip","System.Boolean DolocTown.Config.TechTree.TechPointInfo::get_UseLevelTip()"
"DolocAPI","AddBattleExp","System.Void DolocAPI::AddBattleExp(System.Int32)","IL_0009","call","DolocTown.GameData.ArchiveOperationGlobal","AddTechExp","System.Boolean DolocTown.GameData.ArchiveOperationGlobal::AddTechExp(DolocTown.GameData.ArchiveDataHandle,DolocTown.Config.TechTree.TechPointType,System.Int32,DolocTown.GameData.TechLevelData&)"
"DolocAPI","AddTechPoint","System.Void DolocAPI::AddTechPoint(DolocTown.Config.TechTree.TechPointType,System.Int32)","IL_0007","call","DolocTown.GameData.ArchiveOperationGlobal","AddTechPoint","System.Void DolocTown.GameData.ArchiveOperationGlobal::AddTechPoint(DolocTown.GameData.ArchiveDataHandle,DolocTown.Config.TechTree.TechPointType,System.Int32)"
"DolocAPI","GetExistItemCount","System.Int32 DolocAPI::GetExistItemCount(System.String)","IL_0020","callvirt","DolocTown.IDropItemHost","GetDropItemsCountByName","System.Int32 DolocTown.IDropItemHost::GetDropItemsCountByName(System.String)"
"DolocAPI","DisposeBufferItem","System.Void DolocAPI::DisposeBufferItem()","IL_0098","callvirt","DolocTown.IDropItemHost","CreateDropItem","DolocTown.DropItemBase DolocTown.IDropItemHost::CreateDropItem(DolocTown.Item,UnityEngine.Vector2,System.Boolean,System.Single)"
"DolocAPI","DisposeBufferItem","System.Void DolocAPI::DisposeBufferItem()","IL_009E","callvirt","DolocTown.DropItemBase","SetShieldCollector","System.Void DolocTown.DropItemBase::SetShieldCollector(System.Boolean)"
"DolocAPI","DisposeItem","System.Void DolocAPI::DisposeItem(System.Int32)","IL_008F","callvirt","DolocTown.IDropItemHost","CreateDropItem","DolocTown.DropItemBase DolocTown.IDropItemHost::CreateDropItem(DolocTown.Item,UnityEngine.Vector2,System.Boolean,System.Single)"
"DolocAPI","DisposeItem","System.Void DolocAPI::DisposeItem(System.Int32)","IL_0095","callvirt","DolocTown.DropItemBase","SetShieldCollector","System.Void DolocTown.DropItemBase::SetShieldCollector(System.Boolean)"
"DolocAPI","DisposeItem","System.Boolean DolocAPI::DisposeItem(DolocTown.Item)","IL_007C","callvirt","DolocTown.IDropItemHost","CreateDropItem","DolocTown.DropItemBase DolocTown.IDropItemHost::CreateDropItem(DolocTown.Item,UnityEngine.Vector2,System.Boolean,System.Single)"
"DolocAPI","DisposeItem","System.Boolean DolocAPI::DisposeItem(DolocTown.Item)","IL_0082","callvirt","DolocTown.DropItemBase","SetShieldCollector","System.Void DolocTown.DropItemBase::SetShieldCollector(System.Boolean)"
"DolocAPI","ThrowItem","System.Void DolocAPI::ThrowItem(System.String,UnityEngine.Vector2,System.Single,System.String,System.Boolean)","IL_000C","call","System.String","IsNullOrEmpty","System.Boolean System.String::IsNullOrEmpty(System.String)"
"DolocAPI","ThrowItem","System.Void DolocAPI::ThrowItem(System.String,UnityEngine.Vector2,System.Single,System.String,System.Boolean)","IL_003E","callvirt","DolocTown.IDropItemHost","CreateDropItem","DolocTown.DropItem DolocTown.IDropItemHost::CreateDropItem(System.String,UnityEngine.Vector2,System.Boolean,System.Single)"
"DolocAPI","ThrowItemWithCount","System.Void DolocAPI::ThrowItemWithCount(DolocTown.CountItem,UnityEngine.Vector2,System.Single,System.String,System.Boolean)","IL_000C","call","System.String","IsNullOrEmpty","System.Boolean System.String::IsNullOrEmpty(System.String)"
"DolocAPI","ThrowItemWithCount","System.Void DolocAPI::ThrowItemWithCount(DolocTown.CountItem,UnityEngine.Vector2,System.Single,System.String,System.Boolean)","IL_003E","callvirt","DolocTown.IDropItemHost","CreateDropItemWithCount","DolocTown.DropItemBase DolocTown.IDropItemHost::CreateDropItemWithCount(DolocTown.CountItem,UnityEngine.Vector2,System.Boolean,System.Single)"
"DolocAPI","IsFactionMissionComplete","System.Boolean DolocAPI::IsFactionMissionComplete(System.String)","IL_0001","call","DolocTown.DolocPatch","IsNullOrEmpty","System.Boolean DolocTown.DolocPatch::IsNullOrEmpty(System.String)"
"DolocAPI","IsMissionComplete","System.Boolean DolocAPI::IsMissionComplete(System.String)","IL_0001","call","System.String","IsNullOrEmpty","System.Boolean System.String::IsNullOrEmpty(System.String)"
"DolocAPI","IsMissionListening","System.Boolean DolocAPI::IsMissionListening(System.String)","IL_0001","call","System.String","IsNullOrEmpty","System.Boolean System.String::IsNullOrEmpty(System.String)"
"DolocAPI","AddEventDecorator","System.Boolean DolocAPI::AddEventDecorator(System.String)","IL_0001","call","System.String","IsNullOrEmpty","System.Boolean System.String::IsNullOrEmpty(System.String)"
"DolocAPI","RemoveEventDecorator","System.Boolean DolocAPI::RemoveEventDecorator(System.String)","IL_0001","call","System.String","IsNullOrEmpty","System.Boolean System.String::IsNullOrEmpty(System.String)"
"DolocAPI","IsEventDecoratorComplete","System.Boolean DolocAPI::IsEventDecoratorComplete(System.String)","IL_0001","call","System.String","IsNullOrEmpty","System.Boolean System.String::IsNullOrEmpty(System.String)"
"DolocAPI","SetDialogueTargetForeground","System.Void DolocAPI::SetDialogueTargetForeground(System.String,System.Boolean)","IL_0001","call","DolocTown.DolocPatch","IsNullOrEmpty","System.Boolean DolocTown.DolocPatch::IsNullOrEmpty(System.String)"
"DolocAPI","SetDialogueTargetForeground","System.Void DolocAPI::SetDialogueTargetForeground(System.String,System.Boolean)","IL_001C","callvirt","DolocTown.BodyController","SetToForeground","System.Void DolocTown.BodyController::SetToForeground(System.Boolean)"
"DolocAPI","SetDialogueTargetForeground","System.Void DolocAPI::SetDialogueTargetForeground(System.String,System.Boolean)","IL_002E","callvirt","DolocTown.Npc","SetToForeground","System.Void DolocTown.Npc::SetToForeground(System.Boolean)"
"DolocAPI","RevertAllDialogueEntitiesSortingOrder","System.Void DolocAPI::RevertAllDialogueEntitiesSortingOrder()","IL_0006","callvirt","DolocTown.BodyController","SetToForeground","System.Void DolocTown.BodyController::SetToForeground(System.Boolean)"
"DolocAPI","RevertAllDialogueEntitiesSortingOrder","System.Void DolocAPI::RevertAllDialogueEntitiesSortingOrder()","IL_0039","callvirt","DolocTown.Npc","SetToForeground","System.Void DolocTown.Npc::SetToForeground(System.Boolean)"
"DolocAPI","AddDialogueNode","System.Boolean DolocAPI::AddDialogueNode(System.String,System.String)","IL_0001","call","DolocTown.DolocPatch","IsNullOrEmpty","System.Boolean DolocTown.DolocPatch::IsNullOrEmpty(System.String)"
"DolocAPI","AddDialogueNode","System.Boolean DolocAPI::AddDialogueNode(System.String,System.String)","IL_000B","call","System.String","IsNullOrEmpty","System.Boolean System.String::IsNullOrEmpty(System.String)"
"DolocAPI","StartDialogueNode","System.Boolean DolocAPI::StartDialogueNode(System.String,System.String)","IL_0001","call","DolocTown.DolocPatch","IsNullOrEmpty","System.Boolean DolocTown.DolocPatch::IsNullOrEmpty(System.String)"
"DolocAPI","StartDialogueNode","System.Boolean DolocAPI::StartDialogueNode(System.String,System.String)","IL_0043","call","System.String","IsNullOrEmpty","System.Boolean System.String::IsNullOrEmpty(System.String)"
"DolocAPI","SetDialogueEntrance","System.Boolean DolocAPI::SetDialogueEntrance(System.String,System.String)","IL_0001","call","System.String","IsNullOrEmpty","System.Boolean System.String::IsNullOrEmpty(System.String)"
"DolocAPI","RemoveDialogueNode","System.Boolean DolocAPI::RemoveDialogueNode(System.String,System.String)","IL_0001","call","System.String","IsNullOrEmpty","System.Boolean System.String::IsNullOrEmpty(System.String)"
"DolocAPI","WaitToEnterFestivalState","System.Boolean DolocAPI::WaitToEnterFestivalState(System.String)","IL_0001","call","DolocTown.DolocPatch","IsNullOrEmpty","System.Boolean DolocTown.DolocPatch::IsNullOrEmpty(System.String)"
"DolocAPI","EquipHat","System.Boolean DolocAPI::EquipHat(System.String,DolocTown.Item&)","IL_0001","call","DolocTown.DolocPatch","IsNullOrEmpty","System.Boolean DolocTown.DolocPatch::IsNullOrEmpty(System.String)"
"DolocAPI","RefreshStore","System.Boolean DolocAPI::RefreshStore(System.String)","IL_0008","call","DolocTown.GameData.ArchiveOperationCity","QueryStore","System.Boolean DolocTown.GameData.ArchiveOperationCity::QueryStore(DolocTown.GameData.ArchiveDataHandle,System.String,DolocTown.IStore&)"
"DolocAPI","RefreshStore","System.Boolean DolocAPI::RefreshStore(System.String)","IL_0010","callvirt","DolocTown.IStore","Refresh","System.Void DolocTown.IStore::Refresh()"
"DolocAPI","UnlockStoreItem","System.Boolean DolocAPI::UnlockStoreItem(System.String,System.String)","IL_0008","call","DolocTown.GameData.ArchiveOperationCity","QueryStore","System.Boolean DolocTown.GameData.ArchiveOperationCity::QueryStore(DolocTown.GameData.ArchiveDataHandle,System.String,DolocTown.IStore&)"
"DolocAPI","UnlockStoreItem","System.Boolean DolocAPI::UnlockStoreItem(System.String,System.String)","IL_0011","callvirt","DolocTown.IStore","UnlockStoreItem","System.Boolean DolocTown.IStore::UnlockStoreItem(System.String)"
"DolocAPI","CreateMissionItem","System.Boolean DolocAPI::CreateMissionItem(System.String,System.String)","IL_003E","callvirt","DolocTown.IMissionItemHost","CreateMissionItemNoRender","System.Boolean DolocTown.IMissionItemHost::CreateMissionItemNoRender(DolocTown.Config.Item.MissionItemInfo,DolocTown.Config.Room.MarkPointInfo)"
"DolocAPI","IsNpcBirthday","System.Boolean DolocAPI::IsNpcBirthday(System.String,DolocTown.GameData.DateInfo)","IL_0001","call","DolocTown.DolocPatch","IsNullOrEmpty","System.Boolean DolocTown.DolocPatch::IsNullOrEmpty(System.String)"
"DolocAPI","IsNpcAtMarkPoint","System.Boolean DolocAPI::IsNpcAtMarkPoint(System.String,System.String,System.Single)","IL_0001","call","DolocTown.DolocPatch","IsNullOrEmpty","System.Boolean DolocTown.DolocPatch::IsNullOrEmpty(System.String)"
"DolocAPI","IsNpcAtMarkPoint","System.Boolean DolocAPI::IsNpcAtMarkPoint(System.String,System.String,System.Single)","IL_0009","call","DolocTown.DolocPatch","IsNullOrEmpty","System.Boolean DolocTown.DolocPatch::IsNullOrEmpty(System.String)"
"DolocAPI","IsNpcAtScene","System.Boolean DolocAPI::IsNpcAtScene(System.String,System.String)","IL_003A","call","System.String","IsNullOrEmpty","System.Boolean System.String::IsNullOrEmpty(System.String)"
"DolocAPI","CheckResourceUnlocked","System.Boolean DolocAPI::CheckResourceUnlocked(System.String)","IL_0010","callvirt","DolocTown.ResourceManager","CheckResourceUnlocked","System.Boolean DolocTown.ResourceManager::CheckResourceUnlocked(System.String)"
"DolocAPI","CheckFishUnlocked","System.Boolean DolocAPI::CheckFishUnlocked(System.String)","IL_0010","callvirt","DolocTown.ResourceManager","CheckFishUnlocked","System.Boolean DolocTown.ResourceManager::CheckFishUnlocked(System.String)"
"DolocAPI","CheckVegetationUnlocked","System.Boolean DolocAPI::CheckVegetationUnlocked(System.String)","IL_0010","callvirt","DolocTown.ResourceManager","CheckVegetationUnlocked","System.Boolean DolocTown.ResourceManager::CheckVegetationUnlocked(System.String)"
