"caller_type","caller_method","caller_full_name","offset","opcode","target_type","target_method","target_full_name"
"DolocAPI","StartGame","System.Void DolocAPI::StartGame()","IL_0031","callvirt","DolocTown.Config.Settings.GlobalParameterInfo","get_TrainingDungeonName","System.String DolocTown.Config.Settings.GlobalParameterInfo::get_TrainingDungeonName()"
"DolocAPI","StartGame","System.Void DolocAPI::StartGame()","IL_0038","callvirt","DolocTown.GameData.DungeonDatabase","GetDungeonProto","System.Boolean DolocTown.GameData.DungeonDatabase::GetDungeonProto(System.String,DolocTown.GameData.DungeonProto&)"
"DolocAPI","StartGame","System.Void DolocAPI::StartGame()","IL_0040","call","DolocAPI","FinishTrainingDungeon","System.Void DolocAPI::FinishTrainingDungeon(System.Boolean)"
"DolocAPI","StartGame","System.Void DolocAPI::StartGame()","IL_004D","call","DolocAPI","EnterDungeon","System.Boolean DolocAPI::EnterDungeon(System.String,System.Action)"
"DolocAPI","FinishTrainingDungeon","System.Void DolocAPI::FinishTrainingDungeon(System.Boolean)","IL_0020","callvirt","DolocTown.GameData.ArchiveDataHandle","get_dungeonData","DolocTown.GameData.DungeonArchiveData DolocTown.GameData.ArchiveDataHandle::get_dungeonData()"
"DolocAPI","FinishTrainingDungeon","System.Void DolocAPI::FinishTrainingDungeon(System.Boolean)","IL_003F","call","DolocAPI","get_userInput","GameStateMachine DolocAPI::get_userInput()"
"DolocAPI","FinishTrainingDungeon","System.Void DolocAPI::FinishTrainingDungeon(System.Boolean)","IL_0044","call","DolocAPI","get_gameStateManager","GameStateManager DolocAPI::get_gameStateManager()"
"DolocAPI","FinishTrainingDungeon","System.Void DolocAPI::FinishTrainingDungeon(System.Boolean)","IL_0049","callvirt","GameStateManager","get_normalGameState","DolocTown.NormalGameState GameStateManager::get_normalGameState()"
"DolocAPI","FinishTrainingDungeon","System.Void DolocAPI::FinishTrainingDungeon(System.Boolean)","IL_004E","callvirt","GameStateMachine","ClearState","System.Void GameStateMachine::ClearState(IDolocGameState)"
"DolocAPI","FinishTrainingDungeon","System.Void DolocAPI::FinishTrainingDungeon(System.Boolean)","IL_005A","call","DolocAPI","ClearSceneResidentTips","System.Void DolocAPI::ClearSceneResidentTips()"
"DolocAPI","FinishTrainingDungeon","System.Void DolocAPI::FinishTrainingDungeon(System.Boolean)","IL_0072","ldftn","DolocAPI/<>c","<FinishTrainingDungeon>b__197_0","System.Void DolocAPI/<>c::<FinishTrainingDungeon>b__197_0()"
"DolocAPI","FinishTrainingDungeon","System.Void DolocAPI::FinishTrainingDungeon(System.Boolean)","IL_0090","call","DolocAPI","get_gameManager","GameManager DolocAPI::get_gameManager()"
"DolocAPI","FinishTrainingDungeon","System.Void DolocAPI::FinishTrainingDungeon(System.Boolean)","IL_0095","callvirt","GameManager","get_gameInitConfig","DolocTown.GameData.GameInitConfig GameManager::get_gameInitConfig()"
"DolocAPI","FinishTrainingDungeon","System.Void DolocAPI::FinishTrainingDungeon(System.Boolean)","IL_00B2","call","DolocAPI","FinishTrainingDungeonCallback","System.Void DolocAPI::FinishTrainingDungeonCallback()"
"DolocAPI","FinishTrainingDungeonCallback","System.Void DolocAPI::FinishTrainingDungeonCallback()","IL_000D","call","DolocAPI","get_gameManager","GameManager DolocAPI::get_gameManager()"
"DolocAPI","FinishTrainingDungeonCallback","System.Void DolocAPI::FinishTrainingDungeonCallback()","IL_0012","callvirt","GameManager","get_gameInitConfig","DolocTown.GameData.GameInitConfig GameManager::get_gameInitConfig()"
"DolocAPI","FinishTrainingDungeonCallback","System.Void DolocAPI::FinishTrainingDungeonCallback()","IL_0042","callvirt","DolocTown.Config.Tables","get_TbMarkPoint","DolocTown.Config.Room.TbMarkPoint DolocTown.Config.Tables::get_TbMarkPoint()"
"DolocAPI","FinishTrainingDungeonCallback","System.Void DolocAPI::FinishTrainingDungeonCallback()","IL_004D","callvirt","DolocTown.Config.Room.TbMarkPoint","GetOrDefault","DolocTown.Config.Room.MarkPointInfo DolocTown.Config.Room.TbMarkPoint::GetOrDefault(System.String)"
"DolocAPI","FinishTrainingDungeonCallback","System.Void DolocAPI::FinishTrainingDungeonCallback()","IL_0054","callvirt","DolocTown.Config.Room.MarkPointInfo","get_RoomId","System.String DolocTown.Config.Room.MarkPointInfo::get_RoomId()"
"DolocAPI","FinishTrainingDungeonCallback","System.Void DolocAPI::FinishTrainingDungeonCallback()","IL_005F","call","DolocAPI","QueryRoom","System.Boolean DolocAPI::QueryRoom(System.String,DolocTown.Room&)"
"DolocAPI","FinishTrainingDungeonCallback","System.Void DolocAPI::FinishTrainingDungeonCallback()","IL_0072","call","DolocAPI","get_gameStateManager","GameStateManager DolocAPI::get_gameStateManager()"
"DolocAPI","FinishTrainingDungeonCallback","System.Void DolocAPI::FinishTrainingDungeonCallback()","IL_007E","callvirt","DolocTown.Config.Room.MarkPointInfo","get_Position","UnityEngine.Vector2 DolocTown.Config.Room.MarkPointInfo::get_Position()"
"DolocAPI","FinishTrainingDungeonCallback","System.Void DolocAPI::FinishTrainingDungeonCallback()","IL_0084","ldftn","DolocAPI/<>c__DisplayClass198_0","<FinishTrainingDungeonCallback>b__0","System.Void DolocAPI/<>c__DisplayClass198_0::<FinishTrainingDungeonCallback>b__0()"
"DolocAPI","FinishTrainingDungeonCallback","System.Void DolocAPI::FinishTrainingDungeonCallback()","IL_0090","callvirt","GameStateManager","TransitScene","System.Void GameStateManager::TransitScene(DolocTown.Room,UnityEngine.Vector2,System.Action,System.Boolean)"
"DolocAPI","LoadGame","System.Boolean DolocAPI::LoadGame(System.Int32)","IL_000F","call","DolocAPI","get_sceneManager","DolocTown.SceneManager DolocAPI::get_sceneManager()"
"DolocAPI","LoadGame","System.Boolean DolocAPI::LoadGame(System.Int32)","IL_001A","callvirt","DolocTown.SceneManager","UnloadSceneAsync","System.Void DolocTown.SceneManager::UnloadSceneAsync(System.String,System.Action)"
"DolocAPI","ResetArchiveState","System.Void DolocAPI::ResetArchiveState()","IL_001E","call","DolocAPI","ClearSceneOperationTips","System.Void DolocAPI::ClearSceneOperationTips()"
"DolocAPI","AfterLoadArchiveData","System.Void DolocAPI::AfterLoadArchiveData(System.Boolean)","IL_00F9","call","DolocAPI","get_gameManager","GameManager DolocAPI::get_gameManager()"
"DolocAPI","AfterLoadArchiveData","System.Void DolocAPI::AfterLoadArchiveData(System.Boolean)","IL_00FE","callvirt","GameManager","get_gameInitConfig","DolocTown.GameData.GameInitConfig GameManager::get_gameInitConfig()"
"DolocAPI","AfterLoadArchiveData","System.Void DolocAPI::AfterLoadArchiveData(System.Boolean)","IL_01C3","call","DolocAPI","get_gameManager","GameManager DolocAPI::get_gameManager()"
"DolocAPI","AfterLoadArchiveData","System.Void DolocAPI::AfterLoadArchiveData(System.Boolean)","IL_01C8","callvirt","GameManager","get_gameInitConfig","DolocTown.GameData.GameInitConfig GameManager::get_gameInitConfig()"
"DolocAPI","AfterLoadArchiveData","System.Void DolocAPI::AfterLoadArchiveData(System.Boolean)","IL_01E1","call","DolocAPI","get_gameManager","GameManager DolocAPI::get_gameManager()"
"DolocAPI","AfterLoadArchiveData","System.Void DolocAPI::AfterLoadArchiveData(System.Boolean)","IL_01E6","callvirt","GameManager","get_gameInitConfig","DolocTown.GameData.GameInitConfig GameManager::get_gameInitConfig()"
"DolocAPI","AfterLoadArchiveData","System.Void DolocAPI::AfterLoadArchiveData(System.Boolean)","IL_01F0","call","DolocAPI","get_gameManager","GameManager DolocAPI::get_gameManager()"
"DolocAPI","AfterLoadArchiveData","System.Void DolocAPI::AfterLoadArchiveData(System.Boolean)","IL_01F5","callvirt","GameManager","get_gameInitConfig","DolocTown.GameData.GameInitConfig GameManager::get_gameInitConfig()"
"DolocAPI","ReturnHome","System.Void DolocAPI::ReturnHome(System.Boolean)","IL_004D","call","DolocAPI","get_farmRenderer","DolocTown.SceneRendererFarm DolocAPI::get_farmRenderer()"
"DolocAPI","ReturnHome","System.Void DolocAPI::ReturnHome(System.Boolean)","IL_0052","callvirt","DolocTown.SceneRenderer","Clear","System.Void DolocTown.SceneRenderer::Clear()"
"DolocAPI","ReturnHome","System.Void DolocAPI::ReturnHome(System.Boolean)","IL_0057","call","DolocAPI","get_sceneManager","DolocTown.SceneManager DolocAPI::get_sceneManager()"
"DolocAPI","ReturnHome","System.Void DolocAPI::ReturnHome(System.Boolean)","IL_005C","callvirt","DolocTown.SceneManager","UnloadAll","System.Void DolocTown.SceneManager::UnloadAll()"
"DolocAPI","ReturnHome","System.Void DolocAPI::ReturnHome(System.Boolean)","IL_00BD","call","DolocAPI","get_userInput","GameStateMachine DolocAPI::get_userInput()"
"DolocAPI","ReturnHome","System.Void DolocAPI::ReturnHome(System.Boolean)","IL_00C2","call","DolocAPI","get_gameStateManager","GameStateManager DolocAPI::get_gameStateManager()"
"DolocAPI","ReturnHome","System.Void DolocAPI::ReturnHome(System.Boolean)","IL_00C7","callvirt","GameStateManager","get_normalGameState","DolocTown.NormalGameState GameStateManager::get_normalGameState()"
"DolocAPI","ReturnHome","System.Void DolocAPI::ReturnHome(System.Boolean)","IL_00CC","callvirt","GameStateMachine","ClearState","System.Void GameStateMachine::ClearState(IDolocGameState)"
"DolocAPI","ReturnHome","System.Void DolocAPI::ReturnHome(System.Boolean)","IL_00D4","call","DolocAPI","get_gameManager","GameManager DolocAPI::get_gameManager()"
"DolocAPI","ReturnHome","System.Void DolocAPI::ReturnHome(System.Boolean)","IL_00D9","callvirt","GameManager","get_gameInitConfig","DolocTown.GameData.GameInitConfig GameManager::get_gameInitConfig()"
"DolocAPI","ReturnHome","System.Void DolocAPI::ReturnHome(System.Boolean)","IL_00F5","call","DolocAPI","get_sceneManager","DolocTown.SceneManager DolocAPI::get_sceneManager()"
"DolocAPI","ReturnHome","System.Void DolocAPI::ReturnHome(System.Boolean)","IL_011E","callvirt","DolocTown.SceneManager","LoadSceneAsync","System.Boolean DolocTown.SceneManager::LoadSceneAsync(System.String,System.Action)"
"DolocAPI","QueryTemplateRoom","System.Boolean DolocAPI::QueryTemplateRoom(System.String,DolocTown.GameData.RoomProto&)","IL_0005","callvirt","DolocBundleManager","get_rooms","DolocTown.GameData.SimpleDatabase`1<DolocTown.GameData.RoomProto> DolocBundleManager::get_rooms()"
"DolocAPI","QueryTemplateRoom","System.Boolean DolocAPI::QueryTemplateRoom(System.String,DolocTown.GameData.RoomProto&)","IL_000C","callvirt","DolocTown.GameData.SimpleDatabase`1<DolocTown.GameData.RoomProto>","QueryData","System.Boolean DolocTown.GameData.SimpleDatabase`1<DolocTown.GameData.RoomProto>::QueryData(System.String,T&)"
"DolocAPI","IsInSameDungeon","System.Boolean DolocAPI::IsInSameDungeon(DolocTown.Room,DolocTown.Room)","IL_0009","callvirt","DolocTown.Room","get_Type","DolocTown.RoomType DolocTown.Room::get_Type()"
"DolocAPI","IsInSameDungeon","System.Boolean DolocAPI::IsInSameDungeon(DolocTown.Room,DolocTown.Room)","IL_0012","callvirt","DolocTown.Room","get_Type","DolocTown.RoomType DolocTown.Room::get_Type()"
"DolocAPI","IsInSameDungeon","System.Boolean DolocAPI::IsInSameDungeon(DolocTown.Room,DolocTown.Room)","IL_001D","callvirt","DolocTown.Room","get_SceneShortName","System.String DolocTown.Room::get_SceneShortName()"
"DolocAPI","IsInSameDungeon","System.Boolean DolocAPI::IsInSameDungeon(DolocTown.Room,DolocTown.Room)","IL_0023","callvirt","DolocTown.Room","get_SceneShortName","System.String DolocTown.Room::get_SceneShortName()"
"DolocAPI","QuerySceneInfo","System.Boolean DolocAPI::QuerySceneInfo(System.String,DolocTown.Config.Room.SceneInfo&)","IL_0012","callvirt","DolocTown.Config.Tables","get_TbScene","DolocTown.Config.Room.TbScene DolocTown.Config.Tables::get_TbScene()"
"DolocAPI","QuerySceneInfo","System.Boolean DolocAPI::QuerySceneInfo(System.String,DolocTown.Config.Room.SceneInfo&)","IL_0017","callvirt","DolocTown.Config.Room.TbScene","get_DataMap","System.Collections.Generic.Dictionary`2<System.String,DolocTown.Config.Room.SceneInfo> DolocTown.Config.Room.TbScene::get_DataMap()"
"DolocAPI","QuerySceneInfo","System.Boolean DolocAPI::QuerySceneInfo(System.String,DolocTown.Config.Room.SceneInfo&)","IL_001E","callvirt","System.Collections.Generic.Dictionary`2<System.String,DolocTown.Config.Room.SceneInfo>","TryGetValue","System.Boolean System.Collections.Generic.Dictionary`2<System.String,DolocTown.Config.Room.SceneInfo>::TryGetValue(!0,!1&)"
"DolocAPI","GetStuckOutPosition","System.Boolean DolocAPI::GetStuckOutPosition(UnityEngine.Vector2,UnityEngine.Vector2&)","IL_0010","call","DolocAPI","get_CurrentRoom","DolocTown.Room DolocAPI::get_CurrentRoom()"
"DolocAPI","GetStuckOutPosition","System.Boolean DolocAPI::GetStuckOutPosition(UnityEngine.Vector2,UnityEngine.Vector2&)","IL_001D","call","DolocAPI","IsStucked","System.Boolean DolocAPI::IsStucked(DolocTown.Room,UnityEngine.Vector2)"
"DolocAPI","GetStuckOutPosition","System.Boolean DolocAPI::GetStuckOutPosition(UnityEngine.Vector2,UnityEngine.Vector2&)","IL_0027","callvirt","DolocTown.Room","get_Geometry","DolocTown.GameData.RoomGeometry DolocTown.Room::get_Geometry()"
"DolocAPI","GetStuckOutPosition","System.Boolean DolocAPI::GetStuckOutPosition(UnityEngine.Vector2,UnityEngine.Vector2&)","IL_0030","call","DolocTown.GameData.RoomGeometry","CalcMinCellPosition","UnityEngine.Vector2Int DolocTown.GameData.RoomGeometry::CalcMinCellPosition(UnityEngine.Vector2)"
"DolocAPI","GetStuckOutPosition","System.Boolean DolocAPI::GetStuckOutPosition(UnityEngine.Vector2,UnityEngine.Vector2&)","IL_003B","call","DolocTown.GameData.RoomGeometry","GetNearestGroundPositionCanPlaceAgent","System.Boolean DolocTown.GameData.RoomGeometry::GetNearestGroundPositionCanPlaceAgent(UnityEngine.Vector2Int,UnityEngine.Vector2Int&)"
"DolocAPI","IsStucked","System.Boolean DolocAPI::IsStucked(DolocTown.Room,UnityEngine.Vector2)","IL_0001","callvirt","DolocTown.Room","get_Geometry","DolocTown.GameData.RoomGeometry DolocTown.Room::get_Geometry()"
"DolocAPI","IsStucked","System.Boolean DolocAPI::IsStucked(DolocTown.Room,UnityEngine.Vector2)","IL_000A","call","DolocTown.GameData.RoomGeometry","Contains","System.Boolean DolocTown.GameData.RoomGeometry::Contains(UnityEngine.Vector2)"
"DolocAPI","IsStucked","System.Boolean DolocAPI::IsStucked(DolocTown.Room,UnityEngine.Vector2)","IL_0014","callvirt","DolocTown.Room","get_Geometry","DolocTown.GameData.RoomGeometry DolocTown.Room::get_Geometry()"
"DolocAPI","IsStucked","System.Boolean DolocAPI::IsStucked(DolocTown.Room,UnityEngine.Vector2)","IL_001D","call","DolocTown.GameData.RoomGeometry","CalcMinCellPosition","UnityEngine.Vector2Int DolocTown.GameData.RoomGeometry::CalcMinCellPosition(UnityEngine.Vector2)"
"DolocAPI","IsStucked","System.Boolean DolocAPI::IsStucked(DolocTown.Room,UnityEngine.Vector2)","IL_0024","callvirt","DolocTown.Room","get_Geometry","DolocTown.GameData.RoomGeometry DolocTown.Room::get_Geometry()"
"DolocAPI","IsStucked","System.Boolean DolocAPI::IsStucked(DolocTown.Room,UnityEngine.Vector2)","IL_002D","call","DolocTown.GameData.RoomGeometry","IsObstacle","System.Boolean DolocTown.GameData.RoomGeometry::IsObstacle(UnityEngine.Vector2Int)"
"DolocAPI","WorldToScreen","UnityEngine.Vector2 DolocAPI::WorldToScreen(UnityEngine.Transform)","IL_000B","callvirt","UnityEngine.Camera","WorldToScreenPoint","UnityEngine.Vector3 UnityEngine.Camera::WorldToScreenPoint(UnityEngine.Vector3)"
"DolocAPI","WorldToScreen","UnityEngine.Vector2 DolocAPI::WorldToScreen(UnityEngine.Vector2)","IL_000B","callvirt","UnityEngine.Camera","WorldToScreenPoint","UnityEngine.Vector3 UnityEngine.Camera::WorldToScreenPoint(UnityEngine.Vector3)"
"DolocAPI","TileSizeToScreenSize","UnityEngine.Vector2 DolocAPI::TileSizeToScreenSize(UnityEngine.Vector2)","IL_000B","call","DolocAPI","WorldSizeToScreenSize","UnityEngine.Vector2 DolocAPI::WorldSizeToScreenSize(UnityEngine.Vector2)"
"DolocAPI","ScreenToWorld","UnityEngine.Vector2 DolocAPI::ScreenToWorld(UnityEngine.Vector2)","IL_000B","callvirt","UnityEngine.Camera","ScreenToWorldPoint","UnityEngine.Vector3 UnityEngine.Camera::ScreenToWorldPoint(UnityEngine.Vector3)"
"DolocAPI","WorldToAroundUiPosBottom","UnityEngine.Vector2 DolocAPI::WorldToAroundUiPosBottom(UnityEngine.Vector3,UnityEngine.Vector2,System.Int32)","IL_0006","call","DolocAPI","WorldToScreen","UnityEngine.Vector2 DolocAPI::WorldToScreen(UnityEngine.Vector2)"
"DolocAPI","SwitchLanguage","System.Void DolocAPI::SwitchLanguage(System.String)","IL_0064","call","DolocAPI","RefreshSceneResidentTipText","System.Void DolocAPI::RefreshSceneResidentTipText()"
