"type","method","method_full_name","offset","length","text"
"DolocBundleManager","LoadRooms","System.Boolean DolocBundleManager::LoadRooms()","IL_0056","5","""加载失败"
"DolocBundleManager","LoadRooms","System.Boolean DolocBundleManager::LoadRooms()","IL_0073","29","房间数据库生成成功,成功加载{0}个房间,{1}条失败记录"
"DolocBundleManager","LoadRooms","System.Boolean DolocBundleManager::LoadRooms()","IL_009D","8","加载房间数据失败"
"DolocBundleManager","LoadTechTrees","System.Boolean DolocBundleManager::LoadTechTrees()","IL_0000","10","正在加载所有的科技树"
"DolocBundleManager","LoadTechTrees","System.Boolean DolocBundleManager::LoadTechTrees()","IL_000A","9","加载科技树数据.."
"DolocBundleManager","LoadTechTrees","System.Boolean DolocBundleManager::LoadTechTrees()","IL_0027","10","科技树配置文件缺失!"
"DolocBundleManager","LoadTechTrees","System.Boolean DolocBundleManager::LoadTechTrees()","IL_0094","20","科技树数据库生成成功,共有{0}个科技树"
"DolocBundleManager","LoadTechTrees","System.Boolean DolocBundleManager::LoadTechTrees()","IL_00B7","11","加载科技树配置文件失败"
"DolocBundleManager","LoadLamps","System.Boolean DolocBundleManager::LoadLamps()","IL_0000","10","正在加载所有灯光数据"
"DolocBundleManager","LoadLamps","System.Boolean DolocBundleManager::LoadLamps()","IL_000A","8","加载灯光数据.."
"DolocBundleManager","LoadLamps","System.Boolean DolocBundleManager::LoadLamps()","IL_003D","5","灯光数据"""
"DolocBundleManager","LoadLamps","System.Boolean DolocBundleManager::LoadLamps()","IL_0048","5","""加载失败"
"DolocBundleManager","LoadLamps","System.Boolean DolocBundleManager::LoadLamps()","IL_0075","18","灯光数据库生成成功,共有{0}个数据"
"DolocBundleManager","LoadLamps","System.Boolean DolocBundleManager::LoadLamps()","IL_0099","8","加载灯光数据失败"
"DolocBundleManager","LoadCityRooms","System.Boolean DolocBundleManager::LoadCityRooms()","IL_0000","11","正在构建城镇场景数据库"
"DolocBundleManager","LoadCityRooms","System.Boolean DolocBundleManager::LoadCityRooms()","IL_000A","10","加载城镇场景数据.."
"DolocBundleManager","LoadCityRooms","System.Boolean DolocBundleManager::LoadCityRooms()","IL_0054","4","城镇场景"
"DolocBundleManager","LoadCityRooms","System.Boolean DolocBundleManager::LoadCityRooms()","IL_005F","4","构建失败"
"DolocBundleManager","LoadCityRooms","System.Boolean DolocBundleManager::LoadCityRooms()","IL_00A1","22","城镇场景数据库构建完毕, 共加载{0}个场景"
"DolocBundleManager","LoadCityRooms","System.Boolean DolocBundleManager::LoadCityRooms()","IL_00C5","11","构建城镇场景数据库失败"
"DolocBundleManager","LoadWaterTemplates","System.Boolean DolocBundleManager::LoadWaterTemplates()","IL_0000","10","加载水体模板数据.."
"DolocBundleManager","LoadWaterTemplates","System.Boolean DolocBundleManager::LoadWaterTemplates()","IL_004A","21","水体模板数据加载完毕, 共加载{0}个模板"
"DolocBundleManager","LoadWaterTemplates","System.Boolean DolocBundleManager::LoadWaterTemplates()","IL_006D","9","加载水资源模板失败"
"DolocBundleManager","LoadGameProcessGraphs","System.Boolean DolocBundleManager::LoadGameProcessGraphs()","IL_0000","9","正在加载游戏流程图"
"DolocBundleManager","LoadGameProcessGraphs","System.Boolean DolocBundleManager::LoadGameProcessGraphs()","IL_000A","7","加载游戏流程图"
"DolocBundleManager","LoadGameProcessGraphs","System.Boolean DolocBundleManager::LoadGameProcessGraphs()","IL_003B","7","无效流程图:"""
"DolocBundleManager","LoadGameProcessGraphs","System.Boolean DolocBundleManager::LoadGameProcessGraphs()","IL_0046","1",""""
"DolocBundleManager","LoadGameProcessGraphs","System.Boolean DolocBundleManager::LoadGameProcessGraphs()","IL_0073","21","加载游戏流程图成功, 共加载{0}个流程图"
"DolocBundleManager","LoadGameProcessGraphs","System.Boolean DolocBundleManager::LoadGameProcessGraphs()","IL_0096","9","加载游戏流程图失败"
"DolocBundleManager","LoadNpcSchedules","System.Boolean DolocBundleManager::LoadNpcSchedules()","IL_0000","11","正在加载NPC日程数据"
"DolocBundleManager","LoadNpcSchedules","System.Boolean DolocBundleManager::LoadNpcSchedules()","IL_000A","11","加载NPC日程数据.."
"DolocBundleManager","LoadNpcSchedules","System.Boolean DolocBundleManager::LoadNpcSchedules()","IL_004F","20","NPC日程数据加载完毕,共有{0}条记录"
"DolocBundleManager","LoadNpcSchedules","System.Boolean DolocBundleManager::LoadNpcSchedules()","IL_0072","11","加载NPC日程数据失败"
"DolocBundleManager","LoadRoutineGraphs","System.Boolean DolocBundleManager::LoadRoutineGraphs()","IL_0000","9","正在加载事务计划表"
"DolocBundleManager","LoadRoutineGraphs","System.Boolean DolocBundleManager::LoadRoutineGraphs()","IL_000A","9","加载事务计划表.."
"DolocBundleManager","LoadRoutineGraphs","System.Boolean DolocBundleManager::LoadRoutineGraphs()","IL_004F","23","加载事务计划表成功, 共加载{0}个事务计划表"
"DolocBundleManager","LoadRoutineGraphs","System.Boolean DolocBundleManager::LoadRoutineGraphs()","IL_0072","9","加载事务计划表失败"
"DolocBundleManager","LoadMissionChains","System.Boolean DolocBundleManager::LoadMissionChains()","IL_0000","9","正在加载任务链数据"
"DolocBundleManager","LoadMissionChains","System.Boolean DolocBundleManager::LoadMissionChains()","IL_000A","9","加载任务链数据.."
"DolocBundleManager","LoadMissionChains","System.Boolean DolocBundleManager::LoadMissionChains()","IL_0057","23","任务链数据加载完毕, 共加载{0}个任务链数据"
"DolocBundleManager","LoadMissionChains","System.Boolean DolocBundleManager::LoadMissionChains()","IL_007A","10","加载任务链数据库失败"
"DolocBundleManager","LoadDungeons","System.Boolean DolocBundleManager::LoadDungeons()","IL_0000","9","正在构建地牢数据库"
"DolocBundleManager","LoadDungeons","System.Boolean DolocBundleManager::LoadDungeons()","IL_000A","8","加载地牢数据.."
"DolocBundleManager","LoadDungeons","System.Boolean DolocBundleManager::LoadDungeons()","IL_004F","3","地牢<"
"DolocBundleManager","LoadDungeons","System.Boolean DolocBundleManager::LoadDungeons()","IL_005A","5",">加载失败"
"DolocBundleManager","LoadDungeons","System.Boolean DolocBundleManager::LoadDungeons()","IL_0073","22","地牢数据库构建完成, 共加载{0}个地牢场景"
"DolocBundleManager","LoadDungeons","System.Boolean DolocBundleManager::LoadDungeons()","IL_008F","9","构建地牢数据库失败"
"DolocBundleManager","LoadBullets","System.Boolean DolocBundleManager::LoadBullets()","IL_0000","8","正在加载子弹数据"
"DolocBundleManager","LoadBullets","System.Boolean DolocBundleManager::LoadBullets()","IL_000A","8","加载子弹数据.."
"DolocBundleManager","LoadBullets","System.Boolean DolocBundleManager::LoadBullets()","IL_0057","17","子弹数据加载完毕,共有{0}条记录"
"DolocBundleManager","LoadBullets","System.Boolean DolocBundleManager::LoadBullets()","IL_007A","8","加载子弹数据失败"
"DolocBundleManager","LoadBulletMovers","System.Boolean DolocBundleManager::LoadBulletMovers()","IL_0000","11","正在加载子弹移动器数据"
"DolocBundleManager","LoadBulletMovers","System.Boolean DolocBundleManager::LoadBulletMovers()","IL_000A","11","加载子弹移动器数据.."
"DolocBundleManager","LoadBulletMovers","System.Boolean DolocBundleManager::LoadBulletMovers()","IL_0059","20","子弹移动器数据加载完毕,共有{0}条记录"
"DolocBundleManager","LoadBulletMovers","System.Boolean DolocBundleManager::LoadBulletMovers()","IL_007D","11","加载子弹移动器数据失败"
"DolocBundleManager","LoadMonsters","System.Boolean DolocBundleManager::LoadMonsters()","IL_0000","9","正在加载怪物数据库"
"DolocBundleManager","LoadMonsters","System.Boolean DolocBundleManager::LoadMonsters()","IL_000A","8","加载怪物数据.."
"DolocBundleManager","LoadMonsters","System.Boolean DolocBundleManager::LoadMonsters()","IL_0052","18","怪物数据库加载完毕,共有{0}条记录"
"DolocBundleManager","LoadMonsters","System.Boolean DolocBundleManager::LoadMonsters()","IL_0075","9","加载怪物数据库失败"
"DolocBundleManager","LoadSkills","System.Boolean DolocBundleManager::LoadSkills()","IL_0000","9","正在加载技能数据库"
"DolocBundleManager","LoadSkills","System.Boolean DolocBundleManager::LoadSkills()","IL_000A","8","加载技能数据.."
"DolocBundleManager","LoadSkills","System.Boolean DolocBundleManager::LoadSkills()","IL_0057","20","技能数据库加载完毕,共有{0}个技能对象"
"DolocBundleManager","LoadSkills","System.Boolean DolocBundleManager::LoadSkills()","IL_007A","6","加载技能失败"
"DolocBundleManager","LoadEffects","System.Boolean DolocBundleManager::LoadEffects()","IL_0000","8","正在加载特效数据"
"DolocBundleManager","LoadEffects","System.Boolean DolocBundleManager::LoadEffects()","IL_000A","8","加载特效数据.."
"DolocBundleManager","LoadEffects","System.Boolean DolocBundleManager::LoadEffects()","IL_0044","19","特效数据加载完毕, 共加载{0}个特效"
"DolocBundleManager","LoadEffects","System.Boolean DolocBundleManager::LoadEffects()","IL_0067","8","加载特效数据失败"
"DolocBundleManager","LoadSettings","System.Boolean DolocBundleManager::LoadSettings(System.String,System.String,T&)","IL_0000","7","正在加载配置:"
"DolocBundleManager","LoadSettings","System.Boolean DolocBundleManager::LoadSettings(System.String,System.String,T&)","IL_0010","5","加载配置:"
"DolocBundleManager","LoadSettings","System.Boolean DolocBundleManager::LoadSettings(System.String,System.String,T&)","IL_0016","2",".."
"DolocBundleManager","LoadSettings","System.Boolean DolocBundleManager::LoadSettings(System.String,System.String,T&)","IL_0044","5","加载配置:"
"DolocBundleManager","LoadSettings","System.Boolean DolocBundleManager::LoadSettings(System.String,System.String,T&)","IL_004A","2","失败"
"DolocBundleManager","LoadGameParamSettings","System.Boolean DolocBundleManager::LoadGameParamSettings()","IL_0002","15","Configs/gameCfg"
"DolocBundleManager","LoadGameParamSettings","System.Boolean DolocBundleManager::LoadGameParamSettings()","IL_0007","6","全局游戏配置"
"DolocBundleManager","LoadGameParamSettings","System.Boolean DolocBundleManager::LoadGameParamSettings()","IL_0015","18","Configs/effectsCfg"
"DolocBundleManager","LoadGameParamSettings","System.Boolean DolocBundleManager::LoadGameParamSettings()","IL_001A","4","特效配置"
"DolocBundleManager","LoadGameParamSettings","System.Boolean DolocBundleManager::LoadGameParamSettings()","IL_0028","24","Configs/agentMotionParam"
"DolocBundleManager","LoadGameParamSettings","System.Boolean DolocBundleManager::LoadGameParamSettings()","IL_002D","6","主角运动参数"
"DolocBundleManager","LoadGameParamSettings","System.Boolean DolocBundleManager::LoadGameParamSettings()","IL_0052","10","加载游戏全局配置失败"
"DolocBundleManager/<>c__DisplayClass75_0","<LoadAsync>b__0","System.Void DolocBundleManager/<>c__DisplayClass75_0::<LoadAsync>b__0()","IL_0000","10","所有的AB包加载完毕"
"DolocBundleManager/<InitDataAsync>d__76","MoveNext","System.Boolean DolocBundleManager/<InitDataAsync>d__76::MoveNext()","IL_0021","12","准备开始同步加载剩余数据"
"DolocBundleManager/<InitDataAsync>d__76","MoveNext","System.Boolean DolocBundleManager/<InitDataAsync>d__76::MoveNext()","IL_002B","9","初始化静态数据.."
"DolocResources","loadSpriteAtlas","System.Boolean DolocResources::loadSpriteAtlas(System.String,System.Collections.Generic.Dictionary`2<System.String,UnityEngine.Sprite>&,System.Action`1<System.String>)","IL_002F","3","图集<"
"DolocResources","loadSpriteAtlas","System.Boolean DolocResources::loadSpriteAtlas(System.String,System.Collections.Generic.Dictionary`2<System.String,UnityEngine.Sprite>&,System.Action`1<System.String>)","IL_0035","21",">数量与获取的数量不对等,这有可能造成问题"
"DolocResources","loadSpriteAtlas","System.Boolean DolocResources::loadSpriteAtlas(System.String,System.Collections.Generic.Dictionary`2<System.String,UnityEngine.Sprite>&,System.Action`1<System.String>)","IL_006A","3","图集<"
"DolocResources","loadSpriteAtlas","System.Boolean DolocResources::loadSpriteAtlas(System.String,System.Collections.Generic.Dictionary`2<System.String,UnityEngine.Sprite>&,System.Action`1<System.String>)","IL_0070","6",">重名要素:"
"DolocResources","loadSpriteAtlas","System.Boolean DolocResources::loadSpriteAtlas(System.String,System.Collections.Generic.Dictionary`2<System.String,UnityEngine.Sprite>&,System.Func`2<System.String,System.String>,System.Action`1<System.String>)","IL_002F","3","图集<"
"DolocResources","loadSpriteAtlas","System.Boolean DolocResources::loadSpriteAtlas(System.String,System.Collections.Generic.Dictionary`2<System.String,UnityEngine.Sprite>&,System.Func`2<System.String,System.String>,System.Action`1<System.String>)","IL_0035","21",">数量与获取的数量不对等,这有可能造成问题"
"DolocResources","loadSpriteAtlas","System.Boolean DolocResources::loadSpriteAtlas(System.String,System.Collections.Generic.Dictionary`2<System.String,UnityEngine.Sprite>&,System.Func`2<System.String,System.String>,System.Action`1<System.String>)","IL_006A","3","图集<"
"DolocResources","loadSpriteAtlas","System.Boolean DolocResources::loadSpriteAtlas(System.String,System.Collections.Generic.Dictionary`2<System.String,UnityEngine.Sprite>&,System.Func`2<System.String,System.String>,System.Action`1<System.String>)","IL_0070","6",">重名要素:"
"GameManager","ReloadOuterConfig","System.Void GameManager::ReloadOuterConfig()","IL_000A","11","config.json"
"ImageReader","reload","System.Void ImageReader::reload()","IL_0046","20","./redsaw/config.json"
"ImageReader","reload","System.Void ImageReader::reload()","IL_0052","20","./redsaw/config.json"
"ImageReader","handleToken","System.Boolean ImageReader::handleToken(Newtonsoft.Json.Linq.JToken)","IL_0001","2","属于"
"ImageReader","handleToken","System.Boolean ImageReader::handleToken(Newtonsoft.Json.Linq.JToken)","IL_000D","2","路径"
"ImageReader","handleToken","System.Boolean ImageReader::handleToken(Newtonsoft.Json.Linq.JToken)","IL_0019","2","位置"
"ImageReader","handleToken","System.Boolean ImageReader::handleToken(Newtonsoft.Json.Linq.JToken)","IL_004E","3","场景名"
"ImageReader","handleToken","System.Boolean ImageReader::handleToken(Newtonsoft.Json.Linq.JToken)","IL_0054","3","不存在"
"ImageReader","handleToken","System.Boolean ImageReader::handleToken(Newtonsoft.Json.Linq.JToken)","IL_0068","7","解析时遇到异常"
"GrabPassFeature/GrabPass",".ctor","System.Void GrabPassFeature/GrabPass::.ctor(GrabPassFeature/GrabPassSetting)","IL_0001","16","_GrabPassTexture"
"XLua.ObjectTranslator","CreateArrayMetatable","System.Void XLua.ObjectTranslator::CreateArrayMetatable(System.IntPtr)","IL_0015","6","Length"
"XLua.ObjectTranslator","CreateDelegateMetatable","System.Void XLua.ObjectTranslator::CreateDelegateMetatable(System.IntPtr)","IL_0015","6","__call"
"XLua.ObjectTranslator","CreateDelegateMetatable","System.Void XLua.ObjectTranslator::CreateDelegateMetatable(System.IntPtr)","IL_002E","5","__add"
"XLua.ObjectTranslator","CreateDelegateMetatable","System.Void XLua.ObjectTranslator::CreateDelegateMetatable(System.IntPtr)","IL_0047","5","__sub"
"XLua.ObjectTranslator","OpenLib","System.Void XLua.ObjectTranslator::OpenLib(System.IntPtr)","IL_00F7","19","metatable_operation"
"XLua.ObjectTranslator","createFunctionMetatable","System.Void XLua.ObjectTranslator::createFunctionMetatable(System.IntPtr)","IL_0007","4","__gc"
"XLua.ObjectTranslator","getTypeId","System.Int32 XLua.ObjectTranslator::getTypeId(System.IntPtr,System.Type,System.Boolean&,XLua.ObjectTranslator/LOGLEVEL)","IL_0027","44","Fatal Exception! Array Metatable not inited!"
"XLua.ObjectTranslator","getTypeId","System.Int32 XLua.ObjectTranslator::getTypeId(System.IntPtr,System.Type,System.Boolean&,XLua.ObjectTranslator/LOGLEVEL)","IL_0054","47","Fatal Exception! Delegate Metatable not inited!"
"XLua.ObjectTranslator","getTypeId","System.Int32 XLua.ObjectTranslator::getTypeId(System.IntPtr,System.Type,System.Boolean&,XLua.ObjectTranslator/LOGLEVEL)","IL_00E5","38","Fatal: can not load metatable of type:"
"XLua.StaticLuaCallbacks","LoadFromStreamingAssetsPath","System.Int32 XLua.StaticLuaCallbacks::LoadFromStreamingAssetsPath(System.IntPtr)","IL_0010","4",".lua"
"XLua.StaticLuaCallbacks","LoadFromStreamingAssetsPath","System.Int32 XLua.StaticLuaCallbacks::LoadFromStreamingAssetsPath(System.IntPtr)","IL_0020","1","/"
"XLua.StaticLuaCallbacks","LoadFromStreamingAssetsPath","System.Int32 XLua.StaticLuaCallbacks::LoadFromStreamingAssetsPath(System.IntPtr)","IL_003B","57","load lua file from StreamingAssets is obsolete, filename:"
"XLua.StaticLuaCallbacks","LoadFromStreamingAssetsPath","System.Int32 XLua.StaticLuaCallbacks::LoadFromStreamingAssetsPath(System.IntPtr)","IL_0050","1","@"
"XLua.StaticLuaCallbacks","LoadFromStreamingAssetsPath","System.Int32 XLua.StaticLuaCallbacks::LoadFromStreamingAssetsPath(System.IntPtr)","IL_0063","54","error loading module {0} from streamingAssetsPath, {1}"
"XLua.StaticLuaCallbacks","LoadFromStreamingAssetsPath","System.Int32 XLua.StaticLuaCallbacks::LoadFromStreamingAssetsPath(System.IntPtr)","IL_0084","44","
	no such file '{0}' in streamingAssetsPath!"
"XLua.StaticLuaCallbacks","LoadFromStreamingAssetsPath","System.Int32 XLua.StaticLuaCallbacks::LoadFromStreamingAssetsPath(System.IntPtr)","IL_009B","44","c# exception in LoadFromStreamingAssetsPath:"
"XLua.StaticLuaCallbacks","XLuaMetatableOperation","System.Int32 XLua.StaticLuaCallbacks::XLuaMetatableOperation(System.IntPtr)","IL_001F","46","xlua.metatable_operation, can not find c# type"
"XLua.StaticLuaCallbacks","XLuaMetatableOperation","System.Int32 XLua.StaticLuaCallbacks::XLuaMetatableOperation(System.IntPtr)","IL_0070","27","argument #2 must be a table"
"XLua.StaticLuaCallbacks","XLuaMetatableOperation","System.Int32 XLua.StaticLuaCallbacks::XLuaMetatableOperation(System.IntPtr)","IL_00A2","51","invalid argument num for xlua.metatable_operation: "
"XLua.StaticLuaCallbacks","XLuaMetatableOperation","System.Int32 XLua.StaticLuaCallbacks::XLuaMetatableOperation(System.IntPtr)","IL_00BF","42","c# exception in xlua.metatable_operation: "
"XLua.SysGenConfig","get_AdditionalProperties","System.Collections.Generic.Dictionary`2<System.Type,System.Collections.Generic.List`1<System.String>> XLua.SysGenConfig::get_AdditionalProperties()","IL_0016","6","origin"
"XLua.SysGenConfig","get_AdditionalProperties","System.Collections.Generic.Dictionary`2<System.Type,System.Collections.Generic.List`1<System.String>> XLua.SysGenConfig::get_AdditionalProperties()","IL_0021","9","direction"
"XLua.SysGenConfig","get_AdditionalProperties","System.Collections.Generic.Dictionary`2<System.Type,System.Collections.Generic.List`1<System.String>> XLua.SysGenConfig::get_AdditionalProperties()","IL_0041","6","origin"
"XLua.SysGenConfig","get_AdditionalProperties","System.Collections.Generic.Dictionary`2<System.Type,System.Collections.Generic.List`1<System.String>> XLua.SysGenConfig::get_AdditionalProperties()","IL_004C","9","direction"
"XLua.SysGenConfig","get_AdditionalProperties","System.Collections.Generic.Dictionary`2<System.Type,System.Collections.Generic.List`1<System.String>> XLua.SysGenConfig::get_AdditionalProperties()","IL_006C","6","center"
"XLua.SysGenConfig","get_AdditionalProperties","System.Collections.Generic.Dictionary`2<System.Type,System.Collections.Generic.List`1<System.String>> XLua.SysGenConfig::get_AdditionalProperties()","IL_0077","7","extents"
