"namespace","name","full_name","kind","visibility","base_type","interfaces","is_abstract","is_sealed","declaring_type","methods","fields","properties","events","token"
"","<>c__DisplayClass17_0","DolocTown.DungeonResourceManager/<>c__DisplayClass17_0","class","private","System.Object","","False","True","DolocTown.DungeonResourceManager","2","1","0","0","0x02000F2B"
"","<>c__DisplayClass18_0","DolocTown.DungeonResourceManager/<>c__DisplayClass18_0","class","private","System.Object","","False","True","DolocTown.DungeonResourceManager","2","1","0","0","0x02000F2C"
"","<>c__DisplayClass19_0","DolocTown.DungeonResourceManager/<>c__DisplayClass19_0","class","private","System.Object","","False","True","DolocTown.DungeonResourceManager","2","1","0","0","0x02000F2D"
"","<>c__DisplayClass20_0","DolocTown.DungeonResourceManager/<>c__DisplayClass20_0","class","private","System.Object","","False","True","DolocTown.DungeonResourceManager","2","1","0","0","0x02000F2E"
"","<>c__DisplayClass21_0","DolocTown.DungeonResourceManager/<>c__DisplayClass21_0","class","private","System.Object","","False","True","DolocTown.DungeonResourceManager","2","1","0","0","0x02000F2F"
"DolocTown","DungeonResource","DolocTown.DungeonResource","class","public","DolocTown.TerrainContent","","True","False","","68","11","20","0","0x020002CA"
"DolocTown","ResourceFellData","DolocTown.ResourceFellData","struct","public","System.ValueType","","False","True","","5","9","0","0","0x020002CB"
"DolocTown","DungeonResourceBuildingsGarbage","DolocTown.DungeonResourceBuildingsGarbage","class","public","DolocTown.DungeonResource","","False","False","","5","0","0","0","0x020002CC"
"DolocTown","DungeonResourceCrop","DolocTown.DungeonResourceCrop","class","public","DolocTown.DungeonResource","","False","False","","13","0","1","0","0x020002CD"
"DolocTown","DungeonResourceHive","DolocTown.DungeonResourceHive","class","public","DolocTown.DungeonResource","","False","False","","5","1","0","0","0x020002CE"
"DolocTown","DungeonResourceModelMechanicalGarbage","DolocTown.DungeonResourceModelMechanicalGarbage","class","public","DolocTown.DungeonResource","","False","False","","5","0","0","0","0x020002CF"
"DolocTown","DungeonResourceOre","DolocTown.DungeonResourceOre","class","public","DolocTown.DungeonResource","","False","False","","5","0","0","0","0x020002D0"
"DolocTown","DungeonResourceModelPaperBox","DolocTown.DungeonResourceModelPaperBox","class","public","DolocTown.DungeonResource","","False","False","","10","0","1","0","0x020002D1"
"DolocTown","DungeonResourceTree","DolocTown.DungeonResourceTree","class","public","DolocTown.DungeonResource","DolocTown.IDecalHost | RedSaw.IHasIndex","False","False","","18","3","6","0","0x020002D2"
"DolocTown","DungeonResourceTreeTrunk","DolocTown.DungeonResourceTreeTrunk","class","public","DolocTown.DungeonResource","","False","False","","5","0","0","0","0x020002D3"
"DolocTown","DungeonResourceWeeds","DolocTown.DungeonResourceWeeds","class","public","DolocTown.DungeonResource","DolocTown.IFeeder | DolocTown.IAnimalInteractable","False","False","","25","3","9","0","0x020002D4"
"DolocTown","DungeonResourceWeedsSmall","DolocTown.DungeonResourceWeedsSmall","class","public","DolocTown.DungeonResourceWeeds","","False","False","","7","0","0","0","0x020002D5"
"DolocTown","DungeonResourceRenderer","DolocTown.DungeonResourceRenderer","class","public","DolocTown.GameRendererEntity","DolocTown.IFellable | DolocTown.IAttackable | DolocTown.IWaterable | DolocTown.IInteractable | DolocTown.IWindInteractive | DolocTown.IMonsterInteractable | DolocTown.IBombInteractive | DolocTown.IAnimalTouchable","False","False","","43","8","11","0","0x020002D9"
"","<>c__DisplayClass27_0","DolocTown.DungeonResourceRenderer/<>c__DisplayClass27_0","class","private","System.Object","","False","True","DolocTown.DungeonResourceRenderer","3","5","0","0","0x02000F31"
"","<>c__DisplayClass29_0","DolocTown.DungeonResourceRenderer/<>c__DisplayClass29_0","class","private","System.Object","","False","True","DolocTown.DungeonResourceRenderer","2","2","0","0","0x02000F32"
"DolocTown","ResourceManager","DolocTown.ResourceManager","class","public","System.Object","","False","False","","15","3","3","0","0x020002E6"
"DolocTown","Vegetation","DolocTown.Vegetation","class","public","DolocTown.TerrainContent","","True","False","","40","3","11","0","0x020002E8"
"DolocTown","VegetationBerryThicket","DolocTown.VegetationBerryThicket","class","public","DolocTown.VegetationGrow","","False","False","","9","0","1","0","0x020002E9"
"DolocTown","VegetationCrop","DolocTown.VegetationCrop","class","public","DolocTown.VegetationGrow","","False","False","","10","0","1","0","0x020002EA"
"DolocTown","VegetationDandelion","DolocTown.VegetationDandelion","class","public","DolocTown.VegetationGrow","","False","False","","12","0","3","0","0x020002EB"
"DolocTown","VegetationDecorator","DolocTown.VegetationDecorator","class","public","DolocTown.Vegetation","","False","False","","4","1","2","0","0x020002EC"
"DolocTown","VegetationGrow","DolocTown.VegetationGrow","class","public","DolocTown.Vegetation","","False","False","","17","4","6","0","0x020002ED"
"DolocTown","VegetationGrowLuminous","DolocTown.VegetationGrowLuminous","class","public","DolocTown.VegetationGrow","DolocTown.ILuminous","False","False","","16","2","2","0","0x020002EE"
"DolocTown","VegetationLuminous","DolocTown.VegetationLuminous","class","public","DolocTown.Vegetation","DolocTown.ILuminous","False","False","","15","3","2","0","0x020002EF"
"DolocTown","VegetationManager","DolocTown.VegetationManager","class","public","DolocTown.TerrainDataManager`1<DolocTown.Vegetation>","","False","False","","11","3","2","0","0x020002F0"
"","<>c__DisplayClass1_0","DolocTown.VegetationManager/<>c__DisplayClass1_0","class","private","System.Object","","False","True","DolocTown.VegetationManager","2","1","0","0","0x02000F35"
"","<>c","DolocTown.VegetationManager/<>c","class","private","System.Object","","False","True","DolocTown.VegetationManager","3","2","0","0","0x02000F36"
"DolocTown","VegetationRenderer","DolocTown.VegetationRenderer","class","public","DolocTown.GameRendererEntity","DolocTown.IAttackable | DolocTown.IFellable | DolocTown.IInteractable | DolocTown.IWindInteractive | DolocTown.IBombInteractive | DolocTown.IMonsterInteractable","False","False","","29","4","9","0","0x020002F1"
"DolocTown","AutomateBotDecisionMakerGathering","DolocTown.AutomateBotDecisionMakerGathering","class","public","DolocTown.AutomateBotDecisionMaker","","False","False","","15","2","0","0","0x02000339"
"","<>c__DisplayClass5_0","DolocTown.AutomateBotDecisionMakerGathering/<>c__DisplayClass5_0","class","private","System.Object","","False","True","DolocTown.AutomateBotDecisionMakerGathering","2","1","0","0","0x02000F7D"
"","<>c__DisplayClass7_0","DolocTown.AutomateBotDecisionMakerGathering/<>c__DisplayClass7_0","class","private","System.Object","","False","True","DolocTown.AutomateBotDecisionMakerGathering","3","2","0","0","0x02000F7E"
"","<>c__DisplayClass10_0","DolocTown.AutomateBotDecisionMakerGathering/<>c__DisplayClass10_0","class","private","System.Object","","False","True","DolocTown.AutomateBotDecisionMakerGathering","3","2","0","0","0x02000F7F"
"","<>c__DisplayClass11_0","DolocTown.AutomateBotDecisionMakerGathering/<>c__DisplayClass11_0","class","private","System.Object","","False","True","DolocTown.AutomateBotDecisionMakerGathering","2","1","0","0","0x02000F80"
"","<>c__DisplayClass12_0","DolocTown.AutomateBotDecisionMakerGathering/<>c__DisplayClass12_0","class","private","System.Object","","False","True","DolocTown.AutomateBotDecisionMakerGathering","2","1","0","0","0x02000F81"
"","<>c__DisplayClass15_0","DolocTown.AutomateBotDecisionMakerGathering/<>c__DisplayClass15_0","class","private","System.Object","","False","True","DolocTown.AutomateBotDecisionMakerGathering","3","2","0","0","0x02000F82"
"","<get_AllDropItems>d__11","DolocTown.AutomateStationEnv/RoomEnv/<get_AllDropItems>d__11","class","private","System.Object","System.Collections.Generic.IEnumerable`1<DolocTown.DropItem> | System.Collections.IEnumerable | System.Collections.Generic.IEnumerator`1<DolocTown.DropItem> | System.Collections.IEnumerator | System.IDisposable","False","True","DolocTown.AutomateStationEnv/RoomEnv","10","5","2","0","0x020012AE"
"","<GetDropItemsNearStation>d__7","DolocTown.AutomateSystemEnv/<GetDropItemsNearStation>d__7","class","private","System.Object","System.Collections.Generic.IEnumerable`1<DolocTown.DropItemBase> | System.Collections.IEnumerable | System.Collections.Generic.IEnumerator`1<DolocTown.DropItemBase> | System.Collections.IEnumerator | System.IDisposable","False","True","DolocTown.AutomateSystemEnv","10","7","2","0","0x02000F8B"
"","<get_AllDropItems>d__11","DolocTown.AutomateSystemEnv/<get_AllDropItems>d__11","class","private","System.Object","System.Collections.Generic.IEnumerable`1<DolocTown.DropItemBase> | System.Collections.IEnumerable | System.Collections.Generic.IEnumerator`1<DolocTown.DropItemBase> | System.Collections.IEnumerator | System.IDisposable","False","True","DolocTown.AutomateSystemEnv","11","6","2","0","0x02000F8C"
"","<GetAllDropItemsInRoom>d__12","DolocTown.AutomateSystemEnv/<GetAllDropItemsInRoom>d__12","class","private","System.Object","System.Collections.Generic.IEnumerable`1<DolocTown.DropItemBase> | System.Collections.IEnumerable | System.Collections.Generic.IEnumerator`1<DolocTown.DropItemBase> | System.Collections.IEnumerator | System.IDisposable","False","True","DolocTown.AutomateSystemEnv","10","7","2","0","0x02000F8D"
"DolocTown","AutomateParamGathering","DolocTown.AutomateParamGathering","class","public","DolocTown.AutomateParam","","False","False","","10","5","3","0","0x02000344"
"DolocTown","AutomateTaskHarvestCrop","DolocTown.AutomateTaskHarvestCrop","class","public","DolocTown.AutomateTask","","False","False","","2","1","0","0","0x02000350"
"DolocTown","AutomateTaskGatherEquipment","DolocTown.AutomateTaskGatherEquipment","class","public","DolocTown.AutomateTask","","False","False","","2","1","0","0","0x02000351"
"DolocTown","IGatherableEquipment","DolocTown.IGatherableEquipment","interface","public","","","True","False","","3","0","2","0","0x02000360"
"DolocTown","AffectorElectric","DolocTown.AffectorElectric","class","public","DolocTown.Affector","","True","False","","23","4","5","0","0x020003B2"
"DolocTown","PlantBasinTree","DolocTown.PlantBasinTree","class","public","DolocTown.Equipment","DolocTown.UI.IHasCropInfo","False","False","","37","3","16","0","0x020003E7"
"","<>c__DisplayClass19_0","DolocTown.PlantBasinTree/<>c__DisplayClass19_0","class","private","System.Object","","False","True","DolocTown.PlantBasinTree","2","3","0","0","0x02000FDF"
"","<SpawnItems>d__38","DolocTown.GarbageShredder/<SpawnItems>d__38","class","private","System.Object","System.Collections.Generic.IEnumerable`1<DolocTown.CountItem> | System.Collections.IEnumerable | System.Collections.Generic.IEnumerator`1<DolocTown.CountItem> | System.Collections.IEnumerator | System.IDisposable","False","True","DolocTown.GarbageShredder","8","11","2","0","0x02000FE4"
"","<DropAsync>d__40","DolocTown.GarbageShredder/<DropAsync>d__40","struct","private","System.ValueType","System.Runtime.CompilerServices.IAsyncStateMachine","False","True","DolocTown.GarbageShredder","2","9","0","0","0x02000FE5"
"","<ForEachEquipments>d__23`1","DolocTown.EquipmentManager/<ForEachEquipments>d__23`1","class","private","System.Object","System.Collections.Generic.IEnumerable`1<T> | System.Collections.IEnumerable | System.Collections.Generic.IEnumerator`1<T> | System.Collections.IEnumerator | System.IDisposable","False","True","DolocTown.EquipmentManager","9","5","2","0","0x02000FE8"
"DolocTown","ItemSeedTree","DolocTown.ItemSeedTree","class","public","DolocTown.Item","","False","False","","13","0","5","0","0x0200044C"
"","<>c__DisplayClass14_0","DolocTown.ItemSeedTree/<>c__DisplayClass14_0","class","private","System.Object","","False","True","DolocTown.ItemSeedTree","2","4","0","0","0x0200100C"
"DolocTown","TreeCrop","DolocTown.TreeCrop","class","public","System.Object","","False","False","","29","11","12","0","0x02000452"
"DolocTown","CropGeneFunctionFlorescenceExtend","DolocTown.CropGeneFunctionFlorescenceExtend","class","public","DolocTown.CropGeneFunction","","False","False","","5","1","1","0","0x02000463"
"DolocTown","CropGeneFunctionSporeSpray","DolocTown.CropGeneFunctionSporeSpray","class","public","DolocTown.CropGeneFunction","","False","False","","3","0","0","0","0x0200046E"
"DolocTown","TreeCropRenderer","DolocTown.TreeCropRenderer","class","public","DolocTown.GameEntity","DolocTown.IFellable","False","False","","16","5","5","0","0x02000479"
"DolocTown","ResourcePreset","DolocTown.ResourcePreset","class","public","DolocTown.ObjectPreset","","False","False","","9","4","6","0","0x0200048F"
"DolocTown","RaindropCollision","DolocTown.RaindropCollision","class","public","DolocTown.ParticleSystemCollisionHandle","","False","False","","9","14","2","0","0x020004D1"
"DolocTown","AgentDropDownChecker","DolocTown.AgentDropDownChecker","class","public","DolocTown.AgentTouchCheckerBase","","False","False","","2","0","0","0","0x020004F1"
"DolocTown","WaterDropChecker","DolocTown.WaterDropChecker","class","public","DolocTown.InteractableObjectExclude","","False","False","","8","5","3","0","0x0200052D"
"DolocTown","SceneLightFluorescentLamp","DolocTown.SceneLightFluorescentLamp","class","public","DolocTown.SceneLight","","False","False","","6","5","0","0","0x02000546"
"DolocTown","SceneLightStreetLamp","DolocTown.SceneLightStreetLamp","class","public","DolocTown.SceneLight","","False","False","","8","9","0","0","0x02000548"
"DolocTown","StreetLampBulb","DolocTown.StreetLampBulb","class","public","UnityEngine.MonoBehaviour","","False","False","","8","2","1","0","0x02000549"
"DolocTown","AgentStateDrop","DolocTown.AgentStateDrop","class","public","AgentStateBase","","False","False","","5","1","0","0","0x0200058B"
"DolocTown","AgentEquipmentFunctionExtraResource","DolocTown.AgentEquipmentFunctionExtraResource","class","public","DolocTown.AgentEquipmentFunction","","False","False","","2","2","0","0","0x020005BE"
"","<>c__DisplayClass3_0","DolocTown.AgentEquipmentFunctionExtraResource/<>c__DisplayClass3_0","class","private","System.Object","","False","True","DolocTown.AgentEquipmentFunctionExtraResource","2","2","0","0","0x02001082"
"DolocTown","AgentEquipmentFunctionFellCountAdditionOre","DolocTown.AgentEquipmentFunctionFellCountAdditionOre","class","public","DolocTown.AgentEquipmentFunction","","False","False","","2","1","0","0","0x020005BF"
"DolocTown","CollectorDropItem","DolocTown.CollectorDropItem","class","public","UnityEngine.MonoBehaviour","","False","False","","8","5","0","0","0x020005DC"
"DolocTown","DungeonResourceHostDebugger","DolocTown.DungeonResourceHostDebugger","class","public","System.Object","","False","False","","3","1","0","0","0x020005F2"
"DolocTown","IDropItemHost","DolocTown.IDropItemHost","interface","public","","DolocTown.IBaseHost","True","False","","25","0","1","0","0x020005FC"
"DolocTown","IDungeonResourceHost","DolocTown.IDungeonResourceHost","interface","public","","DolocTown.IBaseHost","True","False","","32","0","2","0","0x020005FD"
"","<>c__DisplayClass21_0","DolocTown.IDungeonResourceHost/<>c__DisplayClass21_0","class","private","System.Object","","False","True","DolocTown.IDungeonResourceHost","2","2","0","0","0x020010A2"
"","<>c","DolocTown.IDungeonResourceHost/<>c","class","private","System.Object","","False","True","DolocTown.IDungeonResourceHost","5","4","0","0","0x020010A3"
"DolocTown","IVegetationHost","DolocTown.IVegetationHost","interface","public","","DolocTown.IBaseHost","True","False","","14","0","2","0","0x02000604"
"","<>c","DolocTown.IVegetationHost/<>c","class","private","System.Object","","False","True","DolocTown.IVegetationHost","3","2","0","0","0x020010AB"
"DolocTown","TechTreeUiState","DolocTown.TechTreeUiState","class","public","DolocTown.DolocUiState`1<DolocTown.UI.TechTreePanel>","","False","False","","34","4","8","0","0x02000659"
"","<>c__DisplayClass20_0","DolocTown.TechTreeUiState/<>c__DisplayClass20_0","class","private","System.Object","","False","True","DolocTown.TechTreeUiState","3","3","0","0","0x020010E8"
"","<>c","DolocTown.TechTreeUiState/<>c","class","private","System.Object","","False","True","DolocTown.TechTreeUiState","6","5","0","0","0x020010E9"
"DolocTown","StoreUiState","DolocTown.StoreUiState","class","public","DolocTown.UI.PageUiStateBase`2<DolocTown.UI.StorePanel,DolocTown.UI.StoreItemData>","","False","False","","49","8","10","0","0x0200065D"
"","FocusMode","DolocTown.StoreUiState/FocusMode","enum","private","System.Enum","","False","True","DolocTown.StoreUiState","0","3","0","0","0x020010EA"
"","<>c__DisplayClass35_0","DolocTown.StoreUiState/<>c__DisplayClass35_0","class","private","System.Object","","False","True","DolocTown.StoreUiState","2","7","0","0","0x020010EB"
"","<>c__DisplayClass35_1","DolocTown.StoreUiState/<>c__DisplayClass35_1","class","private","System.Object","","False","True","DolocTown.StoreUiState","2","3","0","0","0x020010EC"
"","<>c__DisplayClass42_0","DolocTown.StoreUiState/<>c__DisplayClass42_0","class","private","System.Object","","False","True","DolocTown.StoreUiState","2","6","0","0","0x020010ED"
"","<>c__DisplayClass42_1","DolocTown.StoreUiState/<>c__DisplayClass42_1","class","private","System.Object","","False","True","DolocTown.StoreUiState","2","4","0","0","0x020010EE"
"","<>c__DisplayClass43_0","DolocTown.StoreUiState/<>c__DisplayClass43_0","class","private","System.Object","","False","True","DolocTown.StoreUiState","2","2","0","0","0x020010EF"
"","<>c","DolocTown.StoreUiState/<>c","class","private","System.Object","","False","True","DolocTown.StoreUiState","3","2","0","0","0x020010F0"
"DolocTown","StoreQuantitySubmitUiState","DolocTown.StoreQuantitySubmitUiState","class","public","DolocTown.QuantitySubmitUiStateBase`2<DolocTown.UI.StoreQuantitySubmitPanel,DolocTown.UI.StoreQuantitySubmitData>","","False","False","","1","0","0","0","0x02000661"
"DolocTown","DungeonResourceConstraintType","DolocTown.DungeonResourceConstraintType","enum","public","System.Enum","","False","True","","0","7","0","0","0x02000678"
"DolocTown","VegetationConstraintType","DolocTown.VegetationConstraintType","enum","public","System.Enum","","False","True","","0","6","0","0","0x0200067A"
"DolocTown.TreeGraph","TreeGraph`1","DolocTown.TreeGraph.TreeGraph`1","class","public","System.Object","","False","False","","11","8","0","0","0x020006F5"
"DolocTown.TreeGraph","TreeGraphGeometry","DolocTown.TreeGraph.TreeGraphGeometry","class","public","System.Object","","False","False","","2","4","0","0","0x020006F6"
"DolocTown.TreeGraph","TreeGraphLink","DolocTown.TreeGraph.TreeGraphLink","struct","public","System.ValueType","","False","True","","1","2","0","0","0x020006F7"
"DolocTown.TreeGraph","TreeGraphNode`1","DolocTown.TreeGraph.TreeGraphNode`1","class","public","System.Object","","False","False","","1","4","0","0","0x020006F8"
"DolocTown.TreeGraph","TreeGraphPositionBuffer","DolocTown.TreeGraph.TreeGraphPositionBuffer","class","public","System.Object","","False","False","","5","2","0","0","0x020006F9"
"DolocTown.UI","BookResourceData","DolocTown.UI.BookResourceData","struct","public","System.ValueType","DolocTown.UI.IUIData","False","True","","6","5","5","0","0x0200077A"
"DolocTown.UI","BookResourceSlot","DolocTown.UI.BookResourceSlot","class","public","DolocTown.UI.DolocNavigationButton","","False","False","","3","2","0","0","0x0200077B"
"DolocTown.UI","ResourceCatalogPanel","DolocTown.UI.ResourceCatalogPanel","class","public","DolocTown.UI.DolocUIPanel","DolocTown.UI.IScrollContentRect","False","False","","5","3","2","0","0x0200077C"
"DolocTown.UI","ResourceListViewer","DolocTown.UI.ResourceListViewer","class","public","DolocTown.UI.DolocScrollGridUI`2<DolocTown.UI.BookResourceSlot,DolocTown.UI.BookResourceData>","","False","False","","4","0","1","0","0x0200077D"
"DolocTown.UI","ResourceDetailData","DolocTown.UI.ResourceDetailData","struct","public","System.ValueType","DolocTown.UI.IUIData","False","True","","14","13","13","0","0x0200077E"
"","<>c","DolocTown.UI.ResourceDetailData/<>c","class","private","System.Object","","False","True","DolocTown.UI.ResourceDetailData","7","6","0","0","0x02001168"
"DolocTown.UI","ResourceViewer","DolocTown.UI.ResourceViewer","class","public","DolocTown.UI.DolocUIPanel","","False","False","","3","12","0","0","0x0200077F"
"DolocTown.UI","DropItemPickTip","DolocTown.UI.DropItemPickTip","class","public","DolocTown.UI.DolocUiRecyclableObject","","False","False","","10","16","2","0","0x020007BE"
"DolocTown.UI","DropItemPickTipManager","DolocTown.UI.DropItemPickTipManager","class","public","DolocTown.UI.DolocUiEntity","","False","False","","5","3","0","0","0x020007BF"
"DolocTown.UI","StoreItemData","DolocTown.UI.StoreItemData","class","public","System.Object","DolocTown.UI.IUIData","False","False","","3","10","1","0","0x02000855"
"DolocTown.UI","StoreItemSlot","DolocTown.UI.StoreItemSlot","class","public","DolocTown.UI.DolocNavigationButton","","False","False","","2","7","0","0","0x02000856"
"DolocTown.UI","StorePanel","DolocTown.UI.StorePanel","class","public","DolocTown.UI.DolocUIPanel","DolocTown.UI.IPageUI`1<DolocTown.UI.StoreItemData> | DolocTown.UI.IView","False","False","","10","2","1","0","0x02000857"
"DolocTown.UI","StoreWidget","DolocTown.UI.StoreWidget","class","public","DolocTown.UI.DolocPagedLinearUI`2<DolocTown.UI.StoreItemSlot,DolocTown.UI.StoreItemData>","","False","False","","8","1","2","0","0x02000858"
"DolocTown.UI","StoreQuantitySubmitData","DolocTown.UI.StoreQuantitySubmitData","class","public","DolocTown.UI.QuantitySubmitData","","False","False","","1","4","0","0","0x0200085F"
"DolocTown.UI","StoreSubmitType","DolocTown.UI.StoreSubmitType","enum","public","System.Enum","","False","True","","0","3","0","0","0x02000861"
"DolocTown.UI","StoreQuantitySubmitPanel","DolocTown.UI.StoreQuantitySubmitPanel","class","public","DolocTown.UI.QuantitySubmitPanelBase`1<DolocTown.UI.StoreQuantitySubmitData>","","False","False","","4","7","0","0","0x02000862"
"DolocTown.UI","TechTreePanel","DolocTown.UI.TechTreePanel","class","public","DolocTown.UI.DolocUIPanel","","False","False","","4","7","1","0","0x02000871"
"DolocTown.UI","TechTreeTitleMenu","DolocTown.UI.TechTreeTitleMenu","class","public","DolocTown.UI.HorizontalTextMenu","","False","False","","5","2","1","0","0x02000872"
"DolocTown.UI","TechTreeWidget","DolocTown.UI.TechTreeWidget","class","public","DolocTown.UI.DolocUIPanel","UnityEngine.EventSystems.IBeginDragHandler | UnityEngine.EventSystems.IEventSystemHandler","False","False","","23","19","2","0","0x02000874"
"","<>c__DisplayClass29_0","DolocTown.UI.TechTreeWidget/<>c__DisplayClass29_0","class","private","System.Object","","False","True","DolocTown.UI.TechTreeWidget","1","2","0","0","0x020011B9"
"","<>c__DisplayClass29_1","DolocTown.UI.TechTreeWidget/<>c__DisplayClass29_1","class","private","System.Object","","False","True","DolocTown.UI.TechTreeWidget","2","2","0","0","0x020011BA"
"DolocTown.NodeCanvas","DialogueTask_UnlockStoreItem","DolocTown.NodeCanvas.DialogueTask_UnlockStoreItem","class","public","DolocTown.NodeCanvas.DialogueTask","","False","False","","3","2","1","0","0x020008ED"
"DolocTown.NodeCanvas","DialogueTask_SetTechTreeLocked","DolocTown.NodeCanvas.DialogueTask_SetTechTreeLocked","class","public","DolocTown.NodeCanvas.DialogueTask","","False","False","","3","2","1","0","0x02000909"
"DolocTown.NodeCanvas","DialogueTask_CheckRoomResourceClass","DolocTown.NodeCanvas.DialogueTask_CheckRoomResourceClass","class","public","DolocTown.NodeCanvas.DialogueConditionTask","","False","False","","3","5","1","0","0x02000912"
"DolocTown.NodeCanvas","GameProcessTaskScorePanel","DolocTown.NodeCanvas.GameProcessTaskScorePanel","class","public","DolocTown.NodeCanvas.GameProcessTask","DolocTown.NodeCanvas.IGameProcessMission","False","False","","5","5","0","0","0x0200093C"
"","ScoreCounter","DolocTown.NodeCanvas.GameProcessTaskScorePanel/ScoreCounter","struct","private","System.ValueType","","False","True","DolocTown.NodeCanvas.GameProcessTaskScorePanel","1","4","0","0","0x02001206"
"","<>c__DisplayClass7_0","DolocTown.NodeCanvas.GameProcessTaskScorePanel/<>c__DisplayClass7_0","class","private","System.Object","","False","True","DolocTown.NodeCanvas.GameProcessTaskScorePanel","2","3","0","0","0x02001207"
"","<>c__DisplayClass10_0","DolocTown.NodeCanvas.GameProcessTaskScorePanel/<>c__DisplayClass10_0","class","private","System.Object","","False","True","DolocTown.NodeCanvas.GameProcessTaskScorePanel","2","2","0","0","0x02001208"
