"type","name","full_name","return_type","parameters","visibility","is_static","is_virtual","is_abstract","is_constructor","has_body","body_code_size","token"
"DolocTown.WeatherDecorator","get_CallOriginWhileNoOverride","System.Boolean DolocTown.WeatherDecorator::get_CallOriginWhileNoOverride()","System.Boolean","","public","False","True","False","False","True","2","0x06002B18"
"DolocTown.ItemMotorKey",".ctor","System.Void DolocTown.ItemMotorKey::.ctor(DolocTown.Config.Item.ItemInfo,System.Int32)","System.Void","DolocTown.Config.Item.ItemInfo proto; System.Int32 count","public","False","False","False","True","True","9","0x06002C3F"
"DolocTown.ItemMotorKey",".ctor","System.Void DolocTown.ItemMotorKey::.ctor(System.String,System.Int32)","System.Void","System.String itemName; System.Int32 itemCount","protected","False","False","False","True","True","9","0x06002C40"
"DolocTown.ItemMotorKey","OnUseAsTool","System.Void DolocTown.ItemMotorKey::OnUseAsTool()","System.Void","","protected","False","True","False","False","True","13","0x06002C41"
"DolocTown.ItemMotorKey","OnUseAsItem","System.Void DolocTown.ItemMotorKey::OnUseAsItem()","System.Void","","protected","False","True","False","False","True","13","0x06002C42"
"DolocTown.ItemMotorKey","GetMotorFlyPosition","UnityEngine.Vector2 DolocTown.ItemMotorKey::GetMotorFlyPosition()","UnityEngine.Vector2","","private","False","False","False","False","True","11","0x06002C43"
"DolocTown.ItemMotorKey","OnUse","System.Void DolocTown.ItemMotorKey::OnUse()","System.Void","","public","False","False","False","False","True","385","0x06002C44"
"DolocTown.ItemMotorKey","_GetDirToAgent","UnityEngine.Vector2 DolocTown.ItemMotorKey::_GetDirToAgent()","UnityEngine.Vector2","","private","False","False","False","False","True","117","0x06002C45"
"DolocTown.ItemMotorKey","IsSame","System.Boolean DolocTown.ItemMotorKey::IsSame(DolocTown.Item)","System.Boolean","DolocTown.Item other","public","False","True","False","False","True","2","0x06002C46"
"DolocTown.ItemDroneStructure","get_availableIfRiding","System.Boolean DolocTown.ItemDroneStructure::get_availableIfRiding()","System.Boolean","","public","False","True","False","False","True","2","0x06002D15"
"DolocTown.ItemFilm","get_HealingAmount","System.Int32 DolocTown.ItemFilm::get_HealingAmount()","System.Int32","","public","False","False","False","False","True","22","0x06002DE2"
"DolocTown.ItemMissile","get_availableIfRiding","System.Boolean DolocTown.ItemMissile::get_availableIfRiding()","System.Boolean","","public","False","True","False","False","True","2","0x06002DFA"
"DolocTown.Item","get_availableIfRiding","System.Boolean DolocTown.Item::get_availableIfRiding()","System.Boolean","","public","False","True","False","False","True","2","0x06002E8A"
"DolocTown.Crop","OverrideCropData","System.Void DolocTown.Crop::OverrideCropData(System.Func`2<DolocTown.CropData,DolocTown.CropData>)","System.Void","System.Func`2<DolocTown.CropData,DolocTown.CropData> func","public","False","False","False","False","True","19","0x06002F06"
"DolocTown.CropGeneFunction","OverrideCropData","System.Void DolocTown.CropGeneFunction::OverrideCropData(System.Func`2<DolocTown.CropData,DolocTown.CropData>)","System.Void","System.Func`2<DolocTown.CropData,DolocTown.CropData> func","public","False","False","False","False","True","29","0x06002FAE"
"DolocTown.PlayerAndMotorChecker",".ctor","System.Void DolocTown.PlayerAndMotorChecker::.ctor(System.Func`1<System.Boolean>)","System.Void","System.Func`1<System.Boolean> allowMotorGetter","public","False","False","False","True","True","49","0x06003474"
"DolocTown.PlayerAndMotorChecker","Check","System.Boolean DolocTown.PlayerAndMotorChecker::Check(UnityEngine.GameObject)","System.Boolean","UnityEngine.GameObject other","public","False","True","False","False","True","34","0x06003475"
"DolocTown.PlayerAndMotorChecker/<>c",".cctor","System.Void DolocTown.PlayerAndMotorChecker/<>c::.cctor()","System.Void","","private","True","False","False","True","True","11","0x06009FBE"
"DolocTown.PlayerAndMotorChecker/<>c",".ctor","System.Void DolocTown.PlayerAndMotorChecker/<>c::.ctor()","System.Void","","public","False","False","False","True","True","7","0x06009FBF"
"DolocTown.PlayerAndMotorChecker/<>c","<.ctor>b__1_0","System.Boolean DolocTown.PlayerAndMotorChecker/<>c::<.ctor>b__1_0()","System.Boolean","","internal","False","False","False","False","True","2","0x06009FC0"
"DolocTown.InteractableObject","get_shouldShowTipInRiding","System.Boolean DolocTown.InteractableObject::get_shouldShowTipInRiding()","System.Boolean","","protected","False","True","False","False","True","2","0x060034C0"
"DolocTown.AnimatedGate","get_shouldShowTipInRiding","System.Boolean DolocTown.AnimatedGate::get_shouldShowTipInRiding()","System.Boolean","","protected","False","True","False","False","True","2","0x06003616"
"DolocTown.AnimatedGate","get_AvailableToMotor","System.Boolean DolocTown.AnimatedGate::get_AvailableToMotor()","System.Boolean","","public","False","True","False","False","True","18","0x0600361A"
"DolocTown.TransportOverrideInfo",".ctor","System.Void DolocTown.TransportOverrideInfo::.ctor(System.String,UnityEngine.Vector2)","System.Void","System.String roomId; UnityEngine.Vector2 position","public","False","False","False","True","True","21","0x06003629"
"DolocTown.AgentControllerState","get_IsRidingNow","System.Boolean DolocTown.AgentControllerState::get_IsRidingNow()","System.Boolean","","public","False","False","False","False","True","7","0x060037EA"
"DolocTown.AgentControllerState","set_IsRidingNow","System.Void DolocTown.AgentControllerState::set_IsRidingNow(System.Boolean)","System.Void","System.Boolean value","private","False","False","False","False","True","8","0x060037EB"
"DolocTown.AgentControllerState",".ctor","System.Void DolocTown.AgentControllerState::.ctor(DolocTown.BodyController,DolocTown.MotorController,DolocTown.UI.QuickInventoryPanel,DolocTown.CameraController,DolocTown.DolocUserInput)","System.Void","DolocTown.BodyController body; DolocTown.MotorController motor; DolocTown.UI.QuickInventoryPanel quickInventoryPanel; DolocTown.CameraController cameraController; DolocTown.DolocUserInput userInputEx","public","False","False","False","True","True","552","0x060037ED"
"DolocTown.AgentControllerState","OnUpdateRiding","System.Void DolocTown.AgentControllerState::OnUpdateRiding(System.Single,DolocTown.AgentBehaviorSettings)","System.Void","System.Single dt; DolocTown.AgentBehaviorSettings settings","private","False","False","False","False","True","418","0x060037F7"
"DolocTown.AgentControllerState","GetOnMotor","System.Void DolocTown.AgentControllerState::GetOnMotor()","System.Void","","public","False","False","False","False","True","152","0x06003801"
"DolocTown.AgentControllerState","GetOffMotor","System.Void DolocTown.AgentControllerState::GetOffMotor()","System.Void","","public","False","False","False","False","True","147","0x06003802"
"DolocTown.AgentControllerState","GetOffIfRiding","System.Void DolocTown.AgentControllerState::GetOffIfRiding()","System.Void","","public","False","False","False","False","True","15","0x06003803"
"DolocTown.AgentHatRenderer","SetAsRiding","System.Void DolocTown.AgentHatRenderer::SetAsRiding()","System.Void","","public","False","False","False","False","True","19","0x06003A07"
"DolocTown.MotorController","get_AccelerationX","System.Single DolocTown.MotorController::get_AccelerationX()","System.Single","","private","False","False","False","False","True","11","0x06003AFE"
"DolocTown.MotorController","get_AccelerationRX","System.Single DolocTown.MotorController::get_AccelerationRX()","System.Single","","private","False","False","False","False","True","11","0x06003AFF"
"DolocTown.MotorController","get_DecelerationX","System.Single DolocTown.MotorController::get_DecelerationX()","System.Single","","private","False","False","False","False","True","11","0x06003B00"
"DolocTown.MotorController","get_MaxSpeedX","System.Single DolocTown.MotorController::get_MaxSpeedX()","System.Single","","private","False","False","False","False","True","11","0x06003B01"
"DolocTown.MotorController","get_Gravity","System.Single DolocTown.MotorController::get_Gravity()","System.Single","","private","False","False","False","False","True","11","0x06003B02"
"DolocTown.MotorController","get_MaxDropSpeed","System.Single DolocTown.MotorController::get_MaxDropSpeed()","System.Single","","private","False","False","False","False","True","11","0x06003B03"
"DolocTown.MotorController","get_GroundRayLength","System.Single DolocTown.MotorController::get_GroundRayLength()","System.Single","","private","False","False","False","False","True","11","0x06003B04"
"DolocTown.MotorController","get_NaturalJumpAccelerationRange","UnityEngine.Vector2 DolocTown.MotorController::get_NaturalJumpAccelerationRange()","UnityEngine.Vector2","","private","False","False","False","False","True","11","0x06003B05"
"DolocTown.MotorController","get_NaturalJumpThreshold","System.Single DolocTown.MotorController::get_NaturalJumpThreshold()","System.Single","","private","False","False","False","False","True","11","0x06003B06"
"DolocTown.MotorController","get_MaxNaturalJumpSpeed","System.Single DolocTown.MotorController::get_MaxNaturalJumpSpeed()","System.Single","","private","False","False","False","False","True","11","0x06003B07"
"DolocTown.MotorController","get_PushJumpAcceleration","System.Single DolocTown.MotorController::get_PushJumpAcceleration()","System.Single","","private","False","False","False","False","True","11","0x06003B08"
"DolocTown.MotorController","get_MaxPushJumpSpeed","System.Single DolocTown.MotorController::get_MaxPushJumpSpeed()","System.Single","","private","False","False","False","False","True","11","0x06003B09"
"DolocTown.MotorController","get_EnduranceDuration","System.Single DolocTown.MotorController::get_EnduranceDuration()","System.Single","","private","False","False","False","False","True","11","0x06003B0A"
"DolocTown.MotorController","get_EnduranceRecoveryRate","System.Single DolocTown.MotorController::get_EnduranceRecoveryRate()","System.Single","","private","False","False","False","False","True","11","0x06003B0B"
"DolocTown.MotorController","get_HorizontalReboundSpeedRate","System.Single DolocTown.MotorController::get_HorizontalReboundSpeedRate()","System.Single","","private","False","False","False","False","True","11","0x06003B0C"
"DolocTown.MotorController","get_MaxVerticalReboundSpeed","System.Single DolocTown.MotorController::get_MaxVerticalReboundSpeed()","System.Single","","private","False","False","False","False","True","11","0x06003B0D"
"DolocTown.MotorController","get_VerticalReboundSpeedRate","System.Single DolocTown.MotorController::get_VerticalReboundSpeedRate()","System.Single","","private","False","False","False","False","True","11","0x06003B0E"
"DolocTown.MotorController","get_DroneFollowPoint","UnityEngine.Transform DolocTown.MotorController::get_DroneFollowPoint()","UnityEngine.Transform","","public","False","False","False","False","True","7","0x06003B0F"
"DolocTown.MotorController","get_rb","UnityEngine.Rigidbody2D DolocTown.MotorController::get_rb()","UnityEngine.Rigidbody2D","","public","False","False","False","False","True","7","0x06003B10"
"DolocTown.MotorController","set_rb","System.Void DolocTown.MotorController::set_rb(UnityEngine.Rigidbody2D)","System.Void","UnityEngine.Rigidbody2D value","private","False","False","False","False","True","8","0x06003B11"
"DolocTown.MotorController","get_driverRenderer","DolocTown.MotorDriverRenderer DolocTown.MotorController::get_driverRenderer()","DolocTown.MotorDriverRenderer","","public","False","False","False","False","True","7","0x06003B12"
"DolocTown.MotorController","set_driverRenderer","System.Void DolocTown.MotorController::set_driverRenderer(DolocTown.MotorDriverRenderer)","System.Void","DolocTown.MotorDriverRenderer value","private","False","False","False","False","True","8","0x06003B13"
"DolocTown.MotorController","get_motorRenderer","DolocTown.MotorRenderer DolocTown.MotorController::get_motorRenderer()","DolocTown.MotorRenderer","","public","False","False","False","False","True","7","0x06003B14"
"DolocTown.MotorController","set_motorRenderer","System.Void DolocTown.MotorController::set_motorRenderer(DolocTown.MotorRenderer)","System.Void","DolocTown.MotorRenderer value","private","False","False","False","False","True","8","0x06003B15"
"DolocTown.MotorController","get_scannerGate","DolocTown.ScannerGate DolocTown.MotorController::get_scannerGate()","DolocTown.ScannerGate","","public","False","False","False","False","True","7","0x06003B16"
"DolocTown.MotorController","set_scannerGate","System.Void DolocTown.MotorController::set_scannerGate(DolocTown.ScannerGate)","System.Void","DolocTown.ScannerGate value","private","False","False","False","False","True","8","0x06003B17"
"DolocTown.MotorController","get_scannerInteractable","DolocTown.ScannerInteractableOfMotor DolocTown.MotorController::get_scannerInteractable()","DolocTown.ScannerInteractableOfMotor","","public","False","False","False","False","True","7","0x06003B18"
"DolocTown.MotorController","set_scannerInteractable","System.Void DolocTown.MotorController::set_scannerInteractable(DolocTown.ScannerInteractableOfMotor)","System.Void","DolocTown.ScannerInteractableOfMotor value","private","False","False","False","False","True","8","0x06003B19"
"DolocTown.MotorController","get_motorInteractable","DolocTown.MotorInteractable DolocTown.MotorController::get_motorInteractable()","DolocTown.MotorInteractable","","public","False","False","False","False","True","7","0x06003B1A"
"DolocTown.MotorController","set_motorInteractable","System.Void DolocTown.MotorController::set_motorInteractable(DolocTown.MotorInteractable)","System.Void","DolocTown.MotorInteractable value","private","False","False","False","False","True","8","0x06003B1B"
"DolocTown.MotorController","get_IsRiding","System.Boolean DolocTown.MotorController::get_IsRiding()","System.Boolean","","public","False","False","False","False","True","7","0x06003B1C"
"DolocTown.MotorController","set_IsRiding","System.Void DolocTown.MotorController::set_IsRiding(System.Boolean)","System.Void","System.Boolean value","private","False","False","False","False","True","8","0x06003B1D"
"DolocTown.MotorController","get_IsFaceRight","System.Boolean DolocTown.MotorController::get_IsFaceRight()","System.Boolean","","public","False","False","False","False","True","24","0x06003B1E"
"DolocTown.MotorController","set_IsFaceRight","System.Void DolocTown.MotorController::set_IsFaceRight(System.Boolean)","System.Void","System.Boolean value","public","False","False","False","False","True","35","0x06003B1F"
"DolocTown.MotorController","__Init","System.Void DolocTown.MotorController::__Init()","System.Void","","protected","False","True","False","False","True","213","0x06003B20"
"DolocTown.MotorController","get_EnduranceProgress","System.Single DolocTown.MotorController::get_EnduranceProgress()","System.Single","","public","False","False","False","False","True","14","0x06003B21"
"DolocTown.MotorController","Control","System.Void DolocTown.MotorController::Control(System.Single,System.Single)","System.Void","System.Single inputX; System.Single inputY","public","False","False","False","False","True","103","0x06003B22"
"DolocTown.MotorController","GetAllSpriteRenderers","System.Collections.Generic.IEnumerable`1<UnityEngine.SpriteRenderer> DolocTown.MotorController::GetAllSpriteRenderers()","System.Collections.Generic.IEnumerable`1<UnityEngine.SpriteRenderer>","","private","False","False","False","False","True","15","0x06003B23"
"DolocTown.MotorController","SetMotorForeground","System.Void DolocTown.MotorController::SetMotorForeground(System.Boolean)","System.Void","System.Boolean value","public","False","False","False","False","True","130","0x06003B24"
"DolocTown.MotorController","AutoFlyTo","System.Void DolocTown.MotorController::AutoFlyTo(System.Func`1<UnityEngine.Vector2>,System.Action)","System.Void","System.Func`1<UnityEngine.Vector2> positionGetter; System.Action callback","public","False","False","False","False","True","138","0x06003B25"
"DolocTown.MotorController","FlyToTargetCoroutine","System.Collections.IEnumerator DolocTown.MotorController::FlyToTargetCoroutine(System.Func`1<UnityEngine.Vector2>,System.Action)","System.Collections.IEnumerator","System.Func`1<UnityEngine.Vector2> positionGetter; System.Action callback","private","False","False","False","False","True","28","0x06003B26"
"DolocTown.MotorController","StopFollowing","System.Void DolocTown.MotorController::StopFollowing()","System.Void","","public","False","False","False","False","True","44","0x06003B27"
"DolocTown.MotorController","SetIsRiding","System.Void DolocTown.MotorController::SetIsRiding(System.Boolean)","System.Void","System.Boolean value","public","False","False","False","False","True","303","0x06003B28"
"DolocTown.MotorController","RecordVelocity","System.Void DolocTown.MotorController::RecordVelocity()","System.Void","","private","False","False","False","False","True","34","0x06003B29"
"DolocTown.MotorController","RestoreVelocity","System.Void DolocTown.MotorController::RestoreVelocity()","System.Void","","private","False","False","False","False","True","18","0x06003B2A"
"DolocTown.MotorController","PauseRigidbody","System.Void DolocTown.MotorController::PauseRigidbody()","System.Void","","public","False","False","False","False","True","44","0x06003B2B"
"DolocTown.MotorController","ResumeRigidbody","System.Void DolocTown.MotorController::ResumeRigidbody()","System.Void","","public","False","False","False","False","True","53","0x06003B2C"
"DolocTown.MotorController","ClearVelocity","System.Void DolocTown.MotorController::ClearVelocity()","System.Void","","private","False","False","False","False","True","61","0x06003B2D"
"DolocTown.MotorController","CheckVelocityAbs","System.Boolean DolocTown.MotorController::CheckVelocityAbs(System.Single)","System.Boolean","System.Single threshold","public","False","False","False","False","True","15","0x06003B2E"
"DolocTown.MotorController","CheckInputAbs","System.Boolean DolocTown.MotorController::CheckInputAbs(System.Single)","System.Boolean","System.Single threshold","public","False","False","False","False","True","15","0x06003B2F"
"DolocTown.MotorController","UpdateVelocityX","System.Void DolocTown.MotorController::UpdateVelocityX(System.Single)","System.Void","System.Single dt","private","False","False","False","False","True","192","0x06003B30"
"DolocTown.MotorController","UpdateUiPosition","System.Void DolocTown.MotorController::UpdateUiPosition()","System.Void","","private","False","False","False","False","True","60","0x06003B31"
"DolocTown.MotorController","UpdateRotation","System.Void DolocTown.MotorController::UpdateRotation()","System.Void","","private","False","False","False","False","True","116","0x06003B32"
"DolocTown.MotorController","UpdateVelocityY","System.Void DolocTown.MotorController::UpdateVelocityY(System.Single)","System.Void","System.Single dt","private","False","False","False","False","True","178","0x06003B33"
"DolocTown.MotorController","UpdateVelocityYWhileNoInput","System.Void DolocTown.MotorController::UpdateVelocityYWhileNoInput(System.Single)","System.Void","System.Single dt","private","False","False","False","False","True","213","0x06003B34"
"DolocTown.MotorController","CostEndurance","System.Void DolocTown.MotorController::CostEndurance(System.Single)","System.Void","System.Single dt","private","False","False","False","False","True","110","0x06003B35"
"DolocTown.MotorController","RecoveryEndurance","System.Void DolocTown.MotorController::RecoveryEndurance(System.Single)","System.Void","System.Single dt","private","False","False","False","False","True","87","0x06003B36"
"DolocTown.MotorController","GetDstToGround","System.Single DolocTown.MotorController::GetDstToGround(System.Single)","System.Single","System.Single rayLength","private","False","False","False","False","True","169","0x06003B37"
"DolocTown.MotorController","SetVisible","System.Void DolocTown.MotorController::SetVisible(System.Boolean)","System.Void","System.Boolean value","public","False","True","False","False","True","56","0x06003B38"
"DolocTown.MotorController","Reset","System.Void DolocTown.MotorController::Reset()","System.Void","","public","False","False","False","False","True","112","0x06003B39"
"DolocTown.MotorController","UpdatePerTU","System.Void DolocTown.MotorController::UpdatePerTU()","System.Void","","public","False","False","False","False","True","12","0x06003B3A"
"DolocTown.MotorController","OnFixedUpdate","System.Void DolocTown.MotorController::OnFixedUpdate(System.Single)","System.Void","System.Single dt","public","False","False","False","False","True","131","0x06003B3B"
"DolocTown.MotorController","ResumeReboundLatch","System.Collections.IEnumerator DolocTown.MotorController::ResumeReboundLatch(System.Single)","System.Collections.IEnumerator","System.Single wait","private","False","False","False","False","True","21","0x06003B3C"
"DolocTown.MotorController","OnCollisionEnter2D","System.Void DolocTown.MotorController::OnCollisionEnter2D(UnityEngine.Collision2D)","System.Void","UnityEngine.Collision2D other","private","False","False","False","False","True","227","0x06003B3D"
"DolocTown.MotorController",".ctor","System.Void DolocTown.MotorController::.ctor()","System.Void","","public","False","False","False","True","True","7","0x06003B3E"
"DolocTown.MotorController/<GetAllSpriteRenderers>d__109",".ctor","System.Void DolocTown.MotorController/<GetAllSpriteRenderers>d__109::.ctor(System.Int32)","System.Void","System.Int32 <>1__state","public","False","False","False","True","True","25","0x0600A071"
"DolocTown.MotorController/<GetAllSpriteRenderers>d__109","System.IDisposable.Dispose","System.Void DolocTown.MotorController/<GetAllSpriteRenderers>d__109::System.IDisposable.Dispose()","System.Void","","private","False","True","False","False","True","1","0x0600A072"
"DolocTown.MotorController/<GetAllSpriteRenderers>d__109","MoveNext","System.Boolean DolocTown.MotorController/<GetAllSpriteRenderers>d__109::MoveNext()","System.Boolean","","private","False","True","False","False","True","167","0x0600A073"
"DolocTown.MotorController/<GetAllSpriteRenderers>d__109","System.Collections.Generic.IEnumerator<UnityEngine.SpriteRenderer>.get_Current","UnityEngine.SpriteRenderer DolocTown.MotorController/<GetAllSpriteRenderers>d__109::System.Collections.Generic.IEnumerator<UnityEngine.SpriteRenderer>.get_Current()","UnityEngine.SpriteRenderer","","private","False","True","False","False","True","7","0x0600A074"
"DolocTown.MotorController/<GetAllSpriteRenderers>d__109","System.Collections.IEnumerator.Reset","System.Void DolocTown.MotorController/<GetAllSpriteRenderers>d__109::System.Collections.IEnumerator.Reset()","System.Void","","private","False","True","False","False","True","6","0x0600A075"
"DolocTown.MotorController/<GetAllSpriteRenderers>d__109","System.Collections.IEnumerator.get_Current","System.Object DolocTown.MotorController/<GetAllSpriteRenderers>d__109::System.Collections.IEnumerator.get_Current()","System.Object","","private","False","True","False","False","True","7","0x0600A076"
"DolocTown.MotorController/<GetAllSpriteRenderers>d__109","System.Collections.Generic.IEnumerable<UnityEngine.SpriteRenderer>.GetEnumerator","System.Collections.Generic.IEnumerator`1<UnityEngine.SpriteRenderer> DolocTown.MotorController/<GetAllSpriteRenderers>d__109::System.Collections.Generic.IEnumerable<UnityEngine.SpriteRenderer>.GetEnumerator()","System.Collections.Generic.IEnumerator`1<UnityEngine.SpriteRenderer>","","private","False","True","False","False","True","55","0x0600A077"
"DolocTown.MotorController/<GetAllSpriteRenderers>d__109","System.Collections.IEnumerable.GetEnumerator","System.Collections.IEnumerator DolocTown.MotorController/<GetAllSpriteRenderers>d__109::System.Collections.IEnumerable.GetEnumerator()","System.Collections.IEnumerator","","private","False","True","False","False","True","7","0x0600A078"
"DolocTown.MotorController/<>c__DisplayClass111_0",".ctor","System.Void DolocTown.MotorController/<>c__DisplayClass111_0::.ctor()","System.Void","","public","False","False","False","True","True","7","0x0600A079"
"DolocTown.MotorController/<>c__DisplayClass111_0","<AutoFlyTo>b__0","UnityEngine.Vector2 DolocTown.MotorController/<>c__DisplayClass111_0::<AutoFlyTo>b__0()","UnityEngine.Vector2","","internal","False","False","False","False","True","22","0x0600A07A"
"DolocTown.MotorController/<>c__DisplayClass111_0","<AutoFlyTo>b__1","System.Void DolocTown.MotorController/<>c__DisplayClass111_0::<AutoFlyTo>b__1()","System.Void","","internal","False","False","False","False","True","80","0x0600A07B"
"DolocTown.MotorController/<FlyToTargetCoroutine>d__112",".ctor","System.Void DolocTown.MotorController/<FlyToTargetCoroutine>d__112::.ctor(System.Int32)","System.Void","System.Int32 <>1__state","public","False","False","False","True","True","14","0x0600A07C"
"DolocTown.MotorController/<FlyToTargetCoroutine>d__112","System.IDisposable.Dispose","System.Void DolocTown.MotorController/<FlyToTargetCoroutine>d__112::System.IDisposable.Dispose()","System.Void","","private","False","True","False","False","True","1","0x0600A07D"
