"type","method","method_full_name","offset","length","text"
"DolocTown.LuminousPlant","TurnOn","System.Void DolocTown.LuminousPlant::TurnOn(System.Boolean)","IL_0000","40","<color=#ffff00>打开灯光LuminousPlant</color>"
"DolocTown.VegetationCrop","OnInteract","System.Void DolocTown.VegetationCrop::OnInteract()","IL_0020","8","interact"
"DolocTown.VegetationGrowLuminous","OnInteract","System.Void DolocTown.VegetationGrowLuminous::OnInteract()","IL_0020","8","interact"
"DolocTown.AutomateBotDecisionMakerFarming/<>c","<NeedProtect>b__19_0","System.Boolean DolocTown.AutomateBotDecisionMakerFarming/<>c::<NeedProtect>b__19_0(DolocTown.Config.Plant.CropGeneInfo)","IL_0006","14","anti_acid_rain"
"DolocTown.AutomateBotDecisionMakerFarming/<>c","<NeedProtect>b__19_1","System.Boolean DolocTown.AutomateBotDecisionMakerFarming/<>c::<NeedProtect>b__19_1(DolocTown.Config.Plant.CropGeneInfo)","IL_0006","12","conifer_leaf"
"DolocTown.Synthesizer","OnFunctionChange","System.Void DolocTown.Synthesizer::OnFunctionChange()","IL_0006","23","seed_compacting_machine"
"DolocTown.SeedCompressor","GetExtraInfo","System.String DolocTown.SeedCompressor::GetExtraInfo(DolocTown.Item)","IL_001D","0",""
"DolocTown.PlantBasin","WaterWithBottleOfWater","System.Void DolocTown.PlantBasin::WaterWithBottleOfWater(DolocTown.Item)","IL_0025","8","interact"
"DolocTown.PlantBasin","OnInteract","System.Void DolocTown.PlantBasin::OnInteract()","IL_0028","8","interact"
"DolocTown.PlantBasin","get_CropTitle","System.String DolocTown.PlantBasin::get_CropTitle()","IL_0008","0",""
"DolocTown.PlantBasin","get_prefix","System.String DolocTown.PlantBasin::get_prefix()","IL_002E","1"," "
"DolocTown.PlantBasin","get_GrowthLevelInfo","System.String DolocTown.PlantBasin::get_GrowthLevelInfo()","IL_0008","0",""
"DolocTown.PlantBasin","get_GrowthLevelInfo","System.String DolocTown.PlantBasin::get_GrowthLevelInfo()","IL_001E","7","{0}/{1}"
"DolocTown.PlantBasin","get_HarvestCountInfo","System.String DolocTown.PlantBasin::get_HarvestCountInfo()","IL_0008","0",""
"DolocTown.PlantBasin","get_HarvestCountInfo","System.String DolocTown.PlantBasin::get_HarvestCountInfo()","IL_001C","0",""
"DolocTown.PlantBasin","get_HarvestCountInfo","System.String DolocTown.PlantBasin::get_HarvestCountInfo()","IL_002C","7","{0}/{1}"
"DolocTown.PlantBasin","get_GeneInfo","System.String DolocTown.PlantBasin::get_GeneInfo()","IL_0015","0",""
"DolocTown.PlantBasinGrass",".ctor","System.Void DolocTown.PlantBasinGrass::.ctor(System.Int32,UnityEngine.Vector2Int,UnityEngine.Vector3,System.String,DolocTown.Equipment/WeatherDecoratorManager,DolocTown.ElectronicComponent,DolocTown.DecalInfo,System.Boolean,DolocTown.ForageGrass[],RedSaw.Counter)","IL_0030","42","PlantBasinGrass: Invalid function type {0}"
"DolocTown.PlantBasinGrass","OnInteract","System.Void DolocTown.PlantBasinGrass::OnInteract()","IL_0044","8","interact"
"DolocTown.PlantBasinTree","AfterLoadEquipment","System.Void DolocTown.PlantBasinTree::AfterLoadEquipment()","IL_0029","10","无效的树作物，已删除"
"DolocTown.PlantBasinTree","TryPlantCrop","System.Boolean DolocTown.PlantBasinTree::TryPlantCrop()","IL_009A","8","interact"
"DolocTown.PlantBasinTree","get_CropTitle","System.String DolocTown.PlantBasinTree::get_CropTitle()","IL_001B","0",""
"DolocTown.PlantBasinTree","get_GrowthLevelInfo","System.String DolocTown.PlantBasinTree::get_GrowthLevelInfo()","IL_0008","0",""
"DolocTown.PlantBasinTree","get_GrowthLevelInfo","System.String DolocTown.PlantBasinTree::get_GrowthLevelInfo()","IL_0018","7","{0}/{1}"
"DolocTown.PlantBasinTree","get_HarvestCountInfo","System.String DolocTown.PlantBasinTree::get_HarvestCountInfo()","IL_0000","0",""
"DolocTown.PlantBasinTree","get_GeneInfo","System.String DolocTown.PlantBasinTree::get_GeneInfo()","IL_0000","0",""
"DolocTown.WD_AcidRain_PlantBasin",".ctor","System.Void DolocTown.WD_AcidRain_PlantBasin::.ctor(DolocTown.Equipment/WeatherDecoratorManager,DolocTown.Config.Equipment.WeatherDecoratorProto)","IL_002B","5","设备类型<"
"DolocTown.WD_AcidRain_PlantBasin",".ctor","System.Void DolocTown.WD_AcidRain_PlantBasin::.ctor(DolocTown.Equipment/WeatherDecoratorManager,DolocTown.Config.Equipment.WeatherDecoratorProto)","IL_0046","8",">与天气装饰器<"
"DolocTown.WD_AcidRain_PlantBasin",".ctor","System.Void DolocTown.WD_AcidRain_PlantBasin::.ctor(DolocTown.Equipment/WeatherDecoratorManager,DolocTown.Config.Equipment.WeatherDecoratorProto)","IL_005C","6",">类型不匹配"
"DolocTown.ItemCrop","get_seedProto","DolocTown.Config.Plant.SeedInfo DolocTown.ItemCrop::get_seedProto()","IL_0024","0",""
"DolocTown.ItemCrop","get_description","System.String DolocTown.ItemCrop::get_description()","IL_0023","1"," "
"DolocTown.ItemSeed","get_description","System.String DolocTown.ItemSeed::get_description()","IL_0023","1"," "
"DolocTown.ItemSeed","PlantSeed","System.Void DolocTown.ItemSeed::PlantSeed(DolocTown.PlantBasin)","IL_0046","8","interact"
"DolocTown.ItemSeed","PlantSeed","System.Void DolocTown.ItemSeed::PlantSeed(DolocTown.FlowerPot)","IL_0038","8","interact"
"DolocTown.ItemSeed","CanSurviveInWeather","System.Boolean DolocTown.ItemSeed::CanSurviveInWeather(DolocTown.Config.Weather.WeatherType,System.Boolean)","IL_0017","14","anti_acid_rain"
"DolocTown.ItemSeed","CanSurviveInWeather","System.Boolean DolocTown.ItemSeed::CanSurviveInWeather(DolocTown.Config.Weather.WeatherType,System.Boolean)","IL_0031","12","conifer_leaf"
"DolocTown.ItemSeed","CheckSeasonValid","System.Boolean DolocTown.ItemSeed::CheckSeasonValid(System.Int32,System.Boolean,System.Boolean,System.Boolean)","IL_0025","13","robust_health"
"DolocTown.ItemSeed","CheckCurrentSeasonValid","System.Boolean DolocTown.ItemSeed::CheckCurrentSeasonValid(System.Boolean)","IL_0041","13","robust_health"
"DolocTown.ItemSeedTree","_PlantTreeOnGround","System.Void DolocTown.ItemSeedTree::_PlantTreeOnGround(DolocTown.Config.Resource.ResourceInfo,UnityEngine.Vector2Int)","IL_00A7","8","interact"
"DolocTown.Crop","get_GrowthInfo","System.String DolocTown.Crop::get_GrowthInfo()","IL_0000","23","阶段:{0}/{1} 阶段生长:{2}/{3}"
"DolocTown.Crop","get_TotalGrowthDays","System.String DolocTown.Crop::get_TotalGrowthDays()","IL_000D","2","未知"
"DolocTown.Crop","get_TotalGrowthDays","System.String DolocTown.Crop::get_TotalGrowthDays()","IL_0034","46","预计时间单位:{0} = {1:F2}天 = {2}(总生长值) / {3}(上一轮成长值)"
"DolocTown.Crop","get_HealthInfo","System.String DolocTown.Crop::get_HealthInfo()","IL_0000","7","{0}/{1}"
"DolocTown.ForageGrass","ResetPosition","System.Void DolocTown.ForageGrass::ResetPosition()","IL_0022","56","ForageGrass: The plant basin does not contain this crop."
"DolocTown.CropGeneUtils","GetInstanceName","System.String DolocTown.CropGeneUtils::GetInstanceName(DolocTown.Config.Plant.CropGeneInfo)","IL_0003","16","CropGeneFunction"
"DolocTown.CropGeneUtils","GetInstanceName","System.String DolocTown.CropGeneUtils::GetInstanceName(DolocTown.Config.Plant.CropGeneInfo)","IL_0019","17","CropGeneFuncProto"
"DolocTown.CropGeneUtils","GetInstanceName","System.String DolocTown.CropGeneUtils::GetInstanceName(DolocTown.Config.Plant.CropGeneInfo)","IL_001E","16","CropGeneFunction"
"DolocTown.CropGeneUtils","CreateFunction","DolocTown.CropGeneFunction DolocTown.CropGeneUtils::CreateFunction(DolocTown.Config.Plant.CropGeneInfo)","IL_0019","13","未找到基因功能类型的实现："
"DolocTown.CropGeneUtils","CreateFunction","DolocTown.CropGeneFunction DolocTown.CropGeneUtils::CreateFunction(DolocTown.Config.Plant.CropGeneInfo)","IL_0049","11","无法创建基因功能实例："
"DolocTown.CropGeneUtils","CreateFunction","DolocTown.CropGeneFunction DolocTown.CropGeneUtils::CreateFunction(DolocTown.Config.Plant.CropGeneInfo)","IL_0054","9","，请检查其构造函数"
"DolocTown.CropGeneUtils","CreateFunction","DolocTown.CropGeneFunction DolocTown.CropGeneUtils::CreateFunction(DolocTown.Config.Plant.CropGeneInfo)","IL_0067","21","创建基因功能实例时发生异常：{0}
{1}"
"DolocTown.CropGeneUtils","GetDescription","System.String DolocTown.CropGeneUtils::GetDescription(DolocTown.Config.Plant.CropGeneInfo[],System.String[])","IL_006C","1","
"
"DolocTown.CropGeneFunctionFertilityEnhance","AfterHarvest","System.Void DolocTown.CropGeneFunctionFertilityEnhance::AfterHarvest(System.Boolean)","IL_0015","59","[CropGeneFunctionFertilityEnhance] Invalid FertilizerItem: "
"DolocTown.CropGeneFunctionFirefly","RenderFirefly","System.Void DolocTown.CropGeneFunctionFirefly::RenderFirefly()","IL_007E","16","_MainTex_UVInfos"
"DolocTown.CropGeneFunctionHope","DropSeed","System.Void DolocTown.CropGeneFunctionHope::DropSeed(System.Boolean)","IL_001F","21","基因「希望」无法生成种子，因为当前种子为空"
"DolocTown.CropGeneFunctionOxygen",".ctor","System.Void DolocTown.CropGeneFunctionOxygen::.ctor(DolocTown.Config.Plant.CropGeneInfo)","IL_0001","6","oxygen"
"DolocTown.CropGeneFunctionOxygen",".ctor","System.Void DolocTown.CropGeneFunctionOxygen::.ctor(System.String)","IL_0001","6","oxygen"
"DolocTown.CropGeneFunctionTimeGift","UpdateEx","System.Void DolocTown.CropGeneFunctionTimeGift::UpdateEx(System.Boolean)","IL_0045","37","<color=cyan>时间馈赠效果触发，额外产量：{0}</color>"
"DolocTown.CropRenderer","ResizeColliderToFitSprite","System.Void DolocTown.CropRenderer::ResizeColliderToFitSprite(UnityEngine.BoxCollider2D,UnityEngine.SpriteRenderer)","IL_005F","87","CropRenderer: Missing BoxCollider2D or SpriteRenderer, or SpriteRenderer has no sprite."
"DolocTown.CropRenderer","ToggleSweepLight","System.Void DolocTown.CropRenderer::ToggleSweepLight(System.Boolean)","IL_0017","17","_ToggleLightSweep"
"DolocTown.CropRenderer","ToggleSweepLight","System.Void DolocTown.CropRenderer::ToggleSweepLight(System.Boolean)","IL_006E","16","_MainTex_UVInfos"
"DolocTown.CropRenderer/<>c__DisplayClass42_0","<UpdateMatureRenderer>b__0","System.Void DolocTown.CropRenderer/<>c__DisplayClass42_0::<UpdateMatureRenderer>b__0(DolocTown.GameEntityAnimator)","IL_0001","5","stars"
"DolocTown.ForageGrassRenderer","ResizeColliderToFitSprite","System.Void DolocTown.ForageGrassRenderer::ResizeColliderToFitSprite(UnityEngine.BoxCollider2D,UnityEngine.SpriteRenderer)","IL_005F","87","CropRenderer: Missing BoxCollider2D or SpriteRenderer, or SpriteRenderer has no sprite."
"DolocTown.ShaderUtils","RenderAsCropTrafficLight","System.Void DolocTown.ShaderUtils::RenderAsCropTrafficLight(UnityEngine.SpriteRenderer,UnityEngine.Sprite)","IL_0014","48","SpriteRenderer.RenderAsCropTrafficLight: 未设置遮罩贴图"
"DolocTown.ShaderUtils","RenderAsCropTrafficLight","System.Void DolocTown.ShaderUtils::RenderAsCropTrafficLight(UnityEngine.SpriteRenderer,UnityEngine.Sprite)","IL_0058","8","_MaskTex"
"DolocTown.ShaderUtils","RenderAsCropTrafficLight","System.Void DolocTown.ShaderUtils::RenderAsCropTrafficLight(UnityEngine.SpriteRenderer,UnityEngine.Sprite)","IL_006F","7","_ColorA"
"DolocTown.ShaderUtils","RenderAsCropTrafficLight","System.Void DolocTown.ShaderUtils::RenderAsCropTrafficLight(UnityEngine.SpriteRenderer,UnityEngine.Sprite)","IL_0075","7","_ColorA"
"DolocTown.ShaderUtils","RenderAsCropTrafficLight","System.Void DolocTown.ShaderUtils::RenderAsCropTrafficLight(UnityEngine.SpriteRenderer,UnityEngine.Sprite)","IL_0085","7","_ColorB"
"DolocTown.ShaderUtils","RenderAsCropTrafficLight","System.Void DolocTown.ShaderUtils::RenderAsCropTrafficLight(UnityEngine.SpriteRenderer,UnityEngine.Sprite)","IL_008B","7","_ColorB"
"DolocTown.ShaderUtils","UpdateCropTrafficLight","System.Void DolocTown.ShaderUtils::UpdateCropTrafficLight(UnityEngine.SpriteRenderer,System.Boolean,System.Boolean)","IL_002A","16","_ColorAIntensity"
"DolocTown.ShaderUtils","UpdateCropTrafficLight","System.Void DolocTown.ShaderUtils::UpdateCropTrafficLight(UnityEngine.SpriteRenderer,System.Boolean,System.Boolean)","IL_003D","16","_ColorBIntensity"
"DolocTown.RoomGeneratorUtils","GenEnvObstacles","DolocTown.GameData.TerrainConstraintSO DolocTown.RoomGeneratorUtils::GenEnvObstacles(UnityEngine.Vector2Int[],UnityEngine.Tilemaps.Tilemap,UnityEngine.Vector2Int)","IL_006C","14","plant_obstacle"
"DolocTown.WwiseSoundManager",".cctor","System.Void DolocTown.WwiseSoundManager::.cctor()","IL_0236","22","PLAY_CHARACTER_HARVEST"
"DolocTown.WwiseSoundManager",".cctor","System.Void DolocTown.WwiseSoundManager::.cctor()","IL_0276","20","PLAY_CHARACTER_PLANT"
"DolocTown.WwiseSoundManager",".cctor","System.Void DolocTown.WwiseSoundManager::.cctor()","IL_02F6","23","PLAY_CHARACTER_WATERING"
"DolocTown.WwiseSoundManager",".cctor","System.Void DolocTown.WwiseSoundManager::.cctor()","IL_0546","20","PLAY_PLANT_ANALYSING"
"DolocTown.WwiseSoundManager",".cctor","System.Void DolocTown.WwiseSoundManager::.cctor()","IL_0596","21","PLAY_RESOURCE_HARVEST"
"DolocTown.WwiseSoundManager",".cctor","System.Void DolocTown.WwiseSoundManager::.cctor()","IL_07F6","20","STOP_PLANT_ANALYSING"
"DolocTown.SubmitItemToNpcUiState","GetLastSubmitItemSeedType","System.String DolocTown.SubmitItemToNpcUiState::GetLastSubmitItemSeedType()","IL_000E","0",""
"DolocTown.SubmitItemToNpcUiState/<>c","<GetLastSubmitItemGeneTitles>b__16_0","System.String DolocTown.SubmitItemToNpcUiState/<>c::<GetLastSubmitItemGeneTitles>b__16_0(DolocTown.Config.Plant.CropGeneInfo)","IL_0000","1","「"
"DolocTown.SubmitItemToNpcUiState/<>c","<GetLastSubmitItemGeneTitles>b__16_0","System.String DolocTown.SubmitItemToNpcUiState/<>c::<GetLastSubmitItemGeneTitles>b__16_0(DolocTown.Config.Plant.CropGeneInfo)","IL_000B","1","」"
"DolocTown.FunctionDefines","GenerateAllGeneItems","System.Void DolocTown.FunctionDefines::GenerateAllGeneItems()","IL_0043","23","seed_compacting_machine"
"DolocTown.FunctionDefines","GenerateAllGeneItems","System.Void DolocTown.FunctionDefines::GenerateAllGeneItems()","IL_0052","11","seed_endyam"
"DolocTown.FunctionDefines","GenerateAllGeneItems","System.Void DolocTown.FunctionDefines::GenerateAllGeneItems()","IL_0064","18","seed_thunder_grass"
"DolocTown.FunctionDefines","GenerateAllGeneItems","System.Void DolocTown.FunctionDefines::GenerateAllGeneItems()","IL_0076","20","seed_chinese_cabbage"
"DolocTown.FunctionDefines","GenerateAllSeeds","System.Void DolocTown.FunctionDefines::GenerateAllSeeds()","IL_0007","9","pt_bamboo"
"DolocTown.FunctionDefines","GenerateAllSeeds","System.Void DolocTown.FunctionDefines::GenerateAllSeeds()","IL_0019","15","plantbasin_foam"
"DolocTown.FunctionDefines","GenerateAllSeeds","System.Void DolocTown.FunctionDefines::GenerateAllSeeds()","IL_002B","16","plantbasin_shrub"
"DolocTown.FunctionDefines","GenerateAllSeeds","System.Void DolocTown.FunctionDefines::GenerateAllSeeds()","IL_003D","15","plantbasin_vine"
"DolocTown.FunctionDefines","GenerateAllSeeds","System.Void DolocTown.FunctionDefines::GenerateAllSeeds()","IL_004F","17","plantbasin_fungus"
"DolocTown.VersionCommand","UpdateTo08619","System.Void DolocTown.VersionCommand::UpdateTo08619()","IL_0082","25","plant_doc_reward_template"
"DolocTown.VersionCommand","UpdateTo08718","System.Void DolocTown.VersionCommand::UpdateTo08718()","IL_0025","10","tree_plant"
"DolocTown.VersionCommand","UpdateTo09110","System.Void DolocTown.VersionCommand::UpdateTo09110()","IL_001C","9","seed_mint"
"DolocTown.VersionPatchFunctions","Patch09201","System.Void DolocTown.VersionPatchFunctions::Patch09201()","IL_000F","20","seed_chinese_cabbage"
"DolocTown.VersionPatchFunctions","Patch09203","System.Void DolocTown.VersionPatchFunctions::Patch09203()","IL_0000","13","plant_guide_1"
"DolocTown.VersionPatchFunctions","Patch09214","System.Void DolocTown.VersionPatchFunctions::Patch09214()","IL_000F","22","seedunlock_guide_entsk"
"DolocTown.VersionPatchFunctions","Patch09214","System.Void DolocTown.VersionPatchFunctions::Patch09214()","IL_001C","22","seedunlock_guide_entsk"
"DolocTown.VersionPatchFunctions","Patch09214","System.Void DolocTown.VersionPatchFunctions::Patch09214()","IL_0028","22","seedunlock_guide_entsk"
"DolocTown.VersionPatchFunctions","Patch09216","System.Void DolocTown.VersionPatchFunctions::Patch09216()","IL_006B","11","seed_endyam"
"DolocTown.VersionPatchFunctions","Patch09216","System.Void DolocTown.VersionPatchFunctions::Patch09216()","IL_007C","14","seed_succulent"
"DolocTown.VersionPatchFunctions","Patch09216","System.Void DolocTown.VersionPatchFunctions::Patch09216()","IL_008D","18","seed_thunder_grass"
"DolocTown.VersionPatchFunctions","Patch09216","System.Void DolocTown.VersionPatchFunctions::Patch09216()","IL_009E","10","seed_paddy"
"DolocTown.VersionPatchFunctions","Patch09216","System.Void DolocTown.VersionPatchFunctions::Patch09216()","IL_00AF","10","seed_wheat"
"DolocTown.VersionPatchFunctions","Patch09216","System.Void DolocTown.VersionPatchFunctions::Patch09216()","IL_00C0","24","seed_crimson_ascomyceter"
"DolocTown.VersionPatchFunctions","UpdateTo09303","System.Void DolocTown.VersionPatchFunctions::UpdateTo09303()","IL_000C","25","archive_plant_guide_actsk"
"DolocTown.VersionPatchFunctions","UpdateTo09305","System.Void DolocTown.VersionPatchFunctions::UpdateTo09305()","IL_000A","15","seasonseed_shop"
"DolocTown.VersionPatchFunctions","UpdateTo09310","System.Void DolocTown.VersionPatchFunctions::UpdateTo09310()","IL_000C","9","seed_tree"
"DolocTown.VersionPatchFunctions","UpdateTo09312","System.Void DolocTown.VersionPatchFunctions::UpdateTo09312()","IL_002F","17","seasonseed_unlock"
"DolocTown.VersionPatchFunctions","UpdateTo09405","System.Void DolocTown.VersionPatchFunctions::UpdateTo09405()","IL_000C","25","archive_plant_guide_actsk"
"DolocTown.VersionPatchFunctions","UpdateTo09411","System.Void DolocTown.VersionPatchFunctions::UpdateTo09411()","IL_0035","25","archive_plant_guide_actsk"
"DolocTown.VersionPatchFunctions","UpdateTo09411","System.Void DolocTown.VersionPatchFunctions::UpdateTo09411()","IL_0051","31","archive_plant_guide.first_plant"
"DolocTown.VersionPatchFunctions","UpdateTo09501","System.Void DolocTown.VersionPatchFunctions::UpdateTo09501()","IL_029E","10","tree_plant"
"DolocTown.VersionPatchFunctions","UpdateTo09501","System.Void DolocTown.VersionPatchFunctions::UpdateTo09501()","IL_02B9","10","tree_plant"
"DolocTown.TypeRedirectBinder","BindToType","System.Type DolocTown.TypeRedirectBinder::BindToType(System.String,System.String)","IL_0026","20","DolocTown.CropCommon"
"DolocTown.TypeRedirectBinder","BindToType","System.Type DolocTown.TypeRedirectBinder::BindToType(System.String,System.String)","IL_0033","18","DolocTown.CropGene"
"DolocTown.UI.SeedUnLockData",".ctor","System.Void DolocTown.UI.SeedUnLockData::.ctor(DolocTown.Config.Plant.SeedUnlockInfo)","IL_001E","0",""
"DolocTown.UI.SeedUnLockData",".ctor","System.Void DolocTown.UI.SeedUnLockData::.ctor(DolocTown.Config.Plant.SeedUnlockInfo)","IL_00D5","1","
"
"DolocTown.GameData.NpcScheduleWorkPlant","TryGetSeedProto","System.Boolean DolocTown.GameData.NpcScheduleWorkPlant::TryGetSeedProto(DolocTown.Config.Plant.SeedInfo&)","IL_008F","0",""
"DolocTown.GameData.NpcScheduleWorkPlant/<>c__DisplayClass11_0","<PlantSeed>b__0","System.Void DolocTown.GameData.NpcScheduleWorkPlant/<>c__DisplayClass11_0::<PlantSeed>b__0(DolocTown.Npc)","IL_0028","8","interact"
"DolocTown.GameData.NpcScheduleWorkPlant/<>c__DisplayClass13_0","<BuildPlantBasin>b__0","System.Void DolocTown.GameData.NpcScheduleWorkPlant/<>c__DisplayClass13_0::<BuildPlantBasin>b__0(DolocTown.Npc)","IL_002C","8","interact"
"DolocTown.GameData.ArchiveOperationCity","RefreshArchiveDialogue","System.Void DolocTown.GameData.ArchiveOperationCity::RefreshArchiveDialogue(DolocTown.GameData.ArchiveDataHandle)","IL_0027","25","archive_plant_guide_actsk"
"DolocTown.GameData.ArchiveOperationFarm","UnlockSeedNode","System.Boolean DolocTown.GameData.ArchiveOperationFarm::UnlockSeedNode(DolocTown.GameData.ArchiveDataHandle,System.String)","IL_003E","5","解锁种子："
"DolocTown.GameData.AgentEquipmentManager","DEBUG_AddFunction","System.Void DolocTown.GameData.AgentEquipmentManager::DEBUG_AddFunction(System.String)","IL_0046","11","seed_endyam"
"DolocTown.GameData.AgentEquipmentManager/<>c","<DEBUG_ClearDebugFunction>b__31_0","System.Boolean DolocTown.GameData.AgentEquipmentManager/<>c::<DEBUG_ClearDebugFunction>b__31_0(System.Collections.Generic.KeyValuePair`2<DolocTown.Item,DolocTown.AgentEquipmentFunction>)","IL_000C","11","seed_endyam"
"DolocTown.Config.Tables",".ctor","System.Void DolocTown.Config.Tables::.ctor(System.Func`2<System.String,SimpleJSON.JSONNode>)","IL_0931","24","archives_tbplantdocument"
"DolocTown.Config.Tables",".ctor","System.Void DolocTown.Config.Tables::.ctor(System.Func`2<System.String,SimpleJSON.JSONNode>)","IL_0946","24","Archives.TbPlantDocument"
"DolocTown.Config.Tables",".ctor","System.Void DolocTown.Config.Tables::.ctor(System.Func`2<System.String,SimpleJSON.JSONNode>)","IL_0967","24","archives_tbplantdocument"
"DolocTown.Config.Tables",".ctor","System.Void DolocTown.Config.Tables::.ctor(System.Func`2<System.String,SimpleJSON.JSONNode>)","IL_1DD1","12","plant_tbseed"
"DolocTown.Config.Tables",".ctor","System.Void DolocTown.Config.Tables::.ctor(System.Func`2<System.String,SimpleJSON.JSONNode>)","IL_1DE6","12","Plant.TbSeed"
"DolocTown.Config.Tables",".ctor","System.Void DolocTown.Config.Tables::.ctor(System.Func`2<System.String,SimpleJSON.JSONNode>)","IL_1E07","12","plant_tbseed"
"DolocTown.Config.Tables",".ctor","System.Void DolocTown.Config.Tables::.ctor(System.Func`2<System.String,SimpleJSON.JSONNode>)","IL_1E13","16","plant_tbseedtype"
"DolocTown.Config.Tables",".ctor","System.Void DolocTown.Config.Tables::.ctor(System.Func`2<System.String,SimpleJSON.JSONNode>)","IL_1E28","16","Plant.TbSeedType"
