"namespace","name","full_name","kind","visibility","base_type","interfaces","is_abstract","is_sealed","declaring_type","methods","fields","properties","events","token"
"DolocTown","InteractableSavePoint","DolocTown.InteractableSavePoint","class","public","DolocTown.InteractableObject","","False","False","","5","3","0","0","0x02000516"
"DolocTown","DataManager`1","DolocTown.DataManager`1","class","public","System.Object","","False","False","","11","1","5","0","0x020005F1"
"DolocTown","TerrainDataManager`1","DolocTown.TerrainDataManager`1","class","public","DolocTown.DataManager`1<T>","","False","False","","3","0","0","0","0x02000608"
"","<LoadBankAsync>d__41","DolocTown.WwiseSoundManager/<LoadBankAsync>d__41","struct","private","System.ValueType","System.Runtime.CompilerServices.IAsyncStateMachine","False","True","DolocTown.WwiseSoundManager","2","5","0","0","0x020010B0"
"DolocTown","BaseArchiveData","DolocTown.BaseArchiveData","class","public","System.Object","","False","False","","7","10","0","0","0x02000686"
"","<CoroutineLoadSceneAsync>d__10","DolocTown.SceneManager/<CoroutineLoadSceneAsync>d__10","class","private","System.Object","System.Collections.Generic.IEnumerator`1<System.Object> | System.Collections.IEnumerator | System.IDisposable","False","True","DolocTown.SceneManager","6","6","2","0","0x02001129"
"","<CoroutineLoadSceneAsyncEx>d__11","DolocTown.SceneManager/<CoroutineLoadSceneAsyncEx>d__11","class","private","System.Object","System.Collections.Generic.IEnumerator`1<System.Object> | System.Collections.IEnumerator | System.IDisposable","False","True","DolocTown.SceneManager","6","7","2","0","0x0200112A"
"","<CoroutineUnloadSceneAsync>d__14","DolocTown.SceneManager/<CoroutineUnloadSceneAsync>d__14","class","private","System.Object","System.Collections.Generic.IEnumerator`1<System.Object> | System.Collections.IEnumerator | System.IDisposable","False","True","DolocTown.SceneManager","6","6","2","0","0x0200112B"
"DolocTown","DolocLuaLoader","DolocTown.DolocLuaLoader","static class","public","System.Object","","True","True","","2","0","0","0","0x020006DB"
"","<LoadAllVersionPatchFunctions>d__2","DolocTown.VersionPatcher/<LoadAllVersionPatchFunctions>d__2","class","private","System.Object","System.Collections.Generic.IEnumerable`1<System.ValueTuple`2<DolocTown.VersionPatchAttribute,System.Reflection.MethodInfo>> | System.Collections.IEnumerable | System.Collections.Generic.IEnumerator`1<System.ValueTuple`2<DolocTown.VersionPatchAttribute,System.Reflection.MethodInfo>> | System.Collections.IEnumerator | System.IDisposable","False","True","DolocTown.VersionPatcher","8","9","2","0","0x02001137"
"DolocTown.GameDataTracker","DataUploader","DolocTown.GameDataTracker.DataUploader","static class","public","System.Object","","True","True","","9","0","1","0","0x020006F0"
"DolocTown.UI","ArchiveCatalogPanel","DolocTown.UI.ArchiveCatalogPanel","class","public","DolocTown.UI.DolocUIPanel","DolocTown.UI.IScrollContentRect","False","False","","5","3","2","0","0x0200074F"
"DolocTown.UI","ArchiveListViewer","DolocTown.UI.ArchiveListViewer","class","public","DolocTown.UI.DolocScrollGridUI`2<DolocTown.UI.DocumentSlot,DolocTown.UI.DocumentData>","","False","False","","6","1","1","0","0x02000750"
"DolocTown.UI","ArchiveViewer","DolocTown.UI.ArchiveViewer","class","public","DolocTown.UI.DolocUIPanel","","False","False","","4","6","0","0","0x02000751"
"DolocTown.UI","LoadingPanel","DolocTown.UI.LoadingPanel","class","public","DolocTown.UI.DolocUIPanel","","False","False","","5","6","0","0","0x020007F9"
"DolocTown.UI","GameLoadingTip","DolocTown.UI.GameLoadingTip","class","public","DolocTown.UI.DolocUiObject","","False","False","","1","0","0","0","0x02000887"
"DolocTown.UI","GunReloadTip","DolocTown.UI.GunReloadTip","class","public","DolocTown.UI.DolocUiRecyclableObject","","False","False","","3","3","1","0","0x0200088A"
"DolocTown.NodeCanvas","ArchiveItemType","DolocTown.NodeCanvas.ArchiveItemType","enum","public","System.Enum","","False","True","","0","3","0","0","0x02000907"
"DolocTown.GameData","DataPersistenceManager","DolocTown.GameData.DataPersistenceManager","class","public","System.Object","","False","False","","28","5","4","0","0x02000A5D"
"DolocTown.GameData","LocalSave","DolocTown.GameData.LocalSave","class","public","System.Object","DolocTown.GameData.IFileDataHandler","False","False","","41","3","15","0","0x02000A62"
"","<>c","DolocTown.GameData.LocalSave/<>c","class","private","System.Object","","False","True","DolocTown.GameData.LocalSave","3","2","0","0","0x02001249"
"","<>c__DisplayClass58_0","DolocTown.GameData.LocalSave/<>c__DisplayClass58_0","class","private","System.Object","","False","True","DolocTown.GameData.LocalSave","2","1","0","0","0x0200124A"
"DolocTown.GameData","IDataPersistence","DolocTown.GameData.IDataPersistence","interface","public","","","True","False","","6","0","0","0","0x02000A63"
"DolocTown.GameData","AgentArchiveData","DolocTown.GameData.AgentArchiveData","class","public","System.Object","","False","False","","40","31","12","0","0x02000A64"
"DolocTown.GameData","CityArchiveData","DolocTown.GameData.CityArchiveData","class","public","System.Object","DolocTown.GameData.IDataPersistence","False","False","","6","12","0","0","0x02000A65"
"DolocTown.GameData","DungeonArchiveData","DolocTown.GameData.DungeonArchiveData","class","public","System.Object","DolocTown.GameData.IDataPersistence","False","False","","5","5","0","0","0x02000A66"
"DolocTown.GameData","ExtraArchiveData","DolocTown.GameData.ExtraArchiveData","class","public","System.Object","DolocTown.GameData.IDataPersistence","False","False","","3","2","0","0","0x02000A67"
"","<>c","DolocTown.GameData.ExtraArchiveData/<>c","class","private","System.Object","","False","True","DolocTown.GameData.ExtraArchiveData","3","2","0","0","0x0200124B"
"DolocTown.GameData","FarmArchiveData","DolocTown.GameData.FarmArchiveData","class","public","System.Object","DolocTown.GameData.IDataPersistence","False","False","","17","26","7","0","0x02000A68"
"DolocTown.GameData","TimeArchiveData","DolocTown.GameData.TimeArchiveData","class","public","System.Object","DolocTown.GameData.IDataPersistence","False","False","","33","12","10","0","0x02000A69"
"DolocTown.GameData","ArchiveDataHandle","DolocTown.GameData.ArchiveDataHandle","class","public","System.Object","","False","False","","103","9","43","0","0x02000A6A"
"","<>c","DolocTown.GameData.ArchiveDataHandle/<>c","class","private","System.Object","","False","True","DolocTown.GameData.ArchiveDataHandle","4","3","0","0","0x0200124C"
"","<>c__DisplayClass118_0","DolocTown.GameData.ArchiveDataHandle/<>c__DisplayClass118_0","class","private","System.Object","","False","True","DolocTown.GameData.ArchiveDataHandle","2","3","0","0","0x0200124D"
"","<>c__DisplayClass119_0","DolocTown.GameData.ArchiveDataHandle/<>c__DisplayClass119_0","class","private","System.Object","","False","True","DolocTown.GameData.ArchiveDataHandle","2","3","0","0","0x0200124E"
"","<>c__DisplayClass121_0","DolocTown.GameData.ArchiveDataHandle/<>c__DisplayClass121_0","class","private","System.Object","","False","True","DolocTown.GameData.ArchiveDataHandle","2","3","0","0","0x0200124F"
"","<>c__DisplayClass140_0","DolocTown.GameData.ArchiveDataHandle/<>c__DisplayClass140_0","class","private","System.Object","","False","True","DolocTown.GameData.ArchiveDataHandle","2","1","0","0","0x02001250"
"DolocTown.GameData","ArchiveOperationCity","DolocTown.GameData.ArchiveOperationCity","static class","public","System.Object","","True","True","","18","0","0","0","0x02000A6B"
"DolocTown.GameData","ArchiveOperationDungeon","DolocTown.GameData.ArchiveOperationDungeon","static class","public","System.Object","","True","True","","2","0","0","0","0x02000A6C"
"DolocTown.GameData","ArchiveOperationEmail","DolocTown.GameData.ArchiveOperationEmail","static class","public","System.Object","","True","True","","3","0","0","0","0x02000A6D"
"DolocTown.GameData","ArchiveOperationExtra","DolocTown.GameData.ArchiveOperationExtra","static class","public","System.Object","","True","True","","1","0","0","0","0x02000A6E"
"DolocTown.GameData","ArchiveOperationFarm","DolocTown.GameData.ArchiveOperationFarm","static class","public","System.Object","","True","True","","36","0","0","0","0x02000A6F"
"","<>c","DolocTown.GameData.ArchiveOperationFarm/<>c","class","private","System.Object","","False","True","DolocTown.GameData.ArchiveOperationFarm","3","2","0","0","0x02001251"
"","<>c__DisplayClass30_0","DolocTown.GameData.ArchiveOperationFarm/<>c__DisplayClass30_0","class","private","System.Object","","False","True","DolocTown.GameData.ArchiveOperationFarm","2","1","0","0","0x02001252"
"DolocTown.GameData","ArchiveOperationMission","DolocTown.GameData.ArchiveOperationMission","static class","public","System.Object","","True","True","","25","0","0","0","0x02000A70"
"","<>c__DisplayClass3_0","DolocTown.GameData.ArchiveOperationMission/<>c__DisplayClass3_0","class","private","System.Object","","False","True","DolocTown.GameData.ArchiveOperationMission","2","2","0","0","0x02001253"
"DolocTown.GameData","ArchiveOperationGlobal","DolocTown.GameData.ArchiveOperationGlobal","static class","public","System.Object","","True","True","","41","0","0","0","0x02000A71"
"DolocTown.GameData","ArchiveOperationUniversalUnlock","DolocTown.GameData.ArchiveOperationUniversalUnlock","static class","public","System.Object","","True","True","","11","0","0","0","0x02000A72"
"DolocTown.GameData","MotorDataManager","DolocTown.GameData.MotorDataManager","class","public","System.Object","","False","False","","17","5","5","0","0x02000A75"
"","LocalModUploadPlanCache","DolocTown.Config.ModManager/LocalModUploadPlanCache","class","private","System.Object","","False","False","DolocTown.Config.ModManager","1","2","0","0","0x0200126D"
"DolocTown.Config","WorkshopUploadMode","DolocTown.Config.WorkshopUploadMode","enum","public","System.Enum","","False","True","","0","3","0","0","0x02000A9C"
"DolocTown.Config","WorkshopUploadPlan","DolocTown.Config.WorkshopUploadPlan","class","public","System.Object","","False","False","","3","2","2","0","0x02000A9D"
"DolocTown.Config","WorkshopUploadResult","DolocTown.Config.WorkshopUploadResult","class","public","System.Object","","False","False","","4","3","3","0","0x02000A9E"
"DolocTown.Config","SteamWorkshopUploader","DolocTown.Config.SteamWorkshopUploader","class","public","System.Object","","False","False","","15","10","3","0","0x02000A9F"
"","WorkshopL10nText","DolocTown.Config.SteamWorkshopUploader/WorkshopL10nText","struct","private","System.ValueType","","False","True","DolocTown.Config.SteamWorkshopUploader","1","3","0","0","0x02001271"
"","<>c__DisplayClass27_0","DolocTown.Config.SteamWorkshopUploader/<>c__DisplayClass27_0","class","private","System.Object","","False","True","DolocTown.Config.SteamWorkshopUploader","2","2","0","0","0x02001272"
"DolocTown.Config.Archives","CharacterDocumentInfo","DolocTown.Config.Archives.CharacterDocumentInfo","class","public","Bright.Config.BeanBase","","False","True","","18","8","7","0","0x02000D6D"
"DolocTown.Config.Archives","ChipDocumentInfo","DolocTown.Config.Archives.ChipDocumentInfo","class","public","Bright.Config.BeanBase","","False","True","","20","9","8","0","0x02000D6E"
"DolocTown.Config.Archives","ChipEvent","DolocTown.Config.Archives.ChipEvent","class","public","Bright.Config.BeanBase","","False","True","","11","3","2","0","0x02000D6F"
"DolocTown.Config.Archives","ChipEventType","DolocTown.Config.Archives.ChipEventType","enum","public","System.Enum","","False","True","","0","5","0","0","0x02000D70"
"DolocTown.Config.Archives","CustomizedDocumentNodeInfo","DolocTown.Config.Archives.CustomizedDocumentNodeInfo","class","public","Bright.Config.BeanBase","","False","True","","18","7","6","0","0x02000D71"
"DolocTown.Config.Archives","DocumentMissionTip","DolocTown.Config.Archives.DocumentMissionTip","class","public","Bright.Config.BeanBase","","False","True","","14","5","4","0","0x02000D72"
"DolocTown.Config.Archives","DocumentNodeInfo","DolocTown.Config.Archives.DocumentNodeInfo","class","public","Bright.Config.BeanBase","","False","True","","16","6","5","0","0x02000D73"
"DolocTown.Config.Archives","DocumentType","DolocTown.Config.Archives.DocumentType","enum","public","System.Enum","","False","True","","0","10","0","0","0x02000D74"
"DolocTown.Config.Archives","PlantDocumentInfo","DolocTown.Config.Archives.PlantDocumentInfo","class","public","Bright.Config.BeanBase","","False","True","","22","10","9","0","0x02000D75"
"DolocTown.Config.Archives","SpecialChipEventInfo","DolocTown.Config.Archives.SpecialChipEventInfo","class","public","Bright.Config.BeanBase","","False","True","","11","3","2","0","0x02000D76"
"DolocTown.Config.Archives","TbCharacterDocument","DolocTown.Config.Archives.TbCharacterDocument","class","public","System.Object","","False","True","","8","2","3","0","0x02000D77"
"DolocTown.Config.Archives","TbChipDocument","DolocTown.Config.Archives.TbChipDocument","class","public","System.Object","","False","True","","8","2","3","0","0x02000D78"
"DolocTown.Config.Archives","TbPlantDocument","DolocTown.Config.Archives.TbPlantDocument","class","public","System.Object","","False","True","","8","2","3","0","0x02000D79"
"DolocTown.Config.Archives","TbSpecialChipEvent","DolocTown.Config.Archives.TbSpecialChipEvent","class","public","System.Object","","False","True","","8","2","3","0","0x02000D7A"
