"type","method","method_full_name","offset","length","text"
"DolocBundleManager","LoadRooms","System.Boolean DolocBundleManager::LoadRooms()","IL_004B","3","房间"""
"DolocBundleManager","LoadRooms","System.Boolean DolocBundleManager::LoadRooms()","IL_0056","5","""加载失败"
"DolocBundleManager","LoadRooms","System.Boolean DolocBundleManager::LoadRooms()","IL_0073","29","房间数据库生成成功,成功加载{0}个房间,{1}条失败记录"
"DolocBundleManager","LoadRooms","System.Boolean DolocBundleManager::LoadRooms()","IL_009D","8","加载房间数据失败"
"DolocBundleManager","LoadTechTrees","System.Boolean DolocBundleManager::LoadTechTrees()","IL_0000","10","正在加载所有的科技树"
"DolocBundleManager","LoadTechTrees","System.Boolean DolocBundleManager::LoadTechTrees()","IL_000A","9","加载科技树数据.."
"DolocBundleManager","LoadTechTrees","System.Boolean DolocBundleManager::LoadTechTrees()","IL_0027","10","科技树配置文件缺失!"
"DolocBundleManager","LoadTechTrees","System.Boolean DolocBundleManager::LoadTechTrees()","IL_0094","20","科技树数据库生成成功,共有{0}个科技树"
"DolocBundleManager","LoadTechTrees","System.Boolean DolocBundleManager::LoadTechTrees()","IL_00B7","11","加载科技树配置文件失败"
"DolocBundleManager","LoadLamps","System.Boolean DolocBundleManager::LoadLamps()","IL_0000","10","正在加载所有灯光数据"
"DolocBundleManager","LoadLamps","System.Boolean DolocBundleManager::LoadLamps()","IL_000A","8","加载灯光数据.."
"DolocBundleManager","LoadLamps","System.Boolean DolocBundleManager::LoadLamps()","IL_003D","5","灯光数据"""
"DolocBundleManager","LoadLamps","System.Boolean DolocBundleManager::LoadLamps()","IL_0048","5","""加载失败"
"DolocBundleManager","LoadLamps","System.Boolean DolocBundleManager::LoadLamps()","IL_0075","18","灯光数据库生成成功,共有{0}个数据"
"DolocBundleManager","LoadLamps","System.Boolean DolocBundleManager::LoadLamps()","IL_0099","8","加载灯光数据失败"
"DolocBundleManager","LoadCityRooms","System.Boolean DolocBundleManager::LoadCityRooms()","IL_0000","11","正在构建城镇场景数据库"
"DolocBundleManager","LoadCityRooms","System.Boolean DolocBundleManager::LoadCityRooms()","IL_000A","10","加载城镇场景数据.."
"DolocBundleManager","LoadCityRooms","System.Boolean DolocBundleManager::LoadCityRooms()","IL_0054","4","城镇场景"
"DolocBundleManager","LoadCityRooms","System.Boolean DolocBundleManager::LoadCityRooms()","IL_005F","4","构建失败"
"DolocBundleManager","LoadCityRooms","System.Boolean DolocBundleManager::LoadCityRooms()","IL_00A1","22","城镇场景数据库构建完毕, 共加载{0}个场景"
"DolocBundleManager","LoadCityRooms","System.Boolean DolocBundleManager::LoadCityRooms()","IL_00C5","11","构建城镇场景数据库失败"
"DolocBundleManager","LoadWaterTemplates","System.Boolean DolocBundleManager::LoadWaterTemplates()","IL_0000","10","加载水体模板数据.."
"DolocBundleManager","LoadWaterTemplates","System.Boolean DolocBundleManager::LoadWaterTemplates()","IL_004A","21","水体模板数据加载完毕, 共加载{0}个模板"
"DolocBundleManager","LoadWaterTemplates","System.Boolean DolocBundleManager::LoadWaterTemplates()","IL_006D","9","加载水资源模板失败"
"DolocBundleManager","LoadGameProcessGraphs","System.Boolean DolocBundleManager::LoadGameProcessGraphs()","IL_0000","9","正在加载游戏流程图"
"DolocBundleManager","LoadGameProcessGraphs","System.Boolean DolocBundleManager::LoadGameProcessGraphs()","IL_000A","7","加载游戏流程图"
"DolocBundleManager","LoadGameProcessGraphs","System.Boolean DolocBundleManager::LoadGameProcessGraphs()","IL_003B","7","无效流程图:"""
"DolocBundleManager","LoadGameProcessGraphs","System.Boolean DolocBundleManager::LoadGameProcessGraphs()","IL_0046","1",""""
"DolocBundleManager","LoadGameProcessGraphs","System.Boolean DolocBundleManager::LoadGameProcessGraphs()","IL_0073","21","加载游戏流程图成功, 共加载{0}个流程图"
"DolocBundleManager","LoadGameProcessGraphs","System.Boolean DolocBundleManager::LoadGameProcessGraphs()","IL_0096","9","加载游戏流程图失败"
"DolocBundleManager","LoadNpcSchedules","System.Boolean DolocBundleManager::LoadNpcSchedules()","IL_0000","11","正在加载NPC日程数据"
"DolocBundleManager","LoadNpcSchedules","System.Boolean DolocBundleManager::LoadNpcSchedules()","IL_000A","11","加载NPC日程数据.."
"DolocBundleManager","LoadNpcSchedules","System.Boolean DolocBundleManager::LoadNpcSchedules()","IL_004F","20","NPC日程数据加载完毕,共有{0}条记录"
"DolocBundleManager","LoadNpcSchedules","System.Boolean DolocBundleManager::LoadNpcSchedules()","IL_0072","11","加载NPC日程数据失败"
"DolocBundleManager","LoadRoutineGraphs","System.Boolean DolocBundleManager::LoadRoutineGraphs()","IL_0000","9","正在加载事务计划表"
"DolocBundleManager","LoadRoutineGraphs","System.Boolean DolocBundleManager::LoadRoutineGraphs()","IL_000A","9","加载事务计划表.."
"DolocBundleManager","LoadRoutineGraphs","System.Boolean DolocBundleManager::LoadRoutineGraphs()","IL_004F","23","加载事务计划表成功, 共加载{0}个事务计划表"
"DolocBundleManager","LoadRoutineGraphs","System.Boolean DolocBundleManager::LoadRoutineGraphs()","IL_0072","9","加载事务计划表失败"
"DolocBundleManager","LoadMissionChains","System.Boolean DolocBundleManager::LoadMissionChains()","IL_0000","9","正在加载任务链数据"
"DolocBundleManager","LoadMissionChains","System.Boolean DolocBundleManager::LoadMissionChains()","IL_000A","9","加载任务链数据.."
"DolocBundleManager","LoadMissionChains","System.Boolean DolocBundleManager::LoadMissionChains()","IL_0057","23","任务链数据加载完毕, 共加载{0}个任务链数据"
"DolocBundleManager","LoadMissionChains","System.Boolean DolocBundleManager::LoadMissionChains()","IL_007A","10","加载任务链数据库失败"
"DolocBundleManager","LoadDungeons","System.Boolean DolocBundleManager::LoadDungeons()","IL_0000","9","正在构建地牢数据库"
"DolocBundleManager","LoadDungeons","System.Boolean DolocBundleManager::LoadDungeons()","IL_000A","8","加载地牢数据.."
"DolocBundleManager","LoadDungeons","System.Boolean DolocBundleManager::LoadDungeons()","IL_004F","3","地牢<"
"DolocBundleManager","LoadDungeons","System.Boolean DolocBundleManager::LoadDungeons()","IL_005A","5",">加载失败"
"DolocBundleManager","LoadDungeons","System.Boolean DolocBundleManager::LoadDungeons()","IL_0073","22","地牢数据库构建完成, 共加载{0}个地牢场景"
"DolocBundleManager","LoadDungeons","System.Boolean DolocBundleManager::LoadDungeons()","IL_008F","9","构建地牢数据库失败"
"DolocBundleManager","LoadBullets","System.Boolean DolocBundleManager::LoadBullets()","IL_0000","8","正在加载子弹数据"
"DolocBundleManager","LoadBullets","System.Boolean DolocBundleManager::LoadBullets()","IL_000A","8","加载子弹数据.."
"DolocBundleManager","LoadBullets","System.Boolean DolocBundleManager::LoadBullets()","IL_0057","17","子弹数据加载完毕,共有{0}条记录"
"DolocBundleManager","LoadBullets","System.Boolean DolocBundleManager::LoadBullets()","IL_007A","8","加载子弹数据失败"
"DolocBundleManager","LoadBulletMovers","System.Boolean DolocBundleManager::LoadBulletMovers()","IL_0000","11","正在加载子弹移动器数据"
"DolocBundleManager","LoadBulletMovers","System.Boolean DolocBundleManager::LoadBulletMovers()","IL_000A","11","加载子弹移动器数据.."
"DolocBundleManager","LoadBulletMovers","System.Boolean DolocBundleManager::LoadBulletMovers()","IL_0059","20","子弹移动器数据加载完毕,共有{0}条记录"
"DolocBundleManager","LoadBulletMovers","System.Boolean DolocBundleManager::LoadBulletMovers()","IL_007D","11","加载子弹移动器数据失败"
"DolocBundleManager","LoadMonsters","System.Boolean DolocBundleManager::LoadMonsters()","IL_0000","9","正在加载怪物数据库"
"DolocBundleManager","LoadMonsters","System.Boolean DolocBundleManager::LoadMonsters()","IL_000A","8","加载怪物数据.."
"DolocBundleManager","LoadMonsters","System.Boolean DolocBundleManager::LoadMonsters()","IL_0052","18","怪物数据库加载完毕,共有{0}条记录"
"DolocBundleManager","LoadMonsters","System.Boolean DolocBundleManager::LoadMonsters()","IL_0075","9","加载怪物数据库失败"
"DolocBundleManager","LoadSkills","System.Boolean DolocBundleManager::LoadSkills()","IL_0000","9","正在加载技能数据库"
"DolocBundleManager","LoadSkills","System.Boolean DolocBundleManager::LoadSkills()","IL_000A","8","加载技能数据.."
"DolocBundleManager","LoadSkills","System.Boolean DolocBundleManager::LoadSkills()","IL_0057","20","技能数据库加载完毕,共有{0}个技能对象"
"DolocBundleManager","LoadSkills","System.Boolean DolocBundleManager::LoadSkills()","IL_007A","6","加载技能失败"
"DolocBundleManager","LoadEffects","System.Boolean DolocBundleManager::LoadEffects()","IL_0000","8","正在加载特效数据"
"DolocBundleManager","LoadEffects","System.Boolean DolocBundleManager::LoadEffects()","IL_000A","8","加载特效数据.."
"DolocBundleManager","LoadEffects","System.Boolean DolocBundleManager::LoadEffects()","IL_0044","19","特效数据加载完毕, 共加载{0}个特效"
"DolocBundleManager","LoadEffects","System.Boolean DolocBundleManager::LoadEffects()","IL_0067","8","加载特效数据失败"
"DolocBundleManager","LoadSettings","System.Boolean DolocBundleManager::LoadSettings(System.String,System.String,T&)","IL_0000","7","正在加载配置:"
"DolocBundleManager","LoadSettings","System.Boolean DolocBundleManager::LoadSettings(System.String,System.String,T&)","IL_0010","5","加载配置:"
"DolocBundleManager","LoadSettings","System.Boolean DolocBundleManager::LoadSettings(System.String,System.String,T&)","IL_0016","2",".."
"DolocBundleManager","LoadSettings","System.Boolean DolocBundleManager::LoadSettings(System.String,System.String,T&)","IL_0044","5","加载配置:"
"DolocBundleManager","LoadSettings","System.Boolean DolocBundleManager::LoadSettings(System.String,System.String,T&)","IL_004A","2","失败"
"DolocBundleManager","LoadGameParamSettings","System.Boolean DolocBundleManager::LoadGameParamSettings()","IL_0002","15","Configs/gameCfg"
"DolocBundleManager","LoadGameParamSettings","System.Boolean DolocBundleManager::LoadGameParamSettings()","IL_0007","6","全局游戏配置"
"DolocBundleManager","LoadGameParamSettings","System.Boolean DolocBundleManager::LoadGameParamSettings()","IL_0015","18","Configs/effectsCfg"
"DolocBundleManager","LoadGameParamSettings","System.Boolean DolocBundleManager::LoadGameParamSettings()","IL_001A","4","特效配置"
"DolocBundleManager","LoadGameParamSettings","System.Boolean DolocBundleManager::LoadGameParamSettings()","IL_0028","24","Configs/agentMotionParam"
"DolocBundleManager","LoadGameParamSettings","System.Boolean DolocBundleManager::LoadGameParamSettings()","IL_002D","6","主角运动参数"
"DolocBundleManager","LoadGameParamSettings","System.Boolean DolocBundleManager::LoadGameParamSettings()","IL_0052","10","加载游戏全局配置失败"
"DolocBundleManager/<>c__DisplayClass75_0","<LoadAsync>b__0","System.Void DolocBundleManager/<>c__DisplayClass75_0::<LoadAsync>b__0()","IL_0000","10","所有的AB包加载完毕"
"DolocResources","loadSpriteAtlas","System.Boolean DolocResources::loadSpriteAtlas(System.String,System.Collections.Generic.Dictionary`2<System.String,UnityEngine.Sprite>&,System.Action`1<System.String>)","IL_002F","3","图集<"
"DolocResources","loadSpriteAtlas","System.Boolean DolocResources::loadSpriteAtlas(System.String,System.Collections.Generic.Dictionary`2<System.String,UnityEngine.Sprite>&,System.Action`1<System.String>)","IL_0035","21",">数量与获取的数量不对等,这有可能造成问题"
"DolocResources","loadSpriteAtlas","System.Boolean DolocResources::loadSpriteAtlas(System.String,System.Collections.Generic.Dictionary`2<System.String,UnityEngine.Sprite>&,System.Action`1<System.String>)","IL_006A","3","图集<"
"DolocResources","loadSpriteAtlas","System.Boolean DolocResources::loadSpriteAtlas(System.String,System.Collections.Generic.Dictionary`2<System.String,UnityEngine.Sprite>&,System.Action`1<System.String>)","IL_0070","6",">重名要素:"
"DolocResources","loadSpriteAtlas","System.Boolean DolocResources::loadSpriteAtlas(System.String,System.Collections.Generic.Dictionary`2<System.String,UnityEngine.Sprite>&,System.Func`2<System.String,System.String>,System.Action`1<System.String>)","IL_002F","3","图集<"
"DolocResources","loadSpriteAtlas","System.Boolean DolocResources::loadSpriteAtlas(System.String,System.Collections.Generic.Dictionary`2<System.String,UnityEngine.Sprite>&,System.Func`2<System.String,System.String>,System.Action`1<System.String>)","IL_0035","21",">数量与获取的数量不对等,这有可能造成问题"
"DolocResources","loadSpriteAtlas","System.Boolean DolocResources::loadSpriteAtlas(System.String,System.Collections.Generic.Dictionary`2<System.String,UnityEngine.Sprite>&,System.Func`2<System.String,System.String>,System.Action`1<System.String>)","IL_006A","3","图集<"
"DolocResources","loadSpriteAtlas","System.Boolean DolocResources::loadSpriteAtlas(System.String,System.Collections.Generic.Dictionary`2<System.String,UnityEngine.Sprite>&,System.Func`2<System.String,System.String>,System.Action`1<System.String>)","IL_0070","6",">重名要素:"
"GameManager","LoadLanguageFromSteam","System.Void GameManager::LoadLanguageFromSteam()","IL_0031","15","读取SteamSDK语言配置:"
"GameManager","ReloadOuterConfig","System.Void GameManager::ReloadOuterConfig()","IL_000A","11","config.json"
"GameManager",".ctor","System.Void GameManager::.ctor()","IL_0008","22","doloc-archive-{0}.data"
"ImageReader","reload","System.Void ImageReader::reload()","IL_0046","20","./redsaw/config.json"
"ImageReader","reload","System.Void ImageReader::reload()","IL_0052","20","./redsaw/config.json"
"ImageReader","reload","System.Void ImageReader::reload()","IL_0093","8","配置文件格式错误"
"ImageReader","reload","System.Void ImageReader::reload()","IL_009F","17","建筑草稿创建错误:配置文件丢失.."
"SteamManager","Awake","System.Void SteamManager::Awake()","IL_0086","140","[Steamworks.NET] Could not load [lib]steam_api.dll/so/dylib. It's likely not in the correct location. Refer to the README for more details.
"
"XLua.ObjectTranslator","TryDelayWrapLoader","System.Boolean XLua.ObjectTranslator::TryDelayWrapLoader(System.IntPtr,System.Type)","IL_007A","19","top change, before:"
"XLua.ObjectTranslator","TryDelayWrapLoader","System.Boolean XLua.ObjectTranslator::TryDelayWrapLoader(System.IntPtr,System.Type)","IL_0086","8",", after:"
"XLua.ObjectTranslator","OpenLib","System.Void XLua.ObjectTranslator::OpenLib(System.IntPtr)","IL_008B","13","load_assembly"
"XLua.ObjectTranslator","getTypeId","System.Int32 XLua.ObjectTranslator::getTypeId(System.IntPtr,System.Type,System.Boolean&,XLua.ObjectTranslator/LOGLEVEL)","IL_00E5","38","Fatal: can not load metatable of type:"
"XLua.StaticLuaCallbacks","LoadCS","System.Int32 XLua.StaticLuaCallbacks::LoadCS(System.IntPtr)","IL_0001","21","xlua_csharp_namespace"
"XLua.StaticLuaCallbacks","LoadBuiltinLib","System.Int32 XLua.StaticLuaCallbacks::LoadBuiltinLib(System.IntPtr)","IL_0032","27","
	no such builtin lib '{0}'"
"XLua.StaticLuaCallbacks","LoadBuiltinLib","System.Int32 XLua.StaticLuaCallbacks::LoadBuiltinLib(System.IntPtr)","IL_0048","31","c# exception in LoadBuiltinLib:"
"XLua.StaticLuaCallbacks","LoadFromResource","System.Int32 XLua.StaticLuaCallbacks::LoadFromResource(System.IntPtr)","IL_0010","4",".lua"
"XLua.StaticLuaCallbacks","LoadFromResource","System.Int32 XLua.StaticLuaCallbacks::LoadFromResource(System.IntPtr)","IL_0031","24","
	no such resource '{0}'"
"XLua.StaticLuaCallbacks","LoadFromResource","System.Int32 XLua.StaticLuaCallbacks::LoadFromResource(System.IntPtr)","IL_0052","1","@"
"XLua.StaticLuaCallbacks","LoadFromResource","System.Int32 XLua.StaticLuaCallbacks::LoadFromResource(System.IntPtr)","IL_0065","43","error loading module {0} from resource, {1}"
"XLua.StaticLuaCallbacks","LoadFromResource","System.Int32 XLua.StaticLuaCallbacks::LoadFromResource(System.IntPtr)","IL_008B","33","c# exception in LoadFromResource:"
"XLua.StaticLuaCallbacks","LoadFromStreamingAssetsPath","System.Int32 XLua.StaticLuaCallbacks::LoadFromStreamingAssetsPath(System.IntPtr)","IL_0010","4",".lua"
"XLua.StaticLuaCallbacks","LoadFromStreamingAssetsPath","System.Int32 XLua.StaticLuaCallbacks::LoadFromStreamingAssetsPath(System.IntPtr)","IL_0020","1","/"
"XLua.StaticLuaCallbacks","LoadFromStreamingAssetsPath","System.Int32 XLua.StaticLuaCallbacks::LoadFromStreamingAssetsPath(System.IntPtr)","IL_003B","57","load lua file from StreamingAssets is obsolete, filename:"
"XLua.StaticLuaCallbacks","LoadFromStreamingAssetsPath","System.Int32 XLua.StaticLuaCallbacks::LoadFromStreamingAssetsPath(System.IntPtr)","IL_0050","1","@"
"XLua.StaticLuaCallbacks","LoadFromStreamingAssetsPath","System.Int32 XLua.StaticLuaCallbacks::LoadFromStreamingAssetsPath(System.IntPtr)","IL_0063","54","error loading module {0} from streamingAssetsPath, {1}"
"XLua.StaticLuaCallbacks","LoadFromStreamingAssetsPath","System.Int32 XLua.StaticLuaCallbacks::LoadFromStreamingAssetsPath(System.IntPtr)","IL_0084","44","
	no such file '{0}' in streamingAssetsPath!"
"XLua.StaticLuaCallbacks","LoadFromStreamingAssetsPath","System.Int32 XLua.StaticLuaCallbacks::LoadFromStreamingAssetsPath(System.IntPtr)","IL_009B","44","c# exception in LoadFromStreamingAssetsPath:"
"XLua.StaticLuaCallbacks","LoadFromCustomLoaders","System.Int32 XLua.StaticLuaCallbacks::LoadFromCustomLoaders(System.IntPtr)","IL_003E","1","@"
"XLua.StaticLuaCallbacks","LoadFromCustomLoaders","System.Int32 XLua.StaticLuaCallbacks::LoadFromCustomLoaders(System.IntPtr)","IL_0051","47","error loading module {0} from CustomLoader, {1}"
"XLua.StaticLuaCallbacks","LoadFromCustomLoaders","System.Int32 XLua.StaticLuaCallbacks::LoadFromCustomLoaders(System.IntPtr)","IL_0091","38","
	no such file '{0}' in CustomLoaders!"
"XLua.StaticLuaCallbacks","LoadFromCustomLoaders","System.Int32 XLua.StaticLuaCallbacks::LoadFromCustomLoaders(System.IntPtr)","IL_00A9","38","c# exception in LoadFromCustomLoaders:"
"XLua.StaticLuaCallbacks","LoadAssembly","System.Int32 XLua.StaticLuaCallbacks::LoadAssembly(System.IntPtr)","IL_0061","35","c# exception in xlua.load_assembly:"
"XLua.StaticLuaCallbacks","ImportType","System.Int32 XLua.StaticLuaCallbacks::ImportType(System.IntPtr)","IL_003B","18","can not load type "
"XLua.LuaEnv",".ctor","System.Void XLua.LuaEnv::.ctor()","IL_002D","4895"," 
            local metatable = {}
            local rawget = rawget
            local setmetatable = setmetatable
            local import_type = xlua.import_type
            local import_generic_type = xlua.import_generic_type
            local load_assembly = xlua.load_assembly

            function metatable:__index(key) 
                local fqn = rawget(self,'.fqn')
                fqn = ((fqn and fqn .. '.') or '') .. key

                local obj = import_type(fqn)

                if obj == nil then
                    -- It might be an assembly, so we load it too.
                    obj = { ['.fqn'] = fqn }
                    setmetatable(obj, metatable)
                elseif obj == true then
                    return rawget(self, key)
                end

                -- Cache this lookup
                rawset(self, key, obj)
                return obj
            end

            function metatable:__newindex()
                error('No such type: ' .. rawget(self,'.fqn'), 2)
            end

            -- A non-type has been called; e.g. foo = System.Foo()
            function metatable:__call(...)
                local n = select('#', ...)
                local fqn = rawget(self,'.fqn')
                if n > 0 then
                    local gt = import_generic_type(fqn, ...)
                    if gt then
                        return rawget(CS, gt)
                    end
                end
                error('No such type: ' .. fqn, 2)
            end

            CS = CS or {}
            setmetatable(CS, metatable)

            typeof = function(t) return t.UnderlyingSystemType end
            cast = xlua.cast
            if not setfenv or not getfenv then
                local function getfunction(level)
                    local info = debug.getinfo(level + 1, 'f')
                    return info and info.func
                end

                function setfenv(fn, env)
                  if type(fn) == 'number' then fn = getfunction(fn + 1) end
                  local i = 1
                  while true do
                    local name = debug.getupvalue(fn, i)
                    if name == '_ENV' then
                      debug.upvaluejoin(fn, i, (function()
                        return env
                      end), 1)
                      break
                    elseif not name then
                      break
                    end

                    i = i + 1
                  end

                  return fn
                end

                function getfenv(fn)
                  if type(fn) == 'number' then fn = getfunction(fn + 1) end
                  local i = 1
                  while true do
                    local name, val = debug.getupvalue(fn, i)
                    if name == '_ENV' then
                      return val
                    elseif not name then
                      break
                    end
                    i = i + 1
                  end
                end
            end

            xlua.hotfix = function(cs, field, func)
                if func == nil then func = false end
                local tbl = (type(field) == 'table') and field or {[field] = func}
                for k, v in pairs(tbl) do
                    local cflag = ''
                    if k == '.ctor' then
                        cflag = '_c'
                        k = 'ctor'
                    end
                    local f = type(v) == 'function' and v or nil
                    xlua.access(cs, cflag .. '__Hotfix0_'..k, f) -- at least one
                    pcall(function()
                        for i = 1, 99 do
                            xlua.access(cs, cflag .. '__Hotfix'..i..'_'..k, f)
                        end
                    end)
                end
                xlua.private_accessible(cs)
            end
            xlua.getmetatable = function(cs)
                return xlua.metatable_operation(cs)
            end
            xlua.setmetatable = function(cs, mt)
                return xlua.metatable_operation(cs, mt)
            end
            xlua.setclass = function(parent, name, impl)
                impl.UnderlyingSystemType = parent[name].UnderlyingSystemType
                rawset(parent, name, impl)
            end
            
            local base_mt = {
                __index = function(t, k)
                    local csobj = t['__csobj']
                    local func = csobj['<>xLuaBaseProxy_'..k]
                    return function(_, ...)
                         return func(csobj, ...)
                    end
                end
            }
            base = function(csobj)
                return setmetatable({__csobj = csobj}, base_mt)
            end
            "
"XLua.LuaEnv","LoadString","T XLua.LuaEnv::LoadString(System.Byte[],System.String,XLua.LuaTable)","IL_0045","39"," is not a delegate type nor LuaFunction"
"XLua.SignatureLoader","load_and_verify","System.Byte[] XLua.SignatureLoader::load_and_verify(System.String&)","IL_001E","22"," length less than 128!"
"XLua.SignatureLoader","load_and_verify","System.Byte[] XLua.SignatureLoader::load_and_verify(System.String&)","IL_007B","23"," has invalid signature!"
"XLua.Utils","LoadCSTable","System.Void XLua.Utils::LoadCSTable(System.IntPtr,System.Type)","IL_0008","21","xlua_csharp_namespace"
"DolocTown.ChipDocumentManager","HandleChipEvent","System.Void DolocTown.ChipDocumentManager::HandleChipEvent(DolocTown.Config.Archives.ChipEventType,System.String)","IL_0036","17","未处理的特殊芯片事件类型: {0}"
"DolocTown.MissionChainManager","AfterLoadData","System.Void DolocTown.MissionChainManager::AfterLoadData()","IL_000B","22","----- 任务链管理器读档开始 -----"
"DolocTown.MissionChainManager","AfterLoadData","System.Void DolocTown.MissionChainManager::AfterLoadData()","IL_0052","22","----- 任务链管理器读档结束 -----"
"DolocTown.NpcTaskRenderControllerExtensions","LoadAllNpcTaskRenderControllers","System.Collections.Generic.Dictionary`2<System.String,System.Type> DolocTown.NpcTaskRenderControllerExtensions::LoadAllNpcTaskRenderControllers()","IL_0051","42","redefined NpcTaskRenderController for npc "
"DolocTown.BattleUtils","LoadBattleConfig","System.Void DolocTown.BattleUtils::LoadBattleConfig()","IL_0000","8","加载战斗配置脚本"
"DolocTown.BattleUtils","LoadBattleConfig","System.Void DolocTown.BattleUtils::LoadBattleConfig()","IL_000F","12","BattleConfig"
"DolocTown.BattleUtils","LoadBattleConfig","System.Void DolocTown.BattleUtils::LoadBattleConfig()","IL_0019","5","chunk"
"DolocTown.BattleUtils","LoadBattleConfig","System.Void DolocTown.BattleUtils::LoadBattleConfig()","IL_002F","19","战斗配置脚本加载失败""未找到配置脚本"""
"DolocTown.BattleUtils","LoadBattleConfig","System.Void DolocTown.BattleUtils::LoadBattleConfig()","IL_003F","13","DamageFormula"
"DolocTown.BattleUtils","LoadBattleConfig","System.Void DolocTown.BattleUtils::LoadBattleConfig()","IL_0055","30","战斗配置脚本加载失败""未定义DamageFormula函数"""
"DolocTown.BattleUtils","LoadBattleConfig","System.Void DolocTown.BattleUtils::LoadBattleConfig()","IL_0093","8","伤害计算结果验证"
"DolocTown.BattleUtils","LoadBattleConfig","System.Void DolocTown.BattleUtils::LoadBattleConfig()","IL_00B9","14","战斗系统配置脚本加载失败.."
"DolocTown.DroneStruct","AfterLoadData","System.Void DolocTown.DroneStruct::AfterLoadData()","IL_001E","18","send_item_template"
"DolocTown.DroneWeaponGun","Reload","System.Void DolocTown.DroneWeaponGun::Reload()","IL_005F","7","SceneUI"
"DolocTown.MonsterAI","_LoadTypes","System.Collections.Generic.Dictionary`2<System.String,System.Type> DolocTown.MonsterAI::_LoadTypes()","IL_0064","19","Duplicate AI name: "
"DolocTown.MonsterAI","_LoadDefaultTypes","System.Collections.Generic.Dictionary`2<System.Type,System.Type> DolocTown.MonsterAI::_LoadDefaultTypes()","IL_0058","30","Duplicate default state type: "
"DolocTown.MonsterGroupManager/<LoadLocalGroups>d__5","MoveNext","System.Boolean DolocTown.MonsterGroupManager/<LoadLocalGroups>d__5::MoveNext()","IL_005E","17","怪物组织管理器:当前房间没有根对象"
"DolocTown.VegetationManager","LoadVegetationEntityTypes","System.Collections.Generic.Dictionary`2<System.String,System.Type> DolocTown.VegetationManager::LoadVegetationEntityTypes()","IL_0070","10","Vegetation"
"DolocTown.VegetationManager","LoadVegetationEntityTypes","System.Collections.Generic.Dictionary`2<System.String,System.Type> DolocTown.VegetationManager::LoadVegetationEntityTypes()","IL_0075","14","VegetationFunc"
"DolocTown.BuildingLinkGateEditorHelper","LoadSortedGates","DolocTown.BuildingLinkGate[] DolocTown.BuildingLinkGateEditorHelper::LoadSortedGates()","IL_002D","9","传送门ID错误: "
"DolocTown.BuildingLinkGateEditorHelper","LoadSortedGates","DolocTown.BuildingLinkGate[] DolocTown.BuildingLinkGateEditorHelper::LoadSortedGates()","IL_005F","9","传送门ID重复: "
