"namespace","name","full_name","kind","visibility","base_type","interfaces","is_abstract","is_sealed","declaring_type","methods","fields","properties","events","token"
"DolocTown","BoardMissionManager","DolocTown.BoardMissionManager","class","public","System.Object","","False","False","","30","5","9","0","0x020001DD"
"","<>c","DolocTown.BoardMissionManager/<>c","class","private","System.Object","","False","True","DolocTown.BoardMissionManager","4","3","0","0","0x02000EB6"
"","<>c__DisplayClass40_0","DolocTown.BoardMissionManager/<>c__DisplayClass40_0","class","private","System.Object","","False","True","DolocTown.BoardMissionManager","3","2","0","0","0x02000EB7"
"","<>c__DisplayClass41_0","DolocTown.BoardMissionManager/<>c__DisplayClass41_0","class","private","System.Object","","False","True","DolocTown.BoardMissionManager","3","2","0","0","0x02000EB8"
"","<>c__DisplayClass42_0","DolocTown.BoardMissionManager/<>c__DisplayClass42_0","class","private","System.Object","","False","True","DolocTown.BoardMissionManager","2","1","0","0","0x02000EB9"
"DolocTown","IMissionManagerComponent","DolocTown.IMissionManagerComponent","interface","public","","","True","False","","4","0","0","0","0x020001E3"
"DolocTown","MissionChainHandle","DolocTown.MissionChainHandle","class","public","System.Object","","False","False","","28","3","5","0","0x020001E4"
"","<>c__DisplayClass19_0","DolocTown.MissionChainHandle/<>c__DisplayClass19_0","class","private","System.Object","","False","True","DolocTown.MissionChainHandle","2","1","0","0","0x02000EBA"
"DolocTown","MissionChainInfo","DolocTown.MissionChainInfo","class","public","System.Object","","False","False","","3","1","0","0","0x020001E5"
"DolocTown","MissionChainManager","DolocTown.MissionChainManager","class","public","System.Object","","False","False","","20","6","2","0","0x020001E6"
"","<>c","DolocTown.MissionChainManager/<>c","class","private","System.Object","","False","True","DolocTown.MissionChainManager","3","2","0","0","0x02000EBB"
"DolocTown","MissionGraphPatch","DolocTown.MissionGraphPatch","static class","public","System.Object","","True","True","","5","0","0","0","0x020001E7"
"DolocTown","IMission","DolocTown.IMission","interface","public","","","True","False","","27","0","21","0","0x020001E8"
"DolocTown","Mission","DolocTown.Mission","class","public","System.Object","DolocTown.IMission","False","False","","25","6","18","0","0x020001E9"
"DolocTown","MissionDecorator","DolocTown.MissionDecorator","class","public","DolocTown.Mission","","False","False","","5","1","3","0","0x020001EA"
"DolocTown","MissionWithBoard","DolocTown.MissionWithBoard","class","public","System.Object","DolocTown.IMission","False","False","","28","5","21","0","0x020001EB"
"DolocTown","MissionManager","DolocTown.MissionManager","class","public","System.Object","","False","False","","35","7","4","0","0x020001EC"
"","<>c","DolocTown.MissionManager/<>c","class","private","System.Object","","False","True","DolocTown.MissionManager","6","5","0","0","0x02000EBC"
"DolocTown","MissionCollectionRecorder","DolocTown.MissionCollectionRecorder","class","public","System.Object","DolocTown.IMissionManagerComponent","False","False","","5","0","0","0","0x020001ED"
"DolocTown","MissionDebugLogs","DolocTown.MissionDebugLogs","class","public","System.Object","DolocTown.IMissionManagerComponent","False","False","","5","0","0","0","0x020001EE"
"DolocTown","NpcTaskRenderController","DolocTown.NpcTaskRenderController","class","public","System.Object","","False","False","","11","3","1","0","0x020001EF"
"DolocTown","NpcTaskRenderControllerAttribute","DolocTown.NpcTaskRenderControllerAttribute","class","public","System.Attribute","","False","False","","1","1","0","0","0x020001F0"
"DolocTown","NpcTaskRenderControllerExtensions","DolocTown.NpcTaskRenderControllerExtensions","static class","public","System.Object","","True","True","","3","1","0","0","0x020001F1"
"DolocTown","NpcTaskRenderController_Lightman","DolocTown.NpcTaskRenderController_Lightman","class","public","DolocTown.NpcTaskRenderController","","False","False","","13","4","0","0","0x020001F2"
"DolocTown","NpcVision","DolocTown.NpcVision","class","public","DolocTown.DolocObject","","False","False","","3","2","0","0","0x020001F3"
"DolocTown","NpcRenderObject","DolocTown.NpcRenderObject","class","public","DolocTown.GameEntity","","True","False","","1","0","0","0","0x020001F5"
"DolocTown","Npc","DolocTown.Npc","class","public","System.Object","","False","False","","83","22","22","0","0x020001F6"
"","<>c__DisplayClass62_0","DolocTown.Npc/<>c__DisplayClass62_0","class","private","System.Object","","False","True","DolocTown.Npc","2","1","0","0","0x02000EBD"
"DolocTown","NpcController","DolocTown.NpcController","class","public","RedSaw.AI.LinearTask.DecisionMaker","","False","False","","15","2","3","0","0x020001F7"
"","<>c__DisplayClass14_0","DolocTown.NpcController/<>c__DisplayClass14_0","class","private","System.Object","","False","True","DolocTown.NpcController","2","2","0","0","0x02000EBE"
"","<>c","DolocTown.NpcController/<>c","class","private","System.Object","","False","True","DolocTown.NpcController","3","2","0","0","0x02000EBF"
"DolocTown","NpcManager","DolocTown.NpcManager","class","public","System.Object","","False","False","","18","1","3","0","0x020001F8"
"","<GetNpcsInScene>d__14","DolocTown.NpcManager/<GetNpcsInScene>d__14","class","private","System.Object","System.Collections.Generic.IEnumerable`1<DolocTown.Npc> | System.Collections.IEnumerable | System.Collections.Generic.IEnumerator`1<DolocTown.Npc> | System.Collections.IEnumerator | System.IDisposable","False","True","DolocTown.NpcManager","9","8","2","0","0x02000EC0"
"DolocTown","NpcEventFlag","DolocTown.NpcEventFlag","class","public","DolocTown.GameEntity","","False","False","","2","1","0","0","0x020001F9"
"DolocTown","NpcMover","DolocTown.NpcMover","class","public","UnityEngine.MonoBehaviour","","False","False","","7","5","0","0","0x020001FA"
"DolocTown","NpcRenderer","DolocTown.NpcRenderer","class","public","DolocTown.CharacterRenderer","DolocTown.IDialogueEntity | DolocTown.IInteractable","False","False","","40","10","17","0","0x020001FB"
"","<>c__DisplayClass55_0","DolocTown.NpcRenderer/<>c__DisplayClass55_0","class","private","System.Object","","False","True","DolocTown.NpcRenderer","3","2","0","0","0x02000EC1"
"","<WalkTo>d__55","DolocTown.NpcRenderer/<WalkTo>d__55","struct","private","System.ValueType","System.Runtime.CompilerServices.IAsyncStateMachine","False","True","DolocTown.NpcRenderer","2","6","0","0","0x02000EC2"
"DolocTown","LinearTaskPatchForNpc","DolocTown.LinearTaskPatchForNpc","static class","public","System.Object","","True","True","","3","0","0","0","0x020001FC"
"","<>c__DisplayClass0_0","DolocTown.LinearTaskPatchForNpc/<>c__DisplayClass0_0","class","private","System.Object","","False","True","DolocTown.LinearTaskPatchForNpc","2","2","0","0","0x02000EC3"
"DolocTown","NpcTask","DolocTown.NpcTask","class","public","RedSaw.AI.LinearTask.LinearTask","","True","False","","5","1","2","0","0x020001FD"
"DolocTown","NpcTaskAction","DolocTown.NpcTaskAction","class","public","DolocTown.NpcTask","","False","False","","2","1","0","0","0x020001FE"
"DolocTown","NpcTaskFlash","DolocTown.NpcTaskFlash","class","public","DolocTown.NpcTask","","False","False","","3","4","0","0","0x020001FF"
"DolocTown","NpcTaskMove","DolocTown.NpcTaskMove","class","public","DolocTown.NpcTask","","False","False","","7","4","1","0","0x02000200"
"DolocTown","NpcWorkTask","DolocTown.NpcWorkTask","class","public","DolocTown.NpcTask","","True","False","","3","0","2","0","0x02000201"
"DolocTown","NpcWorkTaskRelax","DolocTown.NpcWorkTaskRelax","class","public","DolocTown.NpcWorkTask","","False","False","","7","0","1","0","0x02000202"
"DolocTown","NpcWorkTaskStreet","DolocTown.NpcWorkTaskStreet","class","public","DolocTown.NpcWorkTask","","False","False","","4","0","1","0","0x02000203"
"DolocTown","RewardFavorability","DolocTown.RewardFavorability","class","public","DolocTown.Reward","","False","False","","8","2","4","0","0x02000207"
"DolocTown","MissionItem","DolocTown.MissionItem","class","public","DolocTown.WorldContent","","False","False","","9","2","4","0","0x020002E1"
"DolocTown","MissionItemManager","DolocTown.MissionItemManager","class","public","System.Object","","False","False","","5","1","1","0","0x020002E2"
"DolocTown","MissionItemRenderer","DolocTown.MissionItemRenderer","class","public","DolocTown.WorldContentRenderer","","False","False","","7","1","1","0","0x020002E3"
"DolocTown","LinearMissionPatch","DolocTown.LinearMissionPatch","static class","public","System.Object","","True","True","","19","0","0","0","0x02000356"
"","<>c__DisplayClass0_0","DolocTown.LinearMissionPatch/<>c__DisplayClass0_0","class","private","System.Object","","False","True","DolocTown.LinearMissionPatch","2","1","0","0","0x02000F97"
"","<>c__DisplayClass11_0","DolocTown.LinearMissionPatch/<>c__DisplayClass11_0","class","private","System.Object","","False","True","DolocTown.LinearMissionPatch","2","3","0","0","0x02000F98"
"","<>c__DisplayClass12_0`1","DolocTown.LinearMissionPatch/<>c__DisplayClass12_0`1","class","private","System.Object","","False","True","DolocTown.LinearMissionPatch","2","3","0","0","0x02000F99"
"","<>c__DisplayClass13_0","DolocTown.LinearMissionPatch/<>c__DisplayClass13_0","class","private","System.Object","","False","True","DolocTown.LinearMissionPatch","2","1","0","0","0x02000F9A"
"","<>c__DisplayClass14_0","DolocTown.LinearMissionPatch/<>c__DisplayClass14_0","class","private","System.Object","","False","True","DolocTown.LinearMissionPatch","2","2","0","0","0x02000F9B"
"","<>c__DisplayClass15_0","DolocTown.LinearMissionPatch/<>c__DisplayClass15_0","class","private","System.Object","","False","True","DolocTown.LinearMissionPatch","2","2","0","0","0x02000F9C"
"","<>c__DisplayClass16_0","DolocTown.LinearMissionPatch/<>c__DisplayClass16_0","class","private","System.Object","","False","True","DolocTown.LinearMissionPatch","2","2","0","0","0x02000F9D"
"","<>c__DisplayClass17_0","DolocTown.LinearMissionPatch/<>c__DisplayClass17_0","class","private","System.Object","","False","True","DolocTown.LinearMissionPatch","2","1","0","0","0x02000F9E"
"","<>c__DisplayClass18_0","DolocTown.LinearMissionPatch/<>c__DisplayClass18_0","class","private","System.Object","","False","True","DolocTown.LinearMissionPatch","2","2","0","0","0x02000F9F"
"DolocTown","AutomatePlantMissionInfo","DolocTown.AutomatePlantMissionInfo","struct","public","System.ValueType","","False","True","","1","3","0","0","0x02000358"
"DolocTown","AutomateFarmingMissionInfo","DolocTown.AutomateFarmingMissionInfo","struct","public","System.ValueType","","False","True","","1","2","0","0","0x02000359"
"DolocTown","ProcessingMission","DolocTown.ProcessingMission","struct","public","System.ValueType","","False","True","","1","4","0","0","0x02000368"
"DolocTown","CropGeneFunctionTimeGift","DolocTown.CropGeneFunctionTimeGift","class","public","DolocTown.CropGeneFunction","","False","False","","4","3","0","0","0x02000471"
"","DroneMission","DolocTown.ExpressDrone/DroneMission","enum","public","System.Enum","","False","True","DolocTown.ExpressDrone","0","5","0","0","0x0200104A"
"DolocTown","FactionMissionCondition","DolocTown.FactionMissionCondition","struct","public","System.ValueType","DolocTown.ICondition","False","True","","2","1","0","0","0x020004FE"
"DolocTown","MissionCondition","DolocTown.MissionCondition","struct","public","System.ValueType","DolocTown.ICondition","False","True","","2","2","0","0","0x02000501"
"DolocTown","EmissionObject","DolocTown.EmissionObject","class","public","DolocTown.DolocObject","","False","False","","3","2","0","0","0x02000557"
"","BuffRequest","DolocTown.BuffManager/BuffRequest","struct","private","System.ValueType","","False","True","DolocTown.BuffManager","1","2","0","0","0x02001088"
"DolocTown","RefreshRoomAfterMissionComplete","DolocTown.RefreshRoomAfterMissionComplete","class","public","System.Object","DolocTown.IMissionManagerComponent","False","False","","5","0","0","0","0x020005F5"
"DolocTown","IMissionItemHost","DolocTown.IMissionItemHost","interface","public","","","True","False","","8","0","1","0","0x02000601"
"DolocTown","QuestionUiState","DolocTown.QuestionUiState","class","public","DolocTown.DolocUiState`1<DolocTown.UI.QuestionBox>","","False","False","","12","3","1","0","0x02000628"
"DolocTown","BoardMissionUiState","DolocTown.BoardMissionUiState","class","public","DolocTown.DolocUiState`1<DolocTown.UI.BoardMissionPanel>","","False","False","","12","0","3","0","0x02000649"
"DolocTown","FactionMissionUiState","DolocTown.FactionMissionUiState","class","public","DolocTown.DolocUiState`1<DolocTown.UI.FactionMissionPanel>","","False","False","","29","7","10","0","0x0200064A"
"","<>c__DisplayClass30_0","DolocTown.FactionMissionUiState/<>c__DisplayClass30_0","class","private","System.Object","","False","True","DolocTown.FactionMissionUiState","2","5","0","0","0x020010D8"
"","<>c__DisplayClass35_0","DolocTown.FactionMissionUiState/<>c__DisplayClass35_0","class","private","System.Object","","False","True","DolocTown.FactionMissionUiState","2","2","0","0","0x020010D9"
"","<>c","DolocTown.FactionMissionUiState/<>c","class","private","System.Object","","False","True","DolocTown.FactionMissionUiState","3","2","0","0","0x020010DA"
"DolocTown","MissionPanelUiState","DolocTown.MissionPanelUiState","class","public","DolocTown.UI.PageUiStateBase`2<DolocTown.UI.MissionPanel,DolocTown.UI.MissionData>","","False","False","","12","3","4","0","0x0200064B"
"","<>c","DolocTown.MissionPanelUiState/<>c","class","private","System.Object","","False","True","DolocTown.MissionPanelUiState","6","5","0","0","0x020010DB"
"DolocTown","GiveGiftToNPCUiState","DolocTown.GiveGiftToNPCUiState","class","public","DolocTown.SubmitSingleItemsUiStateBase","","False","False","","7","2","0","0","0x0200064C"
"DolocTown","SubmitItemToNpcUiState","DolocTown.SubmitItemToNpcUiState","class","public","DolocTown.SubmitSingleItemsUiStateBase","","False","False","","16","3","1","0","0x0200064E"
"","<>c__DisplayClass7_0","DolocTown.SubmitItemToNpcUiState/<>c__DisplayClass7_0","class","private","System.Object","","False","True","DolocTown.SubmitItemToNpcUiState","2","1","0","0","0x020010DC"
"","<>c","DolocTown.SubmitItemToNpcUiState/<>c","class","private","System.Object","","False","True","DolocTown.SubmitItemToNpcUiState","3","2","0","0","0x020010DD"
"DolocTown","DialogueHistoryUiState","DolocTown.DialogueHistoryUiState","class","public","DolocTown.DolocUiState`1<DolocTown.UI.DialogueHistoryPanel>","","False","False","","9","0","3","0","0x02000652"
"","<PlayNpcAnimation>d__42","DolocTown.CommandDefines/<PlayNpcAnimation>d__42","struct","private","System.ValueType","System.Runtime.CompilerServices.IAsyncStateMachine","False","True","DolocTown.CommandDefines","2","6","0","0","0x020010FF"
"DolocTown","DialogueCommandRunner","DolocTown.DialogueCommandRunner","class","public","System.Object","","False","False","","3","0","0","0","0x0200066F"
"","<AsyncTest1>d__2","DolocTown.DialogueCommandRunner/<AsyncTest1>d__2","struct","private","System.ValueType","System.Runtime.CompilerServices.IAsyncStateMachine","False","True","DolocTown.DialogueCommandRunner","2","4","0","0","0x0200110D"
"DolocTown","AsideDialoguePanel","DolocTown.AsideDialoguePanel","class","public","DolocTown.UI.DolocUIPanel","DolocTown.IDialogueLineView | DolocTown.UI.IView","False","False","","17","5","4","0","0x020006E5"
"DolocTown","MissionTip","DolocTown.MissionTip","class","public","DolocTown.UI.DolocUiRecyclableObject","","False","False","","6","6","0","0","0x020006E8"
"","<>c__DisplayClass9_0","DolocTown.MissionTip/<>c__DisplayClass9_0","class","private","System.Object","","False","True","DolocTown.MissionTip","2","2","0","0","0x02001136"
"DolocTown.GameDataTracker","GameDataTrackerMissionGuide","DolocTown.GameDataTracker.GameDataTrackerMissionGuide","class","public","System.Object","","False","False","","4","1","0","0","0x020006F3"
"","MissionListener","DolocTown.GameDataTracker.GameDataTrackerMissionGuide/MissionListener","class","public","System.Object","DolocTown.IMissionManagerComponent","False","False","DolocTown.GameDataTracker.GameDataTrackerMissionGuide","5","0","0","0","0x02001142"
"DolocTown.UI","BookNpcData","DolocTown.UI.BookNpcData","struct","public","System.ValueType","DolocTown.UI.IUIData","False","True","","6","5","5","0","0x02000773"
"DolocTown.UI","BookNpcSlot","DolocTown.UI.BookNpcSlot","class","public","DolocTown.UI.DolocNavigationButton","","False","False","","2","2","0","0","0x02000774"
"DolocTown.UI","FavorabilityHeartViewer","DolocTown.UI.FavorabilityHeartViewer","class","public","DolocTown.UI.DolocUiRecyclableObject","","False","False","","4","4","0","0","0x02000775"
"DolocTown.UI","NpcCatalogPanel","DolocTown.UI.NpcCatalogPanel","class","public","DolocTown.UI.DolocUIPanel","DolocTown.UI.IScrollContentRect","False","False","","4","2","2","0","0x02000776"
"DolocTown.UI","NpcListViewer","DolocTown.UI.NpcListViewer","class","public","DolocTown.UI.DolocScrollGridUI`2<DolocTown.UI.BookNpcSlot,DolocTown.UI.BookNpcData>","","False","False","","4","0","1","0","0x02000777"
"DolocTown.UI","NpcDetailData","DolocTown.UI.NpcDetailData","struct","public","System.ValueType","DolocTown.UI.IUIData","False","True","","15","14","14","0","0x02000778"
"","<>c__DisplayClass42_0","DolocTown.UI.NpcDetailData/<>c__DisplayClass42_0","class","private","System.Object","","False","True","DolocTown.UI.NpcDetailData","3","1","0","0","0x02001166"
"","<>c","DolocTown.UI.NpcDetailData/<>c","class","private","System.Object","","False","True","DolocTown.UI.NpcDetailData","3","2","0","0","0x02001167"
"DolocTown.UI","NpcViewer","DolocTown.UI.NpcViewer","class","public","DolocTown.UI.DolocUIPanel","","False","False","","3","16","0","0","0x02000779"
"DolocTown.UI","BubbleDialoguePanel","DolocTown.UI.BubbleDialoguePanel","class","public","DolocTown.UI.AutoSizeUIPanel","DolocTown.IDialogueLineView | DolocTown.UI.IView","False","False","","22","14","4","0","0x020007A0"
"DolocTown.UI","DialogueHistoryList","DolocTown.UI.DialogueHistoryList","class","public","DolocTown.UI.DolocUIPanel","DolocTown.UI.IScrollContentRect","False","False","","9","6","3","0","0x020007A8"
"","<>c","DolocTown.UI.DialogueHistoryList/<>c","class","private","System.Object","","False","True","DolocTown.UI.DialogueHistoryList","3","2","0","0","0x02001170"
"DolocTown.UI","DialogueHistoryPanel","DolocTown.UI.DialogueHistoryPanel","class","public","DolocTown.UI.DolocUIPanel","","False","False","","4","1","1","0","0x020007A9"
"DolocTown.UI","DialogueHistoryTextSlot","DolocTown.UI.DialogueHistoryTextSlot","class","public","DolocTown.UI.DolocUiRecyclableObject","RedSaw.IHasIndex","False","False","","5","3","2","0","0x020007AA"
"DolocTown.UI","DialogueHistoryTip","DolocTown.UI.DialogueHistoryTip","class","public","DolocTown.UI.DolocUIPanel","","False","False","","2","0","0","0","0x020007AB"
