"type","name","property_type","getter","setter","getter_visibility","setter_visibility","token"
"DolocTown.DungeonTransitionState/TransitionHelper","transform","UnityEngine.Transform","get_transform","set_transform","public","public","0x17002F24"
"DolocTown.DungeonTransitionState/<AsyncLoad>d__6","System.Collections.Generic.IEnumerator<System.Object>.Current","System.Object","System.Collections.Generic.IEnumerator<System.Object>.get_Current","","private","","0x17002F25"
"DolocTown.DungeonTransitionState/<AsyncLoad>d__6","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17002F26"
"DolocTown.DungeonHandle","TilemapBase","UnityEngine.Tilemaps.Tilemap","get_TilemapBase","","public","","0x17000569"
"DolocTown.DungeonResourceManager","ResourceTotalCount","System.Int32","get_ResourceTotalCount","","public","","0x1700056A"
"DolocTown.DungeonResourceManager","ResourceCountByName","System.Collections.Generic.Dictionary`2<System.String,System.Int32>","get_ResourceCountByName","","public","","0x1700056B"
"DolocTown.DungeonResourceManager","CounterGenerator","RedSaw.Counter","get_CounterGenerator","","public","","0x1700056C"
"DolocTown.DungeonResourceManager","AllDungeonResources","System.Collections.Generic.IEnumerable`1<DolocTown.DungeonResource>","get_AllDungeonResources","","public","","0x1700056D"
"DolocTown.DungeonResource","Host","DolocTown.IDungeonResourceHost","get_Host","set_Host","public","public","0x1700056E"
"DolocTown.DungeonResource","Proto","DolocTown.Config.Resource.ResourceInfo","get_Proto","set_Proto","public","private","0x1700056F"
"DolocTown.DungeonResource","Renderer","DolocTown.DungeonResourceRenderer","get_Renderer","set_Renderer","public","public","0x17000570"
"DolocTown.DungeonResource","CurrentSprite","UnityEngine.Sprite","get_CurrentSprite","","public","","0x17000571"
"DolocTown.DungeonResource","IsValid","System.Boolean","get_IsValid","","public","","0x17000572"
"DolocTown.DungeonResource","ResourceName","System.String","get_ResourceName","","public","","0x17000573"
"DolocTown.DungeonResource","ResourceType","DolocTown.Config.Resource.DungeonResourceType","get_ResourceType","","public","","0x17000574"
"DolocTown.DungeonResource","isRender","System.Boolean","get_isRender","set_isRender","public","private","0x17000575"
"DolocTown.DungeonResource","currentLevel","System.Int32","get_currentLevel","set_currentLevel","public","private","0x17000576"
"DolocTown.DungeonResource","currentLevelData","DolocTown.Config.Resource.ResourceLevelData","get_currentLevelData","","public","","0x17000577"
"DolocTown.DungeonResource","PositionCenter","UnityEngine.Vector2","get_PositionCenter","","public","","0x17000578"
"DolocTown.DungeonResource","PositionTip","UnityEngine.Vector2","get_PositionTip","","public","","0x17000579"
"DolocTown.DungeonResource","CurrentGrowth","System.Int32","get_CurrentGrowth","","public","","0x1700057A"
"DolocTown.DungeonResource","CanGrow","System.Boolean","get_CanGrow","","public","","0x1700057B"
"DolocTown.DungeonResource","MaxLevel","System.Int32","get_MaxLevel","","public","","0x1700057C"
"DolocTown.DungeonResource","currentGrowthThreshold","System.Int32","get_currentGrowthThreshold","","private","","0x1700057D"
"DolocTown.DungeonResource","indicatePos","UnityEngine.Vector2","get_indicatePos","","protected","","0x1700057E"
"DolocTown.DungeonResource","OnlyTouch","System.Boolean","get_OnlyTouch","","public","","0x1700057F"
"DolocTown.DungeonResource","CanInteractContinues","System.Boolean","get_CanInteractContinues","","public","","0x17000580"
"DolocTown.DungeonResource","DisableAfterInteract","System.Boolean","get_DisableAfterInteract","","public","","0x17000581"
"DolocTown.DungeonResourceCrop","OnlyTouch","System.Boolean","get_OnlyTouch","","public","","0x17000582"
"DolocTown.DungeonResourceModelPaperBox","OnlyTouch","System.Boolean","get_OnlyTouch","","public","","0x17000583"
"DolocTown.DungeonResourceTree","roomScanner","DolocTown.RoomScanner","get_roomScanner","","private","","0x17000584"
"DolocTown.DungeonResourceTree","Name","System.String","get_Name","","public","","0x17000585"
"DolocTown.DungeonResourceTree","ContainedSlots","DolocTown.GameData.DecalSlot[]","get_ContainedSlots","","public","","0x17000586"
"DolocTown.DungeonResourceTree","AttachedDecals","System.Collections.Generic.Dictionary`2<System.Int32,DolocTown.IDecal>","get_AttachedDecals","set_AttachedDecals","public","public","0x17000587"
"DolocTown.DungeonResourceTree","HostSprite","UnityEngine.Sprite","get_HostSprite","","public","","0x17000588"
"DolocTown.DungeonResourceTree","WorldPosition","UnityEngine.Vector3","get_WorldPosition","","public","","0x17000589"
"DolocTown.DungeonResourceWeeds","AnimalInteractableRoom","DolocTown.Room","get_AnimalInteractableRoom","","public","","0x1700058A"
"DolocTown.DungeonResourceWeeds","AnimalInteractablePosition","UnityEngine.Vector2Int","get_AnimalInteractablePosition","","public","","0x1700058B"
"DolocTown.DungeonResourceWeeds","AnimalInteractableWidth","System.Int32","get_AnimalInteractableWidth","","public","","0x1700058C"
"DolocTown.DungeonResourceWeeds","AnimalInteractablePositionWS","UnityEngine.Vector2","get_AnimalInteractablePositionWS","","public","","0x1700058D"
"DolocTown.DungeonResourceWeeds","AnimalInteractableIsValid","System.Boolean","get_AnimalInteractableIsValid","","public","","0x1700058E"
"DolocTown.DungeonResourceWeeds","IsAnimalInteractableLocked","System.Boolean","get_IsAnimalInteractableLocked","set_IsAnimalInteractableLocked","public","public","0x1700058F"
"DolocTown.DungeonResourceWeeds","FeederPriority","System.Int32","get_FeederPriority","","public","","0x17000590"
"DolocTown.DungeonResourceWeeds","IsFeederEmpty","System.Boolean","get_IsFeederEmpty","","public","","0x17000591"
"DolocTown.DungeonResourceWeeds","AnimalCounter","System.Int32","get_AnimalCounter","set_AnimalCounter","public","public","0x17000592"
"DolocTown.DungeonResourceRenderer","position","UnityEngine.Vector3","get_position","set_position","public","public","0x17000595"
"DolocTown.DungeonResourceRenderer","Sr","UnityEngine.SpriteRenderer","get_Sr","set_Sr","public","protected","0x17000596"
"DolocTown.DungeonResourceRenderer","outlineTarget","UnityEngine.SpriteRenderer","get_outlineTarget","","public","","0x17000597"
"DolocTown.DungeonResourceRenderer","PolygonCollider","UnityEngine.PolygonCollider2D","get_PolygonCollider","set_PolygonCollider","public","protected","0x17000598"
"DolocTown.DungeonResourceRenderer","Animator","UnityEngine.Animator","get_Animator","set_Animator","public","protected","0x17000599"
"DolocTown.DungeonResourceRenderer","DungeonResource","DolocTown.DungeonResource","get_DungeonResource","set_DungeonResource","public","public","0x1700059A"
"DolocTown.DungeonResourceRenderer","ShouldCostEnergy","System.Boolean","get_ShouldCostEnergy","","public","","0x1700059B"
"DolocTown.DungeonResourceRenderer","ShouldCostChopCounter","System.Boolean","get_ShouldCostChopCounter","","public","","0x1700059C"
"DolocTown.DungeonResourceRenderer","OnlyTouch","System.Boolean","get_OnlyTouch","","public","","0x1700059D"
"DolocTown.DungeonResourceRenderer","CanInteractContinues","System.Boolean","get_CanInteractContinues","","public","","0x1700059E"
"DolocTown.DungeonResourceRenderer","attackableType","DolocTown.AttackableType","get_attackableType","","public","","0x1700059F"
"DolocTown.EnvObject","SceneSprite","UnityEngine.Sprite","get_SceneSprite","","public","","0x170005A4"
"DolocTown.MissionItem","SceneSprite","UnityEngine.Sprite","get_SceneSprite","","public","","0x170005A9"
"DolocTown.Animal","currentRoomId","System.String","get_currentRoomId","","private","","0x170005DF"
"DolocTown.Animal","homeRoomId","System.String","get_homeRoomId","","private","","0x170005E0"
"DolocTown.Animal","isCurrentRoomClosed","System.Boolean","get_isCurrentRoomClosed","","public","","0x1700060B"
"DolocTown.Animal","CurrentEnv","DolocTown.AnimalRoomEnv","get_CurrentEnv","","public","","0x1700060D"
"DolocTown.Animal","HomeEnv","DolocTown.AnimalRoomEnv","get_HomeEnv","","public","","0x1700060E"
"DolocTown.Animal","AnotherRoom","DolocTown.Room","get_AnotherRoom","","public","","0x17000611"
"DolocTown.AnimalController/RoomSearcher","HasUnvisitedRooms","System.Boolean","get_HasUnvisitedRooms","","public","","0x17002F27"
"DolocTown.AnimalController/RoomSearcher","NextRoom","DolocTown.Room","get_NextRoom","","public","","0x17002F28"
"DolocTown.AnimalWork_EnterAnotherRoom","Title","System.String","get_Title","","public","","0x1700064C"
"DolocTown.AnimalWork_EnterRoom","Title","System.String","get_Title","","public","","0x1700064D"
"DolocTown.AnimalRoomEnv","AllPositions","System.Collections.Generic.IEnumerable`1<UnityEngine.Vector2Int>","get_AllPositions","","public","","0x1700065A"
"DolocTown.AnimalRoomEnv","IsEmpty","System.Boolean","get_IsEmpty","","public","","0x1700065B"
"DolocTown.AnimalUtils","_FarmRoom","DolocTown.Room","get__FarmRoom","","public","","0x1700065C"
"DolocTown.AutomateBot","CurrentRoomGuid","System.String","get_CurrentRoomGuid","","public","","0x1700066E"
"DolocTown.AutomateBot","RoomChanging","System.Boolean","get_RoomChanging","set_RoomChanging","public","public","0x17000673"
"DolocTown.AutomateBot","CurrentRoom","DolocTown.Room","get_CurrentRoom","","public","","0x17000675"
"DolocTown.IAutomateBotManager","CurrentRoomGuid","System.String","get_CurrentRoomGuid","","public","","0x17000689"
"DolocTown.AutomateBotDecisionMaker","FixedTaskBackToStationRoom","RedSaw.AI.LinearTask.LinearTask","get_FixedTaskBackToStationRoom","","public","","0x1700068F"
"DolocTown.AutomateBotDecisionMaker","CurrentRoomGuid","System.String","get_CurrentRoomGuid","","public","","0x17000698"
"DolocTown.AutomateBotDecisionMaker","IsInStationScene","System.Boolean","get_IsInStationScene","","public","","0x1700069B"
"DolocTown.AutomateBotDecisionMaker","CurrentRoom","DolocTown.Room","get_CurrentRoom","","public","","0x1700069C"
"DolocTown.AutomateBotDecisionMaker","StationRoom","DolocTown.TemplateRoom","get_StationRoom","","public","","0x1700069E"
"DolocTown.AutomateBotDecisionMaker","StationRootRoom","DolocTown.TemplateRoomOutdoor","get_StationRootRoom","","public","","0x1700069F"
"DolocTown.AutomateBotDecisionMaker","StationRoomGuid","System.String","get_StationRoomGuid","","public","","0x170006A0"
"DolocTown.AutomateStationEnv","BrokenRoomEnvs","System.Collections.Generic.IEnumerable`1<DolocTown.AutomateStationEnv/RoomEnv>","get_BrokenRoomEnvs","","public","","0x170006A2"
"DolocTown.AutomateStationEnv/RoomEnv","AllEquipments","DolocTown.Equipment[]","get_AllEquipments","","public","","0x17002F37"
"DolocTown.AutomateStationEnv/RoomEnv","_AllEquipments","System.Collections.Generic.IEnumerable`1<DolocTown.Equipment>","get__AllEquipments","","private","","0x17002F38"
"DolocTown.AutomateStationEnv/RoomEnv","AllDropItems","System.Collections.Generic.IEnumerable`1<DolocTown.DropItem>","get_AllDropItems","","public","","0x17002F39"
"DolocTown.AutomateStationEnv/RoomEnv","AllBuildings","System.Collections.Generic.IEnumerable`1<DolocTown.Building>","get_AllBuildings","","public","","0x17002F3A"
"DolocTown.AutomateStationEnv/RoomEnv/<get__AllEquipments>d__9","System.Collections.Generic.IEnumerator<DolocTown.Equipment>.Current","DolocTown.Equipment","System.Collections.Generic.IEnumerator<DolocTown.Equipment>.get_Current","","private","","0x17003000"
"DolocTown.AutomateStationEnv/RoomEnv/<get__AllEquipments>d__9","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17003001"
"DolocTown.AutomateStationEnv/RoomEnv/<get_AllDropItems>d__11","System.Collections.Generic.IEnumerator<DolocTown.DropItem>.Current","DolocTown.DropItem","System.Collections.Generic.IEnumerator<DolocTown.DropItem>.get_Current","","private","","0x17003002"
"DolocTown.AutomateStationEnv/RoomEnv/<get_AllDropItems>d__11","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17003003"
"DolocTown.AutomateStationEnv/RoomEnv/<get_AllBuildings>d__13","System.Collections.Generic.IEnumerator<DolocTown.Building>.Current","DolocTown.Building","System.Collections.Generic.IEnumerator<DolocTown.Building>.get_Current","","private","","0x17003004"
"DolocTown.AutomateStationEnv/RoomEnv/<get_AllBuildings>d__13","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17003005"
"DolocTown.AutomateStationEnv/<get_BrokenRoomEnvs>d__4","System.Collections.Generic.IEnumerator<DolocTown.AutomateStationEnv.RoomEnv>.Current","DolocTown.AutomateStationEnv/RoomEnv","System.Collections.Generic.IEnumerator<DolocTown.AutomateStationEnv.RoomEnv>.get_Current","","private","","0x17002F3B"
"DolocTown.AutomateStationEnv/<get_BrokenRoomEnvs>d__4","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17002F3C"
"DolocTown.AutomateSystemEnv/<GetAllDropItemsInRoom>d__12","System.Collections.Generic.IEnumerator<DolocTown.DropItemBase>.Current","DolocTown.DropItemBase","System.Collections.Generic.IEnumerator<DolocTown.DropItemBase>.get_Current","","private","","0x17002F41"
"DolocTown.AutomateSystemEnv/<GetAllDropItemsInRoom>d__12","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17002F42"
"DolocTown.AutomateTask","StationRoom","DolocTown.TemplateRoom","get_StationRoom","","protected","","0x170006BF"
"DolocTown.IGatherableEquipment","CurrentRoom","DolocTown.Room","get_CurrentRoom","","public","","0x170006F2"
"DolocTown.LintRoller","AnimalInteractableRoom","DolocTown.Room","get_AnimalInteractableRoom","","public","","0x170006F9"
"DolocTown.MilkingMachine","AnimalInteractableRoom","DolocTown.Room","get_AnimalInteractableRoom","","public","","0x17000706"
"DolocTown.Toilet","AnimalInteractableRoom","DolocTown.Room","get_AnimalInteractableRoom","","public","","0x17000724"
"DolocTown.BuilderState`2","CurrentRoom","DolocTown.Room","get_CurrentRoom","","protected","","0x17000744"
"DolocTown.Equipment","WorldPosition","UnityEngine.Vector3","get_WorldPosition","","public","","0x17000777"
"DolocTown.Equipment","CurrentRootRoom","DolocTown.Room","get_CurrentRootRoom","","public","","0x1700077D"
"DolocTown.Equipment","CurrentRoom","DolocTown.Room","get_CurrentRoom","","public","","0x1700077E"
"DolocTown.Platform","CurrentRoom","DolocTown.Room","get_CurrentRoom","","public","","0x1700079C"
"DolocTown.BuilderTipBase","CurrentRoom","DolocTown.Room","get_CurrentRoom","","protected","","0x170007A2"
