"type","name","property_type","getter","setter","getter_visibility","setter_visibility","token"
"DolocTown.FishTankEcological","FishTankEquipmentEntity","DolocTown.Equipment","get_FishTankEquipmentEntity","","public","","0x170006E8"
"DolocTown.HoneyComb","products","System.String[]","get_products","","private","","0x170006EA"
"DolocTown.FishIncubator","IsDirty","System.Boolean","get_IsDirty","","public","","0x1700087B"
"DolocTown.FishIncubator","inventory","DolocTown.LinearInventory","get_inventory","set_inventory","public","private","0x1700087C"
"DolocTown.FishIncubator","title","System.String","get_title","","public","","0x1700087D"
"DolocTown.FishIncubator","totalCapacity","System.Int32","get_totalCapacity","","public","","0x1700087E"
"DolocTown.FishIncubator","lineCapacity","System.Int32","get_lineCapacity","","public","","0x1700087F"
"DolocTown.FishTankElectricEel","IsDirty","System.Boolean","get_IsDirty","","public","","0x17000880"
"DolocTown.FishTankElectricEel","tank","DolocTown.FarmFishTank","get_tank","set_tank","public","private","0x17000881"
"DolocTown.FishTankElectricEel","CurrentPrompt","System.String","get_CurrentPrompt","","private","","0x17000882"
"DolocTown.FishTankElectricEel","Energy","System.Int32","get_Energy","","public","","0x17000883"
"DolocTown.FishTankElectricEel","EnergyCapacity","System.Int32","get_EnergyCapacity","","public","","0x17000884"
"DolocTown.FishTankElectricEel","EnergyPercent","System.Single","get_EnergyPercent","","public","","0x17000885"
"DolocTown.FishTankElectricEel","CanAddFeeds","System.Boolean","get_CanAddFeeds","","public","","0x17000886"
"DolocTown.FishTankElectricEel","BarPosition","UnityEngine.Vector2","get_BarPosition","","public","","0x17000887"
"DolocTown.FishTankElectricEel","title","System.String","get_title","","public","","0x17000888"
"DolocTown.FishTankElectricEel","inventory","DolocTown.LinearInventory","get_inventory","","public","","0x17000889"
"DolocTown.FishTankElectricEel","totalCapacity","System.Int32","get_totalCapacity","","public","","0x1700088A"
"DolocTown.FishTankElectricEel","lineCapacity","System.Int32","get_lineCapacity","","public","","0x1700088B"
"DolocTown.FishTankElectricEel","FishTankEquipmentEntity","DolocTown.Equipment","get_FishTankEquipmentEntity","","public","","0x1700088C"
"DolocTown.FishTankExtension","TouchableAsDecal","System.Boolean","get_TouchableAsDecal","","public","","0x1700088D"
"DolocTown.FishTankExtension","HostFishTank","DolocTown.Equipment","get_HostFishTank","","public","","0x1700088E"
"DolocTown.FishTankExtension","extensionFunc","DolocTown.Config.Equipment.EquipmentFuncFishTankExtension","get_extensionFunc","","public","","0x1700088F"
"DolocTown.IFishTank","tank","DolocTown.FarmFishTank","get_tank","","public","","0x17000890"
"DolocTown.IFishTank","Energy","System.Int32","get_Energy","","public","","0x17000891"
"DolocTown.IFishTank","EnergyCapacity","System.Int32","get_EnergyCapacity","","public","","0x17000892"
"DolocTown.IFishTank","EnergyPercent","System.Single","get_EnergyPercent","","public","","0x17000893"
"DolocTown.IFishTank","CanAddFeeds","System.Boolean","get_CanAddFeeds","","public","","0x17000894"
"DolocTown.IFishTank","FishTankEquipmentEntity","DolocTown.Equipment","get_FishTankEquipmentEntity","","public","","0x17000895"
"DolocTown.FarmFish","TotalEnergyCost","System.Int32","get_TotalEnergyCost","","public","","0x170009AF"
"DolocTown.FarmFish","TotalMetabolismIncrease","System.Int32","get_TotalMetabolismIncrease","","public","","0x170009B0"
"DolocTown.FarmFishShoal","TotalFishCount","System.Int32","get_TotalFishCount","","public","","0x170009B1"
"DolocTown.FarmFishShoal","TotalFishClassCount","System.Int32","get_TotalFishClassCount","","public","","0x170009B2"
"DolocTown.FarmFishShoal","TotalEnergyCost","System.Int32","get_TotalEnergyCost","set_TotalEnergyCost","public","private","0x170009B3"
"DolocTown.FarmFishShoal","TotalMetabolismIncrease","System.Int32","get_TotalMetabolismIncrease","set_TotalMetabolismIncrease","public","private","0x170009B4"
"DolocTown.FarmFishTank","fishTankEquipment","DolocTown.Equipment","get_fishTankEquipment","set_fishTankEquipment","public","private","0x170009B5"
"DolocTown.FarmFishTank","equipmentProto","DolocTown.Config.Equipment.EquipmentInfo","get_equipmentProto","","private","","0x170009B6"
"DolocTown.FarmFishTank","fishTankFunc","DolocTown.Config.Equipment.EquipmentFuncFishTankBase","get_fishTankFunc","","private","","0x170009B7"
"DolocTown.FarmFishTank","Valid","System.Boolean","get_Valid","","public","","0x170009B8"
"DolocTown.FarmFishTank","IsDirty","System.Boolean","get_IsDirty","","public","","0x170009B9"
"DolocTown.FarmFishTank","name","System.String","get_name","","public","","0x170009BA"
"DolocTown.FarmFishTank","inventory","DolocTown.LinearInventory","get_inventory","set_inventory","public","private","0x170009BB"
"DolocTown.FarmFishTank","extensionInventory","DolocTown.LinearInventory","get_extensionInventory","set_extensionInventory","public","private","0x170009BC"
"DolocTown.FarmFishTank","metabolism","System.Int32","get_metabolism","set_metabolism","public","private","0x170009BD"
"DolocTown.FarmFishTank","products","System.String[]","get_products","","public","","0x170009BE"
"DolocTown.FarmFishTank","IsProductFull","System.Boolean","get_IsProductFull","","public","","0x170009BF"
"DolocTown.FarmFishTank","HasProduct","System.Boolean","get_HasProduct","","public","","0x170009C0"
"DolocTown.FarmFishTank","TotalFishCount","System.Int32","get_TotalFishCount","","public","","0x170009C1"
"DolocTown.FarmFishTank","fishShoal","DolocTown.FarmFishShoal","get_fishShoal","set_fishShoal","public","private","0x170009C2"
"DolocTown.FarmFishTank","ExtensionMetabolismIncrease","System.Int32","get_ExtensionMetabolismIncrease","set_ExtensionMetabolismIncrease","public","private","0x170009C3"
"DolocTown.FarmFishTank","ExtensionEnergyCapacity","System.Int32","get_ExtensionEnergyCapacity","set_ExtensionEnergyCapacity","public","private","0x170009C4"
"DolocTown.FarmFishTank","TotalMetabolismIncrease","System.Int32","get_TotalMetabolismIncrease","","public","","0x170009C5"
"DolocTown.FarmFishTank/<GetProductItems>d__71","System.Collections.Generic.IEnumerator<DolocTown.Item>.Current","DolocTown.Item","System.Collections.Generic.IEnumerator<DolocTown.Item>.get_Current","","private","","0x17002F55"
"DolocTown.FarmFishTank/<GetProductItems>d__71","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17002F56"
"DolocTown.FishingGameController","CurrentGameStatus","DolocTown.FishingGameController/GameStatus","get_CurrentGameStatus","","public","","0x170009C6"
"DolocTown.FishingGameController","IsValid","System.Boolean","get_IsValid","set_IsValid","public","protected","0x170009C7"
"DolocTown.FishingPool","WaterEntity","DolocTown.InteractiveWater","get_WaterEntity","set_WaterEntity","public","private","0x170009C8"
"DolocTown.FishingPool","PoolName","System.String","get_PoolName","","public","","0x170009C9"
"DolocTown.FishingGameScrollBar","CurrentGameStatus","DolocTown.FishingGameController/GameStatus","get_CurrentGameStatus","","public","","0x170009CA"
"DolocTown.FishingGameScrollBar","IsValid","System.Boolean","get_IsValid","set_IsValid","public","protected","0x170009CB"
"DolocTown.FishingGameScrollBar","rodFunction","DolocTown.Config.Item.ItemFunctionFishingRod","get_rodFunction","","private","","0x170009CC"
"DolocTown.FishingGameScrollBar","ReelIn","System.Boolean","get_ReelIn","set_ReelIn","public","private","0x170009CD"
"DolocTown.FishingGameScrollBar","animationInterval","System.Single","get_animationInterval","","private","","0x170009CE"
"DolocTown.FishingGameScrollBar","IsFishingKeyPushed","System.Boolean","get_IsFishingKeyPushed","","private","","0x170009CF"
"DolocTown.FishingGame","CurrentGameStatus","DolocTown.FishingGameController/GameStatus","get_CurrentGameStatus","","public","","0x170009D0"
"DolocTown.FishGameRendererDoubleCircle","Progress","System.Single","","set_Progress","","public","0x170009D1"
"DolocTown.FishGameRendererDoubleCircle","IsCatchingNow","System.Boolean","","set_IsCatchingNow","","public","0x170009D2"
"DolocTown.FishGameRendererDoubleCircle","FishPosition","UnityEngine.Vector2","get_FishPosition","set_FishPosition","public","public","0x170009D3"
"DolocTown.FishGameRendererDoubleCircle","FishRodPosition","UnityEngine.Vector2","","set_FishRodPosition","","public","0x170009D4"
"DolocTown.FishingGameDoubleCircle","CurrentGameStatus","DolocTown.FishingGameController/GameStatus","get_CurrentGameStatus","","public","","0x170009D5"
"DolocTown.FishingGameDoubleCircle/IParams","InnerRadius","System.Single","get_InnerRadius","","public","","0x17002F57"
"DolocTown.FishingGameDoubleCircle/IParams","OuterDstToInnerRadius","System.Single","get_OuterDstToInnerRadius","","public","","0x17002F58"
"DolocTown.FishingGameDoubleCircle/IParams","JoyStickActiveiveRadius","System.Single","get_JoyStickActiveiveRadius","","public","","0x17002F59"
"DolocTown.FishingGameDoubleCircle/IParams","FishAcc","System.Single","get_FishAcc","","public","","0x17002F5A"
"DolocTown.FishingGameDoubleCircle/IParams","DistanceScale","System.Single","get_DistanceScale","","public","","0x17002F5B"
"DolocTown.FishingGameDoubleCircle/IParams","PullDuration","System.Single","get_PullDuration","","public","","0x17002F5C"
"DolocTown.FishingGameDoubleCircle/IParams","PullAcc","System.Single","get_PullAcc","","public","","0x17002F5D"
"DolocTown.FishingGameDoubleCircle/IParams","FishMaxSpeed","System.Single","get_FishMaxSpeed","","public","","0x17002F5E"
"DolocTown.ItemFishFry","fishName","System.String","get_fishName","set_fishName","public","private","0x17000A04"
"DolocTown.ItemFishFry","FarmFish","DolocTown.Config.Fishing.TbFarmFish","get_FarmFish","","private","","0x17000A05"
"DolocTown.ItemFishFry","title","System.String","get_title","","public","","0x17000A06"
"DolocTown.ItemFishFry","growth","System.Int32","get_growth","set_growth","public","private","0x17000A07"
"DolocTown.ItemFishFry","GrowthProgress","System.Single","get_GrowthProgress","","private","","0x17000A08"
"DolocTown.ItemFishFry","IsFullyGrown","System.Boolean","get_IsFullyGrown","","public","","0x17000A09"
"DolocTown.ItemFishRoe","fishName","System.String","get_fishName","set_fishName","public","private","0x17000A0A"
"DolocTown.ItemFishRoe","incubation","System.Int32","get_incubation","set_incubation","public","private","0x17000A0B"
"DolocTown.ItemFishRoe","IncubateProgress","System.Single","get_IncubateProgress","","private","","0x17000A0C"
"DolocTown.ItemFishRoe","IncubateGap","System.Int32","get_IncubateGap","","public","","0x17000A0D"
"DolocTown.ItemFishRoe","IsFullyIncubated","System.Boolean","get_IsFullyIncubated","","public","","0x17000A0E"
"DolocTown.BodyController","FishingCache","DolocTown.FishingCache","get_FishingCache","set_FishingCache","public","private","0x17000D04"
"DolocTown.BodyController","IsFishingNow","System.Boolean","get_IsFishingNow","","public","","0x17000D22"
"DolocTown.FishingCache","FishProto","DolocTown.Config.Fishing.FishInfo","get_FishProto","set_FishProto","public","public","0x17000D4A"
"DolocTown.FishingCache","FishItem","DolocTown.Item","get_FishItem","set_FishItem","public","public","0x17000D4B"
"DolocTown.FishingCache","FishingPool","DolocTown.FishingPool","get_FishingPool","set_FishingPool","public","public","0x17000D4C"
"DolocTown.FishingCache","FishingRod","DolocTown.ItemFishingRod","get_FishingRod","set_FishingRod","public","public","0x17000D4D"
"DolocTown.FishingCache","IsFailed","System.Boolean","get_IsFailed","set_IsFailed","public","public","0x17000D4E"
"DolocTown.AgentStateFishing","_fishRod","DolocTown.ItemFishingRod","get__fishRod","","protected","","0x17000D4F"
"DolocTown.AgentStateFishing","SupportInteract","System.Boolean","get_SupportInteract","","public","","0x17000D50"
"DolocTown.AgentStateFishing","SupportDash","System.Boolean","get_SupportDash","","public","","0x17000D51"
"DolocTown.AgentStateFishing","SupportUseItem","System.Boolean","get_SupportUseItem","","public","","0x17000D52"
"DolocTown.AgentStateFishing","SupportJump","System.Boolean","get_SupportJump","","public","","0x17000D53"
"DolocTown.AgentStateFishing","SupportScrollQuickInventoryUI","System.Boolean","get_SupportScrollQuickInventoryUI","","public","","0x17000D54"
"DolocTown.AgentStateFishing","IsUiControlled","System.Boolean","get_IsUiControlled","set_IsUiControlled","public","protected","0x17000D55"
"DolocTown.AgentStateFishingPull","IsFailed","System.Boolean","get_IsFailed","set_IsFailed","public","public","0x17000D56"
"DolocTown.AgentStateFishingWait","IsWaitNow","System.Boolean","get_IsWaitNow","","public","","0x17000D57"
"DolocTown.AgentEquipmentFunctionFishTank","func","DolocTown.Config.Player.AgentEquipmentFuncProtoFishTank","get_func","","public","","0x17000DB1"
"DolocTown.FishRodHook","CurrentFishPool","DolocTown.FishingPool","get_CurrentFishPool","set_CurrentFishPool","public","private","0x17000E0D"
"DolocTown.FishRodHook","HookSprite","UnityEngine.Sprite","get_HookSprite","set_HookSprite","public","public","0x17000E0E"
"DolocTown.FishRodHook","RBEnabled","System.Boolean","get_RBEnabled","set_RBEnabled","public","public","0x17000E0F"
"DolocTown.FishRodHook","Velocity","UnityEngine.Vector2","get_Velocity","set_Velocity","public","public","0x17000E10"
"DolocTown.FishRodLine","RopeEndPosition","UnityEngine.Vector2","get_RopeEndPosition","","public","","0x17000E11"
"DolocTown.FishRodLine","color","UnityEngine.Color","","set_color","","public","0x17000E12"
"DolocTown.FishRodRenderer","CastProgressBarPosition","UnityEngine.Vector2","get_CastProgressBarPosition","","public","","0x17000E13"
"DolocTown.FishRodRenderer","CastProgressBarPositionScreen","UnityEngine.Vector2","get_CastProgressBarPositionScreen","","public","","0x17000E14"
"DolocTown.FishRodRenderer","Line","DolocTown.FishRodLine","get_Line","","public","","0x17000E15"
"DolocTown.FishRodRenderer","FishHookPosition","UnityEngine.Vector2","get_FishHookPosition","","public","","0x17000E16"
"DolocTown.FishRodRenderer","FishHookPositionScreen","UnityEngine.Vector2","get_FishHookPositionScreen","","public","","0x17000E17"
"DolocTown.FishRodRenderer","Hook","DolocTown.FishRodHook","get_Hook","","public","","0x17000E18"
"DolocTown.FishRodRenderer/<WaitForNextFrame>d__43","System.Collections.Generic.IEnumerator<System.Object>.Current","System.Object","System.Collections.Generic.IEnumerator<System.Object>.get_Current","","private","","0x17002F8C"
"DolocTown.FishRodRenderer/<WaitForNextFrame>d__43","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17002F8D"
"DolocTown.FishShadow","Hook","UnityEngine.Transform","get_Hook","set_Hook","public","public","0x17000E19"
"DolocTown.FishTankUiState","disablePutMax","System.Boolean","get_disablePutMax","","protected","","0x17000F49"
"DolocTown.FishTankUiState","currentPanel","DolocTown.UI.InventoryPanel","get_currentPanel","","protected","","0x17000F4A"
"DolocTown.FishTankUiState","currentInventory","DolocTown.LinearInventory","get_currentInventory","","protected","","0x17000F4B"
"DolocTown.FishTankUiState","OnCloseButtonClick","UnityEngine.Events.UnityEvent","get_OnCloseButtonClick","","protected","","0x17000F4C"
"DolocTown.FishTankUiState","SoundEventShow","DolocTown.SoundEvents","get_SoundEventShow","","protected","","0x17000F4D"
"DolocTown.FishTankUiState","SocketUI","DolocTown.UI.ContainerSocketUI","get_SocketUI","","private","","0x17000F4E"
"DolocTown.DolocUserInput","NormalFishing","System.Boolean","get_NormalFishing","","public","","0x17001008"
"DolocTown.DolocUserInput","NormalFishingInProgress","System.Boolean","get_NormalFishingInProgress","","public","","0x17001009"
"DolocTown.UserSettings","fishingGameSpeedMultiplier","System.Single","get_fishingGameSpeedMultiplier","set_fishingGameSpeedMultiplier","public","private","0x170010A4"
"DolocTown.UserSettings","fishingGameDelayTime","System.Single","get_fishingGameDelayTime","set_fishingGameDelayTime","public","private","0x170010A5"
"DolocTown.UI.AnimalDetailData","obtainedProduct","System.Boolean[]","get_obtainedProduct","","public","","0x17001206"
"DolocTown.UI.CreatureDetailData","fishData","DolocTown.UI.FishDetailData","get_fishData","","public","","0x17001216"
"DolocTown.UI.FishDetailData","notEmpty","System.Boolean","get_notEmpty","","public","","0x17001218"
"DolocTown.UI.FishDetailData","isVisited","System.Boolean","get_isVisited","","public","","0x17001219"
"DolocTown.UI.FishDetailData","display","System.Boolean","get_display","","public","","0x1700121A"
"DolocTown.UI.FishDetailData","icon","UnityEngine.Sprite","get_icon","","public","","0x1700121B"
"DolocTown.UI.FishDetailData","title","System.String","get_title","","public","","0x1700121C"
"DolocTown.UI.FishDetailData","countText","System.String","get_countText","","public","","0x1700121D"
"DolocTown.UI.FishDetailData","descText","System.String","get_descText","","public","","0x1700121E"
"DolocTown.UI.FishDetailData","itemNames","System.String[]","get_itemNames","","public","","0x1700121F"
"DolocTown.UI.FishDetailData","itemIcons","UnityEngine.Sprite[]","get_itemIcons","","public","","0x17001220"
"DolocTown.UI.FishDetailData","documentContent","System.String","get_documentContent","","public","","0x17001221"
"DolocTown.UI.FishingBehaviorNote","sprite","UnityEngine.Sprite","","set_sprite","","public","0x170013A6"
"DolocTown.UI.FishingBehaviorNote","color","UnityEngine.Color","","set_color","","public","0x170013A7"
"DolocTown.UI.FishingNoteBar/<SpawnNotes>d__13","System.Collections.Generic.IEnumerator<System.Object>.Current","System.Object","System.Collections.Generic.IEnumerator<System.Object>.get_Current","","private","","0x17002FB1"
"DolocTown.UI.FishingNoteBar/<SpawnNotes>d__13","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17002FB2"
"DolocTown.NodeCanvas.DialogueTask_IsFishUnlocked","taskTitle","System.String","get_taskTitle","","public","","0x17001556"
"DolocTown.Config.Tables","TbFish","DolocTown.Config.Fishing.TbFish","get_TbFish","","public","","0x170019B6"
"DolocTown.Config.Tables","TbFishingPool","DolocTown.Config.Fishing.TbFishingPool","get_TbFishingPool","","public","","0x170019B7"
"DolocTown.Config.Tables","TbFarmFish","DolocTown.Config.Fishing.TbFarmFish","get_TbFarmFish","","public","","0x170019B8"
"DolocTown.Config.Tables","TbFarmFishFormation","DolocTown.Config.Fishing.TbFarmFishFormation","get_TbFarmFishFormation","","public","","0x170019B9"
"DolocTown.Config.Tables","TbFishDocument","DolocTown.Config.Fishing.TbFishDocument","get_TbFishDocument","","public","","0x170019BA"
"DolocTown.Config.Tables","TbFishFeed","DolocTown.Config.Fishing.TbFishFeed","get_TbFishFeed","","public","","0x170019BB"
"DolocTown.Config.Tables","TbModFishingPoolExtension","DolocTown.Config.Mod.TbModFishingPoolExtension","get_TbModFishingPoolExtension","","public","","0x170019DB"
"DolocTown.Config.Settings.GlobalParameterInfo","FishTankMaxCountOfSlots","System.Int32","get_FishTankMaxCountOfSlots","set_FishTankMaxCountOfSlots","public","private","0x17001B22"
"DolocTown.Config.Settings.GlobalParameterInfo","NpcRelaxLightmanFishingInterval","UnityEngine.Vector2Int","get_NpcRelaxLightmanFishingInterval","set_NpcRelaxLightmanFishingInterval","public","private","0x17001B2A"
"DolocTown.Config.Settings.GlobalParameterInfo","FishingRollInterval","System.Single","get_FishingRollInterval","set_FishingRollInterval","public","private","0x17001BAA"
"DolocTown.Config.Settings.GlobalParameterInfo","FishingBiteInitProbability","System.Single","get_FishingBiteInitProbability","set_FishingBiteInitProbability","public","private","0x17001BAB"
"DolocTown.Config.Settings.GlobalParameterInfo","FishingBiteAdditionalProbability","System.Single","get_FishingBiteAdditionalProbability","set_FishingBiteAdditionalProbability","public","private","0x17001BAC"
"DolocTown.Config.Settings.GlobalParameterInfo","FishingEnergyCost","System.Int32","get_FishingEnergyCost","set_FishingEnergyCost","public","private","0x17001BAE"
"DolocTown.Config.Settings.GlobalParameterInfo","FishingOperationInterval","System.Single","get_FishingOperationInterval","set_FishingOperationInterval","public","private","0x17001BAF"
"DolocTown.Config.Settings.GlobalParameterInfo","FishingNoteScrollSpeedBase","System.Int32","get_FishingNoteScrollSpeedBase","set_FishingNoteScrollSpeedBase","public","private","0x17001BB0"
"DolocTown.Config.Settings.GlobalParameterInfo","FishingNoteScrollSpeedBonus","System.Int32","get_FishingNoteScrollSpeedBonus","set_FishingNoteScrollSpeedBonus","public","private","0x17001BB1"
"DolocTown.Config.Settings.GlobalParameterInfo","FishingNoteBarWidthPixel","System.Int32","get_FishingNoteBarWidthPixel","set_FishingNoteBarWidthPixel","public","private","0x17001BB2"
"DolocTown.Config.Settings.GlobalParameterInfo","FishingProgressBarWidthPixel","System.Int32","get_FishingProgressBarWidthPixel","set_FishingProgressBarWidthPixel","public","private","0x17001BB3"
"DolocTown.Config.Settings.GlobalParameterInfo","FishingAnimationMinimumInterval","System.Single","get_FishingAnimationMinimumInterval","set_FishingAnimationMinimumInterval","public","private","0x17001BB4"
"DolocTown.Config.Settings.GlobalParameterInfo","FishingPunishAnimationDuration","System.Single","get_FishingPunishAnimationDuration","set_FishingPunishAnimationDuration","public","private","0x17001BB5"
"DolocTown.Config.Settings.GlobalParameterInfo","FishingPunishStartTime","System.Single","get_FishingPunishStartTime","set_FishingPunishStartTime","public","private","0x17001BB6"
"DolocTown.Config.Settings.GlobalParameterInfo","FishingGamePreparationTimeScale","System.Single","get_FishingGamePreparationTimeScale","set_FishingGamePreparationTimeScale","public","private","0x17001BB7"
"DolocTown.Config.Settings.GlobalParameterInfo","FishingNoteSpeedDecreasePerLevel","System.Single","get_FishingNoteSpeedDecreasePerLevel","set_FishingNoteSpeedDecreasePerLevel","public","private","0x17001BB8"
"DolocTown.Config.Settings.GlobalParameterInfo","AquaDefaultWeight","System.Int32","get_AquaDefaultWeight","set_AquaDefaultWeight","public","private","0x17001C08"
"DolocTown.Config.Settings.GlobalParameterInfo","AquaTechpointProduce","System.Int32","get_AquaTechpointProduce","set_AquaTechpointProduce","public","private","0x17001C09"
"DolocTown.Config.Settings.GlobalParameterInfo","ItemRefFishFry","System.String","get_ItemRefFishFry","set_ItemRefFishFry","public","private","0x17001C1E"
"DolocTown.Config.Settings.GlobalParameterInfo","ItemRefFishFry_Ref","DolocTown.Config.Item.ItemInfo","get_ItemRefFishFry_Ref","set_ItemRefFishFry_Ref","public","private","0x17001C1F"
"DolocTown.Config.Settings.TbGlobalParameter","FishTankMaxCountOfSlots","System.Int32","get_FishTankMaxCountOfSlots","","public","","0x17001C4B"
"DolocTown.Config.Settings.TbGlobalParameter","NpcRelaxLightmanFishingInterval","UnityEngine.Vector2Int","get_NpcRelaxLightmanFishingInterval","","public","","0x17001C53"
"DolocTown.Config.Settings.TbGlobalParameter","FishingRollInterval","System.Single","get_FishingRollInterval","","public","","0x17001CC2"
"DolocTown.Config.Settings.TbGlobalParameter","FishingBiteInitProbability","System.Single","get_FishingBiteInitProbability","","public","","0x17001CC3"
