"type","name","property_type","getter","setter","getter_visibility","setter_visibility","token"
"DolocTown.AnimalMap/<FromBuildingFloor>d__25","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17002F2E"
"DolocTown.AnimalMap/<FromBuildingCeiling>d__26","System.Collections.Generic.IEnumerator<DolocTown.AnimalStair>.Current","DolocTown.AnimalStair","System.Collections.Generic.IEnumerator<DolocTown.AnimalStair>.get_Current","","private","","0x17002F2F"
"DolocTown.AnimalMap/<FromBuildingCeiling>d__26","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17002F30"
"DolocTown.AnimalMapForBuilding","AllPositions","System.Collections.Generic.IEnumerable`1<UnityEngine.Vector2Int>","get_AllPositions","","public","","0x17000659"
"DolocTown.AnimalUtils","AnimalMapForBuilding","DolocTown.AnimalMapForBuilding","get_AnimalMapForBuilding","","public","","0x1700065E"
"DolocTown.AutomateStationEnv/RoomEnv","AllBuildings","System.Collections.Generic.IEnumerable`1<DolocTown.Building>","get_AllBuildings","","public","","0x17002F3A"
"DolocTown.AutomateStationEnv/RoomEnv/<get_AllBuildings>d__13","System.Collections.Generic.IEnumerator<DolocTown.Building>.Current","DolocTown.Building","System.Collections.Generic.IEnumerator<DolocTown.Building>.get_Current","","private","","0x17003004"
"DolocTown.AutomateStationEnv/RoomEnv/<get_AllBuildings>d__13","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17003005"
"DolocTown.IBuilderState","Construct","System.Boolean","get_Construct","","public","","0x17000740"
"DolocTown.BuilderState`2","Construct","System.Boolean","get_Construct","","public","","0x17000742"
"DolocTown.BuildingBuilder","Construct","System.Boolean","get_Construct","","public","","0x1700074C"
"DolocTown.BuildingBuilder","host","DolocTown.IBuildingHost","get_host","","private","","0x1700074D"
"DolocTown.BuildingBuilder","coveredRatioValid","System.Boolean","get_coveredRatioValid","","private","","0x1700074E"
"DolocTown.BuildingBuilder","TempBuildingList","DolocTown.LinearInventory","get_TempBuildingList","set_TempBuildingList","public","private","0x1700074F"
"DolocTown.BuildingBuilder","SelectedItem","DolocTown.ItemBuilding","get_SelectedItem","set_SelectedItem","protected","protected","0x17000750"
"DolocTown.BuildingBuilder","SelectedContent","DolocTown.Building","get_SelectedContent","set_SelectedContent","protected","protected","0x17000751"
"DolocTown.EquipmentBuilder","Construct","System.Boolean","get_Construct","","public","","0x17000752"
"DolocTown.PlatformBuilder","Construct","System.Boolean","get_Construct","","public","","0x17000756"
"DolocTown.PlatformBuilder","host","DolocTown.IPlatformHost","get_host","","private","","0x17000757"
"DolocTown.PlatformBuilder","SelectedItem","DolocTown.ItemPlatform","get_SelectedItem","set_SelectedItem","protected","protected","0x17000758"
"DolocTown.PlatformBuilder","SelectedContent","DolocTown.Platform","get_SelectedContent","set_SelectedContent","protected","protected","0x17000759"
"DolocTown.BuildingBuilderRenderer","invalidColor","UnityEngine.Color","get_invalidColor","","private","","0x1700075A"
"DolocTown.BuildingBuilderRenderer","validColor","UnityEngine.Color","get_validColor","","private","","0x1700075B"
"DolocTown.PlatformBuilderRenderer","invalidColor","UnityEngine.Color","get_invalidColor","","private","","0x17000765"
"DolocTown.PlatformBuilderRenderer","validColor","UnityEngine.Color","get_validColor","","private","","0x17000766"
"DolocTown.PlatformBuilderRenderer","BorderPosition","UnityEngine.Vector2","","set_BorderPosition","","public","0x17000767"
"DolocTown.PlatformBuilderRenderer","DraftPosition","UnityEngine.Vector3","","set_DraftPosition","","public","0x17000768"
"DolocTown.PlatformBuilderRenderer","BorderValid","System.Boolean","","set_BorderValid","","public","0x17000769"
"DolocTown.PlatformBuilderRenderer","DraftValid","System.Boolean","","set_DraftValid","","public","0x1700076A"
"DolocTown.PlatformBuilderRenderer","AreaPosition","UnityEngine.Vector2","","set_AreaPosition","","public","0x1700076B"
"DolocTown.PlatformBuilderRenderer","ItemCostTipPosition","UnityEngine.Vector2","","set_ItemCostTipPosition","","public","0x1700076C"
"DolocTown.Platform","MaxKnockCount","System.Int32","get_MaxKnockCount","","public","","0x17000798"
"DolocTown.Platform","OccupyEquipments","System.Collections.Generic.List`1<DolocTown.Equipment>","get_OccupyEquipments","","public","","0x17000799"
"DolocTown.Platform","OccupyPlatforms","System.Collections.Generic.IEnumerable`1<DolocTown.Platform>","get_OccupyPlatforms","","private","","0x1700079A"
"DolocTown.Platform","Host","DolocTown.IPlatformHost","get_Host","set_Host","public","public","0x1700079B"
"DolocTown.Platform","CurrentRoom","DolocTown.Room","get_CurrentRoom","","public","","0x1700079C"
"DolocTown.Platform","name","System.String","get_name","","private","","0x1700079D"
"DolocTown.Platform","randomSeed","System.Int32","get_randomSeed","set_randomSeed","public","private","0x1700079E"
"DolocTown.Platform","Collider","DolocTown.PlatformEntityOneway","get_Collider","set_Collider","public","public","0x1700079F"
"DolocTown.Platform","Height","System.Int32","get_Height","","public","","0x170007A0"
"DolocTown.BuildingItemBuilderTip","IsValid","System.Boolean","get_IsValid","","protected","","0x170007A7"
"DolocTown.BuildingItemBuilderTip","host","DolocTown.IBuildingHost","get_host","","private","","0x170007A8"
"DolocTown.BuildingItemBuilderTip","proto","DolocTown.Config.Building.BuildingInfo","get_proto","","private","","0x170007A9"
"DolocTown.BuildingItemBuilderTip","coveredRatioValid","System.Boolean","get_coveredRatioValid","","private","","0x170007AA"
"DolocTown.PlatformItemBuilderTip","IsValid","System.Boolean","get_IsValid","","protected","","0x170007B2"
"DolocTown.PlatformItemBuilderTip","PlatformHost","DolocTown.IPlatformHost","get_PlatformHost","","private","","0x170007B3"
"DolocTown.PlatformBuilderHelper","platformGeometry","DolocTown.PlatformGeometry","get_platformGeometry","set_platformGeometry","public","private","0x170007B4"
"DolocTown.PlatformBuilderHelper","platformCutInfos","DolocTown.PlatformCutInfos","get_platformCutInfos","set_platformCutInfos","public","private","0x170007B5"
"DolocTown.PlatformBuilderHelper","isReplace","System.Boolean","get_isReplace","set_isReplace","public","private","0x170007B6"
"DolocTown.PlatformBuilderHelper","canBuildNow","System.Boolean","get_canBuildNow","set_canBuildNow","public","private","0x170007B7"
"DolocTown.PlatformBuilderHelper","validHeight","System.Int32","get_validHeight","set_validHeight","public","private","0x170007B8"
"DolocTown.PlatformBuilderHelper","PlatformHost","DolocTown.IPlatformHost","get_PlatformHost","","private","","0x170007B9"
"DolocTown.PlatformBuilderHelper","builderPlatformWidth","UnityEngine.Vector2Int","get_builderPlatformWidth","","private","","0x170007BA"
"DolocTown.Building","proto","DolocTown.Config.Building.BuildingInfo","get_proto","set_proto","public","private","0x170007BB"
"DolocTown.Building","room","DolocTown.TemplateRoomInHouse","get_room","set_room","public","private","0x170007BC"
"DolocTown.Building","uuid","System.String","get_uuid","set_uuid","public","private","0x170007BD"
"DolocTown.Building","BuildingName","System.String","get_BuildingName","","public","","0x170007BE"
"DolocTown.Building","isClosed","System.Boolean","get_isClosed","set_isClosed","public","private","0x170007BF"
"DolocTown.Building","customName","System.String","get_customName","set_customName","public","private","0x170007C0"
"DolocTown.Building","wallpaperId","System.String","get_wallpaperId","set_wallpaperId","public","private","0x170007C1"
"DolocTown.Building","exteriorId","System.String","get_exteriorId","set_exteriorId","public","private","0x170007C2"
"DolocTown.Building","level","System.Int32","get_level","set_level","public","private","0x170007C3"
"DolocTown.Building","currentLevelData","DolocTown.Config.Building.BuildingLevelData","get_currentLevelData","","public","","0x170007C4"
"DolocTown.Building","templateRoomName","System.String","get_templateRoomName","","public","","0x170007C5"
"DolocTown.Building","SceneSprite","UnityEngine.Sprite","get_SceneSprite","","public","","0x170007C6"
"DolocTown.Building","DoorSprite","UnityEngine.Sprite","get_DoorSprite","","public","","0x170007C7"
"DolocTown.Building","UiSprite","UnityEngine.Sprite","get_UiSprite","","public","","0x170007C8"
"DolocTown.Building","Renderer","DolocTown.BuildingRenderer","get_Renderer","set_Renderer","public","public","0x170007C9"
"DolocTown.Building","Title","System.String","get_Title","set_Title","public","public","0x170007CA"
"DolocTown.Building","TargetRoomGuid","System.String","get_TargetRoomGuid","","public","","0x170007CB"
"DolocTown.Building","WorldSize","UnityEngine.Vector2","get_WorldSize","","private","","0x170007CC"
"DolocTown.Building","InnerSize","UnityEngine.Vector2Int","get_InnerSize","","public","","0x170007CD"
"DolocTown.Building","IsRemoved","System.Boolean","get_IsRemoved","","public","","0x170007CE"
"DolocTown.Building","PositionBottom","UnityEngine.Vector3","get_PositionBottom","","public","","0x170007CF"
"DolocTown.Building","PositionTop","UnityEngine.Vector3","get_PositionTop","","public","","0x170007D0"
"DolocTown.Building","PositionCenter","UnityEngine.Vector3","get_PositionCenter","","public","","0x170007D1"
"DolocTown.Building","PositionLB","UnityEngine.Vector3","get_PositionLB","","public","","0x170007D2"
"DolocTown.Building","GlobalAnchor","UnityEngine.Vector2Int","get_GlobalAnchor","","public","","0x170007D3"
"DolocTown.Building","EntryPosition","UnityEngine.Vector2","get_EntryPosition","","public","","0x170007D4"
"DolocTown.Building","IsOverCellarBorder","System.Boolean","get_IsOverCellarBorder","","public","","0x170007D5"
"DolocTown.Building","ArrowTipPosition","UnityEngine.Vector3","get_ArrowTipPosition","","public","","0x170007D6"
"DolocTown.Building","HealthTipPosition","UnityEngine.Vector3","get_HealthTipPosition","","public","","0x170007D7"
"DolocTown.Building","PositionTip","UnityEngine.Vector3","get_PositionTip","","public","","0x170007D8"
"DolocTown.Building","PositionAssistTip","UnityEngine.Vector3","get_PositionAssistTip","","public","","0x170007D9"
"DolocTown.Building","HealthProcess","System.Single","get_HealthProcess","","public","","0x170007DA"
"DolocTown.Building","Health","System.Single","get_Health","","public","","0x170007DB"
"DolocTown.Building","IsBroken","System.Boolean","get_IsBroken","","public","","0x170007DC"
"DolocTown.Building","IsIntact","System.Boolean","get_IsIntact","","public","","0x170007DD"
"DolocTown.Building","CanPatch","System.Boolean","get_CanPatch","","public","","0x170007DE"
"DolocTown.Building","IsUnique","System.Boolean","get_IsUnique","","public","","0x170007DF"
"DolocTown.Building","LinkGateMap","DolocTown.BuildingLinkGateMap","get_LinkGateMap","","public","","0x170007E0"
"DolocTown.Building","canUpgrade","System.Boolean","get_canUpgrade","","public","","0x170007E1"
"DolocTown.Building","maxLevel","System.Int32","get_maxLevel","","public","","0x170007E2"
"DolocTown.Building","wallpaperData","DolocTown.Config.Building.BuildingWallpaperData","get_wallpaperData","","public","","0x170007E3"
"DolocTown.Building","exteriorData","DolocTown.Config.Building.BuildingExteriorData","get_exteriorData","","public","","0x170007E4"
"DolocTown.BuildingGate","TargetBuilding","DolocTown.Building","get_TargetBuilding","set_TargetBuilding","public","public","0x170007E5"
"DolocTown.BuildingGate","UseCacheBuilding","System.Boolean","get_UseCacheBuilding","set_UseCacheBuilding","public","public","0x170007E6"
"DolocTown.BuildingGate","AvailableToMotor","System.Boolean","get_AvailableToMotor","","public","","0x170007E7"
"DolocTown.BuildingGate","NeedInteract","System.Boolean","get_NeedInteract","","public","","0x170007E8"
"DolocTown.BuildingGate","KeepHorizontalSpeed","System.Boolean","get_KeepHorizontalSpeed","","public","","0x170007E9"
"DolocTown.BuildingGate","KeepVerticalSpeed","System.Boolean","get_KeepVerticalSpeed","","public","","0x170007EA"
"DolocTown.BuildingGate","InteractKey","DolocTown.Config.Room.PortalInteractKey","get_InteractKey","","public","","0x170007EB"
"DolocTown.BuildingLinkGate","GateId","DolocTown.BuildingLinkGateId","get_GateId","","public","","0x170007EC"
"DolocTown.BuildingLinkGate","LinkInfo","DolocTown.BuildingLinkInfo","get_LinkInfo","set_LinkInfo","public","private","0x170007ED"
"DolocTown.BuildingLinkGate","RemoteBuildingTitle","System.String","get_RemoteBuildingTitle","","private","","0x170007EE"
"DolocTown.BuildingLinkGate","RemoteBuildingPrompt","System.String","get_RemoteBuildingPrompt","","private","","0x170007EF"
"DolocTown.BuildingLinkGate","AvailableToMotor","System.Boolean","get_AvailableToMotor","","public","","0x170007F0"
"DolocTown.BuildingLinkGate","NeedInteract","System.Boolean","get_NeedInteract","","public","","0x170007F1"
"DolocTown.BuildingLinkGate","KeepHorizontalSpeed","System.Boolean","get_KeepHorizontalSpeed","","public","","0x170007F2"
"DolocTown.BuildingLinkGate","KeepVerticalSpeed","System.Boolean","get_KeepVerticalSpeed","","public","","0x170007F3"
"DolocTown.BuildingLinkGate","InteractKey","DolocTown.Config.Room.PortalInteractKey","get_InteractKey","","public","","0x170007F4"
"DolocTown.BuildingLinkGateMap","AllLinkInfos","System.Collections.Generic.IEnumerable`1<DolocTown.BuildingLinkInfo>","get_AllLinkInfos","","public","","0x170007F5"
"DolocTown.BuildingLinkInfo","remotePosition","UnityEngine.Vector2","get_remotePosition","set_remotePosition","public","private","0x170007F6"
"DolocTown.BuildingLinkInfo","IsValid","System.Boolean","get_IsValid","set_IsValid","public","private","0x170007F7"
"DolocTown.BuildingLinkInfo","originIndex","System.Int32","get_originIndex","set_originIndex","public","private","0x170007F8"
"DolocTown.BuildingLinkInfo","index","System.Int32","get_index","set_index","public","private","0x170007F9"
"DolocTown.BuildingLinkInfoForCellar","hostBuildingTitle","System.String","get_hostBuildingTitle","","public","","0x170007FA"
"DolocTown.BuildingManager","Buildings","System.Collections.Generic.IEnumerable`1<DolocTown.Building>","get_Buildings","","public","","0x170007FB"
"DolocTown.BuildingManager","Count","System.Int32","get_Count","","public","","0x170007FC"
"DolocTown.BuildingManager","FirstBuilding","DolocTown.Building","get_FirstBuilding","","public","","0x170007FD"
"DolocTown.BuildingManager","BuildingsArray","DolocTown.Building[]","get_BuildingsArray","","private","","0x170007FE"
"DolocTown.BuildingSupport","supportProto","DolocTown.Config.Platform.BuildingSupportInfo","get_supportProto","","public","","0x170007FF"
"DolocTown.BuildingSupport","ColumnHeights","System.Int32[]","get_ColumnHeights","","public","","0x17000800"
"DolocTown.BuildingSupport","ContactPositions","UnityEngine.Vector2Int[]","get_ContactPositions","","public","","0x17000801"
"DolocTown.BuildingRenderer","outlineTarget","UnityEngine.SpriteRenderer","get_outlineTarget","","public","","0x17000802"
"DolocTown.BuildingRenderer","overrideOutlineSprite","UnityEngine.Sprite","get_overrideOutlineSprite","","protected","","0x17000803"
"DolocTown.BuildingRenderer","outlineType","DolocTown.ObjectOutlineType","get_outlineType","","protected","","0x17000804"
"DolocTown.BuildingRenderer","Building","DolocTown.Building","get_Building","set_Building","public","public","0x17000805"
"DolocTown.BuildingRenderer","Color","UnityEngine.Color","","set_Color","","public","0x17000806"
"DolocTown.BuildingRenderer","healthShowPosition","UnityEngine.Vector3","get_healthShowPosition","","private","","0x17000807"
"DolocTown.CellarExtension/<GetAllQuitPositionsPair>d__14","System.Collections.Generic.IEnumerator<(DolocTown.Building,UnityEngine.Vector2)>.Current","System.ValueTuple`2<DolocTown.Building,UnityEngine.Vector2>","System.Collections.Generic.IEnumerator<(DolocTown.Building,UnityEngine.Vector2)>.get_Current","","private","","0x17002F4E"
"DolocTown.ItemBuilding","configs","DolocTown.Config.Building.TbBuilding","get_configs","","private","","0x17000A10"
"DolocTown.ItemBuilding","BuilderTip","DolocTown.BuildingItemBuilderTip","get_BuilderTip","","private","","0x17000A11"
"DolocTown.ItemBuilding","BuildingProto","DolocTown.Config.Building.BuildingInfo","get_BuildingProto","","public","","0x17000A12"
"DolocTown.ItemBuilding","buildingEntity","DolocTown.Building","get_buildingEntity","set_buildingEntity","public","public","0x17000A13"
"DolocTown.ItemBuilding","noOverlay","System.Boolean","get_noOverlay","","public","","0x17000A14"
"DolocTown.ItemBuilding","title","System.String","get_title","","public","","0x17000A15"
"DolocTown.ItemBuilding","uiSprite","UnityEngine.Sprite","get_uiSprite","","public","","0x17000A16"
"DolocTown.ItemBuilding","description","System.String","get_description","","public","","0x17000A17"
"DolocTown.ItemBuildingExterior","func","DolocTown.Config.Item.ItemFunctionBuildingExterior","get_func","","public","","0x17000A18"
"DolocTown.ItemBuildingExterior","invalid","System.Boolean","get_invalid","","public","","0x17000A19"
"DolocTown.ItemBuildingExterior","exteriorName","System.String","get_exteriorName","","public","","0x17000A1A"
"DolocTown.ItemPlatform","BuilderTip","DolocTown.PlatformItemBuilderTip","get_BuilderTip","","private","","0x17000A7A"
"DolocTown.ItemPlatform","PlatformProto","DolocTown.Config.Platform.PlatformInfo","get_PlatformProto","","public","","0x17000A7B"
"DolocTown.Item","allowBuildBuilding","System.Boolean","get_allowBuildBuilding","","protected","","0x17000A9A"
"DolocTown.Item","SelectedBuilding","DolocTown.Building","get_SelectedBuilding","","protected","","0x17000AA2"
"DolocTown.PlatformCutInfos","AllCutPositions","System.Collections.Generic.IEnumerable`1<UnityEngine.Vector2Int>","get_AllCutPositions","","public","","0x17000B3A"
"DolocTown.PlatformCutInfos/<get_AllCutPositions>d__2","System.Collections.Generic.IEnumerator<UnityEngine.Vector2Int>.Current","UnityEngine.Vector2Int","System.Collections.Generic.IEnumerator<UnityEngine.Vector2Int>.get_Current","","private","","0x17002F63"
"DolocTown.PlatformCutInfos/<get_AllCutPositions>d__2","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17002F64"
"DolocTown.PlatformGeometry","PlatformInfo","UnityEngine.Vector3Int","get_PlatformInfo","","public","","0x17000B3B"
"DolocTown.PlatformGeometry","Left","System.Int32","get_Left","","public","","0x17000B3C"
"DolocTown.PlatformGeometry","Right","System.Int32","get_Right","","public","","0x17000B3D"
"DolocTown.PlatformGeometry","Height","System.Int32","get_Height","","public","","0x17000B3E"
"DolocTown.PlatformGeometry","LeftTop","UnityEngine.Vector2Int","get_LeftTop","","public","","0x17000B3F"
"DolocTown.PlatformGeometry","RightTop","UnityEngine.Vector2Int","get_RightTop","","public","","0x17000B40"
"DolocTown.PlatformGeometry","LeftBottom","UnityEngine.Vector2Int","get_LeftBottom","","public","","0x17000B41"
"DolocTown.PlatformGeometry","Anchor","UnityEngine.Vector2Int","get_Anchor","","public","","0x17000B42"
"DolocTown.PlatformGeometry","CenterTop","UnityEngine.Vector2Int","get_CenterTop","","public","","0x17000B43"
"DolocTown.PlatformGeometry","SurfacePositions","System.Collections.Generic.IEnumerable`1<UnityEngine.Vector2Int>","get_SurfacePositions","","public","","0x17000B44"
"DolocTown.PlatformGeometry","PlatformPositions","System.Collections.Generic.IEnumerable`1<UnityEngine.Vector2Int>","get_PlatformPositions","","public","","0x17000B45"
"DolocTown.PlatformGeometry","PlatformPositionsIncludeBorder","System.Collections.Generic.IEnumerable`1<UnityEngine.Vector2Int>","get_PlatformPositionsIncludeBorder","","public","","0x17000B46"
"DolocTown.PlatformGeometry","ColumnPositions","System.Collections.Generic.IEnumerable`1<UnityEngine.Vector2Int>","get_ColumnPositions","","public","","0x17000B47"
"DolocTown.PlatformGeometry","AllPositions","System.Collections.Generic.IEnumerable`1<UnityEngine.Vector2Int>","get_AllPositions","","public","","0x17000B48"
"DolocTown.PlatformGeometry","Width","System.Int32","get_Width","","public","","0x17000B49"
"DolocTown.PlatformGeometry","TileCount","System.Int32","get_TileCount","","public","","0x17000B4A"
"DolocTown.PlatformGeometry","CoveredSize","UnityEngine.Vector2Int","get_CoveredSize","","public","","0x17000B4B"
"DolocTown.PlatformGeometry/<get_SurfacePositions>d__21","System.Collections.Generic.IEnumerator<UnityEngine.Vector2Int>.Current","UnityEngine.Vector2Int","System.Collections.Generic.IEnumerator<UnityEngine.Vector2Int>.get_Current","","private","","0x17002F65"
"DolocTown.PlatformGeometry/<get_SurfacePositions>d__21","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17002F66"
"DolocTown.PlatformGeometry/<get_PlatformPositions>d__23","System.Collections.Generic.IEnumerator<UnityEngine.Vector2Int>.Current","UnityEngine.Vector2Int","System.Collections.Generic.IEnumerator<UnityEngine.Vector2Int>.get_Current","","private","","0x17002F67"
"DolocTown.PlatformGeometry/<get_PlatformPositions>d__23","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17002F68"
"DolocTown.PlatformGeometry/<get_PlatformPositionsIncludeBorder>d__25","System.Collections.Generic.IEnumerator<UnityEngine.Vector2Int>.Current","UnityEngine.Vector2Int","System.Collections.Generic.IEnumerator<UnityEngine.Vector2Int>.get_Current","","private","","0x17002F69"
"DolocTown.PlatformGeometry/<get_PlatformPositionsIncludeBorder>d__25","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17002F6A"
"DolocTown.PlatformGeometry/<get_ColumnPositions>d__28","System.Collections.Generic.IEnumerator<UnityEngine.Vector2Int>.Current","UnityEngine.Vector2Int","System.Collections.Generic.IEnumerator<UnityEngine.Vector2Int>.get_Current","","private","","0x17002F6B"
"DolocTown.PlatformGeometry/<get_ColumnPositions>d__28","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17002F6C"
"DolocTown.PlatformGeometry/<get_AllPositions>d__30","System.Collections.Generic.IEnumerator<UnityEngine.Vector2Int>.Current","UnityEngine.Vector2Int","System.Collections.Generic.IEnumerator<UnityEngine.Vector2Int>.get_Current","","private","","0x17002F6D"
"DolocTown.PlatformGeometry/<get_AllPositions>d__30","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17002F6E"
"DolocTown.PlatformGeometry/<GetColumnPositions>d__41","System.Collections.Generic.IEnumerator<UnityEngine.Vector2Int>.Current","UnityEngine.Vector2Int","System.Collections.Generic.IEnumerator<UnityEngine.Vector2Int>.get_Current","","private","","0x17002F6F"
"DolocTown.PlatformGeometry/<GetColumnPositions>d__41","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17002F70"
"DolocTown.PlatformGeometry/<GetColumnPositionsFromPos>d__49","System.Collections.Generic.IEnumerator<UnityEngine.Vector2Int>.Current","UnityEngine.Vector2Int","System.Collections.Generic.IEnumerator<UnityEngine.Vector2Int>.get_Current","","private","","0x17002F71"
"DolocTown.PlatformGeometry/<GetColumnPositionsFromPos>d__49","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17002F72"
"DolocTown.PlatformManager","PlatformCount","System.Int32","get_PlatformCount","","public","","0x17000B4C"
"DolocTown.PlatformManager","platformsArray","DolocTown.Platform[]","get_platformsArray","","private","","0x17000B4D"
"DolocTown.PlatformManager","totalPlatforms","System.Collections.Generic.IEnumerable`1<DolocTown.Platform>","get_totalPlatforms","","public","","0x17000B4E"
"DolocTown.PlatformManager","totalColliders","System.Collections.Generic.IEnumerable`1<UnityEngine.Vector3Int>","get_totalColliders","","public","","0x17000B4F"
"DolocTown.PlatformManager/<get_totalPlatforms>d__10","System.Collections.Generic.IEnumerator<DolocTown.Platform>.Current","DolocTown.Platform","System.Collections.Generic.IEnumerator<DolocTown.Platform>.get_Current","","private","","0x17002F73"
"DolocTown.PlatformManager/<get_totalPlatforms>d__10","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17002F74"
"DolocTown.PlatformManager/<get_totalColliders>d__12","System.Collections.Generic.IEnumerator<UnityEngine.Vector3Int>.Current","UnityEngine.Vector3Int","System.Collections.Generic.IEnumerator<UnityEngine.Vector3Int>.get_Current","","private","","0x17002F75"
"DolocTown.PlatformManager/<get_totalColliders>d__12","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17002F76"
"DolocTown.PlatformManager/<GetCollidersAtRow>d__13","System.Collections.Generic.IEnumerator<UnityEngine.Vector3Int>.Current","UnityEngine.Vector3Int","System.Collections.Generic.IEnumerator<UnityEngine.Vector3Int>.get_Current","","private","","0x17002F77"
"DolocTown.PlatformManager/<GetCollidersAtRow>d__13","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17002F78"
"DolocTown.PlatformEntityOneway","ptCollider","UnityEngine.EdgeCollider2D","get_ptCollider","set_ptCollider","public","private","0x17000B50"
"DolocTown.PlatformEntityOneway","Platform","DolocTown.Platform","get_Platform","set_Platform","public","public","0x17000B51"
"DolocTown.BuildingPreset","buildingData","DolocTown.Config.Building.BuildingInfo","get_buildingData","","private","","0x17000B98"
"DolocTown.BuildingPreset","Sprite","UnityEngine.Sprite","get_Sprite","","public","","0x17000B99"
"DolocTown.BuildingPreset","GridSize","UnityEngine.Vector2Int","get_GridSize","","public","","0x17000B9A"
"DolocTown.BuildingPreset","PresetObjectName","System.String","get_PresetObjectName","","public","","0x17000B9B"
"DolocTown.PlatformPreset","Sprite","UnityEngine.Sprite","get_Sprite","","public","","0x17000BA8"
"DolocTown.PlatformPreset","GridSize","UnityEngine.Vector2Int","get_GridSize","","public","","0x17000BA9"
"DolocTown.PlatformPreset","PresetObjectName","System.String","get_PresetObjectName","","public","","0x17000BAA"
"DolocTown.PlatformPreset","LocalGridPosition","UnityEngine.Vector2Int","get_LocalGridPosition","","public","","0x17000BAB"
"DolocTown.PlatformPreset","GlobalGridPosition","UnityEngine.Vector2Int","get_GlobalGridPosition","","public","","0x17000BAC"
"DolocTown.TemplateRoomInHouse","Building","DolocTown.Building","get_Building","set_Building","public","public","0x17000BBB"
"DolocTown.TemplateRoomInHouse","IsUniqueBuilding","System.Boolean","get_IsUniqueBuilding","","public","","0x17000BBC"
"DolocTown.TemplateRoomInHouse","Buildings","System.Collections.Generic.IEnumerable`1<DolocTown.Building>","get_Buildings","","public","","0x17000BBE"
