"type","name","property_type","getter","setter","getter_visibility","setter_visibility","token"
"AgentStateBase","NextStateOnGround","AgentStateBase","get_NextStateOnGround","","protected","","0x170000A1"
"AgentStateBase","NextStateUniversal","AgentStateBase","get_NextStateUniversal","","protected","","0x170000A2"
"AgentStateBase","animationNormalizedTime","System.Single","get_animationNormalizedTime","","public","","0x170000A3"
"EnvironmentChecker","isTouched","System.Boolean","get_isTouched","","public","","0x170000A4"
"GroundChecker","isTouched","System.Boolean","get_isTouched","set_isTouched","public","private","0x170000A5"
"GroundChecker","isTouchedExcludePlatforms","System.Boolean","get_isTouchedExcludePlatforms","","public","","0x170000A6"
"DolocInputSource","asset","UnityEngine.InputSystem.InputActionAsset","get_asset","","public","","0x170000B0"
"DolocInputSource","NormalInput","DolocInputSource/NormalInputActions","get_NormalInput","","public","","0x170000B5"
"DolocInputSource","BuilderInput","DolocInputSource/BuilderInputActions","get_BuilderInput","","public","","0x170000B6"
"DolocInputSource","BaseInput","DolocInputSource/BaseInputActions","get_BaseInput","","public","","0x170000B7"
"DolocInputSource","Global","DolocInputSource/GlobalActions","get_Global","","public","","0x170000B8"
"DolocInputSource/NormalInputActions","Move","UnityEngine.InputSystem.InputAction","get_Move","","public","","0x17002E68"
"DolocInputSource/NormalInputActions","Jump","UnityEngine.InputSystem.InputAction","get_Jump","","public","","0x17002E69"
"DolocInputSource/NormalInputActions","JumpDown","UnityEngine.InputSystem.InputAction","get_JumpDown","","public","","0x17002E6A"
"DolocInputSource/NormalInputActions","Dash","UnityEngine.InputSystem.InputAction","get_Dash","","public","","0x17002E6B"
"DolocInputSource/NormalInputActions","UseTool","UnityEngine.InputSystem.InputAction","get_UseTool","","public","","0x17002E6C"
"DolocInputSource/NormalInputActions","UseItem","UnityEngine.InputSystem.InputAction","get_UseItem","","public","","0x17002E6D"
"DolocInputSource/NormalInputActions","ScrollInventoryUp","UnityEngine.InputSystem.InputAction","get_ScrollInventoryUp","","public","","0x17002E6E"
"DolocInputSource/NormalInputActions","ScrollInventoryDown","UnityEngine.InputSystem.InputAction","get_ScrollInventoryDown","","public","","0x17002E6F"
"DolocInputSource/NormalInputActions","AssistMove","UnityEngine.InputSystem.InputAction","get_AssistMove","","public","","0x17002E70"
"DolocInputSource/NormalInputActions","RoomInteract","UnityEngine.InputSystem.InputAction","get_RoomInteract","","public","","0x17002E71"
"DolocInputSource/NormalInputActions","SwitchAutoFire","UnityEngine.InputSystem.InputAction","get_SwitchAutoFire","","public","","0x17002E72"
"DolocInputSource/NormalInputActions","SelectedDrone","UnityEngine.InputSystem.InputAction","get_SelectedDrone","","public","","0x17002E73"
"DolocInputSource/NormalInputActions","SelectedActive","UnityEngine.InputSystem.InputAction","get_SelectedActive","","public","","0x17002E74"
"DolocInputSource/NormalInputActions","QuickSelect_1","UnityEngine.InputSystem.InputAction","get_QuickSelect_1","","public","","0x17002E75"
"DolocInputSource/NormalInputActions","QuickSelect_2","UnityEngine.InputSystem.InputAction","get_QuickSelect_2","","public","","0x17002E76"
"DolocInputSource/NormalInputActions","QuickSelect_3","UnityEngine.InputSystem.InputAction","get_QuickSelect_3","","public","","0x17002E77"
"DolocInputSource/NormalInputActions","QuickSelect_4","UnityEngine.InputSystem.InputAction","get_QuickSelect_4","","public","","0x17002E78"
"DolocInputSource/NormalInputActions","QuickSelect_5","UnityEngine.InputSystem.InputAction","get_QuickSelect_5","","public","","0x17002E79"
"DolocInputSource/NormalInputActions","QuickSelect_6","UnityEngine.InputSystem.InputAction","get_QuickSelect_6","","public","","0x17002E7A"
"DolocInputSource/NormalInputActions","QuickSelect_7","UnityEngine.InputSystem.InputAction","get_QuickSelect_7","","public","","0x17002E7B"
"DolocInputSource/NormalInputActions","QuickSelect_8","UnityEngine.InputSystem.InputAction","get_QuickSelect_8","","public","","0x17002E7C"
"DolocInputSource/NormalInputActions","QuickSelect_9","UnityEngine.InputSystem.InputAction","get_QuickSelect_9","","public","","0x17002E7D"
"DolocInputSource/NormalInputActions","QuickSelect_0","UnityEngine.InputSystem.InputAction","get_QuickSelect_0","","public","","0x17002E7E"
"DolocInputSource/NormalInputActions","Fishing","UnityEngine.InputSystem.InputAction","get_Fishing","","public","","0x17002E7F"
"DolocInputSource/NormalInputActions","Debug","UnityEngine.InputSystem.InputAction","get_Debug","","public","","0x17002E80"
"DolocInputSource/NormalInputActions","DisposeItemInBackpack","UnityEngine.InputSystem.InputAction","get_DisposeItemInBackpack","","public","","0x17002E81"
"DolocInputSource/NormalInputActions","Interact","UnityEngine.InputSystem.InputAction","get_Interact","","public","","0x17002E82"
"DolocInputSource/NormalInputActions","SpeedUp","UnityEngine.InputSystem.InputAction","get_SpeedUp","","public","","0x17002E83"
"DolocInputSource/NormalInputActions","QuickSelectPrev","UnityEngine.InputSystem.InputAction","get_QuickSelectPrev","","public","","0x17002E84"
"DolocInputSource/NormalInputActions","QuickSelectNext","UnityEngine.InputSystem.InputAction","get_QuickSelectNext","","public","","0x17002E85"
"DolocInputSource/NormalInputActions","ToggleMissionPanel","UnityEngine.InputSystem.InputAction","get_ToggleMissionPanel","","public","","0x17002E86"
"DolocInputSource/NormalInputActions","ToggleTechTree","UnityEngine.InputSystem.InputAction","get_ToggleTechTree","","public","","0x17002E87"
"DolocInputSource/NormalInputActions","ToggleBackpack","UnityEngine.InputSystem.InputAction","get_ToggleBackpack","","public","","0x17002E88"
"DolocInputSource/NormalInputActions","ToggleBackpackHold","UnityEngine.InputSystem.InputAction","get_ToggleBackpackHold","","public","","0x17002E89"
"DolocInputSource/NormalInputActions","ToggleMap","UnityEngine.InputSystem.InputAction","get_ToggleMap","","public","","0x17002E8A"
"DolocInputSource/NormalInputActions","ToggleMenu","UnityEngine.InputSystem.InputAction","get_ToggleMenu","","public","","0x17002E8B"
"DolocInputSource/NormalInputActions","ToggleCollectionBook","UnityEngine.InputSystem.InputAction","get_ToggleCollectionBook","","public","","0x17002E8C"
"DolocInputSource/NormalInputActions","Cancel","UnityEngine.InputSystem.InputAction","get_Cancel","","public","","0x17002E8D"
"DolocInputSource/NormalInputActions","enabled","System.Boolean","get_enabled","","public","","0x17002E8E"
"DolocInputSource/BuilderInputActions","DPadUp","UnityEngine.InputSystem.InputAction","get_DPadUp","","public","","0x17002E8F"
"DolocInputSource/BuilderInputActions","DPadDown","UnityEngine.InputSystem.InputAction","get_DPadDown","","public","","0x17002E90"
"DolocInputSource/BuilderInputActions","DPadLeft","UnityEngine.InputSystem.InputAction","get_DPadLeft","","public","","0x17002E91"
"DolocInputSource/BuilderInputActions","DPadRight","UnityEngine.InputSystem.InputAction","get_DPadRight","","public","","0x17002E92"
"DolocInputSource/BuilderInputActions","BuilderLast","UnityEngine.InputSystem.InputAction","get_BuilderLast","","public","","0x17002E93"
"DolocInputSource/BuilderInputActions","BuilderNext","UnityEngine.InputSystem.InputAction","get_BuilderNext","","public","","0x17002E94"
"DolocInputSource/BuilderInputActions","BuilderSelected","UnityEngine.InputSystem.InputAction","get_BuilderSelected","","public","","0x17002E95"
"DolocInputSource/BuilderInputActions","BuilderRevocation","UnityEngine.InputSystem.InputAction","get_BuilderRevocation","","public","","0x17002E96"
"DolocInputSource/BuilderInputActions","BuilderDismantle","UnityEngine.InputSystem.InputAction","get_BuilderDismantle","","public","","0x17002E97"
"DolocInputSource/BuilderInputActions","BuilderDismantleHold","UnityEngine.InputSystem.InputAction","get_BuilderDismantleHold","","public","","0x17002E98"
"DolocInputSource/BuilderInputActions","BuilderRotate","UnityEngine.InputSystem.InputAction","get_BuilderRotate","","public","","0x17002E99"
"DolocInputSource/BuilderInputActions","BuilderSwitch","UnityEngine.InputSystem.InputAction","get_BuilderSwitch","","public","","0x17002E9A"
"DolocInputSource/BuilderInputActions","BuilderSwitchInventory","UnityEngine.InputSystem.InputAction","get_BuilderSwitchInventory","","public","","0x17002E9B"
"DolocInputSource/BuilderInputActions","enabled","System.Boolean","get_enabled","","public","","0x17002E9C"
"DolocInputSource/BaseInputActions","Move","UnityEngine.InputSystem.InputAction","get_Move","","public","","0x17002E9D"
"DolocInputSource/BaseInputActions","MoveLeft","UnityEngine.InputSystem.InputAction","get_MoveLeft","","public","","0x17002E9E"
"DolocInputSource/BaseInputActions","MoveRight","UnityEngine.InputSystem.InputAction","get_MoveRight","","public","","0x17002E9F"
"DolocInputSource/BaseInputActions","MoveUp","UnityEngine.InputSystem.InputAction","get_MoveUp","","public","","0x17002EA0"
"DolocInputSource/BaseInputActions","MoveDown","UnityEngine.InputSystem.InputAction","get_MoveDown","","public","","0x17002EA1"
"DolocInputSource/BaseInputActions","MoveLast","UnityEngine.InputSystem.InputAction","get_MoveLast","","public","","0x17002EA2"
"DolocInputSource/BaseInputActions","MoveNext","UnityEngine.InputSystem.InputAction","get_MoveNext","","public","","0x17002EA3"
"DolocInputSource/BaseInputActions","Cancel","UnityEngine.InputSystem.InputAction","get_Cancel","","public","","0x17002EA4"
"DolocInputSource/BaseInputActions","Confirm","UnityEngine.InputSystem.InputAction","get_Confirm","","public","","0x17002EA5"
"DolocInputSource/BaseInputActions","ConfirmHold","UnityEngine.InputSystem.InputAction","get_ConfirmHold","","public","","0x17002EA6"
"DolocInputSource/BaseInputActions","Scroll","UnityEngine.InputSystem.InputAction","get_Scroll","","public","","0x17002EA7"
"DolocInputSource/BaseInputActions","PageUp","UnityEngine.InputSystem.InputAction","get_PageUp","","public","","0x17002EA8"
"DolocInputSource/BaseInputActions","PageDown","UnityEngine.InputSystem.InputAction","get_PageDown","","public","","0x17002EA9"
"DolocInputSource/BaseInputActions","SplitItem","UnityEngine.InputSystem.InputAction","get_SplitItem","","public","","0x17002EAA"
"DolocInputSource/BaseInputActions","SortItem","UnityEngine.InputSystem.InputAction","get_SortItem","","public","","0x17002EAB"
"DolocInputSource/BaseInputActions","SortItemHold","UnityEngine.InputSystem.InputAction","get_SortItemHold","","public","","0x17002EAC"
"DolocInputSource/BaseInputActions","LockItem","UnityEngine.InputSystem.InputAction","get_LockItem","","public","","0x17002EAD"
"DolocInputSource/BaseInputActions","DisposeItem","UnityEngine.InputSystem.InputAction","get_DisposeItem","","public","","0x17002EAE"
"DolocInputSource/BaseInputActions","DisposeItemHold","UnityEngine.InputSystem.InputAction","get_DisposeItemHold","","public","","0x17002EAF"
"DolocInputSource/BaseInputActions","DestroyItem","UnityEngine.InputSystem.InputAction","get_DestroyItem","","public","","0x17002EB0"
"DolocInputSource/BaseInputActions","PutMaxItem","UnityEngine.InputSystem.InputAction","get_PutMaxItem","","public","","0x17002EB1"
"DolocInputSource/BaseInputActions","PutMaxItemHold","UnityEngine.InputSystem.InputAction","get_PutMaxItemHold","","public","","0x17002EB2"
"DolocInputSource/BaseInputActions","PutAllItem","UnityEngine.InputSystem.InputAction","get_PutAllItem","","public","","0x17002EB3"
"DolocInputSource/BaseInputActions","SubmitItem","UnityEngine.InputSystem.InputAction","get_SubmitItem","","public","","0x17002EB4"
"DolocInputSource/BaseInputActions","SubOne","UnityEngine.InputSystem.InputAction","get_SubOne","","public","","0x17002EB5"
"DolocInputSource/BaseInputActions","AddOne","UnityEngine.InputSystem.InputAction","get_AddOne","","public","","0x17002EB6"
"DolocInputSource/BaseInputActions","SubTen","UnityEngine.InputSystem.InputAction","get_SubTen","","public","","0x17002EB7"
"DolocInputSource/BaseInputActions","AddTen","UnityEngine.InputSystem.InputAction","get_AddTen","","public","","0x17002EB8"
"DolocInputSource/BaseInputActions","SetMin","UnityEngine.InputSystem.InputAction","get_SetMin","","public","","0x17002EB9"
"DolocInputSource/BaseInputActions","SetMax","UnityEngine.InputSystem.InputAction","get_SetMax","","public","","0x17002EBA"
"DolocInputSource/BaseInputActions","ContinueDialogue","UnityEngine.InputSystem.InputAction","get_ContinueDialogue","","public","","0x17002EBB"
"DolocInputSource/BaseInputActions","ToggleDialogueHistory","UnityEngine.InputSystem.InputAction","get_ToggleDialogueHistory","","public","","0x17002EBC"
"DolocInputSource/BaseInputActions","AssistSplit","UnityEngine.InputSystem.InputAction","get_AssistSplit","","public","","0x17002EBD"
"DolocInputSource/BaseInputActions","Interact","UnityEngine.InputSystem.InputAction","get_Interact","","public","","0x17002EBE"
"DolocInputSource/BaseInputActions","SpeedUp","UnityEngine.InputSystem.InputAction","get_SpeedUp","","public","","0x17002EBF"
"DolocInputSource/BaseInputActions","QuickSelectPrev","UnityEngine.InputSystem.InputAction","get_QuickSelectPrev","","public","","0x17002EC0"
"DolocInputSource/BaseInputActions","QuickSelectNext","UnityEngine.InputSystem.InputAction","get_QuickSelectNext","","public","","0x17002EC1"
"DolocInputSource/BaseInputActions","ToggleMissionPanel","UnityEngine.InputSystem.InputAction","get_ToggleMissionPanel","","public","","0x17002EC2"
"DolocInputSource/BaseInputActions","ToggleTechTree","UnityEngine.InputSystem.InputAction","get_ToggleTechTree","","public","","0x17002EC3"
"DolocInputSource/BaseInputActions","ToggleBackpack","UnityEngine.InputSystem.InputAction","get_ToggleBackpack","","public","","0x17002EC4"
"DolocInputSource/BaseInputActions","ToggleMap","UnityEngine.InputSystem.InputAction","get_ToggleMap","","public","","0x17002EC5"
"DolocInputSource/BaseInputActions","ToggleMenu","UnityEngine.InputSystem.InputAction","get_ToggleMenu","","public","","0x17002EC6"
"DolocInputSource/BaseInputActions","ToggleCollectionBook","UnityEngine.InputSystem.InputAction","get_ToggleCollectionBook","","public","","0x17002EC7"
"DolocInputSource/BaseInputActions","MiscellaneousFunction","UnityEngine.InputSystem.InputAction","get_MiscellaneousFunction","","public","","0x17002EC8"
"DolocInputSource/BaseInputActions","enabled","System.Boolean","get_enabled","","public","","0x17002EC9"
"DolocInputSource/GlobalActions","Point","UnityEngine.InputSystem.InputAction","get_Point","","public","","0x17002ECA"
"DolocInputSource/GlobalActions","Click","UnityEngine.InputSystem.InputAction","get_Click","","public","","0x17002ECB"
"DolocInputSource/GlobalActions","RightClick","UnityEngine.InputSystem.InputAction","get_RightClick","","public","","0x17002ECC"
"DolocInputSource/GlobalActions","CursorPosition","UnityEngine.InputSystem.InputAction","get_CursorPosition","","public","","0x17002ECD"
"DolocInputSource/GlobalActions","enabled","System.Boolean","get_enabled","","public","","0x17002ECE"
"RedSaw.PoolCore","OnCreated","System.Action`1<UnityEngine.GameObject>","get_OnCreated","set_OnCreated","public","public","0x17000194"
"RedSaw.PoolCore`1","OnCreated","System.Action`1<T>","get_OnCreated","set_OnCreated","public","public","0x17000197"
"RedSaw.ObjectPool","OnCreate","System.Action`1<UnityEngine.GameObject>","get_OnCreate","set_OnCreate","public","public","0x1700019D"
"RedSaw.ObjectPool","OnRecycle","System.Action`1<UnityEngine.GameObject>","get_OnRecycle","set_OnRecycle","public","public","0x1700019E"
"RedSaw.ObjectPool`1","OnCreate","System.Action`1<T>","get_OnCreate","set_OnCreate","public","public","0x170001A6"
"RedSaw.ObjectPool`1","OnRecycle","System.Action`1<T>","get_OnRecycle","set_OnRecycle","public","public","0x170001A7"
"RedSaw.ObjectPool`1","OnReuse","System.Action`1<T>","get_OnReuse","set_OnReuse","public","public","0x170001A8"
"RedSaw.ActionTask","Status","RedSaw.ActionStatus","get_Status","set_Status","public","private","0x170001C2"
"RedSaw.ActionTask","IsEntrance","System.Boolean","get_IsEntrance","","public","","0x170001C3"
"RedSaw.UI.RedSawButtonBase","clickCallback","System.Action","get_clickCallback","set_clickCallback","public","public","0x170001CF"
"RedSaw.UI.RedSawButtonBase","hoverCallback","System.Action","get_hoverCallback","set_hoverCallback","public","public","0x170001D0"
"RedSaw.UI.RedSawButtonBase","exitCallback","System.Action","get_exitCallback","set_exitCallback","public","public","0x170001D1"
"RedSaw.AI.LinearTask.DecisionMaker","DisposableCallbackOnActionDone","System.Action`1<System.Boolean>","get_DisposableCallbackOnActionDone","set_DisposableCallbackOnActionDone","public","public","0x17000272"
"DolocTown.IInteractable","Priority","System.Int32","get_Priority","","public","","0x1700029F"
"DolocTown.IInteractable","InteractableLayer","System.Int32","get_InteractableLayer","","public","","0x170002A0"
"DolocTown.IInteractable","OnlyTouch","System.Boolean","get_OnlyTouch","","public","","0x170002A1"
"DolocTown.IInteractable","CanInteractContinues","System.Boolean","get_CanInteractContinues","","public","","0x170002A2"
"DolocTown.IGate","NeedInteract","System.Boolean","get_NeedInteract","","public","","0x170002A4"
"DolocTown.IGate","InteractKey","DolocTown.Config.Room.PortalInteractKey","get_InteractKey","","public","","0x170002A7"
"DolocTown.GlobalInteractableObjectManager","unlockedObjectIds","System.Collections.Generic.HashSet`1<System.String>","get_unlockedObjectIds","set_unlockedObjectIds","public","private","0x170002AB"
"DolocTown.GlobalInteractableObjectManager","objectLogics","System.Collections.Generic.List`1<DolocTown.InteractableObjectLogic>","get_objectLogics","set_objectLogics","public","private","0x170002AC"
"DolocTown.Gate","NeedInteract","System.Boolean","get_NeedInteract","","public","","0x170002BA"
"DolocTown.Gate","InteractKey","DolocTown.Config.Room.PortalInteractKey","get_InteractKey","","public","","0x170002BD"
"DolocTown.PathAction","ActionType","DolocTown.PathActionType","get_ActionType","","public","","0x170002C0"
"DolocTown.PathActionMove","ActionType","DolocTown.PathActionType","get_ActionType","","public","","0x170002C1"
"DolocTown.PathActionTeleport","ActionType","DolocTown.PathActionType","get_ActionType","","public","","0x170002C2"
"DolocTown.CutSceneState","EnableBasicTipInteract","System.Boolean","get_EnableBasicTipInteract","","public","","0x170002F5"
"DolocTown.DialogueState","interactedNpc","DolocTown.IDialogueEntity","get_interactedNpc","set_interactedNpc","public","private","0x170002FC"
"DolocTown.DialogueState","isInteractWithNpc","System.Boolean","get_isInteractWithNpc","","private","","0x170002FD"
"DolocTown.EmotionRenderer","recycle","System.Action`1<DolocTown.EmotionRenderer>","get_recycle","set_recycle","public","public","0x17000347"
"DolocTown.TreatyPortFaction","invalid","System.Boolean","get_invalid","","public","","0x17000348"
"DolocTown.TreatyPortFaction","FactionType","DolocTown.Config.Mission.FactionType","get_FactionType","","public","","0x17000349"
"DolocTown.TreatyPortFaction","FactionName","System.String","get_FactionName","","public","","0x1700034A"
"DolocTown.TreatyPortFaction","JoinTime","DolocTown.GameData.DateInfo","get_JoinTime","","public","","0x1700034B"
"DolocTown.TreatyPortFaction","SettlementTime","System.String","get_SettlementTime","","public","","0x1700034C"
"DolocTown.TreatyPortFaction","CompletedMissionCount","System.Int32","get_CompletedMissionCount","","public","","0x1700034D"
"DolocTown.TreatyPortFaction","TotalMissionCount","System.Int32","get_TotalMissionCount","","public","","0x1700034E"
"DolocTown.TreatyPortFaction","ReputationValue","System.Int32","get_ReputationValue","set_ReputationValue","public","public","0x1700034F"
"DolocTown.TreatyPortFaction","IsJoin","System.Boolean","get_IsJoin","","public","","0x17000350"
"DolocTown.TreatyPortFaction","DisableContact","System.Boolean","get_DisableContact","set_DisableContact","public","public","0x17000351"
"DolocTown.TreatyPortFactionManager","Config","DolocTown.Config.Mission.TbTreatyPortFaction","get_Config","","private","","0x17000352"
"DolocTown.TreatyPortFactionManager","TotalFactions","DolocTown.TreatyPortFaction[]","get_TotalFactions","","public","","0x17000353"
"DolocTown.TreatyPortFactionManager","MaintainState","System.Boolean","get_MaintainState","","public","","0x17000354"
"DolocTown.FactionItem","FinishState","System.Boolean","get_FinishState","set_FinishState","public","public","0x17000355"
"DolocTown.FactionItem","ItemName","System.String","get_ItemName","","public","","0x17000356"
"DolocTown.FactionItem","Count","System.Int32","get_Count","","public","","0x17000357"
"DolocTown.FactionMission","IsValid","System.Boolean","get_IsValid","","public","","0x17000358"
"DolocTown.FactionMission","Id","System.String","get_Id","","public","","0x17000359"
"DolocTown.FactionMission","FamePoints","System.Int32","get_FamePoints","","public","","0x1700035A"
"DolocTown.FactionMission","MainSeries","DolocTown.Config.Mission.FactionType","get_MainSeries","","public","","0x1700035B"
"DolocTown.FactionMission","SubSeries","DolocTown.Config.Mission.FactionMissionType","get_SubSeries","","public","","0x1700035C"
"DolocTown.FactionMission","MoneyFinishState","System.Boolean","get_MoneyFinishState","","public","","0x1700035D"
"DolocTown.FactionMission","IsComplete","System.Boolean","get_IsComplete","","public","","0x1700035E"
"DolocTown.FactionMission","FactionItems","DolocTown.FactionItem[]","get_FactionItems","set_FactionItems","public","private","0x1700035F"
"DolocTown.FactionMission","Rewards","DolocTown.Reward[]","get_Rewards","set_Rewards","public","private","0x17000360"
"DolocTown.FactionMissionManager","Config","DolocTown.Config.Mission.TbFactionMission","get_Config","","private","","0x17000361"
"DolocTown.FactionMissionManager","TotalMissions","DolocTown.FactionMission[]","get_TotalMissions","","public","","0x17000362"
"DolocTown.NpcRenderer","OnlyTouch","System.Boolean","get_OnlyTouch","","public","","0x170003F3"
"DolocTown.NpcRenderer","CanInteractContinues","System.Boolean","get_CanInteractContinues","","public","","0x170003F4"
"DolocTown.RewardInteractableObjectUnlock","Count","System.Int32","get_Count","","public","","0x17000410"
"DolocTown.RewardInteractableObjectUnlock","RewardIcon","UnityEngine.Sprite","get_RewardIcon","","public","","0x17000411"
"DolocTown.RewardInteractableObjectUnlock","RewardBriefInfo","System.String","get_RewardBriefInfo","","public","","0x17000412"
"DolocTown.RewardInteractableObjectUnlock","RewardInfo","System.String","get_RewardInfo","","public","","0x17000413"
"DolocTown.Bullet","callbackOnHit","System.Action`2<DolocTown.Bullet,UnityEngine.Collider2D>","get_callbackOnHit","set_callbackOnHit","public","public","0x17000447"
"DolocTown.BulletEntity","callbackOnHit","System.Action`1<UnityEngine.Collider2D>","get_callbackOnHit","set_callbackOnHit","public","public","0x17000450"
"DolocTown.MonsterDecoratorNian","InteractWithGround","System.Boolean","get_InteractWithGround","set_InteractWithGround","public","public","0x170004D9"
"DolocTown.MonsterController","OnlyTouch","System.Boolean","get_OnlyTouch","","public","","0x170004F1"
"DolocTown.MonsterController","CanInteractContinues","System.Boolean","get_CanInteractContinues","","public","","0x170004F2"
"DolocTown.ActionTask_AttackEx","info","System.String","get_info","","protected","","0x17000515"
"DolocTown.IBombInteractive","attackableType","DolocTown.AttackableType","get_attackableType","","public","","0x17000521"
"DolocTown.SimpleTrigger","OnTriggerEnter","System.Action`1<UnityEngine.GameObject>","get_OnTriggerEnter","set_OnTriggerEnter","public","public","0x17000522"
"DolocTown.DropItemRenderer","OnlyTouch","System.Boolean","get_OnlyTouch","","public","","0x17000553"
"DolocTown.Dungeon","DM_interactableObject","DolocTown.RoomInteractableObjectManager","get_DM_interactableObject","set_DM_interactableObject","public","private","0x1700055D"
"DolocTown.DungeonResource","OnlyTouch","System.Boolean","get_OnlyTouch","","public","","0x1700057F"
"DolocTown.DungeonResource","CanInteractContinues","System.Boolean","get_CanInteractContinues","","public","","0x17000580"
"DolocTown.DungeonResource","DisableAfterInteract","System.Boolean","get_DisableAfterInteract","","public","","0x17000581"
"DolocTown.DungeonResourceCrop","OnlyTouch","System.Boolean","get_OnlyTouch","","public","","0x17000582"
"DolocTown.DungeonResourceModelPaperBox","OnlyTouch","System.Boolean","get_OnlyTouch","","public","","0x17000583"
"DolocTown.DungeonResourceTree","roomScanner","DolocTown.RoomScanner","get_roomScanner","","private","","0x17000584"
"DolocTown.DungeonResourceWeeds","AnimalInteractableRoom","DolocTown.Room","get_AnimalInteractableRoom","","public","","0x1700058A"
"DolocTown.DungeonResourceWeeds","AnimalInteractablePosition","UnityEngine.Vector2Int","get_AnimalInteractablePosition","","public","","0x1700058B"
"DolocTown.DungeonResourceWeeds","AnimalInteractableWidth","System.Int32","get_AnimalInteractableWidth","","public","","0x1700058C"
"DolocTown.DungeonResourceWeeds","AnimalInteractablePositionWS","UnityEngine.Vector2","get_AnimalInteractablePositionWS","","public","","0x1700058D"
"DolocTown.DungeonResourceWeeds","AnimalInteractableIsValid","System.Boolean","get_AnimalInteractableIsValid","","public","","0x1700058E"
"DolocTown.DungeonResourceWeeds","IsAnimalInteractableLocked","System.Boolean","get_IsAnimalInteractableLocked","set_IsAnimalInteractableLocked","public","public","0x1700058F"
"DolocTown.DungeonResourceRenderer","OnlyTouch","System.Boolean","get_OnlyTouch","","public","","0x1700059D"
"DolocTown.DungeonResourceRenderer","CanInteractContinues","System.Boolean","get_CanInteractContinues","","public","","0x1700059E"
"DolocTown.EnvObjectRenderer","OnlyTouch","System.Boolean","get_OnlyTouch","","public","","0x170005A6"
"DolocTown.MissionItemRenderer","OnlyTouch","System.Boolean","get_OnlyTouch","","public","","0x170005AD"
"DolocTown.TyphaBulb","OnlyTouch","System.Boolean","get_OnlyTouch","","public","","0x170005AE"
"DolocTown.TyphaBulb","CanInteractContinues","System.Boolean","get_CanInteractContinues","","public","","0x170005AF"
"DolocTown.Vegetation","OnlyTouch","System.Boolean","get_OnlyTouch","","public","","0x170005BA"
"DolocTown.Vegetation","CanInteractContinues","System.Boolean","get_CanInteractContinues","","public","","0x170005BB"
"DolocTown.Vegetation","DisableAfterInteract","System.Boolean","get_DisableAfterInteract","","public","","0x170005BC"
"DolocTown.VegetationBerryThicket","OnlyTouch","System.Boolean","get_OnlyTouch","","public","","0x170005BE"
"DolocTown.VegetationCrop","OnlyTouch","System.Boolean","get_OnlyTouch","","public","","0x170005BF"
"DolocTown.VegetationDandelion","hasTouched","System.Boolean","get_hasTouched","","private","","0x170005C2"
"DolocTown.VegetationGrowLuminous","OnlyTouch","System.Boolean","get_OnlyTouch","","public","","0x170005CC"
"DolocTown.VegetationRenderer","OnlyTouch","System.Boolean","get_OnlyTouch","","public","","0x170005D8"
"DolocTown.VegetationRenderer","CanInteractContinues","System.Boolean","get_CanInteractContinues","","public","","0x170005D9"
"DolocTown.Animal","InteractPriority","System.Int32","get_InteractPriority","","public","","0x170005DC"
