"type","name","property_type","getter","setter","getter_visibility","setter_visibility","token"
"DolocTown.Synthesizer","backpack","DolocTown.LinearInventory","get_backpack","","protected","","0x17000716"
"DolocTown.Synthesizer","RecipeGroupName","System.String","get_RecipeGroupName","","public","","0x17000717"
"DolocTown.Synthesizer","IsProcessing","System.Boolean","get_IsProcessing","","public","","0x17000718"
"DolocTown.Synthesizer","WorkScale","System.Int32","get_WorkScale","","public","","0x17000719"
"DolocTown.Synthesizer","CanEditBuffer","System.Boolean","get_CanEditBuffer","","public","","0x1700071A"
"DolocTown.Synthesizer","unfinishedTaskCount","System.Int32","get_unfinishedTaskCount","","private","","0x1700071B"
"DolocTown.Synthesizer","useConversionMode","System.Boolean","get_useConversionMode","","protected","","0x1700071C"
"DolocTown.Synthesizer","inventory","DolocTown.LinearInventory","get_inventory","","public","","0x1700071D"
"DolocTown.Synthesizer","totalCapacity","System.Int32","get_totalCapacity","","public","","0x1700071E"
"DolocTown.Synthesizer","lineCapacity","System.Int32","get_lineCapacity","","public","","0x1700071F"
"DolocTown.GeneSynthesizer","inventory","DolocTown.LinearInventory","get_inventory","set_inventory","public","private","0x170008E2"
"DolocTown.GeneSynthesizer","func","DolocTown.Config.Equipment.EquipmentFuncGeneSynthesizer","get_func","","private","","0x170008E3"
"DolocTown.GeneSynthesizer","title","System.String","get_title","","public","","0x170008E4"
"DolocTown.GeneSynthesizer","totalCapacity","System.Int32","get_totalCapacity","","public","","0x170008E5"
"DolocTown.GeneSynthesizer","lineCapacity","System.Int32","get_lineCapacity","","public","","0x170008E6"
"DolocTown.GarbageShredder","recipeGroupProto","DolocTown.Config.Recipe.DismantleRecipeGroupInfo","get_recipeGroupProto","","private","","0x17000971"
"DolocTown.CustomSynthesizer","useConversionMode","System.Boolean","get_useConversionMode","","protected","","0x17000973"
"DolocTown.ItemRecipe","func","DolocTown.Config.Item.ItemFunctionRecipe","get_func","","private","","0x17000A83"
"DolocTown.ItemRecipe","recipe","DolocTown.Recipe","get_recipe","","public","","0x17000A84"
"DolocTown.ItemRecipe","title","System.String","get_title","","public","","0x17000A85"
"DolocTown.ItemRecipe","description","System.String","get_description","","public","","0x17000A86"
"DolocTown.ItemRecipeGroup","func","DolocTown.Config.Item.ItemFunctionRecipeGroup","get_func","","private","","0x17000A87"
"DolocTown.ItemRecipeGroup","recipeGroup","DolocTown.RecipeGroup","get_recipeGroup","","public","","0x17000A88"
"DolocTown.Item","cookable","System.Boolean","get_cookable","","public","","0x17000AB5"
"DolocTown.Dish","RecipeId","System.String","get_RecipeId","","public","","0x17000B53"
"DolocTown.Dish","RecipeTitle","System.String","get_RecipeTitle","","public","","0x17000B54"
"DolocTown.DishGroup","RecipeIds","System.Collections.Generic.List`1<System.String>","get_RecipeIds","","public","","0x17000B60"
"DolocTown.DishGroup","MaxCraftCount","System.Int32","get_MaxCraftCount","","public","","0x17000B65"
"DolocTown.DishGroup","recipeManager","DolocTown.RecipeManager","get_recipeManager","","private","","0x17000B69"
"DolocTown.IRecipe","RecipeId","System.String","get_RecipeId","","public","","0x17000B6A"
"DolocTown.IRecipe","RecipeTitle","System.String","get_RecipeTitle","","public","","0x17000B6B"
"DolocTown.IRecipe","InputItems","DolocTown.CountItem[]","get_InputItems","","public","","0x17000B6C"
"DolocTown.IRecipe","MoneyCost","System.Int32","get_MoneyCost","","public","","0x17000B6D"
"DolocTown.IRecipe","OutputItem","DolocTown.RangedItem","get_OutputItem","","public","","0x17000B6E"
"DolocTown.IRecipe","TechPoint","System.Int32","get_TechPoint","","public","","0x17000B6F"
"DolocTown.IRecipe","CostTime","System.Int32","get_CostTime","","public","","0x17000B70"
"DolocTown.IRecipe","Storage","System.Int32","get_Storage","","public","","0x17000B71"
"DolocTown.IRecipe","isValid","System.Boolean","get_isValid","","public","","0x17000B72"
"DolocTown.IRecipeGroup","GroupId","System.String","get_GroupId","","public","","0x17000B73"
"DolocTown.IRecipeGroup","RecipeIds","System.Collections.Generic.List`1<System.String>","get_RecipeIds","","public","","0x17000B74"
"DolocTown.IRecipeGroup","Title","System.String","get_Title","","public","","0x17000B75"
"DolocTown.IRecipeGroup","BaseTimeRatio","System.Single","get_BaseTimeRatio","","public","","0x17000B76"
"DolocTown.IRecipeGroup","TimeAddition","System.Single","get_TimeAddition","set_TimeAddition","public","public","0x17000B77"
"DolocTown.IRecipeGroup","TimeRatio","System.Single","get_TimeRatio","","public","","0x17000B78"
"DolocTown.IRecipeGroup","IsFixedDuration","System.Boolean","get_IsFixedDuration","","public","","0x17000B79"
"DolocTown.IRecipeGroup","MaxCraftCount","System.Int32","get_MaxCraftCount","","public","","0x17000B7A"
"DolocTown.IRecipeGroup","isValid","System.Boolean","get_isValid","","public","","0x17000B7B"
"DolocTown.IRecipeGroup","SwitchMainInfo","System.String","get_SwitchMainInfo","","public","","0x17000B7C"
"DolocTown.IRecipeGroup","SwitchSubInfo","System.String","get_SwitchSubInfo","","public","","0x17000B7D"
"DolocTown.Recipe","RecipeId","System.String","get_RecipeId","","public","","0x17000B7E"
"DolocTown.Recipe","RecipeTitle","System.String","get_RecipeTitle","","public","","0x17000B7F"
"DolocTown.Recipe","InputItems","DolocTown.CountItem[]","get_InputItems","","public","","0x17000B80"
"DolocTown.Recipe","MoneyCost","System.Int32","get_MoneyCost","","public","","0x17000B81"
"DolocTown.Recipe","OutputItem","DolocTown.RangedItem","get_OutputItem","","public","","0x17000B82"
"DolocTown.Recipe","TechPoint","System.Int32","get_TechPoint","","public","","0x17000B83"
"DolocTown.Recipe","CostTime","System.Int32","get_CostTime","","public","","0x17000B84"
"DolocTown.Recipe","Storage","System.Int32","get_Storage","","public","","0x17000B85"
"DolocTown.Recipe","isValid","System.Boolean","get_isValid","","public","","0x17000B86"
"DolocTown.RecipeGroup","id","System.String","get_id","","public","","0x17000B87"
"DolocTown.RecipeGroup","GroupId","System.String","get_GroupId","","public","","0x17000B88"
"DolocTown.RecipeGroup","RecipeIds","System.Collections.Generic.List`1<System.String>","get_RecipeIds","","public","","0x17000B89"
"DolocTown.RecipeGroup","Title","System.String","get_Title","","public","","0x17000B8A"
"DolocTown.RecipeGroup","BaseTimeRatio","System.Single","get_BaseTimeRatio","","public","","0x17000B8B"
"DolocTown.RecipeGroup","TimeAddition","System.Single","get_TimeAddition","set_TimeAddition","public","public","0x17000B8C"
"DolocTown.RecipeGroup","IsFixedDuration","System.Boolean","get_IsFixedDuration","","public","","0x17000B8D"
"DolocTown.RecipeGroup","MaxCraftCount","System.Int32","get_MaxCraftCount","","public","","0x17000B8E"
"DolocTown.RecipeGroup","SwitchMainInfo","System.String","get_SwitchMainInfo","","public","","0x17000B8F"
"DolocTown.RecipeGroup","SwitchSubInfo","System.String","get_SwitchSubInfo","","public","","0x17000B90"
"DolocTown.RecipeGroup","recipeManager","DolocTown.RecipeManager","get_recipeManager","","private","","0x17000B91"
"DolocTown.RecipeGroup","isValid","System.Boolean","get_isValid","","public","","0x17000B92"
"DolocTown.RecipeManager","UnlockedRecipes","System.Collections.Generic.HashSet`1<System.String>","get_UnlockedRecipes","","public","","0x17000B93"
"DolocTown.RecipeManager","recipeGroupTable","DolocTown.Config.Recipe.TbRecipeGroup","get_recipeGroupTable","","private","","0x17000B94"
"DolocTown.RecipeManager","recipeTable","DolocTown.Config.Recipe.TbRecipe","get_recipeTable","","private","","0x17000B95"
"DolocTown.RecipeManager","dishGroupTable","DolocTown.Config.Recipe.TbDishGroup","get_dishGroupTable","","private","","0x17000B96"
"DolocTown.RecipeManager","dishTable","DolocTown.Config.Recipe.TbDish","get_dishTable","","private","","0x17000B97"
"DolocTown.RecipePanelUiState","inTask","System.Boolean","get_inTask","","private","","0x17000EC1"
"DolocTown.RecipePanelUiState","isFixedRecipeMode","System.Boolean","get_isFixedRecipeMode","","private","","0x17000EC2"
"DolocTown.RecipePanelUiState","recipePanel","DolocTown.UI.RecipePanel","get_recipePanel","","private","","0x17000EC3"
"DolocTown.RecipePanelUiState","dishPanel","DolocTown.UI.DishPanel","get_dishPanel","","private","","0x17000EC4"
"DolocTown.RecipePanelUiState","backpackPanel","DolocTown.UI.BackpackSideBarWidget","get_backpackPanel","","private","","0x17000EC5"
"DolocTown.RecipePanelUiState","totalCapacity","System.Int32","get_totalCapacity","","protected","","0x17000EC6"
"DolocTown.RecipePanelUiState","OnCloseButtonClick","UnityEngine.Events.UnityEvent","get_OnCloseButtonClick","","protected","","0x17000EC7"
"DolocTown.RecipePanelUiState","currentIndex","System.Int32","get_currentIndex","","private","","0x17000EC8"
"DolocTown.RecipePanelUiState","backpackInventory","DolocTown.LinearInventory","get_backpackInventory","","private","","0x17000EC9"
"DolocTown.RecipePanelUiState","recipeManager","DolocTown.RecipeManager","get_recipeManager","","private","","0x17000ECA"
"DolocTown.RecipePanelUiState","hasLimitation","System.Boolean","get_hasLimitation","","private","","0x17000ECB"
"DolocTown.RecipePanelUiState","maxCraftCount","System.Int32","get_maxCraftCount","","private","","0x17000ECC"
"DolocTown.ConversionRecipeUiState","maxCraftCount","System.Int32","get_maxCraftCount","","private","","0x17000F31"
"DolocTown.ConversionRecipeUiState","OnCloseButtonClick","UnityEngine.Events.UnityEvent","get_OnCloseButtonClick","","protected","","0x17000F32"
"DolocTown.UserSettings","useQuickCraft","System.Boolean","get_useQuickCraft","set_useQuickCraft","public","private","0x170010AC"
"DolocTown.UserSettings","openMenuWhenRecipeConflict","System.Boolean","get_openMenuWhenRecipeConflict","set_openMenuWhenRecipeConflict","public","private","0x170010AD"
"DolocTown.UserSettings","selectFirstRecipe","System.Boolean","get_selectFirstRecipe","set_selectFirstRecipe","public","private","0x170010AE"
"DolocTown.BuildingRecipe","id","System.String","get_id","","private","","0x1700110F"
"DolocTown.BuildingRecipe","RecipeId","System.String","get_RecipeId","","public","","0x17001110"
"DolocTown.BuildingRecipe","RecipeTitle","System.String","get_RecipeTitle","","public","","0x17001111"
"DolocTown.BuildingRecipe","InputItems","DolocTown.CountItem[]","get_InputItems","","public","","0x17001112"
"DolocTown.BuildingRecipe","MoneyCost","System.Int32","get_MoneyCost","","public","","0x17001113"
"DolocTown.BuildingRecipe","OutputItem","DolocTown.RangedItem","get_OutputItem","","public","","0x17001114"
"DolocTown.BuildingRecipe","TechPoint","System.Int32","get_TechPoint","","public","","0x17001115"
"DolocTown.BuildingRecipe","CostTime","System.Int32","get_CostTime","","public","","0x17001116"
"DolocTown.BuildingRecipe","Storage","System.Int32","get_Storage","","public","","0x17001117"
"DolocTown.BuildingRecipe","isValid","System.Boolean","get_isValid","","public","","0x17001118"
"DolocTown.UI.ItemRecipeListViewer","slotPrefab","UnityEngine.GameObject","get_slotPrefab","","protected","","0x17001234"
"DolocTown.UI.ItemRecipeListViewer","SlotHeight","System.Single","get_SlotHeight","","public","","0x17001235"
"DolocTown.UI.ItemRecipeListViewer","allSelectablesArray","UnityEngine.UI.Selectable[]","get_allSelectablesArray","","public","","0x17001236"
"DolocTown.UI.ItemRecipeData","notEmpty","System.Boolean","get_notEmpty","","public","","0x17001237"
"DolocTown.UI.ItemRecipeData","isUnlock","System.Boolean","get_isUnlock","","public","","0x17001238"
"DolocTown.UI.ItemRecipeData","uiSprite","UnityEngine.Sprite","get_uiSprite","","public","","0x17001239"
"DolocTown.UI.ItemRecipeData","outputCount","System.String","get_outputCount","","public","","0x1700123A"
"DolocTown.UI.ItemRecipeData","simpleData","DolocTown.UI.ItemSimpleData[]","get_simpleData","","public","","0x1700123B"
"DolocTown.UI.ItemRecipeData","hasSynthesizer","System.Boolean","get_hasSynthesizer","","public","","0x1700123C"
"DolocTown.UI.ItemRecipeData","synthesizerName","System.String","get_synthesizerName","","public","","0x1700123D"
"DolocTown.UI.ItemRecipeData","time","System.String","get_time","","public","","0x1700123E"
"DolocTown.UI.ItemRecipeData","emptyHint","System.String","get_emptyHint","","public","","0x1700123F"
"DolocTown.UI.ItemRecipeData","targetItemName","System.String","get_targetItemName","","public","","0x17001240"
"DolocTown.UI.ItemRecipeData","outputItemName","System.String","get_outputItemName","","public","","0x17001241"
"DolocTown.UI.ItemRecipeData","recipeProto","DolocTown.Config.Recipe.RecipeInfo","get_recipeProto","","public","","0x17001242"
"DolocTown.UI.ItemRecipeSlot","ContentVisible","System.Boolean","","set_ContentVisible","","private","0x17001243"
"DolocTown.UI.ItemRecipeSlot","allSelectablesArray","UnityEngine.UI.Selectable[]","get_allSelectablesArray","","public","","0x17001244"
"DolocTown.UI.ItemRecipeSlot","allSelectableCount","System.Int32","get_allSelectableCount","","public","","0x17001245"
"DolocTown.UI.ItemDetailData","recipesData","DolocTown.UI.ItemRecipeData[]","get_recipesData","","public","","0x17001250"
"DolocTown.UI.ItemDetailData/<GetRelatedRecipesData>d__34","System.Collections.Generic.IEnumerator<System.String>.Current","System.String","System.Collections.Generic.IEnumerator<System.String>.get_Current","","private","","0x17002FAD"
"DolocTown.UI.ItemDetailData/<GetRelatedRecipesData>d__34","System.Collections.IEnumerator.Current","System.Object","System.Collections.IEnumerator.get_Current","","private","","0x17002FAE"
"DolocTown.UI.BuildingData","recipeTitle","System.String","get_recipeTitle","","public","","0x17001298"
"DolocTown.UI.ConfirmCraftButton","buttonText","System.String","","set_buttonText","","public","0x170012A5"
"DolocTown.UI.ICraftData","notEmpty","System.Boolean","get_notEmpty","","public","","0x170012A6"
"DolocTown.UI.ICraftData","outputItemSprite","UnityEngine.Sprite","get_outputItemSprite","","public","","0x170012A7"
"DolocTown.UI.ICraftData","sceneSprite","UnityEngine.Sprite","get_sceneSprite","","public","","0x170012A8"
"DolocTown.UI.ICraftData","recipeTitle","System.String","get_recipeTitle","","public","","0x170012A9"
"DolocTown.UI.ICraftData","outputItemTitle","System.String","get_outputItemTitle","","public","","0x170012AA"
"DolocTown.UI.ICraftData","description","System.String","get_description","","public","","0x170012AB"
"DolocTown.UI.ICraftData","buttonText","System.String","get_buttonText","","public","","0x170012AC"
"DolocTown.UI.ICraftData","itemCosts","DolocTown.UI.CostViewerData","get_itemCosts","","public","","0x170012AD"
"DolocTown.UI.ICraftData","isCostEnough","System.Boolean","get_isCostEnough","","public","","0x170012AE"
"DolocTown.UI.CraftGridPanel`3","BtnCraft","DolocTown.UI.ConfirmCraftButton","get_BtnCraft","","public","","0x170012AF"
"DolocTown.UI.CraftPanel`3","layout","DolocTown.UI.SlotLayout","get_layout","","protected","","0x170012B0"
"DolocTown.UI.CraftPanel`3","BtnCraft","DolocTown.UI.ConfirmCraftButton","get_BtnCraft","","public","","0x170012B1"
"DolocTown.UI.CraftPanel`3","Viewer","TViewer","get_Viewer","","public","","0x170012B2"
"DolocTown.UI.CraftSlot`1","txtColor","UnityEngine.Color","","set_txtColor","","public","0x170012B3"
"DolocTown.UI.CraftViewer`1","BtnCraft","DolocTown.UI.ConfirmCraftButton","get_BtnCraft","","public","","0x170012B4"
"DolocTown.UI.EquipmentData","recipeTitle","System.String","get_recipeTitle","","public","","0x170012B8"
"DolocTown.UI.PlatformData","recipeTitle","System.String","get_recipeTitle","","public","","0x170012D2"
"DolocTown.UI.CookPanel","activeAllWidgetOnShow","System.Boolean","get_activeAllWidgetOnShow","","public","","0x170012DA"
"DolocTown.UI.CookPanel","OnCloseButtonClick","UnityEngine.Events.UnityEvent","get_OnCloseButtonClick","","public","","0x170012DB"
"DolocTown.UI.ConversionRecipeData","notEmpty","System.Boolean","get_notEmpty","","public","","0x170012DC"
"DolocTown.UI.ConversionRecipeData","outputItemData","DolocTown.UI.ItemData","get_outputItemData","","public","","0x170012DD"
"DolocTown.UI.ConversionRecipeData","outputItemTitle","System.String","get_outputItemTitle","","public","","0x170012DE"
"DolocTown.UI.ConversionRecipeData","outputItemSprite","UnityEngine.Sprite","get_outputItemSprite","","public","","0x170012DF"
"DolocTown.UI.ConversionRecipeData","outputCount","System.String","get_outputCount","","public","","0x170012E0"
"DolocTown.UI.ConversionRecipeData","timeUnit","System.Int32","get_timeUnit","","public","","0x170012E1"
"DolocTown.UI.ConversionRecipeData","costTimeInfo","System.String","get_costTimeInfo","","public","","0x170012E2"
"DolocTown.UI.ConversionRecipeData","existItemInfo","System.String","get_existItemInfo","","public","","0x170012E3"
"DolocTown.UI.RecipeData","notEmpty","System.Boolean","get_notEmpty","","public","","0x170012E4"
"DolocTown.UI.RecipeData","outputItem","System.String","get_outputItem","","public","","0x170012E5"
"DolocTown.UI.RecipeData","outputItemSprite","UnityEngine.Sprite","get_outputItemSprite","","public","","0x170012E6"
"DolocTown.UI.RecipeData","outputCount","System.String","get_outputCount","","public","","0x170012E7"
"DolocTown.UI.RecipeData","sceneSprite","UnityEngine.Sprite","get_sceneSprite","","public","","0x170012E8"
"DolocTown.UI.RecipeData","outputItemTitle","System.String","get_outputItemTitle","","public","","0x170012E9"
"DolocTown.UI.RecipeData","recipeTitle","System.String","get_recipeTitle","","public","","0x170012EA"
"DolocTown.UI.RecipeData","typeInfo","System.String","get_typeInfo","","public","","0x170012EB"
"DolocTown.UI.RecipeData","description","System.String","get_description","","public","","0x170012EC"
"DolocTown.UI.RecipeData","comment","System.String","get_comment","","public","","0x170012ED"
"DolocTown.UI.RecipeData","detailInfo","System.String","get_detailInfo","","public","","0x170012EE"
"DolocTown.UI.RecipeData","timeUnit","System.Int32","get_timeUnit","","public","","0x170012EF"
"DolocTown.UI.RecipeData","costTimeInfo","System.String","get_costTimeInfo","","public","","0x170012F0"
"DolocTown.UI.RecipeData","buttonText","System.String","get_buttonText","","public","","0x170012F1"
"DolocTown.UI.RecipeData","itemCosts","DolocTown.UI.CostViewerData","get_itemCosts","","public","","0x170012F2"
"DolocTown.UI.RecipeData","isCostEnough","System.Boolean","get_isCostEnough","","public","","0x170012F3"
"DolocTown.UI.RecipeData","existItemCount","System.Int32","get_existItemCount","","public","","0x170012F4"
"DolocTown.UI.RecipeData","showExistItemCount","System.Boolean","get_showExistItemCount","","public","","0x170012F5"
"DolocTown.UI.RecipeData","maxCraftCountInfo","System.String","get_maxCraftCountInfo","","public","","0x170012F6"
"DolocTown.UI.RecipeData","itemEffects","DolocTown.UI.EffectGroupData","get_itemEffects","","public","","0x170012F7"
"DolocTown.UI.RecipeData","storageInfo","System.String","get_storageInfo","","public","","0x170012F8"
"DolocTown.UI.RecipeData","soldOut","System.Boolean","get_soldOut","","public","","0x170012F9"
"DolocTown.UI.AutomateBotData","hasRecipeList","System.Boolean","get_hasRecipeList","","public","","0x17001363"
"DolocTown.UI.AutomateBotWidget","BotRecipeViewer","DolocTown.UI.BotRecipeViewer","get_BotRecipeViewer","","public","","0x17001366"
"DolocTown.UI.BotRecipeData","notEmpty","System.Boolean","get_notEmpty","","public","","0x17001369"
"DolocTown.UI.BotRecipeData","costInfo","System.String","get_costInfo","","public","","0x1700136A"
"DolocTown.UI.BotRecipeData","icon","UnityEngine.Sprite","get_icon","","public","","0x1700136B"
"DolocTown.UI.BotRecipeData","title","System.String","get_title","","public","","0x1700136C"
"DolocTown.UI.BotRecipeData","used","System.Boolean","get_used","","public","","0x1700136D"
"DolocTown.UI.BotRecipeData","isLastLine","System.Boolean","get_isLastLine","","public","","0x1700136E"
"DolocTown.UI.BotRecipeSlot","Using","System.Boolean","get_Using","set_Using","public","private","0x1700136F"
"DolocTown.Config.Tables","TbRecipe","DolocTown.Config.Recipe.TbRecipe","get_TbRecipe","","public","","0x17001971"
"DolocTown.Config.Tables","TbRecipeGroup","DolocTown.Config.Recipe.TbRecipeGroup","get_TbRecipeGroup","","public","","0x17001972"
"DolocTown.Config.Tables","TbRecipeMainType","DolocTown.Config.Recipe.TbRecipeMainType","get_TbRecipeMainType","","public","","0x17001973"
"DolocTown.Config.Tables","TbRecipeSubType","DolocTown.Config.Recipe.TbRecipeSubType","get_TbRecipeSubType","","public","","0x17001974"
"DolocTown.Config.Tables","TbIngredientGroup","DolocTown.Config.Recipe.TbIngredientGroup","get_TbIngredientGroup","","public","","0x17001975"
"DolocTown.Config.Tables","TbDish","DolocTown.Config.Recipe.TbDish","get_TbDish","","public","","0x17001976"
"DolocTown.Config.Tables","TbDishGroup","DolocTown.Config.Recipe.TbDishGroup","get_TbDishGroup","","public","","0x17001977"
"DolocTown.Config.Tables","TbDismantleRecipe","DolocTown.Config.Recipe.TbDismantleRecipe","get_TbDismantleRecipe","","public","","0x17001978"
"DolocTown.Config.Tables","TbDismantleRecipeGroup","DolocTown.Config.Recipe.TbDismantleRecipeGroup","get_TbDismantleRecipeGroup","","public","","0x17001979"
"DolocTown.Config.Tables","TbModRecipeGroupExtension","DolocTown.Config.Mod.TbModRecipeGroupExtension","get_TbModRecipeGroupExtension","","public","","0x170019D3"
"DolocTown.Config.Tables","TbModIngredientGroupExtension","DolocTown.Config.Mod.TbModIngredientGroupExtension","get_TbModIngredientGroupExtension","","public","","0x170019D9"
"DolocTown.Config.Store.ExchangeStoreInfo","CraftText","System.String","get_CraftText","set_CraftText","public","private","0x17001ABE"
"DolocTown.Config.Store.ExchangeStoreInfo","CraftText_l10n_key","System.String","get_CraftText_l10n_key","","public","","0x17001ABF"
"DolocTown.Config.Room.RoomEffectInfo","SynthesizerTimeAdditions","System.Collections.Generic.Dictionary`2<System.String,System.Single>","get_SynthesizerTimeAdditions","set_SynthesizerTimeAdditions","public","private","0x17001DA5"
"DolocTown.Config.Recipe.DishGroupInfo","Id","System.String","get_Id","set_Id","public","private","0x17001E8B"
"DolocTown.Config.Recipe.DishGroupInfo","Title","System.String","get_Title","set_Title","public","private","0x17001E8C"
"DolocTown.Config.Recipe.DishGroupInfo","Title_l10n_key","System.String","get_Title_l10n_key","","public","","0x17001E8D"
"DolocTown.Config.Recipe.DishGroupInfo","SwitchMainInfo","System.String","get_SwitchMainInfo","set_SwitchMainInfo","public","private","0x17001E8E"
"DolocTown.Config.Recipe.DishGroupInfo","SwitchMainInfo_l10n_key","System.String","get_SwitchMainInfo_l10n_key","","public","","0x17001E8F"
"DolocTown.Config.Recipe.DishGroupInfo","SwitchSubInfo","System.String","get_SwitchSubInfo","set_SwitchSubInfo","public","private","0x17001E90"
"DolocTown.Config.Recipe.DishGroupInfo","SwitchSubInfo_l10n_key","System.String","get_SwitchSubInfo_l10n_key","","public","","0x17001E91"
"DolocTown.Config.Recipe.DishGroupInfo","UnknowTitle","System.String","get_UnknowTitle","set_UnknowTitle","public","private","0x17001E92"
"DolocTown.Config.Recipe.DishGroupInfo","UnknowTitle_l10n_key","System.String","get_UnknowTitle_l10n_key","","public","","0x17001E93"
"DolocTown.Config.Recipe.DishGroupInfo","UnknowDescription","System.String","get_UnknowDescription","set_UnknowDescription","public","private","0x17001E94"
"DolocTown.Config.Recipe.DishGroupInfo","UnknowDescription_l10n_key","System.String","get_UnknowDescription_l10n_key","","public","","0x17001E95"
"DolocTown.Config.Recipe.DishGroupInfo","UnknowIcon","DolocTown.SpriteAsset","get_UnknowIcon","set_UnknowIcon","public","private","0x17001E96"
"DolocTown.Config.Recipe.DishGroupInfo","TimeRatio","System.Single","get_TimeRatio","set_TimeRatio","public","private","0x17001E97"
"DolocTown.Config.Recipe.DishGroupInfo","SlotCount","System.Int32","get_SlotCount","set_SlotCount","public","private","0x17001E98"
"DolocTown.Config.Recipe.DishGroupInfo","DefaultDish","System.String","get_DefaultDish","set_DefaultDish","public","private","0x17001E99"
"DolocTown.Config.Recipe.DishGroupInfo","DefaultDish_Ref","DolocTown.Config.Recipe.DishInfo","get_DefaultDish_Ref","set_DefaultDish_Ref","public","private","0x17001E9A"
"DolocTown.Config.Recipe.DishGroupInfo","DishIds","System.Collections.Generic.List`1<System.String>","get_DishIds","set_DishIds","public","private","0x17001E9B"
"DolocTown.Config.Recipe.DishGroupInfo","DishIds_Ref","System.Collections.Generic.List`1<DolocTown.Config.Recipe.DishInfo>","get_DishIds_Ref","set_DishIds_Ref","public","private","0x17001E9C"
"DolocTown.Config.Recipe.DishInfo","Id","System.String","get_Id","set_Id","public","private","0x17001E9D"
"DolocTown.Config.Recipe.DishInfo","Title","System.String","get_Title","set_Title","public","private","0x17001E9E"
"DolocTown.Config.Recipe.DishInfo","Title_l10n_key","System.String","get_Title_l10n_key","","public","","0x17001E9F"
"DolocTown.Config.Recipe.DishInfo","Unlockable","System.Boolean","get_Unlockable","set_Unlockable","public","private","0x17001EA0"
"DolocTown.Config.Recipe.DishInfo","CostTime","System.Int32","get_CostTime","set_CostTime","public","private","0x17001EA1"
"DolocTown.Config.Recipe.DishInfo","OutputItemByThresholds","System.Collections.Generic.List`1<DolocTown.Config.Item.RangedItemWithPriceThreshold>","get_OutputItemByThresholds","set_OutputItemByThresholds","public","private","0x17001EA2"
"DolocTown.Config.Recipe.DishInfo","TechPoint","System.Int32","get_TechPoint","set_TechPoint","public","private","0x17001EA3"
"DolocTown.Config.Recipe.DishInfo","InputClass","DolocTown.Config.Recipe.IngredientGroupArray[]","get_InputClass","set_InputClass","public","private","0x17001EA4"
"DolocTown.Config.Recipe.DismantleRecipeGroupInfo","Id","System.String","get_Id","set_Id","public","private","0x17001EA5"
