"type","name","full_name","return_type","parameters","visibility","is_static","is_virtual","is_abstract","is_constructor","has_body","body_code_size","token"
"<>f__AnonymousType2`3","Equals","System.Boolean <>f__AnonymousType2`3::Equals(System.Object)","System.Boolean","System.Object value","public","False","True","False","False","True","83","0x06000011"
"<>f__AnonymousType2`3","GetHashCode","System.Int32 <>f__AnonymousType2`3::GetHashCode()","System.Int32","","public","False","True","False","False","True","75","0x06000012"
"<>f__AnonymousType2`3","ToString","System.String <>f__AnonymousType2`3::ToString()","System.String","","public","False","True","False","False","True","138","0x06000013"
"<>f__AnonymousType3`2","get_type","<type>j__TPar <>f__AnonymousType3`2::get_type()","<type>j__TPar","","public","False","False","False","False","True","7","0x06000014"
"<>f__AnonymousType3`2","get_method","<method>j__TPar <>f__AnonymousType3`2::get_method()","<method>j__TPar","","public","False","False","False","False","True","7","0x06000015"
"<>f__AnonymousType3`2",".ctor","System.Void <>f__AnonymousType3`2::.ctor(<type>j__TPar,<method>j__TPar)","System.Void","<type>j__TPar type; <method>j__TPar method","public","False","False","False","True","True","21","0x06000016"
"<>f__AnonymousType3`2","Equals","System.Boolean <>f__AnonymousType3`2::Equals(System.Object)","System.Boolean","System.Object value","public","False","True","False","False","True","59","0x06000017"
"<>f__AnonymousType3`2","GetHashCode","System.Int32 <>f__AnonymousType3`2::GetHashCode()","System.Int32","","public","False","True","False","False","True","52","0x06000018"
"<>f__AnonymousType3`2","ToString","System.String <>f__AnonymousType3`2::ToString()","System.String","","public","False","True","False","False","True","98","0x06000019"
"AddressablesUtility","GetAddressFromAssetReference","System.String AddressablesUtility::GetAddressFromAssetReference(UnityEngine.AddressableAssets.AssetReference)","System.String","UnityEngine.AddressableAssets.AssetReference reference","public","True","False","False","False","True","56","0x0600001A"
"BoxExample","Start","System.Void BoxExample::Start()","System.Void","","private","False","False","False","False","True","35","0x0600001B"
"BoxExample","FixedUpdate","System.Void BoxExample::FixedUpdate()","System.Void","","private","False","False","False","False","True","115","0x0600001C"
"BoxExample","OnDrawGizmos","System.Void BoxExample::OnDrawGizmos()","System.Void","","private","False","False","False","False","True","248","0x0600001D"
"BoxExample",".ctor","System.Void BoxExample::.ctor()","System.Void","","public","False","False","False","True","True","7","0x0600001E"
"DebugLight","Test","System.Void DebugLight::Test()","System.Void","","public","False","False","False","False","True","140","0x0600001F"
"DebugLight",".ctor","System.Void DebugLight::.ctor()","System.Void","","public","False","False","False","True","True","7","0x06000020"
"ProbabilityTest","ValidateLutItems","System.Boolean ProbabilityTest::ValidateLutItems(System.Collections.Generic.List`1<ProbabilityTest/LutItem>)","System.Boolean","System.Collections.Generic.List`1<ProbabilityTest/LutItem> items","private","False","False","False","False","True","113","0x06000021"
"ProbabilityTest","Test","System.Void ProbabilityTest::Test()","System.Void","","public","False","False","False","False","True","165","0x06000022"
"ProbabilityTest","GenerateSingleTime","System.Void ProbabilityTest::GenerateSingleTime(System.Int32[],System.String[],System.Int32)","System.Void","System.Int32[] probabilities; System.String[] names; System.Int32 count","private","False","False","False","False","True","103","0x06000023"
"ProbabilityTest","GenerateMultiTimes","System.Void ProbabilityTest::GenerateMultiTimes(System.Int32[],System.String[],System.Int32,System.Int32)","System.Void","System.Int32[] probability; System.String[] names; System.Int32 count; System.Int32 times","private","False","False","False","False","True","288","0x06000024"
"ProbabilityTest",".ctor","System.Void ProbabilityTest::.ctor()","System.Void","","public","False","False","False","True","True","25","0x06000025"
"RectSize","test","System.Void RectSize::test()","System.Void","","public","False","False","False","False","True","81","0x06000026"
"RectSize",".ctor","System.Void RectSize::.ctor()","System.Void","","public","False","False","False","True","True","7","0x06000027"
"Rule","get_pixelSize","UnityEngine.Vector2 Rule::get_pixelSize()","UnityEngine.Vector2","","public","False","False","False","False","True","40","0x06000028"
"Rule","OnDrawGizmos","System.Void Rule::OnDrawGizmos()","System.Void","","public","False","False","False","False","True","34","0x06000029"
"Rule",".ctor","System.Void Rule::.ctor()","System.Void","","public","False","False","False","True","True","18","0x0600002A"
"SpawnLutTest","Test","System.Void SpawnLutTest::Test()","System.Void","","public","False","False","False","False","True","759","0x0600002B"
"SpawnLutTest",".ctor","System.Void SpawnLutTest::.ctor()","System.Void","","public","False","False","False","True","True","32","0x0600002C"
"SpawnLutTest/<>c",".cctor","System.Void SpawnLutTest/<>c::.cctor()","System.Void","","private","True","False","False","True","True","11","0x060094EC"
"SpawnLutTest/<>c",".ctor","System.Void SpawnLutTest/<>c::.ctor()","System.Void","","public","False","False","False","True","True","7","0x060094ED"
"SpawnLutTest/<>c","<Test>b__9_0","System.Single SpawnLutTest/<>c::<Test>b__9_0(DolocTown.Config.Global.SpawnData)","System.Single","DolocTown.Config.Global.SpawnData x","internal","False","False","False","False","True","7","0x060094EE"
"DolocAPI","get_gameManager","GameManager DolocAPI::get_gameManager()","GameManager","","public","True","False","False","False","True","6","0x0600002D"
"DolocAPI","set_gameManager","System.Void DolocAPI::set_gameManager(GameManager)","System.Void","GameManager value","public","True","False","False","False","True","7","0x0600002E"
"DolocAPI","get_IsGameInitialized","System.Boolean DolocAPI::get_IsGameInitialized()","System.Boolean","","public","True","False","False","False","True","26","0x0600002F"
"DolocAPI","get_IsNewVersion","System.Boolean DolocAPI::get_IsNewVersion()","System.Boolean","","public","True","False","False","False","True","35","0x06000030"
"DolocAPI","get_IsDataLoaded","System.Boolean DolocAPI::get_IsDataLoaded()","System.Boolean","","public","True","False","False","False","True","11","0x06000031"
"DolocAPI","get_UseMods","System.Boolean DolocAPI::get_UseMods()","System.Boolean","","public","True","False","False","False","True","20","0x06000032"
"DolocAPI","get_devHelper","DevHelper DolocAPI::get_devHelper()","DevHelper","","public","True","False","False","False","True","6","0x06000033"
"DolocAPI","set_devHelper","System.Void DolocAPI::set_devHelper(DevHelper)","System.Void","DevHelper value","private","True","False","False","False","True","7","0x06000034"
"DolocAPI","get_gameLoadingTip","DolocTown.UI.GameLoadingTip DolocAPI::get_gameLoadingTip()","DolocTown.UI.GameLoadingTip","","public","True","False","False","False","True","6","0x06000035"
"DolocAPI","set_gameLoadingTip","System.Void DolocAPI::set_gameLoadingTip(DolocTown.UI.GameLoadingTip)","System.Void","DolocTown.UI.GameLoadingTip value","private","True","False","False","False","True","7","0x06000036"
"DolocAPI","get_luaEnv","XLua.LuaEnv DolocAPI::get_luaEnv()","XLua.LuaEnv","","public","True","False","False","False","True","6","0x06000037"
"DolocAPI","set_luaEnv","System.Void DolocAPI::set_luaEnv(XLua.LuaEnv)","System.Void","XLua.LuaEnv value","private","True","False","False","False","True","7","0x06000038"
"DolocAPI","get_RoomGizmos","DolocTown.RoomGizmos DolocAPI::get_RoomGizmos()","DolocTown.RoomGizmos","","public","True","False","False","False","True","6","0x06000039"
"DolocAPI","set_RoomGizmos","System.Void DolocAPI::set_RoomGizmos(DolocTown.RoomGizmos)","System.Void","DolocTown.RoomGizmos value","private","True","False","False","False","True","7","0x0600003A"
"DolocAPI","get_WebOperationHandle","RedSaw.Web.WebOperationHandle DolocAPI::get_WebOperationHandle()","RedSaw.Web.WebOperationHandle","","public","True","False","False","False","True","6","0x0600003B"
"DolocAPI","set_WebOperationHandle","System.Void DolocAPI::set_WebOperationHandle(RedSaw.Web.WebOperationHandle)","System.Void","RedSaw.Web.WebOperationHandle value","private","True","False","False","False","True","7","0x0600003C"
"DolocAPI","InitDevelopmentHelper","System.Void DolocAPI::InitDevelopmentHelper()","System.Void","","public","True","False","False","False","True","231","0x0600003D"
"DolocAPI","get_assets","DolocBundleManager DolocAPI::get_assets()","DolocBundleManager","","public","True","False","False","False","True","6","0x0600003E"
"DolocAPI","set_assets","System.Void DolocAPI::set_assets(DolocBundleManager)","System.Void","DolocBundleManager value","private","True","False","False","False","True","7","0x0600003F"
"DolocAPI","__LoadStaticAssets","System.Void DolocAPI::__LoadStaticAssets(System.Action)","System.Void","System.Action callback","public","True","False","False","False","True","105","0x06000040"
"DolocAPI","get_UserInput","DolocTown.DolocUserInput DolocAPI::get_UserInput()","DolocTown.DolocUserInput","","public","True","False","False","False","True","6","0x06000041"
"DolocAPI","set_UserInput","System.Void DolocAPI::set_UserInput(DolocTown.DolocUserInput)","System.Void","DolocTown.DolocUserInput value","private","True","False","False","False","True","7","0x06000042"
"DolocAPI","get_gameLoop","GameLoop DolocAPI::get_gameLoop()","GameLoop","","public","True","False","False","False","True","6","0x06000043"
"DolocAPI","set_gameLoop","System.Void DolocAPI::set_gameLoop(GameLoop)","System.Void","GameLoop value","private","True","False","False","False","True","7","0x06000044"
"DolocAPI","get_screenManager","DolocTown.ScreenManager DolocAPI::get_screenManager()","DolocTown.ScreenManager","","public","True","False","False","False","True","6","0x06000045"
"DolocAPI","set_screenManager","System.Void DolocAPI::set_screenManager(DolocTown.ScreenManager)","System.Void","DolocTown.ScreenManager value","private","True","False","False","False","True","7","0x06000046"
"DolocAPI","get_cursorManager","DolocTown.CursorManager DolocAPI::get_cursorManager()","DolocTown.CursorManager","","public","True","False","False","False","True","6","0x06000047"
"DolocAPI","set_cursorManager","System.Void DolocAPI::set_cursorManager(DolocTown.CursorManager)","System.Void","DolocTown.CursorManager value","private","True","False","False","False","True","7","0x06000048"
"DolocAPI","get_timeScaleManager","DolocTown.TimeScaleManager DolocAPI::get_timeScaleManager()","DolocTown.TimeScaleManager","","public","True","False","False","False","True","6","0x06000049"
"DolocAPI","set_timeScaleManager","System.Void DolocAPI::set_timeScaleManager(DolocTown.TimeScaleManager)","System.Void","DolocTown.TimeScaleManager value","private","True","False","False","False","True","7","0x0600004A"
"DolocAPI","get_userInput","GameStateMachine DolocAPI::get_userInput()","GameStateMachine","","public","True","False","False","False","True","6","0x0600004B"
"DolocAPI","set_userInput","System.Void DolocAPI::set_userInput(GameStateMachine)","System.Void","GameStateMachine value","private","True","False","False","False","True","7","0x0600004C"
"DolocAPI","get_sceneManager","DolocTown.SceneManager DolocAPI::get_sceneManager()","DolocTown.SceneManager","","public","True","False","False","False","True","6","0x0600004D"
"DolocAPI","set_sceneManager","System.Void DolocAPI::set_sceneManager(DolocTown.SceneManager)","System.Void","DolocTown.SceneManager value","private","True","False","False","False","True","7","0x0600004E"
"DolocAPI","get_ppm","PPManager DolocAPI::get_ppm()","PPManager","","public","True","False","False","False","True","6","0x0600004F"
"DolocAPI","set_ppm","System.Void DolocAPI::set_ppm(PPManager)","System.Void","PPManager value","private","True","False","False","False","True","7","0x06000050"
"DolocAPI","get_worldResolution","UnityEngine.Vector2Int DolocAPI::get_worldResolution()","UnityEngine.Vector2Int","","public","True","False","False","False","True","11","0x06000051"
"DolocAPI","get_screenSize","UnityEngine.Vector2 DolocAPI::get_screenSize()","UnityEngine.Vector2","","public","True","False","False","False","True","11","0x06000052"
"DolocAPI","get_FontManager","DolocTown.FontManager DolocAPI::get_FontManager()","DolocTown.FontManager","","public","True","False","False","False","True","6","0x06000053"
"DolocAPI","set_FontManager","System.Void DolocAPI::set_FontManager(DolocTown.FontManager)","System.Void","DolocTown.FontManager value","private","True","False","False","False","True","7","0x06000054"
"DolocAPI","__InitGlobalSystems","System.Void DolocAPI::__InitGlobalSystems()","System.Void","","public","True","False","False","False","True","177","0x06000055"
"DolocAPI","__InstallStateSwitchPlugins","System.Void DolocAPI::__InstallStateSwitchPlugins()","System.Void","","public","True","False","False","False","True","98","0x06000056"
"DolocAPI","get_GlobalParameter","DolocTown.Config.Settings.GlobalParameterInfo DolocAPI::get_GlobalParameter()","DolocTown.Config.Settings.GlobalParameterInfo","","public","True","False","False","False","True","16","0x06000057"
"DolocAPI","get_gameConfig","DolocTown.GameServiceLocator.IGameConfigProvider DolocAPI::get_gameConfig()","DolocTown.GameServiceLocator.IGameConfigProvider","","public","True","False","False","False","True","6","0x06000058"
"DolocAPI","set_gameConfig","System.Void DolocAPI::set_gameConfig(DolocTown.GameServiceLocator.IGameConfigProvider)","System.Void","DolocTown.GameServiceLocator.IGameConfigProvider value","private","True","False","False","False","True","7","0x06000059"
"DolocAPI","get_eftConfig","DolocTown.GameServiceLocator.IEffectsConfigProvider DolocAPI::get_eftConfig()","DolocTown.GameServiceLocator.IEffectsConfigProvider","","public","True","False","False","False","True","6","0x0600005A"
"DolocAPI","set_eftConfig","System.Void DolocAPI::set_eftConfig(DolocTown.GameServiceLocator.IEffectsConfigProvider)","System.Void","DolocTown.GameServiceLocator.IEffectsConfigProvider value","private","True","False","False","False","True","7","0x0600005B"
"DolocAPI","get_cameraController","DolocTown.CameraController DolocAPI::get_cameraController()","DolocTown.CameraController","","public","True","False","False","False","True","6","0x0600005C"
"DolocAPI","set_cameraController","System.Void DolocAPI::set_cameraController(DolocTown.CameraController)","System.Void","DolocTown.CameraController value","private","True","False","False","False","True","7","0x0600005D"
"DolocAPI","get_mainCamera","UnityEngine.Camera DolocAPI::get_mainCamera()","UnityEngine.Camera","","public","True","False","False","False","True","6","0x0600005E"
"DolocAPI","set_mainCamera","System.Void DolocAPI::set_mainCamera(UnityEngine.Camera)","System.Void","UnityEngine.Camera value","private","True","False","False","False","True","7","0x0600005F"
"DolocAPI","get_GameProcessSystem","DolocTown.GameProcessSystem DolocAPI::get_GameProcessSystem()","DolocTown.GameProcessSystem","","public","True","False","False","False","True","6","0x06000060"
"DolocAPI","set_GameProcessSystem","System.Void DolocAPI::set_GameProcessSystem(DolocTown.GameProcessSystem)","System.Void","DolocTown.GameProcessSystem value","private","True","False","False","False","True","7","0x06000061"
"DolocAPI","get_envBackgroundEx","DolocTown.BackgroundRenderer DolocAPI::get_envBackgroundEx()","DolocTown.BackgroundRenderer","","public","True","False","False","False","True","6","0x06000062"
"DolocAPI","set_envBackgroundEx","System.Void DolocAPI::set_envBackgroundEx(DolocTown.BackgroundRenderer)","System.Void","DolocTown.BackgroundRenderer value","private","True","False","False","False","True","7","0x06000063"
"DolocAPI","get_EnvCovariantController","DolocTown.EnvCovariantController DolocAPI::get_EnvCovariantController()","DolocTown.EnvCovariantController","","public","True","False","False","False","True","6","0x06000064"
"DolocAPI","set_EnvCovariantController","System.Void DolocAPI::set_EnvCovariantController(DolocTown.EnvCovariantController)","System.Void","DolocTown.EnvCovariantController value","private","True","False","False","False","True","7","0x06000065"
"DolocAPI","get_uiSystem","DolocUiSystem DolocAPI::get_uiSystem()","DolocUiSystem","","public","True","False","False","False","True","6","0x06000066"
"DolocAPI","set_uiSystem","System.Void DolocAPI::set_uiSystem(DolocUiSystem)","System.Void","DolocUiSystem value","private","True","False","False","False","True","7","0x06000067"
"DolocAPI","get_gameUiStates","DolocTown.DolocGameUiStateManager DolocAPI::get_gameUiStates()","DolocTown.DolocGameUiStateManager","","public","True","False","False","False","True","6","0x06000068"
"DolocAPI","set_gameUiStates","System.Void DolocAPI::set_gameUiStates(DolocTown.DolocGameUiStateManager)","System.Void","DolocTown.DolocGameUiStateManager value","private","True","False","False","False","True","7","0x06000069"
"DolocAPI","get_agent","DolocTown.BodyController DolocAPI::get_agent()","DolocTown.BodyController","","public","True","False","False","False","True","6","0x0600006A"
"DolocAPI","set_agent","System.Void DolocAPI::set_agent(DolocTown.BodyController)","System.Void","DolocTown.BodyController value","private","True","False","False","False","True","7","0x0600006B"
"DolocAPI","get_AgentController","DolocTown.AgentControllerState DolocAPI::get_AgentController()","DolocTown.AgentControllerState","","public","True","False","False","False","True","17","0x0600006C"
"DolocAPI","get_Motor","DolocTown.MotorController DolocAPI::get_Motor()","DolocTown.MotorController","","public","True","False","False","False","True","6","0x0600006D"
"DolocAPI","set_Motor","System.Void DolocAPI::set_Motor(DolocTown.MotorController)","System.Void","DolocTown.MotorController value","private","True","False","False","False","True","7","0x0600006E"
"DolocAPI","get_AbilitySystem","DolocTown.AbilitySystem DolocAPI::get_AbilitySystem()","DolocTown.AbilitySystem","","public","True","False","False","False","True","6","0x0600006F"
"DolocAPI","set_AbilitySystem","System.Void DolocAPI::set_AbilitySystem(DolocTown.AbilitySystem)","System.Void","DolocTown.AbilitySystem value","private","True","False","False","False","True","7","0x06000070"
"DolocAPI","get_gameStateManager","GameStateManager DolocAPI::get_gameStateManager()","GameStateManager","","public","True","False","False","False","True","6","0x06000071"
"DolocAPI","set_gameStateManager","System.Void DolocAPI::set_gameStateManager(GameStateManager)","System.Void","GameStateManager value","private","True","False","False","False","True","7","0x06000072"
"DolocAPI","get_EntitySystem","DolocTown.GameEntitySystem`1<DolocTown.GEMGameObjectAttribute> DolocAPI::get_EntitySystem()","DolocTown.GameEntitySystem`1<DolocTown.GEMGameObjectAttribute>","","public","True","False","False","False","True","6","0x06000073"
"DolocAPI","set_EntitySystem","System.Void DolocAPI::set_EntitySystem(DolocTown.GameEntitySystem`1<DolocTown.GEMGameObjectAttribute>)","System.Void","DolocTown.GameEntitySystem`1<DolocTown.GEMGameObjectAttribute> value","private","True","False","False","False","True","7","0x06000074"
"DolocAPI","get_AchievementSystem","DolocTown.AchievementSystem DolocAPI::get_AchievementSystem()","DolocTown.AchievementSystem","","public","True","False","False","False","True","16","0x06000075"
"DolocAPI","get_effectProvider","DolocTown.GameServiceLocator.IEffectsProvider DolocAPI::get_effectProvider()","DolocTown.GameServiceLocator.IEffectsProvider","","public","True","False","False","False","True","6","0x06000076"
"DolocAPI","set_effectProvider","System.Void DolocAPI::set_effectProvider(DolocTown.GameServiceLocator.IEffectsProvider)","System.Void","DolocTown.GameServiceLocator.IEffectsProvider value","private","True","False","False","False","True","7","0x06000077"
"DolocAPI","get_uiEffectsProvider","DolocTown.GameServiceLocator.IUIEffectsProvider DolocAPI::get_uiEffectsProvider()","DolocTown.GameServiceLocator.IUIEffectsProvider","","public","True","False","False","False","True","6","0x06000078"
"DolocAPI","set_uiEffectsProvider","System.Void DolocAPI::set_uiEffectsProvider(DolocTown.GameServiceLocator.IUIEffectsProvider)","System.Void","DolocTown.GameServiceLocator.IUIEffectsProvider value","private","True","False","False","False","True","7","0x06000079"
"DolocAPI","get_Sound","DolocTown.WwiseSoundManager DolocAPI::get_Sound()","DolocTown.WwiseSoundManager","","public","True","False","False","False","True","6","0x0600007A"
"DolocAPI","set_Sound","System.Void DolocAPI::set_Sound(DolocTown.WwiseSoundManager)","System.Void","DolocTown.WwiseSoundManager value","private","True","False","False","False","True","7","0x0600007B"
"DolocAPI","__InstallConfigs","System.Void DolocAPI::__InstallConfigs()","System.Void","","public","True","False","False","False","True","31","0x0600007C"
"DolocAPI","get_AgentRenderer","DolocTown.CharacterRenderer DolocAPI::get_AgentRenderer()","DolocTown.CharacterRenderer","","public","True","False","False","False","True","16","0x0600007D"
"DolocAPI","__InitDolocBaseGameSystems","System.Void DolocAPI::__InitDolocBaseGameSystems(GameManager)","System.Void","GameManager manager","public","True","False","False","False","True","293","0x0600007E"
"DolocAPI","__InitWeatherRenderSystem","System.Void DolocAPI::__InitWeatherRenderSystem(GameManager)","System.Void","GameManager manager","private","True","False","False","False","True","144","0x0600007F"
"DolocAPI","get_dolocBuilder","DolocBuilder DolocAPI::get_dolocBuilder()","DolocBuilder","","public","True","False","False","False","True","6","0x06000080"
"DolocAPI","set_dolocBuilder","System.Void DolocAPI::set_dolocBuilder(DolocBuilder)","System.Void","DolocBuilder value","private","True","False","False","False","True","7","0x06000081"
"DolocAPI","get_farmRenderer","DolocTown.SceneRendererFarm DolocAPI::get_farmRenderer()","DolocTown.SceneRendererFarm","","public","True","False","False","False","True","6","0x06000082"
"DolocAPI","set_farmRenderer","System.Void DolocAPI::set_farmRenderer(DolocTown.SceneRendererFarm)","System.Void","DolocTown.SceneRendererFarm value","private","True","False","False","False","True","7","0x06000083"
"DolocAPI","__InitFarmSystem","System.Boolean DolocAPI::__InitFarmSystem(GameManager)","System.Boolean","GameManager manager","public","True","False","False","False","True","40","0x06000084"
"DolocAPI","get_emotionSystem","DolocTown.EmotionManager DolocAPI::get_emotionSystem()","DolocTown.EmotionManager","","public","True","False","False","False","True","6","0x06000085"
"DolocAPI","set_emotionSystem","System.Void DolocAPI::set_emotionSystem(DolocTown.EmotionManager)","System.Void","DolocTown.EmotionManager value","private","True","False","False","False","True","7","0x06000086"
"DolocAPI","get_routineManager","DolocTown.RoutineManager DolocAPI::get_routineManager()","DolocTown.RoutineManager","","public","True","False","False","False","True","6","0x06000087"
"DolocAPI","set_routineManager","System.Void DolocAPI::set_routineManager(DolocTown.RoutineManager)","System.Void","DolocTown.RoutineManager value","private","True","False","False","False","True","7","0x06000088"
"DolocAPI","__InitCitySystem","System.Void DolocAPI::__InitCitySystem(GameManager)","System.Void","GameManager gameManager","public","True","False","False","False","True","62","0x06000089"
"DolocAPI","get_droneRenderer","DolocTown.DroneRenderer DolocAPI::get_droneRenderer()","DolocTown.DroneRenderer","","public","True","False","False","False","True","6","0x0600008A"
"DolocAPI","set_droneRenderer","System.Void DolocAPI::set_droneRenderer(DolocTown.DroneRenderer)","System.Void","DolocTown.DroneRenderer value","private","True","False","False","False","True","7","0x0600008B"
"DolocAPI","get_battleSystem","DolocTown.BattleSystem DolocAPI::get_battleSystem()","DolocTown.BattleSystem","","public","True","False","False","False","True","16","0x0600008C"
"DolocAPI","__InitDungeonSystem","System.Void DolocAPI::__InitDungeonSystem(GameManager)","System.Void","GameManager manager","public","True","False","False","False","True","6","0x0600008D"
"DolocAPI","__InitPlayerDrone","System.Void DolocAPI::__InitPlayerDrone()","System.Void","","private","True","False","False","False","True","76","0x0600008E"
"DolocAPI","get_archiveHandle","DolocTown.GameData.ArchiveDataHandle DolocAPI::get_archiveHandle()","DolocTown.GameData.ArchiveDataHandle","","public","True","False","False","False","True","11","0x0600008F"
"DolocAPI","get_userSettings","DolocTown.UserSettings DolocAPI::get_userSettings()","DolocTown.UserSettings","","public","True","False","False","False","True","11","0x06000090"
"DolocAPI","get_modManager","DolocTown.Config.ModManager DolocAPI::get_modManager()","DolocTown.Config.ModManager","","public","True","False","False","False","True","11","0x06000091"
"DolocAPI","IsFirstPlayGame","System.Boolean DolocAPI::IsFirstPlayGame(System.Boolean)","System.Boolean","System.Boolean shouldMark","public","True","False","False","False","True","12","0x06000092"
"DolocAPI","NewGame","System.Void DolocAPI::NewGame(System.Int32)","System.Void","System.Int32 index","public","True","False","False","False","True","59","0x06000093"
"DolocAPI","StartGame","System.Void DolocAPI::StartGame()","System.Void","","private","True","False","False","False","True","84","0x06000094"
"DolocAPI","FinishTrainingDungeon","System.Void DolocAPI::FinishTrainingDungeon(System.Boolean)","System.Void","System.Boolean shouldFade","public","True","False","False","False","True","184","0x06000095"
"DolocAPI","FinishTrainingDungeonCallback","System.Void DolocAPI::FinishTrainingDungeonCallback()","System.Void","","private","True","False","False","False","True","150","0x06000096"
"DolocAPI","LoadGame","System.Boolean DolocAPI::LoadGame(System.Int32)","System.Boolean","System.Int32 index","public","True","False","False","False","True","39","0x06000097"
"DolocAPI","DuplicateGame","System.Boolean DolocAPI::DuplicateGame(System.Int32,System.Int32&)","System.Boolean","System.Int32 index; System.Int32& targetIndex","public","True","False","False","False","True","13","0x06000098"
"DolocAPI","ResetArchiveState","System.Void DolocAPI::ResetArchiveState()","System.Void","","private","True","False","False","False","True","36","0x06000099"
"DolocAPI","AfterLoadArchiveData","System.Void DolocAPI::AfterLoadArchiveData(System.Boolean)","System.Void","System.Boolean isNewGame","private","True","False","False","False","True","512","0x0600009A"
"DolocAPI","SaveGame","System.Boolean DolocAPI::SaveGame(System.Int32)","System.Boolean","System.Int32 index","public","True","False","False","False","True","78","0x0600009B"
"DolocAPI","DeleteGame","System.Void DolocAPI::DeleteGame(System.Int32)","System.Void","System.Int32 index","public","True","False","False","False","True","12","0x0600009C"
"DolocAPI","ReturnHome","System.Void DolocAPI::ReturnHome(System.Boolean)","System.Void","System.Boolean quickLoaded","public","True","False","False","False","True","293","0x0600009D"
"DolocAPI","GetArchiveInfo","DolocTown.BaseArchiveData DolocAPI::GetArchiveInfo(System.Int32)","DolocTown.BaseArchiveData","System.Int32 index","public","True","False","False","False","True","12","0x0600009E"
"DolocAPI","GetAllArchiveInfos","DolocTown.BaseArchiveData[] DolocAPI::GetAllArchiveInfos()","DolocTown.BaseArchiveData[]","","public","True","False","False","False","True","11","0x0600009F"
"DolocAPI","Has087DemoData","System.Boolean DolocAPI::Has087DemoData()","System.Boolean","","public","True","False","False","False","True","16","0x060000A0"
"DolocAPI","LoadUserSettings","System.Boolean DolocAPI::LoadUserSettings()","System.Boolean","","public","True","False","False","False","True","11","0x060000A1"
"DolocAPI","SaveUserSettings","System.Boolean DolocAPI::SaveUserSettings(DolocTown.UserSettings)","System.Boolean","DolocTown.UserSettings settings","public","True","False","False","False","True","12","0x060000A2"
"DolocAPI","GetCurrentArchiveDataAsString","System.String DolocAPI::GetCurrentArchiveDataAsString()","System.String","","public","True","False","False","False","True","11","0x060000A3"
"DolocAPI","SaveUserSettings","System.Boolean DolocAPI::SaveUserSettings()","System.Boolean","","public","True","False","False","False","True","16","0x060000A4"
