"namespace","name","full_name","kind","visibility","base_type","interfaces","is_abstract","is_sealed","declaring_type","methods","fields","properties","events","token"
"","<>c__DisplayClass329_0","DolocAPI/<>c__DisplayClass329_0","class","private","System.Object","","False","True","DolocAPI","2","2","0","0","0x02000D98"
"","<>c__DisplayClass330_0","DolocAPI/<>c__DisplayClass330_0","class","private","System.Object","","False","True","DolocAPI","2","2","0","0","0x02000D99"
"","<>c__DisplayClass331_0","DolocAPI/<>c__DisplayClass331_0","class","private","System.Object","","False","True","DolocAPI","2","2","0","0","0x02000D9A"
"","<>c__DisplayClass332_0","DolocAPI/<>c__DisplayClass332_0","class","private","System.Object","","False","True","DolocAPI","2","2","0","0","0x02000D9B"
"","<>c__DisplayClass333_0","DolocAPI/<>c__DisplayClass333_0","class","private","System.Object","","False","True","DolocAPI","2","3","0","0","0x02000D9C"
"","<>c__DisplayClass336_0","DolocAPI/<>c__DisplayClass336_0","class","private","System.Object","","False","True","DolocAPI","2","5","0","0","0x02000D9D"
"","<>c__DisplayClass339_0","DolocAPI/<>c__DisplayClass339_0","class","private","System.Object","","False","True","DolocAPI","2","1","0","0","0x02000D9E"
"","<>c__DisplayClass346_0","DolocAPI/<>c__DisplayClass346_0","class","private","System.Object","","False","True","DolocAPI","2","2","0","0","0x02000D9F"
"","<>c__DisplayClass364_0","DolocAPI/<>c__DisplayClass364_0","class","private","System.Object","","False","True","DolocAPI","5","6","0","0","0x02000DA0"
"","<>c__DisplayClass365_0","DolocAPI/<>c__DisplayClass365_0","class","private","System.Object","","False","True","DolocAPI","2","2","0","0","0x02000DA1"
"","<>c__DisplayClass552_0","DolocAPI/<>c__DisplayClass552_0","class","private","System.Object","","False","True","DolocAPI","2","1","0","0","0x02000DA2"
"","<>c__DisplayClass605_0","DolocAPI/<>c__DisplayClass605_0","class","private","System.Object","","False","True","DolocAPI","2","1","0","0","0x02000DA3"
"","<>c__DisplayClass666_0","DolocAPI/<>c__DisplayClass666_0","class","private","System.Object","","False","True","DolocAPI","2","4","0","0","0x02000DA4"
"","<>c__DisplayClass667_0","DolocAPI/<>c__DisplayClass667_0","class","private","System.Object","","False","True","DolocAPI","2","2","0","0","0x02000DA5"
"","<>c__DisplayClass668_0","DolocAPI/<>c__DisplayClass668_0","class","private","System.Object","","False","True","DolocAPI","2","4","0","0","0x02000DA6"
"","<>c__DisplayClass669_0","DolocAPI/<>c__DisplayClass669_0","class","private","System.Object","","False","True","DolocAPI","2","1","0","0","0x02000DA7"
"","<>c__DisplayClass673_0","DolocAPI/<>c__DisplayClass673_0","class","private","System.Object","","False","True","DolocAPI","2","6","0","0","0x02000DA8"
"","<>c__DisplayClass680_0","DolocAPI/<>c__DisplayClass680_0","class","private","System.Object","","False","True","DolocAPI","2","1","0","0","0x02000DA9"
"","<>c__DisplayClass685_0","DolocAPI/<>c__DisplayClass685_0","class","private","System.Object","","False","True","DolocAPI","3","3","0","0","0x02000DAA"
"","<>c__DisplayClass696_0","DolocAPI/<>c__DisplayClass696_0","class","private","System.Object","","False","True","DolocAPI","2","1","0","0","0x02000DAB"
"","<>c__DisplayClass697_0","DolocAPI/<>c__DisplayClass697_0","class","private","System.Object","","False","True","DolocAPI","2","3","0","0","0x02000DAC"
"","<>c__DisplayClass717_0","DolocAPI/<>c__DisplayClass717_0","class","private","System.Object","","False","True","DolocAPI","2","1","0","0","0x02000DAD"
"","<>c__DisplayClass718_0","DolocAPI/<>c__DisplayClass718_0","class","private","System.Object","","False","True","DolocAPI","3","3","0","0","0x02000DAE"
"","<>c__DisplayClass756_0","DolocAPI/<>c__DisplayClass756_0","class","private","System.Object","","False","True","DolocAPI","2","1","0","0","0x02000DAF"
"","<>c__DisplayClass760_0","DolocAPI/<>c__DisplayClass760_0","class","private","System.Object","","False","True","DolocAPI","2","1","0","0","0x02000DB0"
"","<>c__DisplayClass789_0","DolocAPI/<>c__DisplayClass789_0","class","private","System.Object","","False","True","DolocAPI","2","1","0","0","0x02000DB1"
"","<>c__DisplayClass796_0","DolocAPI/<>c__DisplayClass796_0","class","private","System.Object","","False","True","DolocAPI","2","1","0","0","0x02000DB2"
"","<>c__DisplayClass797_0","DolocAPI/<>c__DisplayClass797_0","class","private","System.Object","","False","True","DolocAPI","2","1","0","0","0x02000DB3"
"","<>c__DisplayClass798_0","DolocAPI/<>c__DisplayClass798_0","class","private","System.Object","","False","True","DolocAPI","2","1","0","0","0x02000DB4"
"","<>c__DisplayClass799_0","DolocAPI/<>c__DisplayClass799_0","class","private","System.Object","","False","True","DolocAPI","2","1","0","0","0x02000DB5"
"","<>c__DisplayClass800_0","DolocAPI/<>c__DisplayClass800_0","class","private","System.Object","","False","True","DolocAPI","2","1","0","0","0x02000DB6"
"","<>c__DisplayClass801_0","DolocAPI/<>c__DisplayClass801_0","class","private","System.Object","","False","True","DolocAPI","2","1","0","0","0x02000DB7"
"","<>c__DisplayClass802_0","DolocAPI/<>c__DisplayClass802_0","class","private","System.Object","","False","True","DolocAPI","2","1","0","0","0x02000DB8"
"","<>c__DisplayClass803_0","DolocAPI/<>c__DisplayClass803_0","class","private","System.Object","","False","True","DolocAPI","2","1","0","0","0x02000DB9"
"","<>c__DisplayClass857_0","DolocAPI/<>c__DisplayClass857_0","class","private","System.Object","","False","True","DolocAPI","2","1","0","0","0x02000DBA"
"","<>c__DisplayClass858_0","DolocAPI/<>c__DisplayClass858_0","class","private","System.Object","","False","True","DolocAPI","2","1","0","0","0x02000DBB"
"","<>c__DisplayClass888_0","DolocAPI/<>c__DisplayClass888_0","class","private","System.Object","","False","True","DolocAPI","2","1","0","0","0x02000DBC"
"","<>c__DisplayClass889_0","DolocAPI/<>c__DisplayClass889_0","class","private","System.Object","","False","True","DolocAPI","2","1","0","0","0x02000DBD"
"","<>c__DisplayClass906_0","DolocAPI/<>c__DisplayClass906_0","class","private","System.Object","","False","True","DolocAPI","2","1","0","0","0x02000DBE"
"","<>c__DisplayClass907_0","DolocAPI/<>c__DisplayClass907_0","class","private","System.Object","","False","True","DolocAPI","4","2","0","0","0x02000DBF"
"","<Command_GoRoom>d__907","DolocAPI/<Command_GoRoom>d__907","struct","private","System.ValueType","System.Runtime.CompilerServices.IAsyncStateMachine","False","True","DolocAPI","2","7","0","0","0x02000DC0"
"","<Command_DropMoney>d__912","DolocAPI/<Command_DropMoney>d__912","struct","private","System.ValueType","System.Runtime.CompilerServices.IAsyncStateMachine","False","True","DolocAPI","2","11","0","0","0x02000DC1"
"","<>c__DisplayClass927_0","DolocAPI/<>c__DisplayClass927_0","class","private","System.Object","","False","True","DolocAPI","2","1","0","0","0x02000DC2"
"","<>c__DisplayClass945_0","DolocAPI/<>c__DisplayClass945_0","class","private","System.Object","","False","True","DolocAPI","2","3","0","0","0x02000DC3"
"","<Command_SubmitItemToNpc>d__945","DolocAPI/<Command_SubmitItemToNpc>d__945","struct","private","System.ValueType","System.Runtime.CompilerServices.IAsyncStateMachine","False","True","DolocAPI","2","6","0","0","0x02000DC4"
"","<>c__DisplayClass946_0","DolocAPI/<>c__DisplayClass946_0","class","private","System.Object","","False","True","DolocAPI","2","1","0","0","0x02000DC5"
"","<Command_SubmitItemToNpcByInfo>d__946","DolocAPI/<Command_SubmitItemToNpcByInfo>d__946","struct","private","System.ValueType","System.Runtime.CompilerServices.IAsyncStateMachine","False","True","DolocAPI","2","4","0","0","0x02000DC6"
"","<Command_GiftItemToNpc>d__957","DolocAPI/<Command_GiftItemToNpc>d__957","struct","private","System.ValueType","System.Runtime.CompilerServices.IAsyncStateMachine","False","True","DolocAPI","2","3","0","0","0x02000DC7"
"","<>c__DisplayClass959_0","DolocAPI/<>c__DisplayClass959_0","class","private","System.Object","","False","True","DolocAPI","2","1","0","0","0x02000DC8"
"","<Command_SubmitBoardMissionItem>d__959","DolocAPI/<Command_SubmitBoardMissionItem>d__959","struct","private","System.ValueType","System.Runtime.CompilerServices.IAsyncStateMachine","False","True","DolocAPI","2","4","0","0","0x02000DC9"
"","<>c__DisplayClass961_0","DolocAPI/<>c__DisplayClass961_0","class","private","System.Object","","False","True","DolocAPI","2","1","0","0","0x02000DCA"
"","<>c__DisplayClass966_0","DolocAPI/<>c__DisplayClass966_0","class","private","System.Object","","False","True","DolocAPI","2","1","0","0","0x02000DCB"
"","<SpawnData>d__998","DolocAPI/<SpawnData>d__998","class","private","System.Object","System.Collections.Generic.IEnumerable`1<System.Int32> | System.Collections.IEnumerable | System.Collections.Generic.IEnumerator`1<System.Int32> | System.Collections.IEnumerator | System.IDisposable","False","True","DolocAPI","8","9","2","0","0x02000DCC"
"","DolocTransform","DolocTransform","static class","public","System.Object","","True","True","","2","10","0","0","0x0200000F"
"","LRUCache`2","LRUCache`2","class","public","System.Object","System.Collections.Generic.IEnumerable`1<System.Collections.Generic.KeyValuePair`2<TKey,TValue>> | System.Collections.IEnumerable","False","False","","10","5","3","0","0x02000010"
"","<GetEnumerator>d__12","LRUCache`2/<GetEnumerator>d__12","class","private","System.Object","System.Collections.Generic.IEnumerator`1<System.Collections.Generic.KeyValuePair`2<TKey,TValue>> | System.Collections.IEnumerator | System.IDisposable","False","True","LRUCache`2","7","4","2","0","0x02000DCD"
"","<get_Values>d__17","LRUCache`2/<get_Values>d__17","class","private","System.Object","System.Collections.Generic.IEnumerable`1<TValue> | System.Collections.IEnumerable | System.Collections.Generic.IEnumerator`1<TValue> | System.Collections.IEnumerator | System.IDisposable","False","True","LRUCache`2","9","5","2","0","0x02000DCE"
"","CityPath","CityPath","class","public","System.Object","","False","False","","7","2","0","0","0x02000011"
"","Translator","CityPath/Translator","struct","public","System.ValueType","","False","True","CityPath","6","8","0","0","0x02000DCF"
"","InwalkableArea","CityPath/InwalkableArea","struct","public","System.ValueType","","False","True","CityPath","3","2","0","0","0x02000DD0"
"","CityScene","CityPath/CityScene","struct","public","System.ValueType","","False","True","CityPath","6","2","1","0","0x02000DD1"
"","<>c__DisplayClass5_0","CityPath/CityScene/<>c__DisplayClass5_0","class","private","System.Object","","False","True","CityPath/CityScene","2","2","0","0","0x02001296"
"","<>c__DisplayClass7_0","CityPath/CityScene/<>c__DisplayClass7_0","class","private","System.Object","","False","True","CityPath/CityScene","2","1","0","0","0x02001297"
"","<>c","CityPath/CityScene/<>c","class","private","System.Object","","False","True","CityPath/CityScene","3","2","0","0","0x02001298"
"","GameStateManager","GameStateManager","class","public","System.Object","","False","False","","15","7","6","0","0x02000012"
"","IDolocGameState","IDolocGameState","interface","public","","","True","False","","32","0","19","0","0x02000013"
"","DolocTownGameStateBase","DolocTownGameStateBase","class","public","System.Object","IDolocGameState","True","False","","38","10","19","0","0x02000014"
"","GameStateMachine","GameStateMachine","class","public","System.Object","","False","False","","28","9","3","0","0x02000015"
"","<>c__DisplayClass24_0","GameStateMachine/<>c__DisplayClass24_0","class","private","System.Object","","False","True","GameStateMachine","3","2","0","0","0x02000DD2"
"","<get_stateStack>d__38","GameStateMachine/<get_stateStack>d__38","class","private","System.Object","System.Collections.Generic.IEnumerable`1<System.String> | System.Collections.IEnumerable | System.Collections.Generic.IEnumerator`1<System.String> | System.Collections.IEnumerator | System.IDisposable","False","True","GameStateMachine","9","5","2","0","0x02000DD3"
"","MonsterUtils","MonsterUtils","static class","public","System.Object","","True","True","","22","1","0","0","0x02000016"
"","<>c__DisplayClass11_0","MonsterUtils/<>c__DisplayClass11_0","class","private","System.Object","","False","True","MonsterUtils","2","1","0","0","0x02000DD4"
"","<>c__DisplayClass12_0","MonsterUtils/<>c__DisplayClass12_0","class","private","System.Object","","False","True","MonsterUtils","2","2","0","0","0x02000DD5"
"","<>c__DisplayClass13_0","MonsterUtils/<>c__DisplayClass13_0","class","private","System.Object","","False","True","MonsterUtils","2","1","0","0","0x02000DD6"
"","<>c__DisplayClass15_0","MonsterUtils/<>c__DisplayClass15_0","class","private","System.Object","","False","True","MonsterUtils","2","1","0","0","0x02000DD7"
"","<>c__DisplayClass16_0","MonsterUtils/<>c__DisplayClass16_0","class","private","System.Object","","False","True","MonsterUtils","2","1","0","0","0x02000DD8"
"","<>c__DisplayClass17_0","MonsterUtils/<>c__DisplayClass17_0","class","private","System.Object","","False","True","MonsterUtils","3","5","0","0","0x02000DD9"
"","<>c__DisplayClass18_0","MonsterUtils/<>c__DisplayClass18_0","class","private","System.Object","","False","True","MonsterUtils","3","5","0","0","0x02000DDA"
"","<>c__DisplayClass19_0","MonsterUtils/<>c__DisplayClass19_0","class","private","System.Object","","False","True","MonsterUtils","2","1","0","0","0x02000DDB"
"","<>c__DisplayClass20_0","MonsterUtils/<>c__DisplayClass20_0","class","private","System.Object","","False","True","MonsterUtils","2","1","0","0","0x02000DDC"
"","<>c__DisplayClass21_0","MonsterUtils/<>c__DisplayClass21_0","class","private","System.Object","","False","True","MonsterUtils","2","1","0","0","0x02000DDD"
"","<>c__DisplayClass22_0","MonsterUtils/<>c__DisplayClass22_0","class","private","System.Object","","False","True","MonsterUtils","2","1","0","0","0x02000DDE"
"","DungeonHelper","DungeonHelper","static class","public","System.Object","","True","True","","0","0","0","0","0x02000017"
"","DolocBuilder","DolocBuilder","class","public","UnityEngine.MonoBehaviour","","False","False","","7","3","0","0","0x02000018"
"","PlatformTest","PlatformTest","class","public","DolocTown.PlatformEntityOneway","","False","False","","2","0","0","0","0x02000019"
"","ResidentOperationTipTriggerManager","ResidentOperationTipTriggerManager","class","public","System.Object","","False","False","","7","3","0","0","0x0200001A"
"","DolocRopeRenderer","DolocRopeRenderer","class","public","UnityEngine.MonoBehaviour","RedSaw.IRecyclable","False","False","","19","7","5","0","0x0200001B"
"","OneWayColliderHandler","OneWayColliderHandler","class","public","UnityEngine.MonoBehaviour","","False","False","","3","5","0","0","0x0200001C"
"","OneWayPlatformOnSlope","OneWayPlatformOnSlope","class","public","UnityEngine.MonoBehaviour","","False","False","","7","5","0","0","0x0200001D"
"","AgentStateManager","AgentStateManager","class","public","System.Object","","False","False","","16","4","2","0","0x0200001E"
"","<>c__DisplayClass12_0`1","AgentStateManager/<>c__DisplayClass12_0`1","class","private","System.Object","","False","True","AgentStateManager","2","1","0","0","0x02000DDF"
"","AgentStateBase","AgentStateBase","class","public","System.Object","","True","False","","20","3","8","0","0x0200001F"
"","EnvironmentChecker","EnvironmentChecker","class","public","UnityEngine.MonoBehaviour","","False","False","","6","4","1","0","0x02000020"
"","GroundChecker","GroundChecker","class","public","UnityEngine.MonoBehaviour","","False","False","","8","4","3","0","0x02000021"
"","BoxUiState","BoxUiState","class","public","DolocTown.ContainerBaseUiState","","False","False","","33","1","8","0","0x02000022"
"","DolocInputSource","DolocInputSource","class","public","System.Object","UnityEngine.InputSystem.IInputActionCollection2 | UnityEngine.InputSystem.IInputActionCollection | System.Collections.Generic.IEnumerable`1<UnityEngine.InputSystem.InputAction> | System.Collections.IEnumerable | System.IDisposable","False","False","","22","110","11","0","0x02000023"
"","NormalInputActions","DolocInputSource/NormalInputActions","struct","public","System.ValueType","","False","True","DolocInputSource","45","1","39","0","0x02000DE0"
"","BuilderInputActions","DolocInputSource/BuilderInputActions","struct","public","System.ValueType","","False","True","DolocInputSource","20","1","14","0","0x02000DE1"
"","BaseInputActions","DolocInputSource/BaseInputActions","struct","public","System.ValueType","","False","True","DolocInputSource","51","1","45","0","0x02000DE2"
"","GlobalActions","DolocInputSource/GlobalActions","struct","public","System.ValueType","","False","True","DolocInputSource","11","1","5","0","0x02000DE3"
"","INormalInputActions","DolocInputSource/INormalInputActions","interface","public","","","True","False","DolocInputSource","38","0","0","0","0x02000DE4"
"","IBuilderInputActions","DolocInputSource/IBuilderInputActions","interface","public","","","True","False","DolocInputSource","13","0","0","0","0x02000DE5"
"","IBaseInputActions","DolocInputSource/IBaseInputActions","interface","public","","","True","False","DolocInputSource","44","0","0","0","0x02000DE6"
"","IGlobalActions","DolocInputSource/IGlobalActions","interface","public","","","True","False","DolocInputSource","4","0","0","0","0x02000DE7"
"","DolocConst","DolocConst","static class","public","System.Object","","True","True","","1","95","0","0","0x02000024"
"","DolocUtils","DolocUtils","static class","public","System.Object","","True","True","","95","2","1","0","0x02000025"
"","<>c__DisplayClass39_0","DolocUtils/<>c__DisplayClass39_0","class","private","System.Object","","False","True","DolocUtils","3","1","0","0","0x02000DE8"
"","<>c__DisplayClass44_0","DolocUtils/<>c__DisplayClass44_0","class","private","System.Object","","False","True","DolocUtils","4","2","0","0","0x02000DE9"
"","<>c","DolocUtils/<>c","class","private","System.Object","","False","True","DolocUtils","5","4","0","0","0x02000DEA"
"","<>c__DisplayClass76_0","DolocUtils/<>c__DisplayClass76_0","class","private","System.Object","","False","True","DolocUtils","2","1","0","0","0x02000DEB"
"","<>c__DisplayClass77_0","DolocUtils/<>c__DisplayClass77_0","class","private","System.Object","","False","True","DolocUtils","2","1","0","0","0x02000DEC"
"","BindableValue`1","BindableValue`1","class","public","System.Object","","False","False","","4","2","1","0","0x02000026"
"","GeometryUtils","GeometryUtils","static class","public","System.Object","","True","True","","3","0","0","0","0x02000027"
"","DolocAssetCache","DolocAssetCache","class","public","System.Object","","False","False","","9","2","0","0","0x02000028"
"","<>c__DisplayClass3_0","DolocAssetCache/<>c__DisplayClass3_0","class","private","System.Object","","False","True","DolocAssetCache","2","2","0","0","0x02000DED"
"","<Load>d__3","DolocAssetCache/<Load>d__3","class","private","System.Object","System.Collections.Generic.IEnumerator`1<System.Object> | System.Collections.IEnumerator | System.IDisposable","False","True","DolocAssetCache","6","5","2","0","0x02000DEE"
"","<>c__8`1","DolocAssetCache/<>c__8`1","class","private","System.Object","","False","True","DolocAssetCache","3","2","0","0","0x02000DEF"
"","DolocCoroutineLoader","DolocCoroutineLoader","class","public","System.Object","","False","False","","4","3","0","0","0x02000029"
"","LocSprites","LocSprites","static class","public","System.Object","","True","True","","30","0","29","0","0x0200002A"
"","LocMaterials","LocMaterials","static class","public","System.Object","","True","True","","38","0","38","0","0x0200002B"
"","LocPfbs","LocPfbs","static class","public","System.Object","","True","True","","6","0","6","0","0x0200002C"
"","DolocGameAssetsPatch","DolocGameAssetsPatch","static class","public","System.Object","","True","True","","5","0","0","0","0x0200002D"
"","DolocGameAssets","DolocGameAssets","enum","public","System.Enum","","False","True","","0","235","0","0","0x0200002E"
"","DolocBundleManager","DolocBundleManager","class","public","UnityEngine.MonoBehaviour","","False","False","","57","20","18","0","0x0200002F"
"","DataLoader","DolocBundleManager/DataLoader","delegate","private","System.MulticastDelegate","","False","True","DolocBundleManager","4","0","0","0","0x02000DF0"
"","<>c__DisplayClass75_0","DolocBundleManager/<>c__DisplayClass75_0","class","private","System.Object","","False","True","DolocBundleManager","2","2","0","0","0x02000DF1"
"","<InitDataAsync>d__76","DolocBundleManager/<InitDataAsync>d__76","class","private","System.Object","System.Collections.Generic.IEnumerator`1<System.Object> | System.Collections.IEnumerator | System.IDisposable","False","True","DolocBundleManager","6","8","2","0","0x02000DF2"
"","DolocResources","DolocResources","static class","public","System.Object","","True","True","","6","0","1","0","0x02000030"
"","DolocConfigReader","DolocConfigReader","static class","public","System.Object","","True","True","","1","0","0","0","0x02000031"
"","GameLoop","GameLoop","class","public","UnityEngine.MonoBehaviour","","False","False","","14","4","2","0","0x02000032"
"","<__Wait>d__16","GameLoop/<__Wait>d__16","class","private","System.Object","System.Collections.Generic.IEnumerator`1<System.Object> | System.Collections.IEnumerator | System.IDisposable","False","True","GameLoop","6","4","2","0","0x02000DF3"
"","<__WaitFrame>d__18","GameLoop/<__WaitFrame>d__18","class","private","System.Object","System.Collections.Generic.IEnumerator`1<System.Object> | System.Collections.IEnumerator | System.IDisposable","False","True","GameLoop","6","4","2","0","0x02000DF4"
"","GameManager","GameManager","class","public","UnityEngine.MonoBehaviour","","False","False","","29","18","11","0","0x02000033"
"","<>c","GameManager/<>c","class","private","System.Object","","False","True","GameManager","3","2","0","0","0x02000DF5"
"","<>c__DisplayClass51_0","GameManager/<>c__DisplayClass51_0","class","private","System.Object","","False","True","GameManager","4","3","0","0","0x02000DF6"
"","DolocError","DolocError","class","public","System.Exception","","False","False","","2","0","0","0","0x02000034"
"","DolocInitError","DolocInitError","class","public","DolocError","","False","False","","2","0","0","0","0x02000035"
"","DolocGameError","DolocGameError","class","public","DolocError","","False","False","","2","0","0","0","0x02000036"
"","DolocDeserializeError","DolocDeserializeError","class","public","DolocError","","False","False","","2","0","0","0","0x02000037"
"","DolocLuaScriptError","DolocLuaScriptError","class","public","DolocError","","False","False","","2","0","0","0","0x02000038"
"","GameResolution","GameResolution","enum","public","System.Enum","","False","True","","0","9","0","0","0x02000039"
"","GameResolutionUtils","GameResolutionUtils","static class","public","System.Object","","True","True","","1","0","0","0","0x0200003A"
"","DevHelper","DevHelper","class","public","UnityEngine.MonoBehaviour","","False","False","","13","6","3","0","0x0200003B"
"","<>c","DevHelper/<>c","class","private","System.Object","","False","True","DevHelper","4","3","0","0","0x02000DF7"
"","<>c__DisplayClass12_0","DevHelper/<>c__DisplayClass12_0","class","private","System.Object","","False","True","DevHelper","2","1","0","0","0x02000DF8"
"","<>c__DisplayClass13_0","DevHelper/<>c__DisplayClass13_0","class","private","System.Object","","False","True","DevHelper","2","1","0","0","0x02000DF9"
"","ImageReader","ImageReader","class","public","UnityEngine.MonoBehaviour","","False","False","","8","5","0","0","0x0200003C"
"","FadeInOutEx","FadeInOutEx","class","public","System.Object","","False","False","","6","2","1","0","0x0200003D"
"","<>c__DisplayClass6_0","FadeInOutEx/<>c__DisplayClass6_0","class","private","System.Object","","False","True","FadeInOutEx","4","2","0","0","0x02000DFA"
"","MyBlitFeature","MyBlitFeature","class","public","UnityEngine.Rendering.Universal.ScriptableRendererFeature","","False","False","","4","3","0","0","0x0200003E"
"","MyFeatureSettings","MyBlitFeature/MyFeatureSettings","class","public","System.Object","","False","False","MyBlitFeature","1","3","0","0","0x02000DFB"
"","MyBlitRenderPass","MyBlitRenderPass","class","private","UnityEngine.Rendering.Universal.ScriptableRenderPass","","False","False","","6","4","0","0","0x0200003F"
"","PPTypes","PPTypes","enum","public","System.Enum","","False","True","","0","12","0","0","0x02000040"
"","PPManager","PPManager","class","public","UnityEngine.MonoBehaviour","","False","False","","40","22","7","0","0x02000041"
"","<>c__DisplayClass48_0","PPManager/<>c__DisplayClass48_0","class","private","System.Object","","False","True","PPManager","2","1","0","0","0x02000DFC"
"","<>c__DisplayClass49_0","PPManager/<>c__DisplayClass49_0","class","private","System.Object","","False","True","PPManager","2","2","0","0","0x02000DFD"
"","<>c__DisplayClass50_0","PPManager/<>c__DisplayClass50_0","class","private","System.Object","","False","True","PPManager","2","1","0","0","0x02000DFE"
"","<>c__DisplayClass51_0","PPManager/<>c__DisplayClass51_0","class","private","System.Object","","False","True","PPManager","2","2","0","0","0x02000DFF"
"","<>c","PPManager/<>c","class","private","System.Object","","False","True","PPManager","3","2","0","0","0x02000E00"
"","GrabPassFeature","GrabPassFeature","class","public","UnityEngine.Rendering.Universal.ScriptableRendererFeature","","False","False","","3","2","0","0","0x02000042"
"","GrabPassSetting","GrabPassFeature/GrabPassSetting","class","public","System.Object","","False","False","GrabPassFeature","1","1","0","0","0x02000E01"
"","GrabPass","GrabPassFeature/GrabPass","class","private","UnityEngine.Rendering.Universal.ScriptableRenderPass","","False","False","GrabPassFeature","4","4","0","0","0x02000E02"
"","CircleLayoutGroup","CircleLayoutGroup","class","public","UnityEngine.UI.LayoutGroup","","False","False","","10","9","0","0","0x02000043"
"","LayoutMode","CircleLayoutGroup/LayoutMode","enum","public","System.Enum","","False","True","CircleLayoutGroup","0","3","0","0","0x02000E03"
"","RedSawHorizontalTiledPanelLayoutGroup","RedSawHorizontalTiledPanelLayoutGroup","class","public","UnityEngine.UI.LayoutGroup","","False","False","","11","5","2","0","0x02000044"
"","RedSawTiledPanelLayoutGroup","RedSawTiledPanelLayoutGroup","class","public","UnityEngine.UI.LayoutGroup","","False","False","","22","7","2","0","0x02000045"
